Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.249247,-0.404025,0.200146,0.477121,0.0108704,0.0973465,0.151554,-0.480357,-0.0973999,0.0184898;-0.972899,-1.37316,1.10042,2.13274
1;-0.249247,-0.404025,0.200146,0.513815,0.0598391,0.201944,0.102636,-0.480357,-0.0973999,-0.00898359;-0.97598,-1.20249,1.34943,2.06582
2;-0.249247,-0.404025,0.200146,0.513815,0.0598391,0.201944,0.102636,-0.480357,-0.0973999,-0.00898359;-0.97598,-1.20249,1.34943,2.06582
3;-0.249247,-0.404025,0.200146,0.513815,0.0598391,0.201944,0.102636,-0.480357,-0.0973999,-0.00898359;-0.97598,-1.20249,1.34943,2.06582
4;-0.249247,-0.404025,0.200146,0.513815,0.0598391,0.201944,0.102636,-0.480357,-0.0973999,-0.00898359;-0.97598,-1.20249,1.34943,2.06582
5;-0.249247,-0.404025,0.200146,0.513815,0.0598391,0.201944,0.102636,-0.480357,-0.0973999,-0.00898359;-0.97598,-1.20249,1.34943,2.06582
6;-0.372201,-0.616351,0.0734851,0.644621,0.0954281,0.152815,0.0530736,-0.698143,-0.526471,-0.0804986;-0.433413,-1.78821,2.01594,2.83546
7;-0.372201,-0.616351,0.0734851,0.626268,0.302031,0.203955,0.0285832,-0.698143,-0.526471,-0.0632009;-0.411977,-1.84247,2.38697,2.91661
8;-0.588677,-0.971581,-0.221753,0.296023,0.0255496,0.461509,0.444464,-0.97412,-0.642929,0.530747;-0.237844,-1.98546,3.19395,3.32774
9;-0.588677,-0.971581,-0.221753,0.229244,0.0839924,0.53151,0.409148,-0.97412,-0.642929,0.559232;-0.288238,-1.93863,3.31766,3.29396
10;0.00536536,-0.753705,-0.0429371,0.517435,0.0431595,0.226885,0.0832343,-0.696101,-0.08783,-0.00420958;-0.594216,-2.3038,1.38082,1.93835
11;0.00536536,-0.753705,-0.0429371,0.548543,-0.231999,-0.0243543,0.199253,-0.696101,-0.08783,-0.0287492;-0.564528,-2.55179,0.628657,1.97439
12;-0.130255,-0.854373,-0.170548,0.672029,-0.197848,-0.074955,0.150917,-0.833629,-0.519458,-0.10011;0.0597746,-2.83141,1.19381,2.67992
13;-0.130255,-0.854373,-0.170548,0.654663,0.016827,-0.0168174,0.124372,-0.833629,-0.519458,-0.0827387;0.0817293,-2.87867,1.58956,2.76021
14;-0.588677,-0.971581,-0.221753,0.241002,0.0220208,0.375888,0.48236,-0.97412,-0.642929,0.554382;-0.248328,-2.16754,3.01331,3.38233
15;-0.588677,-0.971581,-0.221753,0.229244,0.0839924,0.53151,0.409148,-0.97412,-0.642929,0.559232;-0.288238,-1.93863,3.31766,3.29396
16;0.00536536,-0.753705,-0.0429371,0.517435,0.0431595,0.226885,0.0832343,-0.696101,-0.08783,-0.00420958;-0.594216,-2.3038,1.38082,1.93835
17;0.00536536,-0.753705,-0.0429371,0.548543,-0.231999,-0.0243543,0.199253,-0.696101,-0.08783,-0.0287492;-0.564528,-2.55179,0.628657,1.97439
