0.00000000, 0.00043582, 0.00048442, 0.00054628, 0.00055310, 0.00036075, 0.00028781, 0.00040402, 0.00050339, 0.00040283, 0.00033895, 0.00043709, 0.00046215, 0.00043516, 0.00052102, 0.00077556, 0.00051539, 0.00061556, 0.00059205, 0.00053038, 0.00073598, 0.00066831, 0.00047932, 0.00048914, 0.00062118, 0.00092078, 0.00038458, 0.00048850, 0.00088176, 0.00048128, 0.00037585, 0.00040964, 0.00047209, 0.00079590, 0.00053443, 0.00052879, 0.00073979, 0.00058534, 0.00159953, 0.00047349, 0.00090036, 0.00055400, 0.00043812, 0.00053767
0.00043582, 0.00000000, 0.00041458, 0.00040163, 0.00063269, 0.00041286, 0.00049150, 0.00093669, 0.00058121, 0.00056857, 0.00044905, 0.00044780, 0.00046025, 0.00043676, 0.00033003, 0.00053160, 0.00053673, 0.00036199, 0.00042306, 0.00045700, 0.00043669, 0.00036338, 0.00052568, 0.00035665, 0.00047769, 0.00065630, 0.00048352, 0.00038142, 0.00072122, 0.00078801, 0.00052352, 0.00029641, 0.00035662, 0.00049192, 0.00051202, 0.00054386, 0.00065166, 0.00049684, 0.00052866, 0.00044571, 0.00040640, 0.00060425, 0.00065560, 0.00030660
0.00048442, 0.00041458, 0.00000000, 0.00031705, 0.00056557, 0.00060667, 0.00068295, 0.00035632, 0.00039239, 0.00062251, 0.00040398, 0.00039122, 0.00036080, 0.00047273, 0.00049098, 0.00045583, 0.00052487, 0.00039726, 0.00045528, 0.00040007, 0.00043774, 0.00049315, 0.00054432, 0.00052137, 0.00052185, 0.00068110, 0.00038514, 0.00082978, 0.00035876, 0.00057170, 0.00031062, 0.00051718, 0.00049072, 0.00096622, 0.00047779, 0.00054836, 0.00035124, 0.00064571, 0.00071676, 0.00073464, 0.00074243, 0.00051450, 0.00061409, 0.00058090
0.00054628, 0.00040163, 0.00031705, 0.00000000, 0.00054878, 0.00063389, 0.00037084, 0.00064178, 0.00037071, 0.00096667, 0.00030245, 0.00041068, 0.00052153, 0.00057612, 0.00044768, 0.00067522, 0.00040628, 0.00038614, 0.00063795, 0.00035816, 0.00040071, 0.00042908, 0.00050802, 0.00054019, 0.00052211, 0.00060525, 0.00037571, 0.00061604, 0.00040079, 0.00057681, 0.00046718, 0.00071134, 0.00052608, 0.00140074, 0.00047471, 0.00041049, 0.00044451, 0.00101525, 0.00044256, 0.00053862, 0.00033754, 0.00050918, 0.00080619, 0.00047106
0.00055310, 0.00063269, 0.00056557, 0.00054878, 0.00000000, 0.00040419, 0.00035247, 0.00032623, 0.00072973, 0.00045456, 0.00035220, 0.00050754, 0.00145512, 0.00073146, 0.00058169, 0.00045680, 0.00051397, 0.00056656, 0.00037030, 0.00078704, 0.00056562, 0.00098436, 0.00043452, 0.00057712, 0.00046921, 0.00059152, 0.00040997, 0.00056325, 0.00059639, 0.00053559, 0.00043920, 0.00044709, 0.00073771, 0.00076565, 0.00062643, 0.00052998, 0.00094953, 0.00073476, 0.00063212, 0.00053418, 0.00053354, 0.00034153, 0.00044433, 0.00070456
0.00036075, 0.00041286, 0.00060667, 0.00063389, 0.00040419, 0.00000000, 0.00046474, 0.00038305, 0.00057642, 0.00042437, 0.00034282, 0.00042846, 0.00044490, 0.00046856, 0.00028117, 0.00045478, 0.00027925, 0.00049686, 0.00058059, 0.00043813, 0.00053955, 0.00073378, 0.00040764, 0.00043111, 0.00026908, 0.00047885, 0.00083708, 0.00046278, 0.00068756, 0.00037324, 0.00031860, 0.00036514, 0.00053330, 0.00065578, 0.00063240, 0.00039904, 0.00058861, 0.00042329, 0.00045017, 0.00044528, 0.00045829, 0.00053285, 0.00058369, 0.00064697
0.00028781, 0.00049150, 0.00068295, 0.00037084, 0.00035247, 0.00046474, 0.00000000, 0.00046435, 0.00040390, 0.00039280, 0.00043839, 0.00041702, 0.00039615, 0.00042087, 0.00046190, 0.00032483, 0.00053386, 0.00036245, 0.00051947, 0.00046981, 0.00047712, 0.00042924, 0.00067716, 0.00042103, 0.00054453, 0.00041850, 0.00078889, 0.00036773, 0.00037270, 0.00029989, 0.00072055, 0.00053914, 0.00053985, 0.00065765, 0.00038646, 0.00052359, 0.00032862, 0.00052549, 0.00045527, 0.00103229, 0.00041121, 0.00035119, 0.00094216, 0.00047881
0.00040402, 0.00093669, 0.00035632, 0.00064178, 0.00032623, 0.00038305, 0.00046435, 0.00000000, 0.00063132, 0.00045403, 0.00029704, 0.00035939, 0.00046113, 0.00045451, 0.00060957, 0.00039817, 0.00039741, 0.00033486, 0.00045773, 0.00052945, 0.00042487, 0.00066276, 0.00047157, 0.00029206, 0.00295799, 0.00041873, 0.00054246, 0.00050751, 0.00062881, 0.00053308, 0.00057497, 0.00032129, 0.00058234, 0.00054498, 0.00037645, 0.00066579, 0.00064982, 0.00051532, 0.00066009, 0.00043727, 0.00082173, 0.00053684, 0.00050672, 0.00052931
0.00050339, 0.00058121, 0.00039239, 0.00037071, 0.00072973, 0.00057642, 0.00040390, 0.00063132, 0.00000000, 0.00041148, 0.00047024, 0.00040156, 0.00064792, 0.00036445, 0.00060070, 0.00050494, 0.00042397, 0.00052162, 0.00065117, 0.00038594, 0.00046588, 0.00046695, 0.00052546, 0.00045270, 0.00053414, 0.00046180, 0.00040114, 0.00049664, 0.00029071, 0.00060891, 0.00032372, 0.00043173, 0.00054055, 0.00040023, 0.00043481, 0.00039535, 0.00039146, 0.00037095, 0.00078688, 0.00045393, 0.00052672, 0.00062587, 0.00036664, 0.00045831
0.00040283, 0.00056857, 0.00062251, 0.00096667, 0.00045456, 0.00042437, 0.00039280, 0.00045403, 0.00041148, 0.00000000, 0.00047779, 0.00044038, 0.00034838, 0.00025359, 0.00189009, 0.00035170, 0.00062911, 0.00038716, 0.00053106, 0.00048597, 0.00056536, 0.00036958, 0.00041199, 0.00040465, 0.00056503, 0.00046965, 0.00057615, 0.00049352, 0.00046414, 0.00053352, 0.00034144, 0.00036684, 0.00048112, 0.00075971, 0.00038357, 0.00037517, 0.00035714, 0.00049251, 0.00048134, 0.00165510, 0.00031007, 0.00043785, 0.00048521, 0.00040374
