Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.113783,-0.398189,0.449528,-0.471385,0.408143;-1.55916,0.364304,-0.547093,1.26414
1;-0.113783,-0.398189,0.466835,-0.471385,0.408143;-1.56669,0.358602,-0.529447,1.28451
2;-0.113783,-0.398189,0.466835,-0.471385,0.408143;-1.56669,0.358602,-0.529447,1.28451
3;-0.113783,-0.398189,0.466835,-0.471385,0.408143;-1.56669,0.358602,-0.529447,1.28451
4;-0.113783,-0.398189,0.466835,-0.471385,0.408143;-1.56669,0.358602,-0.529447,1.28451
5;-0.113783,-0.398189,0.466835,-0.471385,0.408143;-1.56669,0.358602,-0.529447,1.28451
6;-0.384055,0.0938592,0.612318,-0.504364,-0.00596946;-0.979742,0.0239284,-0.0214985,1.70321
7;-0.384055,0.0938592,0.643811,-0.504364,-0.00596946;-0.99344,0.013551,0.010612,1.74027
8;-0.333169,-0.445713,0.622903,0.67059,0.749177;-2.32752,1.45247,-0.849259,0.756323
9;-0.71154,-0.550094,0.933282,0.166109,0.566027;-1.37913,1.12711,0.0175565,1.82296
10;-0.737376,-0.425887,0.89014,0.643763,0.674413;-1.76786,1.50556,-0.264181,1.42674
11;-0.536884,-0.812434,0.914519,0.207881,0.793573;-1.78362,1.29233,-0.226476,1.62418
12;-0.536884,-0.812434,0.907974,0.207881,0.793573;-1.78077,1.29449,-0.233149,1.61648
13;-0.71154,-0.550094,0.93816,0.166109,0.566027;-1.38125,1.1255,0.02253,1.8287
14;-0.586319,-0.682612,0.915806,0.624771,0.836352;-2.05513,1.59289,-0.390799,1.34262
15;-0.470132,-0.403247,0.860659,-0.336577,0.222883;-1.10287,0.440482,0.145446,1.91658
16;-0.71154,-0.550094,0.936601,0.166109,0.566027;-1.38057,1.12602,0.0209404,1.82687
17;-0.737376,-0.425887,0.89014,0.643763,0.674413;-1.76786,1.50556,-0.264181,1.42674
18;-0.536884,-0.812434,0.914519,0.207881,0.793573;-1.78362,1.29233,-0.226476,1.62418
19;-0.536884,-0.812434,0.907974,0.207881,0.793573;-1.78077,1.29449,-0.233149,1.61648
20;-0.536884,-0.812434,0.907974,0.207881,0.793573;-1.78077,1.29449,-0.233149,1.61648
21;-0.536884,-0.812434,0.907974,0.207881,0.793573;-1.78077,1.29449,-0.233149,1.61648
22;-0.536884,-0.812434,0.907974,0.207881,0.793573;-1.78077,1.29449,-0.233149,1.61648
23;-0.536884,-0.812434,0.907974,0.207881,0.793573;-1.78077,1.29449,-0.233149,1.61648
24;-0.536884,-0.812434,0.907974,0.207881,0.793573;-1.78077,1.29449,-0.233149,1.61648
25;-0.536884,-0.812434,0.907974,0.207881,0.793573;-1.78077,1.29449,-0.233149,1.61648
26;-0.536884,-0.812434,0.907974,0.207881,0.793573;-1.78077,1.29449,-0.233149,1.61648
27;-0.536884,-0.812434,0.907974,0.207881,0.793573;-1.78077,1.29449,-0.233149,1.61648
28;-0.536884,-0.812434,0.907974,0.207881,0.793573;-1.78077,1.29449,-0.233149,1.61648
29;-0.536884,-0.812434,0.907974,0.207881,0.793573;-1.78077,1.29449,-0.233149,1.61648
30;-0.536884,-0.812434,0.907974,0.207881,0.793573;-1.78077,1.29449,-0.233149,1.61648
31;-0.536884,-0.812434,0.907974,0.207881,0.793573;-1.78077,1.29449,-0.233149,1.61648
32;-0.71154,-0.550094,0.93816,0.166109,0.566027;-1.38125,1.1255,0.02253,1.8287
33;-0.586319,-0.682612,0.915806,0.624771,0.836352;-2.05513,1.59289,-0.390799,1.34262
34;-0.470132,-0.403247,0.860659,-0.336577,0.222883;-1.10287,0.440482,0.145446,1.91658
35;-0.71154,-0.550094,0.936601,0.166109,0.566027;-1.38057,1.12602,0.0209404,1.82687
36;-0.737376,-0.425887,0.89014,0.643763,0.674413;-1.76786,1.50556,-0.264181,1.42674
37;-0.536884,-0.812434,0.914519,0.207881,0.793573;-1.78362,1.29233,-0.226476,1.62418
38;-0.536884,-0.812434,0.907974,0.207881,0.793573;-1.78077,1.29449,-0.233149,1.61648
39;-0.536884,-0.812434,0.907974,0.207881,0.793573;-1.78077,1.29449,-0.233149,1.61648
40;-0.536884,-0.812434,0.907974,0.207881,0.793573;-1.78077,1.29449,-0.233149,1.61648
41;-0.536884,-0.812434,0.907974,0.207881,0.793573;-1.78077,1.29449,-0.233149,1.61648
42;-0.536884,-0.812434,0.907974,0.207881,0.793573;-1.78077,1.29449,-0.233149,1.61648
43;-0.71154,-0.550094,0.93816,0.166109,0.566027;-1.38125,1.1255,0.02253,1.8287
44;-0.586319,-0.682612,0.915806,0.624771,0.836352;-2.05513,1.59289,-0.390799,1.34262
45;-0.470132,-0.403247,0.860659,-0.336577,0.222883;-1.10287,0.440482,0.145446,1.91658
46;-0.71154,-0.550094,0.936601,0.166109,0.566027;-1.38057,1.12602,0.0209404,1.82687
47;-0.737376,-0.425887,0.89014,0.643763,0.674413;-1.76786,1.50556,-0.264181,1.42674
48;-0.536884,-0.812434,0.914519,0.207881,0.793573;-1.78362,1.29233,-0.226476,1.62418
49;-0.536884,-0.812434,0.907974,0.207881,0.793573;-1.78077,1.29449,-0.233149,1.61648
50;-0.536884,-0.812434,0.907974,0.207881,0.793573;-1.78077,1.29449,-0.233149,1.61648
51;-0.536884,-0.812434,0.907974,0.207881,0.793573;-1.78077,1.29449,-0.233149,1.61648
52;-0.536884,-0.812434,0.907974,0.207881,0.793573;-1.78077,1.29449,-0.233149,1.61648
53;-0.536884,-0.812434,0.907974,0.207881,0.793573;-1.78077,1.29449,-0.233149,1.61648
54;-0.536884,-0.812434,0.907974,0.207881,0.793573;-1.78077,1.29449,-0.233149,1.61648
55;-0.536884,-0.812434,0.907974,0.207881,0.793573;-1.78077,1.29449,-0.233149,1.61648
56;-0.536884,-0.812434,0.907974,0.207881,0.793573;-1.78077,1.29449,-0.233149,1.61648
57;-0.536884,-0.812434,0.907974,0.207881,0.793573;-1.78077,1.29449,-0.233149,1.61648
58;-0.536884,-0.812434,0.907974,0.207881,0.793573;-1.78077,1.29449,-0.233149,1.61648
