Passo;A  o
0;1
1;3
2;3
3;3
4;3
5;3
6;0
7;3
8;3
9;3
10;3
11;3
12;0
13;3
14;2
15;1
16;3
17;2
18;0
19;3
20;3
21;0
22;3
23;4
24;2
25;0
26;3
27;3
28;4
29;2
30;1
31;3
32;2
33;0
34;3
35;3
36;0
37;3
38;4
39;2
40;0
41;3
42;3
43;4
44;2
45;1
46;3
47;2
48;0
49;3
50;3
51;0
52;3
53;4
54;2
55;0
56;3
57;3
58;4
59;2
60;1
61;3
62;2
63;0
64;3
65;3
66;0
67;3
68;4
69;2
70;0
71;3
72;3
73;4
74;2
75;1
76;3
77;2
78;0
79;3
80;3
81;0
82;3
83;4
84;2
85;0
86;3
87;3
88;4
89;2
90;1
91;3
92;2
93;0
94;3
95;3
96;0
97;3
98;4
99;2
100;0
101;3
102;3
103;4
104;2
105;1
106;3
107;2
108;0
109;3
110;3
111;0
112;3
113;4
114;2
115;0
116;3
117;3
118;4
119;2
120;1
121;3
122;2
123;0
124;3
125;3
126;0
127;3
128;4
129;2
130;0
131;3
132;3
133;4
134;2
135;1
136;3
137;2
138;0
139;3
140;3
141;0
142;3
143;4
144;2
145;0
146;3
147;3
148;4
149;2
150;1
151;3
152;2
153;0
154;3
155;3
156;0
157;3
158;4
159;2
160;0
161;3
162;3
163;4
164;2
165;1
166;3
167;2
168;0
169;3
170;3
171;0
172;3
173;4
174;2
175;0
176;3
177;3
178;4
179;2
180;1
181;3
182;2
183;0
184;3
185;3
186;0
187;3
188;4
189;2
190;0
191;3
192;3
193;4
194;2
195;1
196;3
197;2
198;0
199;3
200;3
201;0
202;3
203;4
204;2
205;0
206;3
207;3
208;4
209;2
210;1
211;3
212;2
213;0
214;3
215;3
216;0
217;3
218;4
219;2
220;0
221;3
222;3
223;4
224;2
225;1
226;3
227;2
228;0
229;3
230;3
231;0
232;3
233;4
234;2
235;0
236;3
237;3
238;4
239;2
240;1
241;3
242;2
243;0
244;3
245;3
246;0
247;3
248;4
249;2
250;0
251;3
252;3
253;4
254;2
255;1
256;3
257;2
258;0
259;3
260;3
261;0
262;3
263;4
264;2
265;0
266;3
267;3
268;4
269;2
270;1
271;3
272;2
273;0
274;3
275;3
276;0
277;3
278;4
279;2
280;0
281;3
282;3
283;4
284;2
285;1
286;3
287;2
288;0
289;3
290;3
291;0
292;3
293;4
294;2
295;0
296;3
297;3
298;4
299;2
300;-1.83255e-06
