Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.219874,0.271103,0.379045,0.368048,0.248566,-0.465956,0.342902,0.310322,0.106839,-0.497282,-0.303688,-0.413217,-0.528024,-0.185356,-0.372882,0.276693,-0.529238,-0.363638,-0.0783025,-0.156419,0.332911,0.0375384,0.270153,0.478758,-0.437511,-0.486679,-0.412306,0.209324,-0.0475912,-0.353875,0.382833,-0.337235,-0.438429,-0.227736,0.0103088,0.0745524,0.136243,-0.0519385,-0.417611,-0.534308,0.464837,0.195979,0.118481,0.325793,0.102275,-0.320973,-0.533234,0.100136,-0.249218,0.499897;1.32938,4.38471,-0.221138,2.18322
1;-0.0778474,0.608803,-0.115725,-0.374413,0.12981,-0.73901,0.16841,0.308262,-0.0915435,-0.659853,0.342352,-0.515248,-0.428189,-0.328528,-0.0346593,-0.19194,-0.550935,-0.217579,-0.319617,0.0758769,0.0264682,-0.0119604,0.568724,0.717241,-0.365675,-0.455133,-0.182322,0.264805,0.0486861,-0.140932,0.3388,-0.054421,0.242953,0.0818564,-0.281953,0.552375,0.205297,-0.00849634,-0.431607,-0.695255,0.504796,-0.221079,0.114248,0.639335,-0.0829794,-0.0804792,-0.66848,-0.309787,-0.0544774,0.563198;-0.76979,3.75209,0.467595,2.74511
2;-0.222414,0.356635,-0.172752,-0.0873926,0.218848,-0.52789,0.159966,0.283206,-0.0848479,-0.587775,0.628176,-0.549587,-0.483826,-0.239768,-0.621751,0.297599,-0.260552,-0.623865,-0.385431,-0.109186,0.58329,-0.257758,0.664058,0.422271,-0.230148,-0.573561,-0.289334,0.170005,-0.244081,-0.625002,0.375837,0.0272106,0.247931,0.253163,-0.0493006,0.631969,0.198189,-0.011315,-0.36184,-0.639295,0.770197,0.0180201,0.053014,0.0769455,-0.31085,-0.271701,-0.642714,0.0617545,-0.347694,0.306281;1.42495,-0.174693,-1.51949,2.30142
3;-0.0738695,0.288962,-0.36589,-0.258238,0.14629,-0.719856,0.258556,0.201098,-0.211043,-0.656104,0.643224,-0.312937,-0.47905,-0.435864,-0.435954,-0.051356,-0.327664,-0.321085,-0.393554,0.234768,0.673212,-0.691697,0.598838,0.565375,-0.113296,-0.195216,0.0697012,0.268931,-0.225443,-0.376132,0.386315,-0.343817,0.563,-0.0873412,-0.436187,0.653081,0.403211,-0.000732999,-0.197315,-0.678544,0.791031,0.260917,0.222536,0.262185,-0.234094,-0.144218,-0.593091,0.0889699,-0.588928,0.387819;0.142646,2.16584,-1.93311,3.72716
4;0.122874,-0.188511,-0.190127,0.0731119,-0.0555353,-0.673287,0.657726,-0.231368,-0.235227,-0.428188,0.176484,-0.559884,-0.393971,-0.21925,-0.256099,-0.126729,0.0704915,-0.324902,-0.0992598,0.401114,0.767817,-0.525295,0.676127,0.516405,-0.167499,-0.729121,0.0592104,0.276438,0.182159,-0.463505,0.243879,-0.0677631,0.265806,0.191887,-0.85453,0.0669212,0.46247,0.46927,-0.021601,-0.551394,0.9257,0.152794,0.117185,-0.334647,-0.301853,-0.0679279,-0.0637996,0.649064,-0.660388,0.0378196;3.81019,-2.00344,-1.45061,1.3417
5;0.531419,0.614084,0.297099,-0.294419,0.447725,-0.863592,0.753035,0.12651,0.436474,-0.875744,0.46348,-0.522402,-0.632587,-0.0069734,-0.630942,0.206601,-0.511817,-0.852232,0.17611,0.643041,0.760949,-0.56704,0.817785,0.466309,-0.412761,-0.547177,0.379317,-0.202588,0.230519,-0.245179,0.350656,0.294488,0.746358,0.344995,-0.135605,-0.284915,0.611911,-0.309543,0.132846,-0.927424,0.38353,-0.0463829,0.112541,0.64669,-0.217673,0.597217,-0.698025,0.755676,-0.588318,0.00519027;-2.23304,-1.28761,-4.58279,5.92858
6;0.204543,0.381874,-0.0599067,-0.686395,-0.0132215,-0.907394,0.640476,0.156153,0.364855,-0.758455,0.401101,-0.422271,-0.358094,-0.346973,-0.578029,-0.625052,-0.505116,-0.831478,-0.0699262,0.708597,0.597972,-0.726006,0.878396,0.47391,-0.562093,-0.59061,0.295597,-0.133782,-0.0580774,-0.59264,0.397425,0.472177,0.389426,0.511048,-0.720973,0.265633,0.27226,-0.324168,0.249622,-0.922256,0.272489,-0.35318,-0.336321,0.646862,-0.304213,0.393262,-0.756919,0.432507,-0.153221,-0.26287;-0.967845,1.90349,-1.65536,5.59929
7;0.454124,0.27347,0.157554,-0.269263,-0.256548,-0.911332,0.846396,-0.243116,0.269381,-0.0420123,0.424128,-0.599403,-0.170724,-0.299025,-0.530011,-0.768644,0.237808,-0.897536,0.146972,0.711636,0.723873,-0.542309,0.829535,-0.113788,-0.703852,-0.813065,0.502032,-0.225141,0.586713,-0.607756,0.331414,0.419134,0.0952718,0.1574,-0.857347,-0.380553,-0.275491,0.208171,0.681251,-0.75674,0.43717,-0.077447,-0.746491,-0.298918,-0.355896,0.587474,-0.482096,0.777698,-0.427007,-0.077211;-3.15106,-1.56557,-2.98902,3.01805
8;0.77774,0.307131,0.374639,-0.301036,-0.179868,-0.779344,0.794881,-0.684298,-0.144037,0.179099,0.0515566,-0.527895,-0.23986,-0.00327819,-0.137554,-0.663263,-0.260017,-0.949321,0.37919,0.540388,0.351769,-0.653708,0.850102,0.453613,0.00680981,-0.674717,0.159151,-0.0962595,0.875734,-0.380319,0.454527,0.359321,0.528084,-0.556576,-0.96426,0.0700456,-0.577083,0.675171,0.612233,-0.882206,0.611321,-0.345056,-0.877453,-0.400919,0.251333,0.929679,-0.745459,0.524901,-0.654891,0.251676;-4.05225,-3.37465,-3.7162,4.70532
9;0.472079,-0.416057,0.825401,-0.471991,0.152205,-0.724485,0.825313,-0.354271,0.293098,0.190874,-0.472894,-0.104158,-0.0181984,0.146311,-0.309915,0.0495404,-0.094666,-0.899457,0.0684008,0.103213,-0.45295,-0.612455,0.78723,0.566011,-0.265052,-0.812324,-0.381932,-0.178666,0.9295,-0.598571,0.585002,0.590484,0.733925,-0.479858,-0.846915,0.257279,0.310583,0.792213,0.0744954,-0.896036,0.699365,-0.70731,-0.506745,-0.484344,0.356786,0.927124,-0.308718,0.803772,-0.635092,-0.629577;3.65006,-7.50704,-2.23262,4.91171
