Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.219874,0.271103,0.379045,0.368048,0.248566,-0.465956,0.342902,0.310322,0.106839,-0.497282,-0.303688,-0.413217,-0.528024,-0.185356,-0.372882,0.276693,-0.529238,-0.363638,-0.0783025,-0.156419,0.332911,0.0375384,0.270153,0.478758,-0.437511,-0.486679,-0.412306,0.209324,-0.0475912,-0.353875,0.382833,-0.337235,-0.438429,-0.227736,0.0103088,0.0745524,0.136243,-0.0519385,-0.417611,-0.534308,0.464837,0.195979,0.118481,0.325793,0.102275,-0.320973,-0.533234,0.100136,-0.249218,0.499897;-3.07443,-3.9226,3.29297,2.51969
1;-0.0778474,0.608803,-0.115725,-0.374413,0.12981,-0.73901,0.16841,0.308262,-0.0915435,-0.659853,0.342352,-0.515248,-0.428189,-0.328528,-0.0346593,-0.19194,-0.550935,-0.217579,-0.319617,0.0758769,0.0264682,-0.0119604,0.568724,0.717241,-0.365675,-0.455133,-0.182322,0.264805,0.0486861,-0.140932,0.3388,-0.054421,0.242953,0.0818564,-0.281953,0.552375,0.205297,-0.00849634,-0.431607,-0.695255,0.504796,-0.221079,0.114248,0.639335,-0.0829794,-0.0804792,-0.66848,-0.309787,-0.0544774,0.563198;-5.84894,-2.37203,1.36624,3.69659
2;-0.222414,0.356635,-0.172752,-0.0873926,0.218848,-0.52789,0.159966,0.283206,-0.0848479,-0.587775,0.628176,-0.549587,-0.483826,-0.239768,-0.621751,0.297599,-0.260552,-0.623865,-0.385431,-0.109186,0.58329,-0.257758,0.664058,0.422271,-0.230148,-0.573561,-0.289334,0.170005,-0.244081,-0.625002,0.375837,0.0272106,0.247931,0.253163,-0.0493006,0.631969,0.198189,-0.011315,-0.36184,-0.639295,0.770197,0.0180201,0.053014,0.0769455,-0.31085,-0.271701,-0.642714,0.0617545,-0.347694,0.306281;-5.67062,-1.26255,2.13246,2.81727
3;0.16442,-0.0653446,-0.219575,0.170009,-0.0443227,-0.731019,0.66157,-0.223425,-0.295007,-0.214423,0.420274,-0.380191,-0.329873,-0.311477,0.0117389,-0.443107,0.0383544,-0.160343,-0.163384,0.352027,0.638304,-0.560684,0.554696,0.35876,-0.26062,-0.586265,0.0557485,0.343436,0.316877,-0.308128,0.295524,-0.187047,0.395285,-0.211774,-0.777732,0.247856,-0.154788,0.495212,0.149357,-0.604466,0.877678,0.262196,-0.123247,-0.208471,-0.266444,0.0919495,-0.131138,0.217113,-0.668075,0.197822;-6.01331,-2.79394,0.157222,4.61986
4;0.418749,-0.0736492,0.272606,0.500011,0.291851,-0.692339,0.711104,-0.24649,-0.0967428,-0.546588,0.285442,-0.711222,-0.474797,-0.119981,0.0639402,0.180494,-0.477453,-0.601844,0.161465,0.367183,0.671801,0.0998423,0.797354,0.67264,-0.0238962,-0.644668,-0.0386203,0.197917,0.249414,-0.377959,0.265889,-0.133672,0.289399,-0.133482,-0.773808,-0.270825,0.393693,0.496068,-0.149318,-0.71731,0.896235,0.102882,0.201841,-0.514935,-0.320809,0.167074,-0.12552,0.578309,-0.757356,0.300067;-2.8849,-2.35773,0.263182,6.43791
5;0.697995,-0.569607,0.896653,-0.509444,0.504914,-0.94079,0.870053,-0.17551,0.751828,-0.466387,-0.146679,-0.450494,0.451225,-0.0432631,-0.432973,0.232791,-0.188731,-0.558128,0.11319,0.64616,0.0594477,-0.0742374,0.626203,0.784009,-0.598357,-0.931714,-0.0306334,0.327803,0.785104,-0.598125,0.239263,0.726696,0.719372,-0.169546,-0.618924,-0.553222,0.385651,0.388662,-0.285412,-0.95831,0.532271,-0.546901,0.577194,0.325138,0.266503,0.539933,0.0677753,0.184078,-0.374919,-0.836343;-5.02559,0.921117,-0.307021,3.57529
6;0.427305,-0.676437,0.89327,-0.336108,0.530012,-0.981936,0.902175,0.00968378,0.859383,-0.0452711,0.391935,-0.534479,0.771161,-0.0122575,-0.454623,0.0946675,0.291613,-0.662378,0.114976,0.201965,-0.486613,-0.482666,0.518842,0.620491,-0.4083,-0.968027,0.149228,0.337687,0.672625,-0.752874,0.356775,0.799707,0.575185,0.141807,-0.875186,-0.887838,-0.0531813,0.410218,-0.0640149,-0.973711,-0.470437,-0.215003,0.262944,0.292843,0.0718063,0.655957,-0.249058,-0.435915,0.31233,-0.946093;-9.07189,4.90142,-3.2453,2.11125
7;0.219712,-0.481999,0.454109,0.548178,0.686611,-0.927569,0.609966,0.128765,0.267118,0.616719,0.706109,-0.654476,0.399687,-0.135832,0.0290605,0.0985807,-0.786056,-0.29015,0.6751,-0.261518,-0.631468,0.798098,0.872611,0.699686,0.59146,-0.747511,0.653526,0.761556,0.00188308,-0.898364,0.563433,0.318815,-0.286663,-0.284606,-0.972298,-0.511848,-0.7065,0.136691,0.133017,-0.792188,0.177378,0.780431,0.680153,0.170191,-0.78363,0.39734,-0.057047,-0.682392,-0.413942,-0.558989;-5.43852,2.54687,-2.30234,3.17935
8;-0.458369,-0.402503,0.840463,-0.46967,0.480374,-0.829473,0.563682,0.172352,0.74687,0.226384,0.000686144,-0.33417,0.49611,-0.051523,0.0167015,0.841355,-0.737224,0.357774,0.0725444,-0.420479,-0.666411,0.83578,0.7829,0.940739,0.174669,-0.907546,-0.0189381,0.713511,0.733153,-0.868341,0.637684,-0.0145374,-0.133002,0.0728332,-0.853969,-0.767731,-0.599109,0.36909,-0.279276,-0.582591,0.852594,-0.358948,0.977185,-0.166639,-0.621746,-0.413571,0.63616,-0.625335,-0.651691,0.0898142;-5.35975,1.35779,-0.0835341,5.14711
9;-0.699979,-0.504376,0.759691,-0.425581,0.699866,-0.871064,0.597527,0.185448,0.844004,-0.353011,0.228069,-0.466967,0.725232,0.576302,-0.321212,0.826252,0.261605,0.715872,0.0697314,-0.683782,-0.814532,0.521043,-0.121374,0.725872,0.186645,-0.971649,-0.0367633,0.782644,0.735672,-0.627969,0.60703,0.263842,0.609746,0.202177,-0.609654,-0.487624,-0.837611,0.381376,-0.595981,-0.915608,0.730179,-0.168097,0.968472,0.629409,-0.593561,-0.62017,0.470311,-0.832093,-0.540214,-0.291657;-9.62374,1.90982,-0.938554,2.44187
