Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.219874,0.271103,0.379045,0.368048,0.248566,-0.465956,0.342902,0.310322,0.106839,-0.497282,-0.303688,-0.413217,-0.528024,-0.185356,-0.372882,0.276693,-0.529238,-0.363638,-0.0783025,-0.156419,0.332911,0.0375384,0.270153,0.478758,-0.437511,-0.486679,-0.412306,0.209324,-0.0475912,-0.353875,0.382833,-0.337235,-0.438429,-0.227736,0.0103088,0.0745524,0.136243,-0.0519385,-0.417611,-0.534308,0.464837,0.195979,0.118481,0.325793,0.102275,-0.320973,-0.533234,0.100136,-0.249218,0.499897;1.82983,0.203302,0.135882,0.477136
1;-0.0778474,0.608803,-0.115725,-0.374413,0.12981,-0.73901,0.16841,0.308262,-0.0915435,-0.659853,0.342352,-0.515248,-0.428189,-0.328528,-0.0346593,-0.19194,-0.550935,-0.217579,-0.319617,0.0758769,0.0264682,-0.0119604,0.568724,0.717241,-0.365675,-0.455133,-0.182322,0.264805,0.0486861,-0.140932,0.3388,-0.054421,0.242953,0.0818564,-0.281953,0.552375,0.205297,-0.00849634,-0.431607,-0.695255,0.504796,-0.221079,0.114248,0.639335,-0.0829794,-0.0804792,-0.66848,-0.309787,-0.0544774,0.563198;2.16045,-3.3931,0.580117,2.94672
2;-0.222414,0.356635,-0.172752,-0.0873926,0.218848,-0.52789,0.159966,0.283206,-0.0848479,-0.587775,0.628176,-0.549587,-0.483826,-0.239768,-0.621751,0.297599,-0.260552,-0.623865,-0.385431,-0.109186,0.58329,-0.257758,0.664058,0.422271,-0.230148,-0.573561,-0.289334,0.170005,-0.244081,-0.625002,0.375837,0.0272106,0.247931,0.253163,-0.0493006,0.631969,0.198189,-0.011315,-0.36184,-0.639295,0.770197,0.0180201,0.053014,0.0769455,-0.31085,-0.271701,-0.642714,0.0617545,-0.347694,0.306281;0.93097,-2.96432,1.72271,1.37063
3;-0.0738695,0.288962,-0.36589,-0.258238,0.14629,-0.719856,0.258556,0.201098,-0.211043,-0.656104,0.643224,-0.312937,-0.47905,-0.435864,-0.435954,-0.051356,-0.327664,-0.321085,-0.393554,0.234768,0.673212,-0.691697,0.598838,0.565375,-0.113296,-0.195216,0.0697012,0.268931,-0.225443,-0.376132,0.386315,-0.343817,0.563,-0.0873412,-0.436187,0.653081,0.403211,-0.000732999,-0.197315,-0.678544,0.791031,0.260917,0.222536,0.262185,-0.234094,-0.144218,-0.593091,0.0889699,-0.588928,0.387819;0.825086,-3.33257,1.23352,2.7708
4;-0.115909,0.1704,-0.338971,-0.347549,0.135272,-0.660199,0.252195,0.193047,-0.148822,-0.772224,0.45737,-0.505137,-0.53388,-0.352066,-0.629684,0.288817,-0.298592,-0.468569,-0.337018,0.288061,0.791814,-0.664593,0.710474,0.684036,-0.0161016,-0.424072,0.0731568,0.198864,-0.35691,-0.52182,0.337925,-0.232667,0.455415,0.311096,-0.604759,0.533157,0.794666,-0.0345274,-0.355761,-0.633138,0.870727,0.151453,0.436522,0.131212,-0.270164,-0.296313,-0.547224,0.566436,-0.579869,0.241722;0.701293,-3.26762,1.72746,2.45755
5;0.273526,0.525585,-0.0715767,-0.65207,0.121583,-0.84781,0.704031,0.142649,0.311441,-0.825106,0.428956,-0.301948,-0.565881,-0.14874,-0.791657,-0.100181,0.0164474,-0.711385,-0.0817586,0.668115,0.842113,-0.863745,0.708611,0.243718,-0.538336,-0.646146,0.458094,-0.116583,0.152764,-0.293809,0.328753,0.334671,0.704307,0.571575,-0.33067,0.0724772,0.659305,-0.333977,0.250947,-0.880464,0.555395,0.0236799,0.0360904,0.755297,-0.21044,0.387124,-0.663742,0.802397,-0.442953,-0.273458;1.38249,-8.67888,0.862469,3.1405
6;0.0682658,0.4107,-0.0448509,-0.607274,-0.0371855,-0.896171,0.740042,0.174589,0.401865,-0.678639,0.595763,-0.452709,-0.393005,-0.477107,-0.749462,-0.482187,-0.152634,-0.852718,-0.0515998,0.71137,0.76091,-0.834334,0.80627,0.46802,-0.437598,-0.561892,0.404115,-0.197171,-0.0149613,-0.54545,0.402493,0.233975,0.444455,0.412433,-0.733363,0.0182245,0.458516,-0.316231,0.29414,-0.907213,0.0970017,0.210339,-0.415709,0.509176,-0.253583,0.560882,-0.78857,0.721196,-0.168549,-0.191603;0.133473,-7.46191,-0.321378,2.33851
7;0.515086,0.230139,0.144968,-0.332987,-0.262908,-0.915838,0.878242,-0.230427,0.213821,-0.0296766,0.366011,-0.656073,-0.133121,-0.361448,-0.525252,-0.809085,0.0706596,-0.892958,0.154353,0.741453,0.73021,-0.533199,0.809152,0.338774,-0.667846,-0.811005,0.509388,-0.196128,0.570826,-0.564307,0.299206,0.434282,-0.0978644,0.130308,-0.941952,-0.460676,-0.165446,0.205714,0.611578,-0.767233,0.573201,0.0634961,-0.72554,-0.218451,-0.360686,0.62484,-0.424927,0.784625,-0.440967,-0.156702;-0.103889,-6.66737,-3.19548,2.52238
8;0.76307,0.414779,0.283501,-0.370234,-0.192347,-0.762847,0.771318,-0.685753,-0.0991917,-0.0219928,0.031503,-0.609733,-0.264762,0.261757,-0.150536,-0.606937,-0.240753,-0.956592,0.377226,0.529162,0.347237,-0.623457,0.82816,0.538064,-0.0739477,-0.787264,0.126464,-0.104767,0.893252,-0.39801,0.45633,0.58869,0.538096,-0.31328,-0.968665,-0.0170272,-0.547782,0.675071,0.615834,-0.888226,0.584931,-0.435617,-0.86651,-0.407333,0.283418,0.927599,-0.73597,0.563753,-0.630966,0.331242;-0.888867,-10.6161,-5.57594,4.51687
9;0.452411,-0.425906,0.780896,-0.394648,0.161813,-0.733019,0.828002,-0.344521,0.294999,0.163647,-0.382324,0.0385221,-0.0140331,0.208945,-0.402493,0.0623576,-0.044376,-0.903901,0.0748441,0.0873309,-0.418592,-0.653307,0.756671,0.508372,-0.279174,-0.828993,-0.381618,-0.167053,0.928639,-0.639458,0.607201,0.603816,0.782787,-0.457309,-0.800378,0.321714,0.154175,0.795928,0.161571,-0.89921,0.588491,-0.695335,-0.564209,-0.500029,0.330538,0.92762,-0.351288,0.784809,-0.651128,-0.644821;-0.17356,-8.08248,-3.18318,0.741604
10;0.364818,-0.552831,0.786727,-0.258189,0.230479,-0.828597,0.858933,-0.334428,0.422629,0.0160751,-0.206893,0.375454,0.248707,0.274219,0.0305043,-0.120365,-0.0578411,-0.661557,-0.10819,-0.529128,-0.821171,-0.78817,0.732299,0.410533,-0.25258,-0.842133,-0.224183,-0.0263848,0.91545,-0.397723,0.608633,0.625334,0.81622,-0.515336,-0.886372,-0.293203,-0.451491,0.797291,0.186618,-0.936735,0.300818,-0.532247,-0.633075,0.0817438,0.216043,0.94455,-0.448293,0.345449,-0.461946,-0.831926;0.693053,-6.89932,-1.66693,-0.168842
11;0.0231693,0.240013,0.501346,-0.0799858,0.429146,-0.714509,0.42521,-0.264748,0.0660698,-0.44805,0.532957,0.481749,-0.391823,0.230327,-0.16051,0.271821,-0.779676,-0.874723,0.223076,-0.650961,-0.751509,-0.604556,0.933754,0.412207,0.289966,-0.484122,0.178941,-0.0410306,0.42751,-0.640527,0.554051,0.664014,0.718168,-0.270319,-0.766948,0.00208343,-0.638268,0.27208,0.286403,-0.953583,0.181164,-0.393925,-0.576376,0.609151,-0.0903479,0.91233,-0.852066,-0.00271622,-0.199523,-0.401754;-2.58831,-9.77002,-1.34702,0.944083
12;-0.213766,0.264697,0.12243,-0.575205,0.105063,-0.601466,0.184848,-0.310001,-0.00133618,-0.3301,0.163536,0.551593,-0.603704,0.196011,-0.305193,0.287193,-0.767944,-0.719678,0.133301,-0.39213,-0.483171,-0.719066,0.923409,0.240634,-0.0713452,-0.438599,0.245458,0.042271,0.449589,-0.823817,0.558064,0.561862,0.73044,-0.0710956,-0.715506,0.387269,-0.591768,0.242207,0.460912,-0.922503,0.643049,-0.661013,-0.550411,0.573168,0.156041,0.793668,-0.75013,0.368816,-0.220522,-0.118996;-0.737503,-10.7645,-3.12643,1.08733
13;-0.285042,0.239944,0.237369,-0.674468,0.146613,-0.700201,0.19188,-0.25259,0.0403903,-0.423264,0.112469,0.49048,-0.623086,0.150793,-0.630075,0.364496,-0.519655,-0.716265,0.16208,-0.17442,-0.248252,-0.910344,0.80913,-0.105823,-0.225604,-0.432877,0.375948,0.0455318,0.447862,-0.740502,0.547411,0.330025,0.846515,-0.0673553,-0.698828,0.568815,-0.329667,0.238374,0.432555,-0.941142,0.459985,-0.420895,-0.631825,0.690891,0.255096,0.788736,-0.830678,0.669184,-0.372834,-0.206348;-0.122272,-10.6588,-2.58368,1.08654
14;-0.0585629,-0.160127,0.315784,-0.549038,-0.0484322,-0.735876,0.669804,-0.591163,-0.0718366,0.183145,-0.205031,0.358071,-0.476803,-0.0139474,-0.254304,-0.206851,-0.121911,-0.611498,0.388423,0.170859,-0.304952,-0.896583,0.780061,-0.192341,-0.279539,-0.646704,0.376169,0.143271,0.753629,-0.616801,0.443847,0.342469,0.734385,-0.415516,-0.95009,-0.0270891,-0.564322,0.656259,0.616005,-0.919275,0.603831,-0.242988,-0.800212,0.472374,0.253832,0.893988,-0.624101,0.773438,-0.324002,-0.541362;-0.630932,-9.58903,-4.74555,0.784685
15;0.386583,-0.514999,0.874887,-0.384285,0.435846,-0.899602,0.585914,-0.703362,0.0661573,0.310446,0.0536827,-0.185651,-0.164766,-0.0139914,-0.429683,0.372408,-0.40049,-0.857692,0.721487,0.401247,-0.479513,-0.569206,0.774002,0.572422,0.176046,-0.740977,0.558734,0.483475,0.663624,-0.711488,0.273653,0.634516,0.586436,-0.717214,-0.980448,-0.364885,-0.272125,0.623025,0.341192,-0.974026,0.187831,0.207671,-0.391779,0.435181,0.410887,0.93029,-0.598919,0.475847,-0.140872,-0.74917;-5.61057,-10.5466,-4.32095,0.186441
16;0.327083,-0.696458,0.929553,-0.752112,0.380278,-0.911499,0.717421,-0.440208,0.574867,0.495695,-0.228664,-0.0749969,0.445882,0.0998071,-0.361449,0.632588,-0.0578037,-0.653149,0.37334,-0.118704,-0.788361,-0.523058,0.541492,0.861117,-0.209487,-0.931569,0.0591524,0.496142,0.877907,-0.731719,0.472501,0.820848,0.487422,-0.408852,-0.969832,-0.77818,0.248627,0.764883,0.0702789,-0.96049,0.216912,-0.592995,0.156849,0.306309,0.641462,0.91886,-0.191991,0.287191,0.166276,-0.91012;-3.1462,-7.20731,-1.82745,-1.14956
17;0.12145,-0.660948,0.945266,-0.480439,0.472863,-0.928542,0.797693,-0.363828,0.670362,0.570081,0.11444,0.231181,0.688257,0.458688,-0.492281,0.678797,0.172999,-0.610271,0.287748,-0.55802,-0.900548,-0.592482,0.175513,0.677778,-0.111494,-0.964552,0.0876267,0.536673,0.891009,-0.731023,0.493945,0.874095,0.479987,-0.0534528,-0.955422,-0.810151,-0.516381,0.771859,0.0777967,-0.975262,-0.249275,-0.431487,-0.158875,0.507909,0.464252,0.921593,-0.392771,-0.312049,0.324252,-0.928111;-3.10295,-6.20505,0.244844,-1.51761
18;-0.258712,0.6002,0.736747,0.0757453,0.675433,-0.930448,0.756698,0.399531,0.501807,-0.13096,0.801464,0.169476,-0.328209,-0.158136,-0.413772,0.174085,-0.72565,-0.728633,0.366586,-0.426453,-0.54262,-0.217266,0.782437,0.176796,-0.248655,-0.516227,0.548949,-0.0342209,0.0172028,-0.678587,0.46809,0.57317,-0.168475,0.347208,-0.473652,-0.771187,-0.577606,-0.290399,0.332104,-0.959572,-0.493244,0.0125043,-0.117149,0.789809,-0.539117,0.742656,-0.690365,0.0709758,0.375272,-0.246763;-2.90282,-4.47906,0.236977,-0.933597
19;-0.534282,0.220113,0.218428,-0.542172,0.43107,-0.828919,-0.243956,0.396907,0.275439,0.194384,0.674084,-0.385947,-0.0559164,-0.499419,-0.363607,0.108955,-0.923452,0.0819542,0.264358,-0.160348,-0.628377,0.855225,0.874103,0.844716,0.0238396,-0.322724,0.592705,0.732693,-0.22659,-0.883481,0.608594,-0.123903,-0.38362,-0.360305,-0.903331,0.621923,-0.601603,-0.419013,-0.102721,-0.669906,0.435874,0.294435,0.755584,0.53706,-0.547823,-0.290671,-0.472408,-0.56432,-0.284724,0.477632;-2.95097,-0.677086,-0.299514,1.66135
20;-0.679311,0.414963,0.250867,-0.756014,0.49904,-0.763041,-0.224219,0.324041,0.320697,-0.535422,0.463397,-0.614587,-0.113001,-0.0683586,-0.796072,0.586046,-0.414454,0.0805842,0.243863,0.0388611,0.0492674,0.147159,0.611477,0.594212,0.356608,-0.817374,0.4331,0.726216,-0.0804832,-0.765927,0.53848,0.0606791,-0.0716889,0.478911,-0.735835,0.491212,-0.299504,-0.433165,-0.278995,-0.678374,0.750431,0.600223,0.953708,0.672723,-0.609007,-0.770617,-0.389994,-0.632313,-0.5249,0.511867;-2.45877,-2.48018,3.23467,3.58357
