Passo;A  o
0;3
1;2
2;3
3;3
4;3
5;3
6;4
7;4
8;2
9;3
10;2
11;2
12;3
13;3
14;3
15;3
16;3
17;3
18;3
19;2
20;2
21;3
22;3
23;3
24;3
25;3
26;3
27;3
28;3
29;3
30;3
31;3
32;3
33;3
34;3
35;3
36;4
37;4
38;2
39;3
40;3
41;3
42;3
43;3
44;3
45;3
46;3
47;4
48;4
49;2
50;3
51;3
52;3
53;3
54;3
55;3
56;3
57;3
58;3
59;3
60;3
61;3
62;3
63;3
64;3
65;3
66;3
67;2
68;3
69;3
70;3
71;3
72;3
73;3
74;3
75;3
76;4
77;4
78;2
79;3
80;2
81;2
82;3
83;2
84;4
85;2
86;3
87;2
88;2
89;3
90;2
91;4
92;2
93;3
94;2
95;2
96;3
97;2
98;4
99;2
100;3
101;2
102;2
103;3
104;2
105;4
106;2
107;3
108;2
109;2
110;3
111;2
112;4
113;2
114;3
115;2
116;2
117;3
118;2
119;4
120;2
121;3
122;2
123;2
124;3
125;2
126;4
127;2
128;3
129;2
130;2
131;3
132;2
133;4
134;2
135;3
136;2
137;2
138;3
139;2
140;4
141;2
142;3
143;2
144;2
145;3
146;2
147;4
148;2
149;3
150;2
151;2
152;3
153;2
154;4
155;2
156;3
157;2
158;2
159;3
160;2
161;4
162;2
163;3
164;2
165;2
166;3
167;2
168;4
169;2
170;3
171;2
172;2
173;3
174;2
175;4
176;2
177;3
178;2
179;2
180;3
181;2
182;4
183;2
184;3
185;2
186;2
187;3
188;2
189;4
190;2
191;3
192;2
193;2
194;3
195;2
196;4
197;2
198;3
199;2
200;2
201;3
202;2
203;4
204;2
205;3
206;2
207;2
208;3
209;2
210;4
211;2
212;3
213;2
214;2
215;3
216;2
217;4
218;2
219;3
220;2
221;2
222;3
223;2
224;4
225;2
226;3
227;2
228;2
229;3
230;2
231;4
232;2
233;3
234;2
235;2
236;3
237;2
238;4
239;2
240;3
241;2
242;2
243;3
244;2
245;4
246;2
247;3
248;2
249;2
250;3
251;2
252;4
253;2
254;3
255;2
256;2
257;3
258;2
259;4
260;2
261;3
262;2
263;2
264;3
265;2
266;4
267;2
268;3
269;2
270;2
271;3
272;2
273;4
274;2
275;3
276;2
277;2
278;3
279;2
280;4
281;2
282;3
283;2
284;2
285;3
286;2
287;4
288;2
289;3
290;2
291;2
292;3
293;2
294;4
295;2
296;3
297;2
298;2
299;3
300;0
