Passo;A  o
0;3
1;3
2;3
3;3
4;3
5;3
6;0
7;3
8;3
9;3
10;3
11;4
12;4
13;0
14;3
15;3
16;4
17;0
18;4
19;0
20;2
21;3
22;3
23;2
24;4
25;0
26;4
27;0
28;3
29;3
30;4
31;0
32;4
33;0
34;2
35;3
36;3
37;2
38;4
39;0
40;4
41;0
42;3
43;3
44;4
45;0
46;4
47;0
48;2
49;3
50;3
51;2
52;4
53;0
54;4
55;0
56;3
57;3
58;4
59;0
60;4
61;0
62;2
63;3
64;3
65;2
66;4
67;0
68;4
69;0
70;3
71;3
72;4
73;0
74;4
75;0
76;2
77;3
78;3
79;2
80;4
81;0
82;4
83;0
84;3
85;3
86;4
87;0
88;4
89;0
90;2
91;3
92;3
93;2
94;4
95;0
96;4
97;0
98;3
99;3
100;4
101;0
102;4
103;0
104;2
105;3
106;3
107;2
108;4
109;0
110;4
111;0
112;3
113;3
114;4
115;0
116;4
117;0
118;2
119;3
120;3
121;2
122;4
123;0
124;4
125;0
126;3
127;3
128;4
129;0
130;4
131;0
132;2
133;3
134;3
135;2
136;4
137;0
138;4
139;0
140;3
141;3
142;4
143;0
144;4
145;0
146;2
147;3
148;3
149;2
150;4
151;0
152;4
153;0
154;3
155;3
156;4
157;0
158;4
159;0
160;2
161;3
162;3
163;2
164;4
165;0
166;4
167;0
168;3
169;3
170;4
171;0
172;4
173;0
174;2
175;3
176;3
177;2
178;4
179;0
180;4
181;0
182;3
183;3
184;4
185;0
186;4
187;0
188;2
189;3
190;3
191;2
192;4
193;0
194;4
195;0
196;3
197;3
198;4
199;0
200;4
201;0
202;2
203;3
204;3
205;2
206;4
207;0
208;4
209;0
210;3
211;3
212;4
213;0
214;4
215;0
216;2
217;3
218;3
219;2
220;4
221;0
222;4
223;0
224;3
225;3
226;4
227;0
228;4
229;0
230;2
231;3
232;3
233;2
234;4
235;0
236;4
237;0
238;3
239;3
240;4
241;0
242;4
243;0
244;2
245;3
246;3
247;2
248;4
249;0
250;4
251;0
252;3
253;3
254;4
255;0
256;4
257;0
258;2
259;3
260;3
261;2
262;4
263;0
264;4
265;0
266;3
267;3
268;4
269;0
270;4
271;0
272;2
273;3
274;3
275;2
276;4
277;0
278;4
279;0
280;3
281;3
282;4
283;0
284;4
285;0
286;2
287;3
288;3
289;2
290;4
291;0
292;4
293;0
294;3
295;3
296;4
297;0
298;4
299;0
300;0
