Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.456499,0.00269173,0.0915003,0.0759726,0.0754264,0.303589,-0.436207,-0.141666,-0.2691,0.513074,0.190973,-0.192913,-0.474428,-0.0772104,0.0223907,0.329095,0.0749166,0.325564,0.14163,0.126598,-0.0443387,-0.42072,-0.177175,0.125408,-0.445736,-0.366812,0.0745888,-0.425021,0.3595,0.506787,0.337819,0.316762,0.0340638,-0.223669,-0.27151,0.266244,-0.235292,0.296891,0.214535,-0.100644,-0.447788,-0.496979,-0.23013,-0.451469,0.139943,0.409231,-0.0667909,-0.393099,-0.126994,0.483711;-1.72734,-1.14364,1.66108,2.29651
1;0.401926,-0.382374,-0.1937,-0.688847,0.443434,0.302879,-0.138019,-0.448549,-0.325968,0.444311,0.412666,0.014823,-0.295138,-0.13737,-0.4371,0.0377748,0.138339,0.118246,-0.369914,-0.376502,0.129129,-0.590147,-0.722304,-0.144594,-0.647498,-0.552351,0.775376,-0.117071,0.462204,0.579447,0.715287,-0.52154,0.835891,0.12772,-0.483064,0.478381,-0.487188,0.522583,-0.227855,0.100797,-0.201627,-0.890877,0.126504,-0.184925,-0.516524,0.250276,0.0385056,-0.390785,-0.427399,0.795793;-6.50343,-0.402484,-6.95328,5.41268
2;0.399904,-0.828242,0.460569,-0.929333,0.940368,0.837895,-0.343177,-0.741098,-0.660121,0.619734,0.146054,0.744826,0.748474,-0.582542,-0.0793081,-0.299744,-0.577925,0.93536,-0.923601,-0.207654,-0.780086,-0.100387,-0.849375,-0.553705,-0.367726,-0.830288,0.610063,-0.0155988,0.866709,0.00989738,0.312793,-0.65821,0.951789,0.606724,0.101886,0.963837,-0.668843,0.943829,-0.37236,-0.455877,0.0465813,-0.199458,0.0580966,0.0622772,-0.62159,0.838653,0.447092,-0.213375,-0.320532,0.928737;-11.5878,10.3585,-5.76516,4.41746
3;-0.721684,-0.866386,-0.459043,-0.837416,0.688059,0.903552,-0.311125,-0.871672,-0.301852,-0.0398913,0.618493,0.631382,0.809562,-0.903106,-0.0284453,-0.785173,-0.399971,0.959726,-0.759939,-0.242324,-0.802725,0.0702446,-0.509114,-0.654942,-0.153665,-0.786131,0.00901119,-0.596178,0.825873,0.0939201,0.874713,0.0378244,0.755756,0.752198,-0.624075,0.94221,-0.775319,0.827664,0.0490223,0.00977202,0.324539,-0.42009,0.650993,0.812718,0.370456,0.773953,0.26249,-0.543228,-0.382149,0.967819;-4.98456,6.47519,-4.78619,8.00877
4;-0.487501,-0.548125,-0.748482,-0.960471,0.469101,0.787117,-0.036768,0.273361,-0.16056,-0.0676065,0.518469,0.533702,0.414067,-0.358477,0.162875,-0.806511,-0.178108,0.9548,-0.882966,-0.0648876,0.0968071,-0.359636,-0.848478,-0.895478,-0.695441,-0.82959,-0.0881915,-0.234821,0.55025,-0.296127,0.981018,-0.0545726,0.542507,0.807671,-0.749324,0.994102,-0.903064,0.966742,-0.593038,0.244373,-0.254243,-0.692801,0.181534,0.852069,-0.0585273,0.301826,-0.171882,-0.745404,-0.690829,0.913047;-2.46127,-2.05014,-9.55742,4.03281
5;-0.77635,-0.32886,-0.883299,-0.986429,0.623305,0.71907,-0.269881,0.51004,0.543968,-0.411708,0.325573,0.182242,0.883912,-0.478999,0.172227,-0.918259,-0.332118,0.967964,-0.902228,-0.353846,-0.362713,-0.0192141,-0.849672,-0.845043,-0.441811,-0.760279,0.191344,0.396573,0.514467,-0.0274363,0.958475,-0.330704,0.61877,-0.0215774,-0.0860083,0.995334,-0.938252,0.956452,-0.0650424,-0.0165914,-0.0521268,-0.712264,0.133705,0.465463,-0.453845,0.116658,0.225909,-0.468915,-0.612916,0.945585;-4.02465,2.37934,-10.1533,3.90909
6;-0.852168,-0.689421,-0.940504,-0.976024,0.644579,0.224744,-0.0981892,0.401004,0.446893,-0.347568,0.537485,0.66894,0.881918,-0.475368,-0.19928,-0.890896,-0.267619,0.975139,-0.971746,-0.267015,-0.588807,0.139953,-0.63725,-0.619588,-0.527618,-0.683556,0.107241,0.0686614,0.342604,-0.0277937,0.984658,0.0894435,0.639788,-0.485151,-0.23805,0.994711,-0.932834,0.958148,0.361786,0.0457401,0.182954,-0.830727,0.234385,0.701648,-0.490694,-0.301727,0.196927,-0.586402,-0.251193,0.959519;-3.88445,5.23479,-7.38246,5.16775
7;-0.846535,-0.0750536,-0.846545,-0.939901,0.448572,0.371181,-0.398728,0.494503,0.0274093,-0.29677,0.339942,0.392089,0.333471,-0.0580362,0.195269,-0.385844,0.124374,0.974006,-0.957605,0.563145,-0.142124,0.0119242,-0.392378,-0.768399,-0.559902,-0.622443,0.177298,-0.541292,0.521273,-0.808456,0.959922,0.386776,0.330331,0.626173,-0.580375,0.995674,-0.869789,0.774327,0.130147,0.0419734,-0.114008,-0.510239,-0.0359395,0.79539,0.41287,0.32175,-0.282436,-0.740943,0.703621,0.696573;1.54242,2.19876,-6.21882,5.09411
8;-0.76007,0.127795,-0.493162,-0.630947,-0.0314394,0.665649,-0.535967,0.428536,-0.0305988,-0.250386,0.181795,-0.0744804,0.153367,0.806609,-0.138563,-0.438127,0.390216,0.883218,-0.6659,-0.0296951,0.220227,-0.300684,-0.875706,-0.932348,-0.813894,-0.563576,0.112717,-0.77939,0.46508,-0.692039,0.926382,0.168726,0.313324,0.712736,-0.416109,0.995933,-0.887959,0.656953,-0.233629,-0.0139512,-0.196311,-0.537399,-0.274438,0.0409816,0.335397,0.466327,-0.289866,-0.719573,-0.111519,0.585029;4.54143,-3.97645,-5.30678,4.21585
9;-0.658843,-0.546284,-0.806095,-0.910648,0.419049,0.469172,-0.316107,-0.00313356,0.38033,-0.292498,0.430162,0.00901733,0.69026,0.0558305,-0.63713,-0.887727,0.284172,0.907074,-0.67195,-0.72917,-0.101069,-0.0922778,-0.967067,-0.804978,-0.682547,-0.634077,0.160447,0.239746,0.190105,0.412144,0.962443,-0.272261,0.853883,-0.150588,-0.00462173,0.99055,-0.937551,0.913162,0.11519,-0.0251529,-0.112717,-0.876657,-0.138083,-0.799632,-0.735211,-0.0270682,0.162243,-0.795902,-0.67492,0.912305;-2.11007,2.74852,-9.49251,5.32167
