Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.456499,0.00269173,0.0915003,0.0759726,0.0754264,0.303589,-0.436207,-0.141666,-0.2691,0.513074,0.190973,-0.192913,-0.474428,-0.0772104,0.0223907,0.329095,0.0749166,0.325564,0.14163,0.126598,-0.0443387,-0.42072,-0.177175,0.125408,-0.445736,-0.366812,0.0745888,-0.425021,0.3595,0.506787,0.337819,0.316762,0.0340638,-0.223669,-0.27151,0.266244,-0.235292,0.296891,0.214535,-0.100644,-0.447788,-0.496979,-0.23013,-0.451469,0.139943,0.409231,-0.0667909,-0.393099,-0.126994,0.483711;1.06046,0.366674,-2.26041,1.58102
1;-0.147412,0.101774,0.00943642,-0.318808,0.303129,0.188155,-0.41279,-0.368032,-0.423725,0.298393,0.0552378,-0.36266,-0.548801,-0.227141,-0.24869,0.389501,0.363061,0.12685,-0.0246786,-0.00545687,0.379163,-0.240729,-0.446121,-0.295124,-0.331614,-0.207594,0.418221,-0.495335,0.334731,0.124376,0.556296,-0.436745,0.542486,0.532333,-0.293562,0.314227,-0.327452,0.134708,0.107276,-0.121018,-0.453626,-0.843076,-0.269783,-0.349584,-0.00348531,0.622966,-0.146796,-0.298655,0.0798361,0.458941;-0.379528,0.290067,-4.12038,1.81594
2;0.23164,-0.575558,0.227828,-0.679359,0.420008,0.456147,-0.302823,-0.455546,-0.361942,0.431754,0.356721,-0.014504,0.213211,-0.396173,-0.438395,-0.0464539,-0.112889,0.803723,-0.42496,-0.444704,-0.287061,-0.606854,-0.712375,-0.209561,-0.752014,-0.473161,0.520101,0.0203621,0.588921,0.652481,0.361501,-0.524562,0.789357,0.107038,-0.34907,0.528074,-0.721545,0.597202,-0.168568,0.0774721,-0.0611156,-0.787873,0.262563,-0.303723,-0.607396,0.314326,0.0622963,-0.0180193,-0.721003,0.720675;-5.93981,5.89529,-5.15495,3.29029
3;-0.650183,-0.593978,-0.178701,-0.815271,0.746016,0.572393,-0.678542,-0.787144,-0.351811,-0.26652,0.143262,0.11767,0.413943,-0.80086,-0.19611,-0.426366,-0.376046,0.976669,-0.82933,0.0763145,-0.412774,0.274604,-0.0315449,-0.726829,0.321899,-0.301592,-0.125483,-0.527506,0.483022,-0.249974,0.585864,-0.112346,0.702452,0.766789,-0.345334,0.750373,-0.572795,0.740995,0.289921,-0.248743,0.0354498,-0.465877,0.283987,-0.126678,0.504196,0.859945,0.0911442,-0.543448,0.47798,0.795575;-4.26355,0.5259,-4.08364,5.5508
4;-0.874884,-0.191422,-0.341947,-0.661683,0.4924,0.825478,-0.64188,-0.703742,-0.319185,-0.191541,0.245092,0.307836,0.267693,-0.450099,-0.0789796,-0.126144,-0.136476,0.884877,-0.571557,-0.168693,0.226979,-0.167067,-0.663171,-0.721409,-0.443154,-0.401637,-0.5089,-0.868136,0.467412,-0.427828,0.839996,0.125206,-0.00384123,0.875321,-0.314299,0.973459,-0.798251,0.823122,0.348207,-0.183413,-0.0957994,-0.84767,0.117039,0.486937,0.771533,0.779532,0.0948895,-0.227544,-0.581549,0.88073;-1.46303,-0.570285,-5.90874,6.89119
5;-0.484194,-0.325604,-0.248776,-0.867502,0.795945,0.889773,-0.622098,-0.40344,-0.16664,-0.0741188,0.610675,0.554486,0.0819098,-0.697228,-0.176915,-0.469142,-0.324565,0.927194,-0.734189,-0.824717,-0.17912,-0.242676,-0.781354,-0.578169,-0.370014,-0.678823,-0.151978,-0.670464,0.654111,0.3699,0.814036,-0.398577,0.672294,0.767714,-0.375369,0.972645,-0.889002,0.863661,0.149342,0.0350993,0.169195,-0.836176,0.373985,0.511179,0.263322,0.462078,0.302683,-0.222957,-0.894268,0.94276;-5.25605,4.59761,-6.65114,6.37435
6;-0.030824,-0.500514,-0.619206,-0.936685,0.62348,0.730972,-0.289018,-0.0322612,-0.0356233,-0.148087,0.614212,0.559603,0.347123,-0.429336,-0.350663,-0.837495,0.0690833,0.989784,-0.918945,-0.384359,-0.207309,-0.148988,-0.721222,-0.867759,-0.554765,-0.8039,-0.219601,-0.447612,0.346382,-0.017158,0.934684,-0.25406,0.735447,0.687046,-0.656047,0.984453,-0.887174,0.921763,-0.430754,0.163919,-0.0833321,-0.547058,0.193241,0.589093,-0.00325968,0.226919,-0.19924,-0.760481,-0.683712,0.899953;-3.31458,3.55919,-5.71509,6.96435
7;-0.764106,-0.280063,-0.900703,-0.983544,0.661801,0.691717,-0.152224,0.323104,0.554699,-0.369794,0.381975,0.203956,0.888476,-0.705709,-0.0165946,-0.941339,-0.228402,0.970613,-0.889797,-0.351695,-0.38312,-0.124076,-0.864692,-0.790644,-0.432588,-0.767421,0.054079,0.401306,0.362873,0.0601361,0.960338,-0.205673,0.645835,-0.0459853,-0.190364,0.993373,-0.933045,0.951307,0.0785414,-0.0465413,-0.043223,-0.569394,0.12239,0.306777,-0.565616,0.056628,0.207357,-0.607428,-0.588421,0.933602;-4.43359,4.07618,-4.89152,5.12384
8;-0.85003,-0.642042,-0.943389,-0.971329,0.669814,0.259772,-0.0862917,0.358695,0.495239,-0.292513,0.518534,0.684518,0.876022,-0.571452,-0.318385,-0.889633,-0.423387,0.974161,-0.969646,-0.241213,-0.510102,0.125268,-0.630535,-0.634252,-0.526908,-0.689454,0.153893,0.125805,0.379486,-0.124496,0.985738,0.202348,0.685872,-0.580688,-0.243291,0.995118,-0.92841,0.955664,0.365148,0.0464146,0.187733,-0.839465,0.276047,0.725772,-0.519733,-0.291498,0.184862,-0.554189,-0.167691,0.955313;-6.45309,5.5438,-3.48422,3.84305
9;-0.845785,-0.0974322,-0.854564,-0.935745,0.476584,0.342278,-0.425851,0.509423,0.0228089,-0.298011,0.331102,0.42781,0.346494,-0.0609423,0.180093,-0.39888,0.0743476,0.970552,-0.96029,0.559626,-0.158794,0.00126232,-0.384187,-0.77624,-0.594405,-0.627487,0.193399,-0.611636,0.530362,-0.806256,0.954506,0.357038,0.318547,0.606302,-0.557943,0.995891,-0.87214,0.783191,0.104139,0.0418581,-0.0787235,-0.499205,-0.0219413,0.804306,0.474324,0.32204,-0.284061,-0.690618,0.740341,0.738139;1.55873,0.764258,-2.37727,5.01965
10;-0.7625,0.122711,-0.502792,-0.644524,-0.073575,0.665771,-0.532126,0.440619,-0.0356902,-0.249986,0.189339,-0.073764,0.141961,0.803869,-0.119104,-0.428674,0.408746,0.868644,-0.653414,-0.0473667,0.205726,-0.312356,-0.887967,-0.934014,-0.818946,-0.57307,0.128063,-0.781344,0.457067,-0.670971,0.928633,0.149687,0.330943,0.752603,-0.418951,0.995691,-0.888389,0.658967,-0.225923,-0.0126447,-0.198603,-0.530967,-0.287582,0.0525319,0.361914,0.466979,-0.285901,-0.720438,-0.104913,0.603272;6.26538,-2.69892,-4.82913,4.67291
11;-0.652039,-0.552945,-0.795383,-0.909894,0.411764,0.483084,-0.310801,0.0146765,0.375761,-0.283217,0.427063,0.00722753,0.696588,0.102054,-0.630977,-0.887518,0.281807,0.914438,-0.673449,-0.736943,-0.10694,-0.0871013,-0.968935,-0.812063,-0.684138,-0.634154,0.135698,0.254594,0.202436,0.402552,0.963453,-0.279778,0.853111,-0.142478,-0.00928643,0.990474,-0.93782,0.911004,0.11952,-0.0262262,-0.114243,-0.876137,-0.140306,-0.803778,-0.737958,-0.0222183,0.163347,-0.799039,-0.691747,0.910331;-3.52324,2.21297,-5.85961,3.76209
12;-0.789996,-0.718825,-0.937988,-0.988296,0.750095,0.131598,-0.190578,-0.136657,0.447877,-0.337371,0.568431,0.484659,0.884969,-0.78721,-0.680688,-0.881333,-0.0142384,0.989142,-0.97993,-0.0679399,-0.485193,0.147732,-0.711932,-0.550034,-0.443135,-0.642633,0.185922,0.702149,0.267268,-0.205144,0.972554,0.00896975,0.926788,-0.5321,-0.156643,0.992441,-0.930458,0.942199,0.5321,0.0242979,0.0573813,-0.920576,0.225663,0.280601,-0.757019,-0.157854,0.101076,-0.807108,0.0998126,0.920884;-8.6889,4.97305,-3.08657,3.15878
13;-0.848087,-0.11324,-0.851746,-0.94381,0.532123,0.284145,-0.42848,0.30963,-0.0586189,-0.29988,0.361935,0.39947,0.465711,-0.221546,-0.0394716,-0.375598,0.0390744,0.972191,-0.987995,0.638992,-0.128288,-0.00245711,-0.103137,-0.808662,-0.685636,-0.573526,0.278928,-0.355792,0.422391,-0.905491,0.948261,0.430445,0.474311,0.239055,-0.539497,0.998027,-0.857101,0.816254,0.18765,0.0410991,-0.122932,-0.60399,0.0540416,0.876116,0.207794,0.355582,-0.310507,-0.572609,0.778516,0.617104;-0.520462,1.37813,-2.41961,5.10072
14;-0.468728,-0.378881,-0.696982,-0.89771,0.189917,0.61566,-0.299133,0.375123,-0.013654,-0.100954,0.515311,0.289902,0.478412,0.72069,-0.273331,-0.667738,0.15642,0.824779,-0.87225,-0.161336,0.153527,-0.734097,-0.928489,-0.890466,-0.929527,-0.784621,0.743664,-0.691943,0.544617,-0.201,0.953624,0.0938088,0.748466,0.197763,-0.576821,0.997138,-0.925145,0.846978,-0.483114,0.219364,0.162467,-0.592128,0.181132,0.237544,-0.224901,0.0908255,-0.0933851,-0.676046,-0.30305,0.870571;0.0710571,2.37611,-5.14934,4.78621
15;-0.177842,-0.607896,-0.569644,-0.958201,0.772554,0.748258,-0.0926348,-0.128373,-0.479663,0.376204,0.197682,0.602839,0.686249,0.0852915,-0.112472,-0.520444,0.321909,0.922971,-0.859016,0.0462883,-0.752182,-0.0978017,-0.971721,-0.863322,-0.71268,-0.873082,0.60318,0.214081,0.878366,-0.315495,0.887198,-0.286648,0.964999,0.732947,-0.108289,0.998389,-0.904376,0.976913,-0.763621,-0.19497,-0.210124,-0.251728,-0.392934,-0.511768,-0.613713,0.520546,-0.0233054,-0.766763,-0.522843,0.851977;-0.737894,0.332674,-2.97976,6.10093
16;-0.690004,-0.692165,-0.703232,-0.953573,0.794845,0.845673,0.374571,-0.369072,-0.00460778,0.199807,0.241642,0.580259,0.922163,-0.907112,-0.227852,-0.822685,-0.228574,0.86028,-0.891884,0.114629,-0.743978,0.378205,-0.895139,-0.690344,-0.408398,-0.882462,0.466953,0.688577,0.820985,-0.0883492,0.984307,-0.516771,0.964716,0.068538,0.146343,0.997259,-0.899898,0.945618,-0.302731,-0.386357,-0.36662,-0.711511,-0.363372,0.459832,-0.879538,0.697999,0.265636,-0.365454,-0.530874,0.939317;-6.92487,2.99103,-5.64199,5.45482
17;-0.70866,-0.707418,-0.84784,-0.983191,0.880207,0.674567,0.362311,0.127906,-0.324862,0.180993,0.368498,0.849232,0.934155,-0.92443,0.391272,-0.755898,-0.762548,0.889991,-0.980956,0.325218,-0.719588,0.360102,-0.807771,-0.410601,-0.594293,-0.880751,0.500711,0.232852,0.868627,0.0216003,0.988363,-0.554277,0.847784,-0.206305,0.148648,0.996035,-0.888521,0.965325,-0.0642953,-0.340584,-0.289507,-0.68123,-0.228733,0.93346,-0.814723,0.524508,0.342713,0.160331,-0.261151,0.969878;-6.41822,7.11153,-4.87994,4.77218
18;-0.487108,-0.727521,-0.835319,-0.95882,0.364066,0.509269,-0.0892056,0.430604,-0.3375,-0.123163,0.692906,0.618462,0.774525,-0.405192,0.134945,-0.773014,-0.534481,0.938295,-0.965794,0.334436,-0.461856,-0.307082,-0.588864,-0.737675,-0.730933,-0.843491,0.75325,-0.546565,0.801847,-0.0147564,0.978271,0.146919,0.697301,0.49165,-0.732544,0.979642,-0.884457,0.834749,-0.167887,0.253195,0.156263,-0.508114,0.447747,0.957617,0.0320903,0.388093,-0.133574,-0.692736,0.31899,0.947438;-4.24078,4.78921,-3.05945,6.10878
19;-0.838824,-0.753786,-0.897014,-0.989139,0.40458,0.671061,-0.0523265,0.582695,0.449706,-0.299798,0.206823,0.082152,0.888956,-0.0248558,0.339313,-0.898234,-0.385449,0.887051,-0.86816,-0.207036,0.0896588,-0.144557,-0.967795,-0.943609,-0.808602,-0.777788,0.617866,0.335698,0.37494,0.106072,0.982828,-0.213814,0.596166,0.420732,-0.212837,0.993218,-0.925074,0.964656,-0.1293,0.0188116,-0.0766326,-0.750903,0.117882,0.286825,-0.374668,0.200376,0.266786,-0.594575,-0.414588,0.964434;-3.75872,2.96859,-4.85023,5.53963
