Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.456499,0.00269173,0.0915003,0.0759726,0.0754264,0.303589,-0.436207,-0.141666,-0.2691,0.513074,0.190973,-0.192913,-0.474428,-0.0772104,0.0223907,0.329095,0.0749166,0.325564,0.14163,0.126598,-0.0443387,-0.42072,-0.177175,0.125408,-0.445736,-0.366812,0.0745888,-0.425021,0.3595,0.506787,0.337819,0.316762,0.0340638,-0.223669,-0.27151,0.266244,-0.235292,0.296891,0.214535,-0.100644,-0.447788,-0.496979,-0.23013,-0.451469,0.139943,0.409231,-0.0667909,-0.393099,-0.126994,0.483711;-3.86599,-1.50696,0.545701,1.60447
1;0.401926,-0.382374,-0.1937,-0.688847,0.443434,0.302879,-0.138019,-0.448549,-0.325968,0.444311,0.412666,0.014823,-0.295138,-0.13737,-0.4371,0.0377748,0.138339,0.118246,-0.369914,-0.376502,0.129129,-0.590147,-0.722304,-0.144594,-0.647498,-0.552351,0.775376,-0.117071,0.462204,0.579447,0.715287,-0.52154,0.835891,0.12772,-0.483064,0.478381,-0.487188,0.522583,-0.227855,0.100797,-0.201627,-0.890877,0.126504,-0.184925,-0.516524,0.250276,0.0385056,-0.390785,-0.427399,0.795793;-3.41168,-1.33464,-1.98814,6.12701
2;0.399904,-0.828242,0.460569,-0.929333,0.940368,0.837895,-0.343177,-0.741098,-0.660121,0.619734,0.146054,0.744826,0.748474,-0.582542,-0.0793081,-0.299744,-0.577925,0.93536,-0.923601,-0.207654,-0.780086,-0.100387,-0.849375,-0.553705,-0.367726,-0.830288,0.610063,-0.0155988,0.866709,0.00989738,0.312793,-0.65821,0.951789,0.606724,0.101886,0.963837,-0.668843,0.943829,-0.37236,-0.455877,0.0465813,-0.199458,0.0580966,0.0622772,-0.62159,0.838653,0.447092,-0.213375,-0.320532,0.928737;-4.16333,0.708194,-7.12646,9.12431
3;-0.814834,-0.861568,-0.538997,-0.942441,0.934928,0.932598,0.122478,-0.873836,-0.246496,0.291192,0.246181,0.815324,0.936615,-0.978625,0.49829,-0.734645,-0.665865,0.820881,-0.750211,-0.23908,-0.823586,0.673241,-0.887353,-0.409709,-0.160201,-0.867853,0.14305,-0.113205,0.828796,0.59295,0.930349,-0.620987,0.846445,0.532934,0.361543,0.969678,-0.706275,0.953542,0.147588,-0.540316,-0.0581929,-0.444975,0.056784,0.680963,-0.371931,0.870384,0.679264,0.364331,-0.652813,0.989656;-11.8018,7.40985,-8.68423,6.57105
4;-0.376614,-0.738396,-0.718221,-0.921328,0.479231,0.690175,-0.0528885,0.254364,-0.350342,0.00925593,0.765786,0.762176,0.621454,-0.615225,0.0809069,-0.796583,-0.349156,0.979262,-0.92142,0.15108,-0.45245,-0.0450646,-0.59506,-0.613433,-0.591811,-0.859445,-0.029975,-0.489459,0.713953,0.282289,0.982292,0.0215723,0.59524,0.668814,-0.76016,0.941718,-0.877465,0.895337,0.00558297,0.258566,-0.129576,-0.642244,0.36223,0.976234,0.029436,0.379364,-0.187896,-0.847534,-0.307996,0.946509;-9.12359,4.34093,-4.87878,7.97484
5;-0.792293,-0.374513,-0.8949,-0.991416,0.599003,0.7624,-0.0519357,0.554246,0.498151,-0.325178,0.312617,0.0688602,0.872881,-0.482887,0.355409,-0.91939,-0.447177,0.935644,-0.898678,-0.202994,0.209159,-0.157179,-0.927671,-0.895768,-0.66484,-0.801465,0.489098,0.374019,0.349117,-0.0351912,0.97947,-0.387724,0.519727,0.338118,-0.248831,0.992068,-0.913379,0.957668,-0.0829208,-0.00218544,-0.167889,-0.739094,0.128313,0.605854,-0.425673,0.23009,0.248433,-0.596822,-0.512982,0.956436;-9.20323,1.75059,-2.17696,4.77872
6;-0.859424,-0.780218,-0.922346,-0.981204,0.620603,0.336979,-0.315074,0.44733,0.45395,-0.342761,0.443826,0.667957,0.908717,-0.306835,-0.0870453,-0.893167,-0.38254,0.980967,-0.965401,-0.291277,-0.561195,0.200058,-0.690597,-0.683908,-0.572177,-0.662999,-0.00890575,0.0563733,0.500531,-0.127026,0.963198,-0.00837895,0.686061,-0.542774,-0.0349664,0.995274,-0.938176,0.965598,0.337894,0.044671,0.0885565,-0.799814,0.230009,0.73265,-0.281631,-0.265872,0.205375,-0.556849,-0.422815,0.963439;-10.7542,4.48686,-2.07528,3.02058
7;-0.855846,0.0039019,-0.853276,-0.93675,0.435127,0.335203,-0.408739,0.496929,-0.0327738,-0.295225,0.435795,0.391391,0.358633,-0.0990051,0.268221,-0.422106,0.328052,0.963982,-0.950614,0.49843,-0.261102,0.0513562,-0.332937,-0.722225,-0.48842,-0.62089,0.128686,-0.509003,0.443375,-0.799533,0.959275,0.317939,0.34237,0.710792,-0.581437,0.995795,-0.876645,0.782382,0.174404,0.0444552,-0.123736,-0.536684,-0.0957705,0.778249,0.42344,0.32615,-0.291852,-0.772978,0.655417,0.725318;-9.01382,-1.87272,-3.85841,3.01373
8;-0.758836,0.168528,-0.485966,-0.647422,-0.0451376,0.687488,-0.500165,0.424957,-0.0280628,-0.245772,0.188896,-0.127403,0.16306,0.795292,-0.197916,-0.422758,0.382293,0.901552,-0.694501,-0.0472316,0.306198,-0.355896,-0.86464,-0.93435,-0.807474,-0.561517,0.0596207,-0.785094,0.44532,-0.71969,0.938488,0.145158,0.275931,0.666872,-0.452629,0.996239,-0.881616,0.646576,-0.204264,-0.0113163,-0.19889,-0.554781,-0.273844,0.0281618,0.236292,0.488597,-0.287506,-0.705177,-0.143863,0.510582;-4.94249,-9.93562,2.65376,3.61455
9;-0.680338,0.0873604,-0.462004,-0.502334,0.0564351,0.450444,-0.653074,-0.10966,-0.283583,-0.279983,0.256279,-0.247752,-0.0103835,0.460969,-0.642598,-0.563719,0.635987,0.952889,-0.442015,-0.268232,-0.0352985,-0.0869302,-0.861822,-0.883258,-0.474078,-0.393422,-0.384574,-0.622711,0.502401,-0.54391,0.844282,0.180498,0.732331,0.667184,-0.328516,0.990602,-0.905983,0.751771,-0.128794,-0.0336808,-0.309253,-0.623998,-0.373188,-0.780301,0.148945,0.496098,-0.390418,-0.87667,-0.215674,0.46046;-5.7117,-13.8064,4.27103,2.84519
