Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;0.314063,0.076014,-0.15682,0.352835,0.502887,0.364372,-0.382875,-0.325958,0.507616,-0.0499623;-4.59056,-1.95675,-4.39051,2.04997
1;0.35956,0.135423,-0.15682,0.394845,0.502887,0.364372,-0.435013,-0.32794,0.427617,-0.0499623;-4.83559,-1.63887,-4.22383,2.04984
2;0.372468,0.141944,-0.15682,0.400445,0.502887,0.364372,-0.435358,-0.32794,0.411124,-0.0499623;-4.86802,-1.57558,-4.17081,2.05444
3;0.374179,0.145512,-0.15682,0.400482,0.502887,0.364372,-0.435358,-0.32794,0.409296,-0.0499623;-4.87878,-1.5606,-4.16325,2.04808
4;0.37419,0.145774,-0.15682,0.400482,0.502887,0.364372,-0.435358,-0.32794,0.408295,-0.0499623;-4.87909,-1.55817,-4.15976,2.04736
5;0.37419,0.145775,-0.15682,0.400482,0.502887,0.364372,-0.435358,-0.32794,0.408222,-0.0499623;-4.87907,-1.55804,-4.15952,2.04734
6;0.568576,0.518482,-0.0335583,-0.0565355,0.0368163,0.713404,-0.672369,-0.47221,0.666228,0.0807912;-6.57653,0.203883,-5.09046,2.04976
7;0.390598,0.374856,-0.0335583,-0.0263511,0.0368163,0.713404,-0.699114,-0.467685,0.628439,0.0807912;-6.02351,-0.448357,-5.02859,2.15113
8;0.661113,0.837754,0.0379364,0.107063,-0.541841,0.792076,-0.430335,-0.00972147,0.413339,0.164182;-9.4362,2.06153,-3.61731,-1.78837
9;0.641698,0.353327,-0.515076,-0.233518,-0.544958,0.939765,-0.649064,-0.426135,0.477207,-0.33237;-6.83684,0.489128,-6.04258,1.64669
10;0.808927,0.11075,-0.500736,0.148129,-0.579204,0.837246,-0.831074,-0.00477074,0.251088,0.147502;-8.04339,0.699699,-5.50332,0.45757
11;0.47332,-0.127303,-0.600653,0.285848,-0.0945683,0.840792,-0.398246,-0.276152,0.128871,-0.443405;-5.27579,-1.33146,-5.0206,1.81715
12;0.50982,-0.0203197,-0.600653,0.234378,-0.0945683,0.840792,-0.372942,-0.300218,0.159407,-0.443405;-5.48792,-1.00738,-4.98524,1.70667
13;0.661994,0.382212,-0.515076,-0.24043,-0.544958,0.939765,-0.632502,-0.447965,0.458327,-0.33237;-6.86109,0.633104,-5.89771,1.71685
14;0.46506,0.63611,-0.331957,-0.0106366,-0.57529,0.959551,-0.231452,0.078713,0.213346,-0.724407;-8.30401,0.991891,-4.98901,-2.80361
15;0.328275,0.713108,-0.203096,-0.4722,-0.471862,0.884687,-0.361474,-0.790975,0.496642,0.238303;-6.30029,1.36158,-2.95444,2.38555
16;0.490522,0.149941,-0.515076,-0.241808,-0.544958,0.939765,-0.741007,-0.423436,0.416226,-0.33237;-6.14201,-0.17181,-6.13861,1.98388
17;0.807908,0.0617306,-0.500736,0.159582,-0.579204,0.837246,-0.830894,-0.00477074,0.314106,0.147502;-7.94965,0.455454,-5.74008,0.588262
18;0.857594,0.211644,-0.500736,0.170737,-0.579204,0.837246,-0.82508,0.0165425,0.346839,0.147502;-8.47536,0.841913,-5.78646,0.170287
19;0.479521,-0.111405,-0.600653,0.285145,-0.0945683,0.840792,-0.394383,-0.276152,0.0953103,-0.443405;-5.3094,-1.22068,-4.89265,1.7797
20;0.509636,-0.0186057,-0.600653,0.233912,-0.0945683,0.840792,-0.372942,-0.300218,0.154182,-0.443405;-5.48971,-0.993786,-4.96687,1.70141
21;0.496054,-0.0249642,-0.600653,0.231325,-0.0945683,0.840792,-0.377388,-0.300218,0.123524,-0.443405;-5.44435,-0.977521,-4.87468,1.69671
22;0.495362,-0.0289916,-0.600653,0.231861,-0.0945683,0.840792,-0.377388,-0.300218,0.125633,-0.443405;-5.43432,-0.992801,-4.88385,1.70602
23;0.495506,-0.0289225,-0.600653,0.231861,-0.0945683,0.840792,-0.377388,-0.300218,0.126968,-0.443405;-5.43519,-0.994749,-4.88829,1.70621
24;0.495506,-0.028901,-0.600653,0.231861,-0.0945683,0.840792,-0.377388,-0.300218,0.126945,-0.443405;-5.43524,-0.994657,-4.8882,1.70615
25;0.495506,-0.028901,-0.600653,0.231861,-0.0945683,0.840792,-0.377388,-0.300218,0.126938,-0.443405;-5.43524,-0.994644,-4.88818,1.70615
26;0.495506,-0.028901,-0.600653,0.231861,-0.0945683,0.840792,-0.377388,-0.300218,0.126938,-0.443405;-5.43524,-0.994644,-4.88818,1.70615
