Passo;A  o
0;3
1;3
2;3
3;3
4;3
5;3
6;3
7;3
8;4
9;1
10;3
11;2
12;2
13;2
14;3
15;3
16;2
17;3
18;3
19;2
20;2
21;2
22;3
23;3
24;4
25;2
26;2
27;3
28;3
29;2
30;2
31;3
32;3
33;4
34;2
35;2
36;3
37;3
38;2
39;2
40;3
41;3
42;4
43;2
44;2
45;3
46;3
47;2
48;2
49;3
50;3
51;4
52;2
53;2
54;3
55;3
56;2
57;2
58;3
59;3
60;4
61;2
62;2
63;3
64;3
65;2
66;2
67;3
68;3
69;4
70;2
71;2
72;3
73;3
74;2
75;2
76;3
77;3
78;4
79;2
80;2
81;3
82;3
83;2
84;2
85;3
86;3
87;4
88;2
89;2
90;3
91;3
92;2
93;2
94;3
95;3
96;4
97;2
98;2
99;3
100;3
101;2
102;2
103;3
104;3
105;4
106;2
107;2
108;3
109;3
110;2
111;2
112;3
113;3
114;4
115;2
116;2
117;3
118;3
119;2
120;2
121;3
122;3
123;4
124;2
125;2
126;3
127;3
128;2
129;2
130;3
131;3
132;4
133;2
134;2
135;3
136;3
137;2
138;2
139;3
140;3
141;4
142;2
143;2
144;3
145;3
146;2
147;2
148;3
149;3
150;4
151;2
152;2
153;3
154;3
155;2
156;2
157;3
158;3
159;4
160;2
161;2
162;3
163;3
164;2
165;2
166;3
167;3
168;4
169;2
170;2
171;3
172;3
173;2
174;2
175;3
176;3
177;4
178;2
179;2
180;3
181;3
182;2
183;2
184;3
185;3
186;4
187;2
188;2
189;3
190;3
191;2
192;2
193;3
194;3
195;4
196;2
197;2
198;3
199;3
200;2
201;2
202;3
203;3
204;4
205;2
206;2
207;3
208;3
209;2
210;2
211;3
212;3
213;4
214;2
215;2
216;3
217;3
218;2
219;2
220;3
221;3
222;4
223;2
224;2
225;3
226;3
227;2
228;2
229;3
230;3
231;4
232;2
233;2
234;3
235;3
236;2
237;2
238;3
239;3
240;4
241;2
242;2
243;3
244;3
245;2
246;2
247;3
248;3
249;4
250;2
251;2
252;3
253;3
254;2
255;2
256;3
257;3
258;4
259;2
260;2
261;3
262;3
263;2
264;2
265;3
266;3
267;4
268;2
269;2
270;3
271;3
272;2
273;2
274;3
275;3
276;4
277;2
278;2
279;3
280;3
281;2
282;2
283;3
284;3
285;4
286;2
287;2
288;3
289;3
290;2
291;2
292;3
293;3
294;4
295;2
296;2
297;3
298;3
299;2
300;0
