Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;0.314063,0.076014,-0.15682,0.352835,0.502887,0.364372,-0.382875,-0.325958,0.507616,-0.0499623;-2.26645,-0.107656,-0.00685231,1.50013
1;0.35956,0.135423,-0.15682,0.394845,0.502887,0.364372,-0.435013,-0.32794,0.427617,-0.0499623;-1.76951,-0.0214128,0.151194,1.40429
2;0.372468,0.141944,-0.15682,0.400445,0.502887,0.364372,-0.435358,-0.32794,0.411124,-0.0499623;-1.71557,-0.00115077,0.192918,1.37943
3;0.374179,0.145512,-0.15682,0.400482,0.502887,0.364372,-0.435358,-0.32794,0.409296,-0.0499623;-1.71081,0.00445366,0.197063,1.37438
4;0.37419,0.145774,-0.15682,0.400482,0.502887,0.364372,-0.435358,-0.32794,0.408295,-0.0499623;-1.70739,0.00522715,0.197731,1.3734
5;0.37419,0.145775,-0.15682,0.400482,0.502887,0.364372,-0.435358,-0.32794,0.408222,-0.0499623;-1.70712,0.00526417,0.197782,1.37333
6;0.568576,0.518482,-0.0335583,-0.0565355,0.0368163,0.713404,-0.672369,-0.47221,0.666228,0.0807912;-0.929173,0.550177,0.680699,1.0852
7;0.390598,0.374856,-0.0335583,-0.0263511,0.0368163,0.713404,-0.699114,-0.467685,0.628439,0.0807912;-0.641824,0.301933,0.378176,1.32814
8;0.661113,0.837754,0.0379364,0.107063,-0.541841,0.792076,-0.430335,-0.00972147,0.413339,0.164182;-1.33908,1.13136,1.56859,0.706188
9;0.0980888,0.567433,0.0663659,0.554641,0.469126,0.527088,0.127487,0.221364,0.110548,-0.552082;-4.8231,0.517113,0.303502,0.921334
10;0.301284,0.691024,0.0663659,0.50343,0.469126,0.527088,0.277189,0.190904,0.212719,-0.552082;-5.95805,0.830513,0.651606,0.671654
11;0.103345,0.804024,-0.123071,0.456101,0.516669,0.918013,0.462032,-0.362518,0.54215,-0.690953;-10.4481,0.553844,0.157705,1.25752
12;0.478721,0.772062,-0.103995,0.679413,0.479013,0.782623,-0.0007986,0.0862835,0.310849,-0.341423;-6.06619,0.42711,0.873222,1.05517
13;0.556677,0.774716,-0.103995,0.709945,0.479013,0.782623,0.0435729,0.101671,0.328915,-0.341423;-6.39116,0.473245,1.05506,1.00824
14;0.395505,0.379397,-0.15682,0.347959,0.502887,0.364372,-0.319125,-0.339444,0.242566,-0.0499623;-1.8184,0.446579,0.307653,1.01665
15;0.264163,0.611124,0.0663659,0.54474,0.469126,0.527088,0.0889733,0.212299,0.168269,-0.552082;-4.79213,0.596364,0.586688,0.793811
16;0.298086,0.69701,0.0663659,0.50709,0.469126,0.527088,0.275389,0.190904,0.198622,-0.552082;-5.90644,0.840757,0.655928,0.662863
17;0.497658,0.869434,0.188727,0.0541493,-0.00738011,0.799876,-0.0703647,0.0208789,0.495119,-0.454534;-4.416,1.13023,1.12108,0.491504
18;0.284138,0.906687,0.0186265,-0.320292,-0.505507,0.921837,0.126253,-0.466783,0.490535,-0.317076;-5.75463,1.40519,0.834311,0.536481
19;0.133788,0.887006,0.0186265,-0.342619,-0.505507,0.921837,0.00158714,-0.461994,0.414285,-0.317076;-4.80869,1.26312,0.516887,0.63869
20;0.226734,0.663036,-0.203096,-0.494976,-0.471862,0.884687,-0.504672,-0.784105,0.559625,0.238303;-1.90094,0.766102,0.0582427,1.09731
21;0.48436,0.0907483,-0.515076,-0.224532,-0.544958,0.939765,-0.74034,-0.423436,0.430074,-0.33237;-3.1455,-1.02604,0.487506,1.35086
22;0.810026,0.0665247,-0.500736,0.159499,-0.579204,0.837246,-0.830894,-0.00477074,0.331966,0.147502;-1.26564,-0.9396,1.25173,1.38952
23;0.857587,0.211921,-0.500736,0.170737,-0.579204,0.837246,-0.82508,0.0165425,0.345418,0.147502;-1.44042,-0.776697,1.3123,1.28281
24;0.410691,0.609877,-0.103995,0.758314,0.479013,0.782623,-0.0442428,0.123113,0.323636,-0.341423;-5.89311,0.144184,0.789223,1.28994
25;0.575696,0.776241,-0.103995,0.712683,0.479013,0.782623,0.0514739,0.101671,0.376736,-0.341423;-6.60451,0.466027,1.06594,1.0294
