Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.485868,-0.235568,-0.197211,-0.0834324,0.274222,-0.506787,0.274256,-0.388134,0.199779,0.457919,-0.386858,0.445501,0.0411584,-0.281791,0.0678117,-0.323992,0.243198,-0.531055,0.261713,-0.391674,-0.151843,-0.0555536,0.00254524,-0.0904107,0.0166799,-0.427987,0.0979243,0.208133,-0.159026,-0.367319,0.297893,-0.0295638,-0.0732776,-0.0718205,0.519521,-0.284452,0.227528,-0.211109,-0.474967,0.495958,0.514664,0.363003,-0.131783,0.0419262,-0.248703,0.450565,-0.158883,-0.390682,-0.52163,-0.15381;-3.87917,-8.00288,-0.791401,-0.721431
1;-0.385497,0.449863,-0.71306,-0.0295168,-0.0666209,-0.560213,0.767836,-0.284782,0.150861,0.469115,-0.0699044,0.564655,-0.236891,-0.486276,0.190706,-0.487613,0.505483,-0.465872,0.180663,-0.558156,0.247546,-0.62103,0.28955,0.26394,-0.329677,-0.653473,0.00923434,0.60907,-0.131863,-0.829521,-0.38642,-0.375785,0.145652,-0.474324,0.247785,0.414681,0.144228,-0.239522,-0.115251,0.27955,0.453311,0.651205,-0.413845,0.320579,-0.646115,-0.106912,-0.173447,-0.539131,-0.818398,0.266991;5.84647,-14.6511,0.00699512,5.58181
2;-0.0779853,0.449284,-0.781635,0.640945,-0.377367,-0.0594271,0.85428,-0.504513,0.839413,0.00331388,-0.0440509,-0.586533,-0.484988,-0.442806,-0.241179,-0.969423,0.231611,-0.73996,0.4201,-0.328878,0.178042,-0.35075,0.0133153,-0.0907627,0.335289,0.561961,-0.292045,0.51017,-0.817091,-0.698558,-0.277409,0.855333,0.328908,-0.770572,0.731305,-0.244107,0.522217,-0.659137,-0.520511,0.888659,-0.0221913,0.143456,-0.593566,-0.452766,-0.92823,0.301046,-0.484241,-0.145756,-0.945694,-0.0100965;-2.91591,-21.0364,2.10493,5.94162
3;-0.187861,0.813516,-0.833973,0.474325,-0.824928,-0.566864,0.952495,-0.855981,0.953173,0.877399,-0.150865,-0.417063,-0.88262,-0.698897,-0.0508556,-0.70103,0.667845,-0.772931,-0.134228,-0.29601,0.22159,-0.770988,0.213659,0.473256,0.580208,-0.566199,-0.019074,0.68923,-0.147016,-0.821441,-0.308611,-0.908951,0.291106,0.0624991,0.745206,0.136243,0.441525,-0.0966441,0.269875,0.812013,0.042436,0.394159,-0.114038,-0.65557,-0.89091,0.832509,-0.119529,-0.378604,-0.95455,0.801675;3.8387,-21.6052,-9.75969,5.76116
4;0.553371,0.918205,-0.772177,0.719495,-0.439061,0.146179,0.796167,-0.534416,0.976537,0.90475,0.087535,0.0200181,-0.941369,-0.751085,-0.119756,-0.986737,0.728497,-0.611403,-0.0164477,-0.531153,-0.309831,-0.73713,0.201983,0.206555,0.784832,-0.51602,-0.199369,0.592069,-0.659118,-0.983676,-0.615442,-0.717672,-0.300626,-0.840303,0.858671,0.798534,0.836294,-0.244347,0.551775,0.943191,-0.599797,-0.234496,-0.722184,-0.760962,-0.891457,0.470564,-0.391431,-0.750332,-0.991788,0.845715;8.81857,-27.6828,-4.98827,10.3258
5;0.385693,0.895025,-0.720381,0.781063,-0.460838,0.400466,0.936131,-0.741561,0.98761,0.820289,-0.0176397,0.223023,-0.928784,-0.72361,-0.164021,-0.969644,0.791345,-0.597004,0.102589,-0.543152,-0.451034,-0.836757,0.127095,0.244591,0.751827,-0.635991,-0.316838,0.702818,-0.79475,-0.964018,-0.178544,-0.522025,0.0433484,-0.816497,0.889255,0.370726,0.781916,-0.0120473,0.587562,0.926916,-0.549696,-0.733164,-0.477798,-0.762457,-0.819155,0.883082,-0.364221,-0.795499,-0.991449,0.822114;11.4358,-29.7065,-3.97269,7.80296
6;0.134001,0.631182,-0.811209,0.839927,-0.840176,-0.0651898,0.926207,-0.913921,0.981769,0.604496,0.429836,-0.180384,-0.895028,-0.71452,-0.244268,-0.90131,-0.191749,-0.431319,0.335027,-0.691089,0.0222068,-0.782457,-0.627461,0.357954,0.581507,-0.573762,0.42698,0.80267,-0.936045,-0.82762,-0.874893,-0.396886,-0.0554028,-0.12162,0.807565,-0.575754,0.90772,0.165656,0.024636,0.968878,-0.740853,-0.199381,0.220577,-0.913886,-0.473087,0.966812,0.243963,-0.187797,-0.990516,0.403995;3.7908,-22.2211,-8.50985,10.4511
7;0.572278,0.8155,-0.196579,0.600436,-0.76751,0.265068,0.831313,-0.906841,0.963524,0.945505,0.434799,0.00447975,-0.634432,-0.760921,-0.294441,-0.919214,-0.0931327,-0.410134,0.373832,-0.59353,-0.505601,-0.772784,-0.702684,0.720734,0.914981,-0.793694,0.337158,0.197177,-0.954406,-0.891979,-0.762335,-0.676519,-0.590105,0.384759,0.888916,0.253947,0.96756,-0.095841,0.0426583,0.981839,-0.550424,0.14011,-0.393463,-0.94694,0.184668,0.878536,-0.194297,-0.845356,-0.987465,0.733802;6.70551,-24.161,-4.57402,10.7708
8;0.562861,0.791828,0.142677,0.801479,-0.740191,0.558304,0.825923,-0.902781,0.831582,0.872039,0.278654,0.448509,-0.356251,-0.638508,-0.128269,-0.874507,-0.00286723,-0.371765,0.129232,-0.609649,-0.547954,-0.63876,-0.578477,0.625538,0.789606,-0.844775,0.295254,0.103028,-0.980125,-0.923104,-0.503215,-0.401999,-0.575031,-0.190061,0.739208,-0.0636398,0.969989,-0.282625,-0.216524,0.990148,-0.487716,0.384307,-0.584571,-0.948064,0.195302,0.838299,-0.192343,-0.865293,-0.988966,0.71969;11.1101,-24.4592,-1.55,8.81954
9;-0.128032,0.417963,0.303324,0.57095,-0.687907,-0.237739,0.841862,-0.829785,0.124588,0.79261,0.392169,0.583351,0.125275,-0.381035,0.44305,-0.339917,-0.410468,0.105102,0.279702,-0.725487,-0.358443,-0.880681,-0.595224,0.73873,0.414595,-0.948767,0.733955,0.519188,-0.885222,-0.835431,-0.811966,-0.834693,-0.458883,0.255661,0.631881,-0.256617,0.819516,0.31774,-0.283096,0.969613,-0.335779,0.547125,-0.00578135,-0.746543,0.420117,0.843178,0.472843,-0.685687,-0.925221,0.135518;6.60991,-16.0893,-4.03346,6.74642
