Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.587338,0.123732,0.259477,-0.144052,-0.22132,-0.523108,0.421429,-0.661312,0.313744,0.58911,-0.680794,0.332862,-0.294033,-0.345759,0.151717,-0.447685,0.161684,-0.38091,-0.0786118,-0.390728,-0.33978,0.0508609,0.0600613,-0.237003,0.474612,-0.694005,0.417717,-0.210076,-0.098704,-0.346533,0.0451245,-0.527774,-0.428391,-0.294836,0.625674,0.145307,0.0138789,0.233855,-0.071365,0.726583,0.491569,0.525789,-0.118355,-0.419167,-0.656087,0.717912,0.249888,-0.0835233,-0.609685,0.00128178;-3.5681,4.81438,-0.863118,-0.191956
1;0.146847,0.531064,-0.83345,0.446907,-0.83132,-0.328919,0.729822,-0.921212,0.560338,0.640568,-0.0135833,0.601809,-0.813649,-0.830181,-0.510075,-0.673475,-0.308546,-0.46707,0.0549311,-0.744143,0.038961,-0.208168,-0.570827,0.168084,0.141073,-0.27944,0.307542,0.127322,-0.86251,-0.800536,-0.16927,0.0936446,-0.198204,-0.563007,0.513623,0.0364252,0.887473,0.113713,-0.704336,0.921127,-0.247823,0.56182,-0.615568,-0.906115,-0.630453,0.955613,0.173023,0.143842,-0.956719,0.469002;-4.57472,7.23186,-5.95129,5.58205
2;0.54726,0.874176,-0.416011,0.373038,-0.70518,-0.0612424,0.86222,-0.709639,0.946916,0.931207,-0.0747011,0.14928,-0.792315,-0.788375,-0.310481,-0.865845,0.707846,-0.671239,-0.244984,-0.618255,-0.423572,-0.679973,0.050735,0.764735,0.638314,-0.67479,-0.612006,-0.0745389,-0.584458,-0.938559,0.201616,-0.637253,-0.169914,-0.385717,0.694564,0.708966,0.863123,-0.106375,0.384685,0.920566,-0.197509,0.00768146,-0.774646,-0.784595,-0.879579,0.709704,-0.480162,-0.829876,-0.95149,0.874398;-12.6852,4.16945,-6.65651,4.50598
3;0.51078,0.900406,-0.580916,0.787546,-0.491448,0.359535,0.887562,-0.718106,0.975197,0.787635,-0.124642,0.448262,-0.898373,-0.584344,-0.0892419,-0.965832,0.748759,-0.599493,0.0251648,-0.617598,-0.290935,-0.515163,0.210617,0.0159613,0.520365,-0.471932,-0.415977,0.602075,-0.791041,-0.960026,-0.0142075,-0.543987,-0.0290862,-0.799669,0.793775,0.542536,0.785908,-0.0320549,0.348729,0.963062,-0.45135,-0.514672,-0.637128,-0.773724,-0.873718,0.731033,-0.380428,-0.593537,-0.987298,0.818359;-10.8334,6.7556,-9.93489,1.78807
4;-0.376085,0.933321,-0.932273,0.81071,-0.693425,-0.162262,0.963007,-0.781591,0.939099,0.879395,0.585157,0.382989,-0.918773,-0.881157,-0.347113,-0.67093,-0.232063,0.0891846,-0.486571,-0.911784,0.407608,-0.735315,-0.495141,0.520506,0.627055,-0.878509,-0.18125,0.867034,-0.540254,-0.964515,-0.514041,-0.813214,-0.405485,-0.116488,0.311284,-0.0916286,0.753511,0.134157,0.33403,0.75894,-0.713219,0.552834,0.102437,-0.714126,-0.836679,0.959662,0.637066,-0.579007,-0.996964,0.903024;-14.1025,4.83554,1.06908,6.40516
5;0.241934,0.976539,-0.567879,0.850245,-0.488961,0.44661,0.848468,-0.287672,0.921996,0.991295,0.841237,0.487916,-0.547807,-0.825575,-0.397611,-0.908678,-0.0472804,0.216538,-0.355932,-0.877924,-0.396433,-0.691295,-0.534461,0.578538,0.928919,-0.908909,-0.258736,0.631565,-0.650752,-0.992317,-0.441627,-0.72902,-0.825349,-0.0828323,0.426069,0.851058,0.921944,-0.0579133,0.234971,0.924974,-0.851832,0.290633,-0.378694,-0.824208,-0.617512,0.944215,0.353269,-0.876671,-0.994139,0.93835;-10.6443,3.60336,-3.99929,-0.486752
6;-0.0679864,0.970899,-0.230853,0.860498,-0.509456,0.556345,0.864808,-0.540604,0.888632,0.978409,0.74958,0.649577,-0.48254,-0.666493,-0.281234,-0.773113,0.125661,0.204744,-0.360579,-0.847278,-0.503768,-0.47449,-0.560349,0.424464,0.854405,-0.931889,-0.282146,0.54144,-0.813674,-0.987263,-0.137466,-0.675226,-0.789426,-0.344417,0.249642,0.583102,0.931517,0.215458,0.198594,0.932342,-0.808494,0.336977,-0.328891,-0.82709,-0.560548,0.966525,0.343468,-0.896846,-0.993783,0.923157;-10.8094,4.34624,-3.9364,-2.8686
7;0.126813,0.907553,-0.535834,0.668541,0.222289,0.696527,0.53331,0.390273,0.780348,0.93429,0.755886,0.673757,0.111468,-0.716808,-0.119042,-0.730243,0.686773,-0.292311,-0.352343,-0.74798,-0.436557,-0.0945037,-0.402851,0.589728,0.742769,-0.699695,-0.86116,0.63247,-0.715125,-0.982567,0.411527,-0.676464,-0.370321,-0.510831,0.254482,0.689353,0.92166,-0.334311,-0.689614,0.707193,-0.474006,-0.374386,-0.612674,-0.154347,-0.48126,0.853072,-0.331423,-0.950296,-0.976549,0.883415;-8.5517,-1.44373,-4.74189,-0.613729
8;-0.375625,0.921409,-0.134802,0.738189,0.349333,0.621891,0.751661,0.307481,0.91753,0.831503,0.632721,0.51885,-0.264593,-0.204852,-0.142561,-0.790389,0.710646,-0.284006,-0.206057,-0.723056,-0.0264753,0.616166,-0.138368,0.0419398,0.718798,-0.676779,-0.736631,-0.0293451,-0.674724,-0.950538,0.115567,-0.334966,-0.237121,-0.713968,0.199594,0.499424,0.840579,-0.582019,-0.507418,0.72637,-0.479807,0.5488,-0.615679,-0.13223,-0.798421,0.760868,-0.417324,-0.907322,-0.992809,0.822879;-11.2704,1.71953,-4.10364,-2.52813
9;-0.836682,0.801524,-0.387362,0.45145,0.332843,0.0178159,0.776566,0.667978,0.261402,0.851306,0.824893,0.824637,0.247042,-0.208019,0.437404,0.218945,0.344609,0.183977,0.150118,-0.748189,0.459122,-0.63733,-0.0317318,0.214913,0.190259,-0.834043,-0.206751,0.720146,0.0773344,-0.923897,0.0262607,-0.692614,-0.171728,-0.527731,0.219264,0.600472,0.397157,-0.220881,-0.569779,0.0877019,0.109016,0.605494,-0.219904,0.593377,-0.805696,0.659855,0.303846,-0.697346,-0.93561,0.433116;-3.88051,-2.02868,1.66541,2.70799
