Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.501721,0.302973,-0.533509,0.330776,0.331167,-0.650567,0.65044,-0.300177,0.30613,0.635184,-0.174992,0.68871,-0.468432,-0.300543,0.0374104,-0.322729,0.664576,-0.540727,-0.0764277,-0.476086,-0.0466229,-0.571231,0.455876,0.121495,-0.355203,-0.744855,-0.12265,0.644549,0.380033,-0.715544,0.195222,-0.480971,0.120088,0.0383247,0.197686,-0.182473,-0.105119,-0.144087,-0.00889896,0.184808,0.34463,0.457093,-0.19934,0.29981,-0.375574,0.4364,-0.121134,-0.626075,-0.633214,0.314734;-1.98906,1.92302,-3.58735,1.55902
1;-0.338557,0.243239,-0.605654,0.269961,0.0525885,-0.314111,0.562922,-0.0560088,0.501354,-0.129654,0.00743603,-0.166793,-0.127739,-0.365603,0.157325,-0.884525,0.0246425,-0.37415,0.61494,-0.514463,0.103231,-0.579747,0.0043045,-0.170607,0.256837,-0.343893,0.233348,0.571979,-0.646058,-0.701226,-0.613955,0.288821,-0.140352,-0.596623,0.69197,0.221328,0.32488,-0.270257,-0.10743,0.726426,0.109574,0.222093,-0.105669,0.0626729,-0.831376,-0.510373,-0.15986,-0.420015,-0.864454,-0.364871;-4.78346,0.364909,1.8638,0.466439
2;-0.311922,0.257948,-0.7316,0.224122,-0.540687,-0.0979149,0.904586,-0.789139,0.868007,0.515706,-0.0951257,-0.543827,-0.106341,-0.488406,-0.148118,-0.851259,0.291315,-0.793638,0.552098,-0.061145,0.120303,-0.404652,-0.327296,0.072687,0.396871,0.442361,-0.24476,0.532265,-0.826885,-0.659081,0.172511,0.484764,0.374828,-0.37498,0.766242,-0.328491,0.569451,-0.510143,-0.669532,0.784603,0.492054,0.0631916,-0.395051,-0.458038,-0.501408,0.706998,-0.483566,-0.35429,-0.903778,0.049657;-4.42105,1.2286,-6.46489,2.31793
3;-0.0595405,0.82221,-0.770281,0.489087,-0.825235,-0.5046,0.878001,-0.777162,0.918141,0.846243,-0.22423,-0.441031,-0.79823,-0.716199,0.106393,-0.737221,0.665833,-0.771504,-0.376178,-0.311873,0.220808,-0.402157,0.263197,0.405663,0.479509,-0.527086,-0.0296353,0.595652,-0.339501,-0.859808,-0.69957,-0.923084,0.179188,-0.382469,0.506069,0.367759,0.600074,-0.32852,0.112119,0.836982,0.0687757,0.65296,-0.306856,-0.651923,-0.890838,0.730335,-0.136036,-0.285949,-0.964861,0.817528;-6.61853,1.30555,-9.46378,3.31565
4;0.562853,0.911596,-0.774379,0.694057,-0.372438,0.169167,0.835479,-0.580177,0.966775,0.889291,0.0547239,0.271968,-0.946944,-0.749831,-0.229802,-0.977449,0.715644,-0.599598,0.00374162,-0.606343,-0.313006,-0.809171,0.231667,0.20523,0.799544,-0.556511,-0.123638,0.49674,-0.575098,-0.974802,-0.48245,-0.664557,-0.154082,-0.885674,0.888944,0.774143,0.783875,-0.269695,0.404139,0.943362,-0.654423,-0.353314,-0.809905,-0.750063,-0.922526,0.644869,-0.406369,-0.753345,-0.991464,0.845042;-9.06462,3.40835,-4.48159,3.12051
5;-0.395887,0.786195,-0.932642,0.625238,-0.248126,0.0648036,0.909142,-0.175728,0.934781,0.747291,0.497458,-0.107129,-0.664894,-0.767553,-0.0766629,-0.767326,0.2892,-0.340842,-0.373939,-0.677116,0.499173,-0.793257,-0.287074,0.657436,0.431313,-0.351603,-0.752437,0.902512,-0.357916,-0.989008,0.244972,-0.757802,0.117394,-0.548395,0.517084,-0.0980957,0.802548,-0.376861,0.0891188,0.398287,-0.305003,-0.210989,-0.290284,0.0874046,-0.67178,0.857727,0.0610351,-0.776267,-0.990128,0.801721;0.0914925,3.40293,-2.70816,4.79065
6;-0.073411,0.956926,-0.522778,0.763853,0.300508,0.449926,0.660887,0.525315,0.943711,0.95164,0.716402,0.0963466,-0.246671,-0.510093,-0.185156,-0.943982,0.591531,-0.281888,-0.0421503,-0.719803,0.0496874,0.0183021,-0.0694027,-0.0214,0.854962,-0.544651,-0.698124,0.693541,-0.392,-0.980109,-0.234348,-0.56872,-0.35524,-0.520375,0.318254,0.796605,0.826168,-0.731908,-0.206397,0.739847,-0.539402,-0.195171,-0.400402,-0.127809,-0.865324,0.648604,-0.342352,-0.893444,-0.992006,0.887453;-7.24883,1.96634,1.41214,4.11413
7;-0.501912,0.932992,-0.562557,0.733388,0.289295,0.620559,0.805987,0.347205,0.933717,0.92284,0.700265,0.623154,-0.42615,-0.502244,-0.177269,-0.814343,0.67481,-0.287946,0.0745229,-0.686117,0.019026,0.0441264,-0.126846,-0.15961,0.795299,-0.597645,-0.549273,0.427409,-0.642213,-0.971279,0.372522,-0.0993484,-0.230229,-0.764089,0.503264,0.546046,0.840299,-0.63092,-0.30563,0.49009,-0.372601,0.292891,-0.491776,-0.143365,-0.772799,0.794809,-0.371388,-0.900957,-0.993077,0.832574;-6.48635,2.69709,-0.862635,2.4602
8;-0.862036,0.810684,-0.426033,0.581257,0.299175,-0.163645,0.809969,0.734375,0.597104,0.902209,0.845046,0.588405,0.205232,-0.302664,0.468875,-0.15801,0.356929,0.136376,0.148793,-0.703593,0.357279,-0.619452,0.058992,0.094484,0.198521,-0.811904,-0.135614,0.805386,-0.0262554,-0.956197,-0.23378,-0.576257,-0.227764,-0.671943,0.0469185,0.628625,0.48554,-0.173283,-0.260235,-0.0575792,0.0617291,0.494033,0.152823,0.589051,-0.790333,0.704308,0.324326,-0.735,-0.941088,0.426626;-4.00941,0.593786,-0.829084,2.65027
9;-0.908469,0.891111,-0.183778,0.716078,0.583932,-0.179813,0.636688,0.724918,0.430054,0.876814,0.81456,0.225219,0.264723,0.057208,0.485129,-0.73558,0.134641,0.201584,0.0555336,-0.565129,0.175701,-0.51889,0.167296,-0.314816,0.400785,-0.732856,-0.242249,0.78698,0.0181405,-0.971237,-0.57051,-0.29537,-0.367116,-0.884295,0.0957033,0.752813,0.240109,-0.0657307,-0.228653,0.0771334,0.154277,0.482333,0.00115751,0.65218,-0.856248,0.601842,0.328893,-0.750691,-0.908208,0.290571;-7.49878,-1.4778,4.15022,2.36087
