Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.485868,-0.235568,-0.197211,-0.0834324,0.274222,-0.506787,0.274256,-0.388134,0.199779,0.457919,-0.386858,0.445501,0.0411584,-0.281791,0.0678117,-0.323992,0.243198,-0.531055,0.261713,-0.391674,-0.151843,-0.0555536,0.00254524,-0.0904107,0.0166799,-0.427987,0.0979243,0.208133,-0.159026,-0.367319,0.297893,-0.0295638,-0.0732776,-0.0718205,0.519521,-0.284452,0.227528,-0.211109,-0.474967,0.495958,0.514664,0.363003,-0.131783,0.0419262,-0.248703,0.450565,-0.158883,-0.390682,-0.52163,-0.15381;-3.82489,-1.29055,-3.23253,6.04537
1;-0.367503,-0.0682328,-0.460679,-0.427515,-0.128717,-0.39293,0.478034,-0.373742,0.0382362,0.248253,-0.292507,0.266616,0.298401,-0.470476,0.219907,-0.488687,0.00384939,-0.455181,0.483231,-0.482329,0.14539,-0.132164,-0.189167,0.0575188,0.0455697,-0.270562,0.226734,0.151567,-0.599983,-0.587255,-0.289609,0.0992045,-0.0473484,-0.555238,0.556957,0.321456,0.448108,-0.303619,-0.553443,0.567731,0.603464,0.581083,-0.354649,0.0648402,-0.55649,-0.0894491,-0.210531,-0.27346,-0.754689,-0.204295;-3.03726,-0.590725,-3.40799,10.1337
2;-0.423486,0.0558785,-0.286056,-0.40704,-0.138164,-0.403003,0.759062,-0.433965,0.29851,0.551184,-0.234818,0.0992477,0.460954,-0.330427,0.40558,-0.582477,-0.0136177,-0.454796,0.643498,-0.495448,0.037116,-0.39412,-0.180674,0.0687918,0.0195984,0.176226,0.160542,0.365983,-0.57724,-0.579849,-0.102559,0.637174,0.0773365,-0.747767,0.661905,0.284274,0.247953,-0.282324,-0.541247,0.693449,0.695122,0.501902,-0.455579,0.0915935,-0.730594,0.199889,-0.21896,0.0566693,-0.736311,-0.174889;-4.81449,-0.36199,-1.02486,9.83467
3;-0.109331,0.368166,-0.727167,-0.0917162,-0.410424,-0.447328,0.773455,-0.699768,0.702499,0.510345,-0.290516,-0.398195,-0.284432,-0.554773,0.0108963,-0.725971,0.280083,-0.817466,0.395457,-0.291827,0.197955,0.38978,-0.247443,0.0862603,0.160058,0.700695,-0.365895,0.400561,-0.755481,-0.629785,-0.00408315,0.538779,0.464397,-0.816426,0.600772,-0.187194,0.682854,-0.495591,-0.804791,0.828733,0.490781,0.274127,-0.552641,-0.426905,-0.848318,0.69539,-0.520103,0.109924,-0.871142,0.357509;-2.45948,3.309,-3.21215,8.5507
4;0.0954269,0.182782,-0.813932,0.0234922,-0.498806,-0.405604,0.712538,-0.585062,0.902983,0.58849,-0.0463913,-0.170539,-0.542347,-0.640427,-0.115748,-0.241485,0.115733,-0.821896,0.380473,-0.279946,0.44347,-0.171677,-0.252731,0.318249,0.392935,0.570027,-0.223314,0.428866,-0.590093,-0.674583,-0.219946,-0.336917,0.478108,-0.515955,0.769104,-0.151831,0.787316,-0.651082,-0.622899,0.830645,0.129131,0.387946,-0.56907,-0.481529,-0.766018,0.607256,-0.541417,0.125319,-0.936486,0.518558;-3.68686,-1.02698,-5.84013,8.46402
5;0.343806,0.907359,-0.539343,0.199233,-0.600934,-0.231065,0.893256,-0.705107,0.943414,0.910066,-0.398483,0.126894,-0.900167,-0.668817,-0.112399,-0.874728,0.705739,-0.658613,-0.295198,-0.503506,-0.0676827,-0.550183,0.339258,0.296908,0.790465,-0.454143,-0.113335,0.216135,-0.415649,-0.946779,-0.22322,-0.573154,-0.0351355,-0.678482,0.813568,0.696224,0.729907,-0.391926,0.537468,0.924073,-0.177636,0.311695,-0.650073,-0.765462,-0.921891,0.680511,-0.473075,-0.551427,-0.990496,0.914408;-1.92591,4.65627,-6.15706,5.67224
6;0.517729,0.905078,-0.790653,0.748461,-0.457543,0.21282,0.90829,-0.67833,0.972012,0.885448,-0.0309214,0.442307,-0.945293,-0.760933,-0.168913,-0.970975,0.738838,-0.612619,0.0569837,-0.727025,-0.288895,-0.734035,0.251038,0.107671,0.611523,-0.35864,-0.204566,0.7274,-0.680751,-0.979594,-0.0738664,-0.260712,0.0440197,-0.864216,0.845536,0.620291,0.826584,-0.146229,0.425189,0.937095,-0.568349,-0.633464,-0.689999,-0.762331,-0.87598,0.848022,-0.365618,-0.618909,-0.98905,0.851735;0.622419,5.21655,-7.44452,4.02343
7;-0.359711,0.799609,-0.941674,0.589031,-0.209144,-0.053323,0.899491,-0.151355,0.950431,0.795106,0.518086,-0.0535922,-0.742946,-0.815812,-0.104016,-0.718624,0.302663,-0.389251,-0.397462,-0.746342,0.492592,-0.679985,-0.337153,0.63778,0.43326,-0.414243,-0.765468,0.920638,-0.299298,-0.983452,-0.0447618,-0.777337,0.0998311,-0.498555,0.395101,-0.0630245,0.804497,-0.383345,0.033408,0.323648,-0.363853,-0.210285,-0.192865,0.1007,-0.738656,0.810945,0.0633964,-0.787853,-0.988046,0.833139;-6.88539,0.433223,-8.41935,4.40978
8;-0.0800002,0.95692,-0.494938,0.791236,0.300212,0.51355,0.691369,0.546906,0.9488,0.949507,0.716394,0.168479,-0.224021,-0.500417,-0.208865,-0.937266,0.550563,-0.26457,-0.0326331,-0.711748,0.084771,-0.218441,-0.0234148,0.0236826,0.880447,-0.509534,-0.674734,0.655894,-0.40118,-0.982611,-0.239888,-0.547138,-0.370646,-0.573143,0.452838,0.794343,0.819867,-0.73508,-0.146017,0.730276,-0.563208,-0.0938346,-0.460633,-0.129941,-0.838493,0.608677,-0.347878,-0.880605,-0.992589,0.880517;-2.65035,1.42267,-2.61628,4.60028
9;-0.512485,0.935077,-0.556942,0.734085,0.275574,0.583929,0.815176,0.340688,0.921222,0.929589,0.702549,0.540257,-0.428451,-0.476429,-0.145087,-0.859313,0.692203,-0.29302,0.059142,-0.692545,0.00749814,0.0564184,-0.103171,-0.17577,0.789102,-0.600288,-0.568935,0.484096,-0.631595,-0.973963,0.454474,-0.00818542,-0.209117,-0.746587,0.483523,0.543017,0.842313,-0.620901,-0.331315,0.52217,-0.354369,0.206545,-0.401774,-0.147286,-0.777927,0.818587,-0.365512,-0.908293,-0.992678,0.835588;-2.72178,3.48978,-3.9572,4.43242
10;-0.438848,0.942527,-0.64973,0.794685,0.296448,0.56936,0.80029,0.539965,0.893099,0.946095,0.793537,0.587869,-0.360529,-0.642929,-0.172564,-0.83057,0.730478,-0.39022,-0.0134324,-0.745801,0.0957391,0.306357,0.080791,-0.0656894,0.668279,-0.616781,-0.586579,0.38808,-0.69646,-0.960039,0.273147,0.122132,-0.161282,-0.763525,0.224399,0.712869,0.869478,-0.648971,-0.527351,0.448326,-0.227151,0.302109,-0.484783,-0.13798,-0.887657,0.834968,-0.383451,-0.912339,-0.987812,0.845173;-0.657006,4.90077,-3.85113,5.11914
11;-0.510958,0.942007,-0.629612,0.816111,0.293357,0.621187,0.824106,0.508109,0.909356,0.94873,0.771353,0.656675,-0.457102,-0.535267,-0.190958,-0.809662,0.719777,-0.399739,0.0224115,-0.747175,0.174216,0.253589,0.148076,-0.196696,0.659175,-0.623969,-0.590839,0.23757,-0.664704,-0.946102,0.362156,0.26353,-0.166083,-0.824409,0.327878,0.692698,0.859982,-0.68505,-0.506391,0.504892,-0.228754,0.419419,-0.641369,-0.140615,-0.925759,0.7914,-0.402119,-0.910747,-0.987147,0.823742;0.222823,5.81114,-4.22076,4.92229
12;-0.880629,0.814535,-0.523531,0.581399,0.303764,-0.126962,0.839075,0.708469,0.642,0.928902,0.840338,0.614966,0.0464355,-0.272456,0.427067,-0.181301,0.353591,0.0857258,0.210964,-0.711513,0.445654,-0.636546,0.0811373,-0.0317062,0.102653,-0.811195,-0.149145,0.741193,0.0374804,-0.937625,-0.0585005,-0.398099,-0.213065,-0.744818,0.0974823,0.623612,0.437975,-0.249698,-0.244379,-0.0785335,0.115821,0.565693,0.0440093,0.588881,-0.889297,0.642546,0.303951,-0.725315,-0.923702,0.373896;-9.16199,-1.50005,-1.06853,4.66293
13;-0.908686,0.894431,-0.288836,0.722852,0.575632,-0.239758,0.683047,0.71295,0.495682,0.891597,0.808886,0.136153,0.274365,-0.0444132,0.446962,-0.759113,0.165976,0.175387,0.109135,-0.581286,0.204539,-0.524238,0.198386,-0.343598,0.330602,-0.704613,-0.234975,0.79167,0.0231727,-0.963098,-0.506277,-0.196092,-0.356088,-0.879492,0.0652294,0.736754,0.184656,-0.0810029,-0.0901267,-0.00142112,0.234681,0.403006,0.089205,0.648502,-0.897559,0.580429,0.330484,-0.729149,-0.89872,0.287927;-6.98941,0.737942,3.83438,2.87199
14;-0.627932,0.989235,-0.616607,0.95118,-0.0717263,0.513538,0.872517,-0.359336,0.870915,0.975541,0.786027,0.531606,-0.732253,-0.689744,-0.432827,-0.930348,0.126058,0.0469704,0.13954,-0.786297,-0.187499,0.147587,-0.0250911,-0.653802,0.881283,-0.892543,-0.0555447,0.288798,-0.807573,-0.970417,-0.410292,0.270874,-0.646349,-0.85273,0.263622,0.760394,0.778145,0.0233067,-0.108288,0.78294,-0.546005,0.618563,-0.169863,-0.783502,-0.954204,0.977808,0.310781,-0.848397,-0.992503,0.894383;1.0525,10.4531,-0.420426,1.367
15;-0.0996995,0.911351,-0.896051,0.721156,0.108193,0.74219,0.670979,0.553041,0.879741,0.976438,0.840175,0.697724,-0.200592,-0.911639,-0.25416,-0.612022,0.728955,-0.445388,-0.10575,-0.731885,-0.205895,-0.426514,-0.269767,0.537031,0.6929,-0.657059,-0.80412,0.477929,-0.770061,-0.97875,0.668882,-0.339859,-0.271474,-0.702116,0.372723,0.761237,0.936434,-0.436608,-0.561256,0.211263,-0.142848,-0.250664,-0.575729,-0.179536,-0.75241,0.917413,-0.361825,-0.94845,-0.954164,0.870989;-3.69783,0.331539,-6.43354,6.61377
16;-0.495281,0.930994,-0.194768,0.86405,0.304117,0.52525,0.799534,0.481057,0.957502,0.902704,0.673205,0.217454,-0.334589,-0.161118,-0.102206,-0.89591,0.731762,-0.338382,-0.159991,-0.714151,0.0680699,0.56817,0.200507,-0.316429,0.617525,-0.578206,-0.693089,0.125394,-0.695674,-0.953612,0.235996,-0.0384489,-0.225099,-0.785061,0.166486,0.600017,0.861264,-0.583716,-0.306881,0.716626,-0.322568,0.408947,-0.507175,-0.153682,-0.88065,0.769137,-0.405315,-0.896698,-0.991504,0.803557;2.51846,6.55914,-2.90331,3.73341
17;-0.867108,0.807989,-0.598692,0.459246,0.340873,-0.0219563,0.789788,0.664485,0.413791,0.887563,0.839124,0.81628,0.00455135,-0.362444,0.366609,0.162407,0.311137,0.128625,0.228923,-0.708208,0.453524,-0.620823,-0.0520638,-0.0765465,0.161218,-0.844039,-0.161574,0.80552,0.0992076,-0.925015,0.064866,-0.682966,-0.160959,-0.656033,0.162286,0.629986,0.375509,-0.233818,-0.571085,-0.15661,0.0814617,0.497883,-0.0154935,0.597323,-0.850435,0.629524,0.3242,-0.73305,-0.930796,0.422642;-10.541,-3.41833,-1.70815,4.86811
18;-0.903411,0.889442,-0.243768,0.748121,0.578227,-0.249144,0.671374,0.73945,0.539194,0.87153,0.80083,0.0187113,0.345074,-0.0754843,0.434627,-0.797747,0.228163,0.224549,-0.077342,-0.607616,0.156783,-0.498522,0.227682,-0.161451,0.31237,-0.671617,-0.273435,0.664651,0.015547,-0.962742,-0.585592,-0.0326861,-0.3938,-0.865032,-0.0199365,0.703317,0.206222,-0.0992824,0.0187857,-0.0363319,0.195347,0.655505,0.122337,0.642859,-0.900551,0.581401,0.297324,-0.690732,-0.916639,0.278787;-6.37835,2.42279,3.66805,2.44054
