Passo;A  o
0;3
1;3
2;3
3;3
4;3
5;3
6;3
7;3
8;1
9;3
10;1
11;3
12;1
13;3
14;0
15;3
16;3
17;1
18;3
19;1
20;3
21;1
22;3
23;0
24;3
25;0
26;3
27;1
28;3
29;1
30;3
31;0
32;3
33;0
34;3
35;1
36;3
37;1
38;3
39;0
40;3
41;0
42;3
43;1
44;3
45;1
46;3
47;0
48;3
49;0
50;3
51;1
52;3
53;1
54;3
55;3
56;1
57;3
58;1
59;3
60;0
61;3
62;0
63;3
64;1
65;3
66;1
67;3
68;0
69;3
70;3
71;3
72;1
73;3
74;1
75;3
76;1
77;3
78;0
79;3
80;0
81;3
82;1
83;3
84;1
85;3
86;0
87;3
88;0
89;3
90;1
91;3
92;1
93;3
94;0
95;3
96;0
97;3
98;1
99;3
100;1
101;3
102;0
103;3
104;0
105;3
106;1
107;3
108;1
109;3
110;3
111;1
112;3
113;1
114;3
115;0
116;3
117;0
118;3
119;1
120;3
121;1
122;3
123;0
124;3
125;3
126;3
127;1
128;3
129;1
130;3
131;1
132;3
133;0
134;3
135;0
136;3
137;1
138;3
139;1
140;3
141;0
142;3
143;0
144;3
145;1
146;3
147;1
148;3
149;0
150;3
151;0
152;3
153;1
154;3
155;1
156;3
157;0
158;3
159;0
160;3
161;1
162;3
163;1
164;3
165;3
166;1
167;3
168;1
169;3
170;0
171;3
172;0
173;3
174;1
175;3
176;1
177;3
178;0
179;3
180;3
181;3
182;1
183;3
184;1
185;3
186;1
187;3
188;0
189;3
190;0
191;3
192;1
193;3
194;1
195;3
196;0
197;3
198;0
199;3
200;1
201;3
202;1
203;3
204;0
205;3
206;0
207;3
208;1
209;3
210;1
211;3
212;0
213;3
214;0
215;3
216;1
217;3
218;1
219;3
220;3
221;1
222;3
223;1
224;3
225;0
226;3
227;0
228;3
229;1
230;3
231;1
232;3
233;0
234;3
235;3
236;3
237;1
238;3
239;1
240;3
241;1
242;3
243;0
244;3
245;0
246;3
247;1
248;3
249;1
250;3
251;0
252;3
253;0
254;3
255;1
256;3
257;1
258;3
259;0
260;3
261;0
262;3
263;1
264;3
265;1
266;3
267;0
268;3
269;0
270;3
271;1
272;3
273;1
274;3
275;3
276;1
277;3
278;1
279;3
280;0
281;3
282;0
283;3
284;1
285;3
286;1
287;3
288;0
289;3
290;3
291;3
292;1
293;3
294;1
295;3
296;1
297;3
298;0
299;3
300;5.43466e-310
