Passo;A  o
0;3
1;3
2;3
3;3
4;3
5;3
6;3
7;3
8;2
9;3
10;3
11;3
12;3
13;0
14;3
15;0
16;3
17;0
18;3
19;3
20;3
21;3
22;3
23;3
24;3
25;3
26;3
27;3
28;3
29;2
30;3
31;3
32;3
33;0
34;3
35;0
36;3
37;3
38;3
39;3
40;3
41;3
42;3
43;3
44;3
45;3
46;0
47;3
48;0
49;3
50;3
51;3
52;0
53;3
54;0
55;3
56;3
57;3
58;3
59;3
60;3
61;3
62;3
63;3
64;3
65;3
66;2
67;3
68;3
69;3
70;0
71;3
72;0
73;3
74;3
75;3
76;3
77;3
78;3
79;3
80;3
81;3
82;3
83;3
84;0
85;0
86;3
87;3
88;3
89;0
90;3
91;0
92;3
93;3
94;3
95;3
96;3
97;3
98;3
99;3
100;3
101;3
102;3
103;2
104;3
105;3
106;3
107;0
108;3
109;0
110;3
111;3
112;3
113;3
114;3
115;3
116;3
117;3
118;3
119;3
120;3
121;0
122;0
123;3
124;3
125;3
126;0
127;3
128;0
129;3
130;3
131;3
132;3
133;3
134;3
135;3
136;3
137;3
138;3
139;3
140;2
141;3
142;3
143;3
144;0
145;3
146;0
147;3
148;3
149;3
150;3
151;3
152;3
153;3
154;3
155;3
156;3
157;3
158;0
159;0
160;3
161;3
162;3
163;0
164;3
165;0
166;3
167;3
168;3
169;3
170;3
171;3
172;3
173;3
174;3
175;3
176;3
177;2
178;3
179;3
180;3
181;0
182;3
183;0
184;3
185;3
186;3
187;3
188;3
189;3
190;3
191;3
192;3
193;3
194;3
195;0
196;0
197;3
198;3
199;3
200;0
201;3
202;0
203;3
204;3
205;3
206;3
207;3
208;3
209;3
210;3
211;3
212;3
213;3
214;2
215;3
216;3
217;3
218;0
219;3
220;0
221;3
222;3
223;3
224;3
225;3
226;3
227;3
228;3
229;3
230;3
231;3
232;0
233;0
234;3
235;3
236;3
237;0
238;3
239;0
240;3
241;3
242;3
243;3
244;3
245;3
246;3
247;3
248;3
249;3
250;3
251;2
252;3
253;3
254;3
255;0
256;3
257;0
258;3
259;3
260;3
261;3
262;3
263;3
264;3
265;3
266;3
267;3
268;3
269;0
270;0
271;3
272;3
273;3
274;0
275;3
276;0
277;3
278;3
279;3
280;3
281;3
282;3
283;3
284;3
285;3
286;3
287;3
288;2
289;3
290;3
291;3
292;0
293;3
294;0
295;3
296;3
297;3
298;3
299;3
300;0.344892
