Passo;A  o
0;3
1;3
2;3
3;3
4;3
5;3
6;3
7;3
8;1
9;3
10;1
11;3
12;3
13;3
14;3
15;4
16;1
17;1
18;3
19;3
20;2
21;4
22;1
23;1
24;3
25;3
26;2
27;4
28;1
29;1
30;3
31;3
32;2
33;4
34;1
35;1
36;3
37;3
38;2
39;4
40;1
41;1
42;3
43;3
44;2
45;4
46;1
47;1
48;3
49;3
50;2
51;4
52;1
53;1
54;3
55;3
56;2
57;4
58;1
59;1
60;3
61;3
62;3
63;4
64;1
65;3
66;1
67;3
68;3
69;2
70;4
71;1
72;1
73;3
74;3
75;2
76;4
77;1
78;1
79;3
80;3
81;3
82;3
83;4
84;1
85;3
86;1
87;3
88;3
89;2
90;4
91;1
92;1
93;3
94;3
95;2
96;4
97;1
98;1
99;3
100;3
101;2
102;4
103;1
104;1
105;3
106;3
107;2
108;4
109;1
110;1
111;3
112;3
113;2
114;4
115;1
116;1
117;3
118;3
119;2
120;4
121;1
122;1
123;3
124;3
125;2
126;4
127;1
128;1
129;3
130;3
131;3
132;4
133;1
134;1
135;3
136;3
137;2
138;4
139;1
140;1
141;3
142;3
143;2
144;4
145;1
146;1
147;3
148;3
149;2
150;4
151;1
152;1
153;3
154;3
155;3
156;4
157;1
158;3
159;1
160;3
161;3
162;2
163;4
164;1
165;1
166;3
167;3
168;2
169;4
170;1
171;1
172;3
173;3
174;2
175;4
176;1
177;1
178;3
179;3
180;2
181;4
182;1
183;1
184;3
185;3
186;2
187;4
188;1
189;1
190;3
191;3
192;2
193;4
194;1
195;1
196;3
197;3
198;3
199;3
200;4
201;1
202;3
203;1
204;3
205;3
206;2
207;4
208;1
209;1
210;3
211;3
212;2
213;4
214;1
215;1
216;3
217;3
218;2
219;4
220;1
221;1
222;3
223;3
224;3
225;4
226;1
227;1
228;3
229;3
230;2
231;4
232;1
233;1
234;3
235;3
236;2
237;4
238;1
239;1
240;3
241;3
242;2
243;4
244;1
245;1
246;3
247;3
248;2
249;4
250;1
251;1
252;3
253;3
254;2
255;4
256;1
257;1
258;3
259;3
260;2
261;4
262;1
263;1
264;3
265;3
266;2
267;4
268;1
269;1
270;3
271;3
272;3
273;4
274;1
275;3
276;1
277;3
278;3
279;2
280;4
281;1
282;1
283;3
284;3
285;2
286;4
287;1
288;1
289;3
290;3
291;2
292;4
293;1
294;1
295;3
296;3
297;3
298;4
299;1
300;0.344892
