Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.437641,-0.0645112,-0.267847,-0.192594,0.379071,-0.358807,0.115278,0.33281,0.204128,-0.0507261;0.396334,-1.35175,1.86368,1.53407
1;-0.486,-0.0645112,-0.258722,-0.192594,0.23952,-0.354881,0.265377,0.33281,0.204128,-0.0507261;0.0444589,-1.10334,1.33406,1.65628
2;-0.486,-0.0645112,-0.258722,-0.192594,0.23952,-0.354881,0.260427,0.33281,0.204128,-0.0507261;0.049673,-1.11137,1.33955,1.65396
3;-0.296644,0.484037,-0.380382,-0.508808,0.555248,-0.0443049,-0.127383,-0.0811144,0.621086,-0.489911;2.64716,0.674876,0.974538,3.04441
4;-0.225407,0.484037,-0.363124,-0.508808,0.674173,-0.359542,-0.0571183,-0.0811144,0.621086,-0.489911;2.83073,0.12181,1.29334,2.97497
5;-0.658455,0.384674,0.629687,0.150257,0.392786,0.432475,-0.475799,-0.871425,0.840811,0.160954;0.626009,-1.06127,-3.70032,-0.220981
6;-0.269753,0.0325677,-0.514698,-0.816302,0.950564,0.461083,-0.894,-0.42189,0.940013,-0.0226641;3.1348,-0.266736,3.17821,3.44419
7;-0.479741,0.120119,-0.13637,-0.597536,0.929593,0.808251,-0.566906,-0.663711,0.937578,0.243684;2.01023,0.116516,0.64089,2.19351
8;-0.444609,0.120119,-0.136485,-0.597536,0.943368,0.828242,-0.69802,-0.663711,0.937578,0.243684;2.23553,-0.0220761,0.863315,2.10648
9;-0.492954,-0.508174,-0.404222,-0.652443,0.876245,0.280821,-0.537305,-0.0227076,0.839188,0.432124;0.336583,-2.04344,3.36273,2.55995
10;-0.434242,-0.0645112,-0.230046,-0.192594,0.388074,-0.0593313,0.33758,0.33281,0.204128,-0.0507261;0.115461,-0.440472,1.3478,1.4986
11;-0.486,-0.0645112,-0.258722,-0.192594,0.23952,-0.354881,0.244782,0.33281,0.204128,-0.0507261;0.0661535,-1.13675,1.35688,1.64665
12;-0.486,-0.0645112,-0.258722,-0.192594,0.23952,-0.354881,0.260427,0.33281,0.204128,-0.0507261;0.049673,-1.11137,1.33955,1.65396
13;-0.486,-0.0645112,-0.258722,-0.192594,0.23952,-0.354881,0.260427,0.33281,0.204128,-0.0507261;0.049673,-1.11137,1.33955,1.65396
14;-0.486,-0.0645112,-0.258722,-0.192594,0.23952,-0.354881,0.260427,0.33281,0.204128,-0.0507261;0.049673,-1.11137,1.33955,1.65396
15;-0.486,-0.0645112,-0.258722,-0.192594,0.23952,-0.354881,0.260427,0.33281,0.204128,-0.0507261;0.049673,-1.11137,1.33955,1.65396
16;-0.486,-0.0645112,-0.258722,-0.192594,0.23952,-0.354881,0.260427,0.33281,0.204128,-0.0507261;0.049673,-1.11137,1.33955,1.65396
17;-0.296644,0.484037,-0.380382,-0.508808,0.555248,-0.0443049,-0.127383,-0.0811144,0.621086,-0.489911;2.64716,0.674876,0.974538,3.04441
18;-0.556053,0.307165,0.303877,-0.295811,0.369916,-0.103941,-0.564305,-0.757168,0.846721,-0.10856;1.74343,-1.55859,-2.01761,1.3714
19;-0.40234,0.192945,-0.179022,-0.666806,0.833358,0.00099917,-0.740486,-0.563847,0.865926,-0.54204;3.15587,-0.633558,1.14429,3.25123
20;-0.321604,0.0325677,-0.513811,-0.816302,0.934732,0.314647,-0.748799,-0.42189,0.940013,-0.0226641;2.86926,-0.387363,2.96008,3.55722
21;-0.479741,0.120119,-0.13637,-0.597536,0.929593,0.808251,-0.567257,-0.663711,0.937578,0.243684;2.0106,0.115947,0.641279,2.19335
22;-0.444609,0.120119,-0.136485,-0.597536,0.943368,0.828242,-0.69802,-0.663711,0.937578,0.243684;2.23553,-0.0220761,0.863315,2.10648
23;-0.492954,-0.508174,-0.404222,-0.652443,0.876245,0.280821,-0.537305,-0.0227076,0.839188,0.432124;0.336583,-2.04344,3.36273,2.55995
24;-0.434242,-0.0645112,-0.230046,-0.192594,0.388074,-0.0593313,0.33758,0.33281,0.204128,-0.0507261;0.115461,-0.440472,1.3478,1.4986
25;-0.486,-0.0645112,-0.258722,-0.192594,0.23952,-0.354881,0.244782,0.33281,0.204128,-0.0507261;0.0661535,-1.13675,1.35688,1.64665
26;-0.486,-0.0645112,-0.258722,-0.192594,0.23952,-0.354881,0.260427,0.33281,0.204128,-0.0507261;0.049673,-1.11137,1.33955,1.65396
27;-0.486,-0.0645112,-0.258722,-0.192594,0.23952,-0.354881,0.260427,0.33281,0.204128,-0.0507261;0.049673,-1.11137,1.33955,1.65396
28;-0.486,-0.0645112,-0.258722,-0.192594,0.23952,-0.354881,0.260427,0.33281,0.204128,-0.0507261;0.049673,-1.11137,1.33955,1.65396
29;-0.486,-0.0645112,-0.258722,-0.192594,0.23952,-0.354881,0.260427,0.33281,0.204128,-0.0507261;0.049673,-1.11137,1.33955,1.65396
30;-0.486,-0.0645112,-0.258722,-0.192594,0.23952,-0.354881,0.260427,0.33281,0.204128,-0.0507261;0.049673,-1.11137,1.33955,1.65396
31;-0.296644,0.484037,-0.380382,-0.508808,0.555248,-0.0443049,-0.127383,-0.0811144,0.621086,-0.489911;2.64716,0.674876,0.974538,3.04441
32;-0.556053,0.307165,0.303877,-0.295811,0.369916,-0.103941,-0.564305,-0.757168,0.846721,-0.10856;1.74343,-1.55859,-2.01761,1.3714
33;-0.40234,0.192945,-0.179022,-0.666806,0.833358,0.00099917,-0.740486,-0.563847,0.865926,-0.54204;3.15587,-0.633558,1.14429,3.25123
34;-0.321604,0.0325677,-0.513811,-0.816302,0.934732,0.314647,-0.748799,-0.42189,0.940013,-0.0226641;2.86926,-0.387363,2.96008,3.55722
35;-0.479741,0.120119,-0.13637,-0.597536,0.929593,0.808251,-0.567257,-0.663711,0.937578,0.243684;2.0106,0.115947,0.641279,2.19335
36;-0.444609,0.120119,-0.136485,-0.597536,0.943368,0.828242,-0.69802,-0.663711,0.937578,0.243684;2.23553,-0.0220761,0.863315,2.10648
37;-0.492954,-0.508174,-0.404222,-0.652443,0.876245,0.280821,-0.537305,-0.0227076,0.839188,0.432124;0.336583,-2.04344,3.36273,2.55995
38;-0.434242,-0.0645112,-0.230046,-0.192594,0.388074,-0.0593313,0.33758,0.33281,0.204128,-0.0507261;0.115461,-0.440472,1.3478,1.4986
39;-0.486,-0.0645112,-0.258722,-0.192594,0.23952,-0.354881,0.244782,0.33281,0.204128,-0.0507261;0.0661535,-1.13675,1.35688,1.64665
40;-0.486,-0.0645112,-0.258722,-0.192594,0.23952,-0.354881,0.260427,0.33281,0.204128,-0.0507261;0.049673,-1.11137,1.33955,1.65396
41;-0.486,-0.0645112,-0.258722,-0.192594,0.23952,-0.354881,0.260427,0.33281,0.204128,-0.0507261;0.049673,-1.11137,1.33955,1.65396
42;-0.486,-0.0645112,-0.258722,-0.192594,0.23952,-0.354881,0.260427,0.33281,0.204128,-0.0507261;0.049673,-1.11137,1.33955,1.65396
43;-0.486,-0.0645112,-0.258722,-0.192594,0.23952,-0.354881,0.260427,0.33281,0.204128,-0.0507261;0.049673,-1.11137,1.33955,1.65396
44;-0.486,-0.0645112,-0.258722,-0.192594,0.23952,-0.354881,0.260427,0.33281,0.204128,-0.0507261;0.049673,-1.11137,1.33955,1.65396
45;-0.296644,0.484037,-0.380382,-0.508808,0.555248,-0.0443049,-0.127383,-0.0811144,0.621086,-0.489911;2.64716,0.674876,0.974538,3.04441
46;-0.556053,0.307165,0.303877,-0.295811,0.369916,-0.103941,-0.564305,-0.757168,0.846721,-0.10856;1.74343,-1.55859,-2.01761,1.3714
47;-0.40234,0.192945,-0.179022,-0.666806,0.833358,0.00099917,-0.740486,-0.563847,0.865926,-0.54204;3.15587,-0.633558,1.14429,3.25123
48;-0.321604,0.0325677,-0.513811,-0.816302,0.934732,0.314647,-0.748799,-0.42189,0.940013,-0.0226641;2.86926,-0.387363,2.96008,3.55722
49;-0.479741,0.120119,-0.13637,-0.597536,0.929593,0.808251,-0.567257,-0.663711,0.937578,0.243684;2.0106,0.115947,0.641279,2.19335
50;-0.444609,0.120119,-0.136485,-0.597536,0.943368,0.828242,-0.69802,-0.663711,0.937578,0.243684;2.23553,-0.0220761,0.863315,2.10648
51;-0.492954,-0.508174,-0.404222,-0.652443,0.876245,0.280821,-0.537305,-0.0227076,0.839188,0.432124;0.336583,-2.04344,3.36273,2.55995
52;-0.434242,-0.0645112,-0.230046,-0.192594,0.388074,-0.0593313,0.33758,0.33281,0.204128,-0.0507261;0.115461,-0.440472,1.3478,1.4986
53;-0.486,-0.0645112,-0.258722,-0.192594,0.23952,-0.354881,0.244782,0.33281,0.204128,-0.0507261;0.0661535,-1.13675,1.35688,1.64665
54;-0.486,-0.0645112,-0.258722,-0.192594,0.23952,-0.354881,0.260427,0.33281,0.204128,-0.0507261;0.049673,-1.11137,1.33955,1.65396
55;-0.486,-0.0645112,-0.258722,-0.192594,0.23952,-0.354881,0.260427,0.33281,0.204128,-0.0507261;0.049673,-1.11137,1.33955,1.65396
56;-0.486,-0.0645112,-0.258722,-0.192594,0.23952,-0.354881,0.260427,0.33281,0.204128,-0.0507261;0.049673,-1.11137,1.33955,1.65396
57;-0.486,-0.0645112,-0.258722,-0.192594,0.23952,-0.354881,0.260427,0.33281,0.204128,-0.0507261;0.049673,-1.11137,1.33955,1.65396
58;-0.486,-0.0645112,-0.258722,-0.192594,0.23952,-0.354881,0.260427,0.33281,0.204128,-0.0507261;0.049673,-1.11137,1.33955,1.65396
59;-0.296644,0.484037,-0.380382,-0.508808,0.555248,-0.0443049,-0.127383,-0.0811144,0.621086,-0.489911;2.64716,0.674876,0.974538,3.04441
60;-0.556053,0.307165,0.303877,-0.295811,0.369916,-0.103941,-0.564305,-0.757168,0.846721,-0.10856;1.74343,-1.55859,-2.01761,1.3714
61;-0.40234,0.192945,-0.179022,-0.666806,0.833358,0.00099917,-0.740486,-0.563847,0.865926,-0.54204;3.15587,-0.633558,1.14429,3.25123
