Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.227637,-0.468244,0.288161,0.393217,-0.268604,0.395555,0.0685989,0.0602073,-0.405253,0.180726;-1.2951,-0.840697,-0.945908,1.03149
1;-0.227637,-0.451505,0.288161,0.393217,-0.268604,0.395555,0.0685989,-0.1094,-0.390672,0.180726;-1.07231,-0.51495,-0.781069,0.748348
2;-0.227637,-0.497812,0.288161,0.393217,-0.268604,0.395555,0.0685989,-0.101008,-0.390672,0.180726;-1.12305,-0.601568,-0.791726,0.757196
3;-0.227637,-0.495583,0.288161,0.393217,-0.268604,0.395555,0.0685989,-0.101008,-0.390672,0.180726;-1.12106,-0.598059,-0.79165,0.757482
4;-0.227637,-0.495583,0.288161,0.393217,-0.268604,0.395555,0.0685989,-0.101008,-0.390672,0.180726;-1.12106,-0.598059,-0.79165,0.757482
5;-0.227637,-0.495583,0.288161,0.393217,-0.268604,0.395555,0.0685989,-0.101008,-0.390672,0.180726;-1.12106,-0.598059,-0.79165,0.757482
6;0.0115361,-0.424965,-0.0626805,0.681918,-0.339884,0.693376,-0.119275,-0.580095,-0.115516,0.170216;-0.210064,0.928559,0.505085,0.306036
7;0.24463,-0.659722,0.182313,0.47786,-0.423404,0.668958,0.1926,0.464498,-0.655762,-0.277253;-1.93398,-1.76912,-0.292852,0.655687
8;0.24463,-0.400286,0.182313,0.47786,-0.423404,0.668958,0.1926,0.12073,-0.679529,-0.277253;-1.33733,-0.835228,0.119043,0.0610961
9;-0.380558,-0.561508,0.435913,0.441283,-0.240337,-0.0720323,-0.464215,-0.135033,-0.091373,0.341014;-1.11536,0.577507,-1.46179,1.4091
10;-0.156191,-0.56184,0.107435,0.711845,-0.31288,0.348647,-0.598767,-0.172568,0.25822,0.331396;-0.544812,1.18345,-0.711072,1.87754
11;-0.623926,-0.235364,-0.256952,0.792922,-0.226111,0.745099,-0.814256,-0.322614,0.0245252,0.62092;-0.0783392,0.972215,0.588818,2.78626
12;-0.817662,-0.33786,-0.620536,0.663042,0.241485,0.697787,-0.924158,-0.442725,-0.202929,0.41148;-0.635219,0.495482,2.1924,2.38116
13;-0.817662,-0.374827,-0.620536,0.663042,0.241485,0.697787,-0.924158,-0.502055,-0.222099,0.41148;-0.620683,0.504969,2.2805,2.25404
14;-0.227637,-0.594661,0.288161,0.393217,-0.268604,0.395555,0.0685989,0.165572,-0.371768,0.180726;-1.4924,-1.16079,-1.1082,1.2321
