Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.227637,-0.468244,0.288161,0.393217,-0.268604,0.395555,0.0685989,0.0602073,-0.405253,0.180726;-2.04608,-0.256948,-1.75337,1.82575
1;-0.227637,-0.451505,0.288161,0.393217,-0.268604,0.395555,0.0685989,-0.1094,-0.390672,0.180726;-1.88378,-0.17354,-1.65144,1.92014
2;-0.227637,-0.497812,0.288161,0.393217,-0.268604,0.395555,0.0685989,-0.101008,-0.390672,0.180726;-1.89618,-0.132894,-1.61545,1.87812
3;-0.227637,-0.495583,0.288161,0.393217,-0.268604,0.395555,0.0685989,-0.101008,-0.390672,0.180726;-1.89593,-0.135135,-1.6174,1.87987
4;-0.227637,-0.495583,0.288161,0.393217,-0.268604,0.395555,0.0685989,-0.101008,-0.390672,0.180726;-1.89593,-0.135135,-1.6174,1.87987
5;-0.227637,-0.495583,0.288161,0.393217,-0.268604,0.395555,0.0685989,-0.101008,-0.390672,0.180726;-1.89593,-0.135135,-1.6174,1.87987
6;0.0115361,-0.424965,-0.0626805,0.681918,-0.339884,0.693376,-0.119275,-0.580095,-0.115516,0.170216;-0.583418,0.47293,-0.51842,0.63091
7;0.0115361,-0.552981,-0.0626805,0.681918,-0.339884,0.693376,-0.119275,-0.516481,-0.11651,0.170216;-0.653259,0.558135,-0.44245,0.489182
8;0.24463,-0.646865,0.182313,0.47786,-0.423404,0.668958,0.1926,0.464044,-0.655762,-0.277253;-1.75029,0.0786363,-1.99862,1.82902
9;0.456535,-0.322514,-0.173185,0.733978,-0.485714,0.846852,0.00648268,-0.413586,-0.486663,-0.287233;-0.256495,0.866907,-1.14386,1.35156
10;0.462021,-0.352425,-0.326984,0.354181,-0.204611,0.888323,-0.383775,-0.447412,-0.603552,-0.689779;0.017912,1.76068,-1.5397,1.71934
11;0.24463,-0.632478,0.182313,0.47786,-0.423404,0.668958,0.1926,0.088705,-0.700246,-0.277253;-1.47648,0.387303,-1.88517,2.21195
12;0.456535,-0.435609,-0.173185,0.733978,-0.485714,0.846852,0.00648268,-0.434814,-0.486663,-0.287233;-0.251202,0.995566,-1.03347,1.27791
13;0.313036,-0.675712,-0.00433416,0.759707,-0.462282,0.637761,-0.5116,-0.131972,-0.16621,-0.122424;-0.466019,0.81264,-0.253373,0.625672
14;0.456535,-0.49647,-0.173185,0.733978,-0.485714,0.846852,0.00648268,-0.173017,-0.475254,-0.287233;-0.469105,0.857269,-1.10185,1.02011
15;0.462021,-0.276034,-0.326984,0.354181,-0.204611,0.888323,-0.383775,-0.442086,-0.603552,-0.689779;0.022025,1.68013,-1.60941,1.77535
16;0.0813834,-0.411292,-0.665422,0.08895,0.262598,0.865547,-0.707292,-0.598733,-0.759645,-0.813281;-0.05042,3.00643,-2.25878,1.33238
17;0.251155,-0.48016,0.0198726,-0.0468404,-0.128228,0.752136,-0.212632,0.0292338,-0.78013,-0.684052;-1.14231,1.11601,-2.34246,2.89469
18;0.251155,-0.292928,0.0198726,-0.0468404,-0.128228,0.752136,-0.212632,-0.0316881,-0.775234,-0.684052;-1.06385,0.964223,-2.46498,3.07108
19;0.251155,-0.312441,0.0198726,-0.0468404,-0.128228,0.752136,-0.212632,-0.0288415,-0.775234,-0.684052;-1.06849,0.981835,-2.44945,3.05386
20;0.251155,-0.311535,0.0198726,-0.0468404,-0.128228,0.752136,-0.212632,-0.0288415,-0.775234,-0.684052;-1.06839,0.980924,-2.45024,3.05457
21;0.251155,-0.311535,0.0198726,-0.0468404,-0.128228,0.752136,-0.212632,-0.0288415,-0.775234,-0.684052;-1.06839,0.980924,-2.45024,3.05457
22;0.251155,-0.311535,0.0198726,-0.0468404,-0.128228,0.752136,-0.212632,-0.0288415,-0.775234,-0.684052;-1.06839,0.980924,-2.45024,3.05457
23;0.251155,-0.311535,0.0198726,-0.0468404,-0.128228,0.752136,-0.212632,-0.0288415,-0.775234,-0.684052;-1.06839,0.980924,-2.45024,3.05457
24;0.251155,-0.311535,0.0198726,-0.0468404,-0.128228,0.752136,-0.212632,-0.0288415,-0.775234,-0.684052;-1.06839,0.980924,-2.45024,3.05457
25;0.251155,-0.311535,0.0198726,-0.0468404,-0.128228,0.752136,-0.212632,-0.0288415,-0.775234,-0.684052;-1.06839,0.980924,-2.45024,3.05457
26;0.251155,-0.311535,0.0198726,-0.0468404,-0.128228,0.752136,-0.212632,-0.0288415,-0.775234,-0.684052;-1.06839,0.980924,-2.45024,3.05457
27;0.251155,-0.311535,0.0198726,-0.0468404,-0.128228,0.752136,-0.212632,-0.0288415,-0.775234,-0.684052;-1.06839,0.980924,-2.45024,3.05457
28;0.251155,-0.311535,0.0198726,-0.0468404,-0.128228,0.752136,-0.212632,-0.0288415,-0.775234,-0.684052;-1.06839,0.980924,-2.45024,3.05457
29;0.251155,-0.311535,0.0198726,-0.0468404,-0.128228,0.752136,-0.212632,-0.0288415,-0.775234,-0.684052;-1.06839,0.980924,-2.45024,3.05457
30;0.462021,-0.228443,-0.326984,0.354181,-0.204611,0.888323,-0.383775,-0.529968,-0.627181,-0.689779;0.0768902,1.72538,-1.64425,1.93258
31;0.462021,-0.387833,-0.326984,0.354181,-0.204611,0.888323,-0.383775,-0.511546,-0.627514,-0.689779;0.0427556,1.87309,-1.51531,1.79605
