Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.0704351,0.0380806,0.114863,0.235341,0.173827,-0.0430893,-0.0811406,0.0138411,0.247514,0.0834018,0.454273,-0.123354,-0.0565955,-0.229849,0.116646,0.476421,0.0395766,0.0711026,-0.498036,0.142168;1.0062,-2.20239,0.644474,11.3417
1;-0.161993,0.128036,0.0818594,0.124885,0.213592,-0.138622,-0.0601854,-0.0552426,0.138468,0.080174,0.478334,-0.123354,-0.0770373,0.215499,0.205052,0.758491,-0.033658,0.104965,-0.801098,0.0937091;5.63735,-2.32093,3.08407,8.75704
2;-0.121919,0.0975352,0.0567216,0.0978855,0.264226,-0.276224,-0.0999717,-0.172981,0.10631,0.0969269,0.473673,-0.123354,-0.122104,0.4141,0.273543,0.838395,-0.0684567,0.104965,-0.87531,0.0851349;8.12612,-2.6744,3.6465,7.65209
3;-0.0995606,0.0921176,0.0371955,0.0602827,0.242225,-0.308971,-0.0825893,-0.136068,0.208068,0.10945,0.469468,-0.123354,-0.186096,0.360778,0.261938,0.862182,-0.0684567,0.104965,-0.895216,0.0559285;7.68811,-1.58438,3.5056,8.35528
4;-0.100077,0.0736246,0.0405063,0.0634074,0.229839,-0.296561,-0.0728687,-0.125822,0.228564,0.130377,0.466038,-0.123354,-0.201117,0.354416,0.259869,0.866093,-0.0684567,0.104965,-0.895114,0.0779149;7.24715,-1.55652,3.57025,8.55963
5;-0.106018,0.0875514,0.0410965,0.0684955,0.230126,-0.293064,-0.0730936,-0.109782,0.222595,0.127535,0.470249,-0.123354,-0.195435,0.350788,0.252788,0.869051,-0.0684567,0.104965,-0.893499,0.0799289;7.18796,-1.63008,3.52831,8.55772
6;-0.0941785,-0.411633,-0.185928,0.184509,0.439829,0.0975575,-0.335344,-0.556206,0.152501,-0.410022,0.339553,-0.522992,-0.170164,0.703855,0.591584,0.766057,-0.453832,0.373178,-0.953169,0.493951;24.8389,-4.43219,6.8264,5.96623
7;-0.351579,0.668794,-0.552188,0.167594,0.638691,-0.229348,0.0639163,0.338632,0.176333,0.483176,0.739118,-0.428835,0.422059,-0.407155,0.608848,0.972847,-0.267252,0.360416,-0.924421,-0.301718;-7.57575,-4.20895,3.18149,14.4139
8;-0.109743,0.292461,-0.555608,0.142071,0.719674,-0.405083,-0.0879525,-0.691777,0.186137,0.655402,0.646227,-0.428835,0.286187,0.721395,0.813198,0.930207,-0.254998,0.337539,-0.966784,0.171941;4.2293,-7.13094,5.59356,7.3976
9;0.33186,-0.50773,-0.596183,0.840939,0.773536,-0.408904,0.601904,-0.480795,0.518146,-0.22645,0.813472,-0.434317,0.243929,0.457548,0.948547,0.94489,-0.485129,0.883623,-0.988632,0.887319;25.134,-9.23094,8.97065,17.1918
10;-0.0194285,0.419849,-0.62387,0.279398,-0.172566,-0.0854589,0.610675,0.660899,0.196351,0.702439,0.933723,-0.460016,0.656108,-0.362086,0.787118,0.996355,-0.763715,0.682987,-0.987476,0.30825;-5.99553,-9.20091,9.73351,20.4746
11;0.576542,-0.000916099,-0.53337,0.878931,0.517857,-0.648243,0.779226,-0.134078,-0.159546,0.479605,0.9664,-0.31631,0.525116,0.90947,0.942195,0.981434,-0.748955,0.779984,-0.897359,0.867923;14.1656,-17.6414,11.3585,12.6986
12;0.531422,-0.0203814,-0.160245,0.257861,-0.687371,-0.511858,0.664486,0.382897,0.11799,0.70339,0.877746,-0.161424,0.208432,0.53363,0.662938,0.991016,-0.748404,0.56531,-0.982909,0.639764;5.95664,-10.5968,11.6429,16.4562
13;0.194007,-0.16435,-0.0816639,0.736773,-0.673152,-0.464293,0.614387,0.406006,-0.093158,0.373886,0.877146,-0.161424,0.269687,0.658846,0.510179,0.986502,-0.634018,0.535446,-0.808854,0.642933;11.7304,-12.4246,8.88342,13.7017
14;0.173002,-0.162383,-0.0381796,0.737295,-0.550107,-0.422497,0.514145,0.386788,-0.0417442,0.329772,0.875676,-0.161424,0.290574,0.634901,0.440117,0.975016,-0.615254,0.535446,-0.805757,0.625689;11.6877,-11.8279,8.25302,13.8339
15;0.133283,-0.173068,-0.0181771,0.703059,-0.541455,-0.4153,0.507354,0.381938,-0.0685245,0.302399,0.872751,-0.161424,0.308703,0.633356,0.440767,0.973175,-0.615254,0.535446,-0.840513,0.60888;12.1489,-11.5401,8.51286,13.9054
16;0.121642,-0.183445,-0.0183627,0.701867,-0.524777,-0.420004,0.494339,0.389473,-0.0816262,0.284328,0.871779,-0.161424,0.311802,0.653976,0.437231,0.973155,-0.615254,0.535446,-0.842411,0.601849;12.6661,-11.5036,8.4619,13.6978
17;0.124096,-0.187773,-0.0173528,0.696959,-0.519811,-0.420896,0.490482,0.395248,-0.0744869,0.285067,0.871144,-0.161424,0.309777,0.659874,0.433785,0.972788,-0.615254,0.535446,-0.847223,0.603582;12.7334,-11.4513,8.48544,13.7039
18;0.122275,-0.186707,-0.0163684,0.695242,-0.520861,-0.420196,0.491297,0.400786,-0.0737353,0.284712,0.871143,-0.161424,0.309393,0.663239,0.432344,0.973109,-0.615254,0.535446,-0.848664,0.604563;12.7727,-11.4392,8.49079,13.6892
19;0.121428,-0.186103,-0.0159567,0.695539,-0.520082,-0.420184,0.490692,0.39971,-0.0750999,0.284056,0.87121,-0.161424,0.309694,0.666199,0.432699,0.973156,-0.615254,0.535446,-0.848609,0.605497;12.8153,-11.4542,8.48856,13.6647
20;0.121306,-0.185528,-0.0160582,0.69532,-0.519719,-0.420286,0.490411,0.398964,-0.0752037,0.283626,0.871242,-0.161424,0.3097,0.665847,0.4329,0.973159,-0.615254,0.535446,-0.848796,0.605137;12.821,-11.4517,8.48715,13.6647
21;0.121395,-0.18575,-0.0161157,0.695207,-0.519667,-0.420288,0.49037,0.398513,-0.0753031,0.283685,0.871218,-0.161424,0.309656,0.665575,0.433092,0.973156,-0.615254,0.535446,-0.848871,0.605001;12.8175,-11.4507,8.48891,13.6666
22;-0.440226,0.261304,-0.525592,0.793486,-0.0507938,-0.274674,0.464618,0.348049,0.0830994,0.104303,0.929225,-0.460016,0.653007,0.316672,0.679112,0.988521,-0.569166,0.640598,-0.817684,0.339404;12.7395,-10.3065,5.05757,14.0844
23;0.0288254,-0.40404,-0.709208,0.748161,0.47217,0.111182,0.109625,-0.643496,-0.182522,0.30289,0.891317,-0.741497,0.7036,0.792743,0.911771,0.966253,-0.826058,0.810526,-0.970731,0.774349;14.059,-14.4513,12.4191,10.9491
24;0.0510466,0.40555,-0.518626,0.705457,0.170265,-0.720922,0.594746,0.526242,0.155668,0.842582,0.797467,-0.176659,0.678971,-0.111563,0.797044,0.994122,-0.400179,0.756628,-0.98594,0.420809;-4.65329,-12.8313,7.52493,18.5282
25;-0.112914,0.148954,-0.596713,0.617957,-0.00956585,-0.272937,0.445298,-0.191379,0.179885,0.500995,0.923066,-0.460016,0.563029,0.703515,0.862693,0.9916,-0.703505,0.643077,-0.964212,0.561003;11.0567,-11.9065,8.66218,12.9066
26;0.561118,0.158877,-0.548643,0.850374,0.556848,-0.604272,0.762644,0.0899774,0.08542,0.448231,0.96845,-0.31631,0.457413,0.613259,0.922269,0.984407,-0.730335,0.779984,-0.903697,0.767331;11.7114,-15.9857,9.76367,15.1079
27;0.503225,0.283778,-0.56043,0.715135,0.228701,-0.616511,0.844571,0.275037,0.393272,0.266519,0.970184,-0.31631,0.324025,0.667957,0.941704,0.99156,-0.789658,0.763923,-0.973807,0.79673;18.3163,-13.7597,9.03902,16.0798
28;0.479391,-0.0656805,-0.160109,0.385867,-0.664005,-0.480629,0.646193,0.125093,-0.0249331,0.71662,0.878451,-0.161424,0.222851,0.665445,0.71519,0.991155,-0.741034,0.56531,-0.972581,0.722834;6.9498,-12.381,12.0807,14.9813
29;0.214382,-0.112413,-0.0964752,0.731305,-0.656115,-0.464681,0.60002,0.425492,-0.102705,0.365836,0.880631,-0.161424,0.283431,0.525171,0.496316,0.987064,-0.634018,0.535446,-0.807174,0.586913;10.2168,-12.212,8.77193,14.3028
30;0.186802,-0.196943,-0.0342236,0.733561,-0.558388,-0.426636,0.520671,0.348617,-0.0535387,0.344834,0.872682,-0.161424,0.290405,0.651303,0.457118,0.973862,-0.615254,0.535446,-0.812264,0.634;11.6682,-11.9398,8.52884,13.8277
31;0.131284,-0.167923,-0.0230328,0.705573,-0.547152,-0.414895,0.511823,0.415704,-0.0584401,0.296136,0.873298,-0.161424,0.306917,0.616353,0.429283,0.97395,-0.615254,0.535446,-0.836708,0.599222;12.0442,-11.4106,8.41354,13.9896
32;0.124396,-0.189388,-0.0150824,0.70347,-0.523927,-0.419724,0.493678,0.383479,-0.082534,0.290559,0.871403,-0.161424,0.311977,0.667551,0.438935,0.972704,-0.615254,0.535446,-0.842021,0.610759;12.7026,-11.5874,8.49911,13.645
