Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.113783,-0.398189,0.449528,-0.471385,0.408143;-0.263562,1.27323,-0.680101,2.53882
1;-0.113783,-0.398189,0.466835,-0.471385,0.408143;-0.257768,1.27194,-0.691585,2.56434
2;-0.113783,-0.398189,0.466835,-0.471385,0.408143;-0.257768,1.27194,-0.691585,2.56434
3;-0.113783,-0.398189,0.466835,-0.471385,0.408143;-0.257768,1.27194,-0.691585,2.56434
4;-0.113783,-0.398189,0.466835,-0.471385,0.408143;-0.257768,1.27194,-0.691585,2.56434
5;-0.113783,-0.398189,0.466835,-0.471385,0.408143;-0.257768,1.27194,-0.691585,2.56434
6;-0.384055,0.0938592,0.612318,-0.504364,-0.00596946;0.779213,0.978386,-0.847172,2.26161
7;-0.384055,0.0938592,0.643811,-0.504364,-0.00596946;0.789757,0.976041,-0.868072,2.30806
8;-0.333169,-0.445713,0.622903,0.67059,0.749177;-1.62446,3.44547,0.114936,1.46742
9;-0.71154,-0.550094,0.933282,0.166109,0.566027;-1.43898,2.52439,-0.49364,2.65839
10;-0.737376,-0.425887,0.89014,0.643763,0.674413;-1.77805,3.41842,-0.0628193,1.8817
11;-0.536884,-0.812434,0.914519,0.207881,0.793573;-1.96418,2.71371,-0.43504,2.87578
12;-0.536884,-0.812434,0.907974,0.207881,0.793573;-1.96637,2.7142,-0.430697,2.86613
13;-0.71154,-0.550094,0.93816,0.166109,0.566027;-1.43735,2.52403,-0.496877,2.66558
14;-0.586319,-0.682612,0.915806,0.624771,0.836352;-2.15597,3.45357,-0.104851,2.22706
15;-0.470132,-0.403247,0.860659,-0.336577,0.222883;-0.203793,1.37462,-0.936793,2.97142
16;-0.71154,-0.550094,0.936601,0.166109,0.566027;-1.43787,2.52414,-0.495843,2.66328
17;-0.737376,-0.425887,0.89014,0.643763,0.674413;-1.77805,3.41842,-0.0628193,1.8817
18;-0.536884,-0.812434,0.914519,0.207881,0.793573;-1.96418,2.71371,-0.43504,2.87578
19;-0.536884,-0.812434,0.907974,0.207881,0.793573;-1.96637,2.7142,-0.430697,2.86613
20;-0.536884,-0.812434,0.907974,0.207881,0.793573;-1.96637,2.7142,-0.430697,2.86613
21;-0.536884,-0.812434,0.907974,0.207881,0.793573;-1.96637,2.7142,-0.430697,2.86613
22;-0.536884,-0.812434,0.907974,0.207881,0.793573;-1.96637,2.7142,-0.430697,2.86613
23;-0.536884,-0.812434,0.907974,0.207881,0.793573;-1.96637,2.7142,-0.430697,2.86613
24;-0.536884,-0.812434,0.907974,0.207881,0.793573;-1.96637,2.7142,-0.430697,2.86613
25;-0.536884,-0.812434,0.907974,0.207881,0.793573;-1.96637,2.7142,-0.430697,2.86613
26;-0.536884,-0.812434,0.907974,0.207881,0.793573;-1.96637,2.7142,-0.430697,2.86613
27;-0.536884,-0.812434,0.907974,0.207881,0.793573;-1.96637,2.7142,-0.430697,2.86613
28;-0.536884,-0.812434,0.907974,0.207881,0.793573;-1.96637,2.7142,-0.430697,2.86613
29;-0.536884,-0.812434,0.907974,0.207881,0.793573;-1.96637,2.7142,-0.430697,2.86613
30;-0.536884,-0.812434,0.907974,0.207881,0.793573;-1.96637,2.7142,-0.430697,2.86613
31;-0.536884,-0.812434,0.907974,0.207881,0.793573;-1.96637,2.7142,-0.430697,2.86613
32;-0.71154,-0.550094,0.93816,0.166109,0.566027;-1.43735,2.52403,-0.496877,2.66558
33;-0.586319,-0.682612,0.915806,0.624771,0.836352;-2.15597,3.45357,-0.104851,2.22706
34;-0.470132,-0.403247,0.860659,-0.336577,0.222883;-0.203793,1.37462,-0.936793,2.97142
35;-0.71154,-0.550094,0.936601,0.166109,0.566027;-1.43787,2.52414,-0.495843,2.66328
36;-0.737376,-0.425887,0.89014,0.643763,0.674413;-1.77805,3.41842,-0.0628193,1.8817
37;-0.536884,-0.812434,0.914519,0.207881,0.793573;-1.96418,2.71371,-0.43504,2.87578
38;-0.536884,-0.812434,0.907974,0.207881,0.793573;-1.96637,2.7142,-0.430697,2.86613
39;-0.536884,-0.812434,0.907974,0.207881,0.793573;-1.96637,2.7142,-0.430697,2.86613
40;-0.536884,-0.812434,0.907974,0.207881,0.793573;-1.96637,2.7142,-0.430697,2.86613
41;-0.536884,-0.812434,0.907974,0.207881,0.793573;-1.96637,2.7142,-0.430697,2.86613
42;-0.536884,-0.812434,0.907974,0.207881,0.793573;-1.96637,2.7142,-0.430697,2.86613
43;-0.71154,-0.550094,0.93816,0.166109,0.566027;-1.43735,2.52403,-0.496877,2.66558
44;-0.586319,-0.682612,0.915806,0.624771,0.836352;-2.15597,3.45357,-0.104851,2.22706
45;-0.470132,-0.403247,0.860659,-0.336577,0.222883;-0.203793,1.37462,-0.936793,2.97142
46;-0.71154,-0.550094,0.936601,0.166109,0.566027;-1.43787,2.52414,-0.495843,2.66328
47;-0.737376,-0.425887,0.89014,0.643763,0.674413;-1.77805,3.41842,-0.0628193,1.8817
48;-0.536884,-0.812434,0.914519,0.207881,0.793573;-1.96418,2.71371,-0.43504,2.87578
49;-0.536884,-0.812434,0.907974,0.207881,0.793573;-1.96637,2.7142,-0.430697,2.86613
50;-0.536884,-0.812434,0.907974,0.207881,0.793573;-1.96637,2.7142,-0.430697,2.86613
51;-0.536884,-0.812434,0.907974,0.207881,0.793573;-1.96637,2.7142,-0.430697,2.86613
52;-0.536884,-0.812434,0.907974,0.207881,0.793573;-1.96637,2.7142,-0.430697,2.86613
53;-0.536884,-0.812434,0.907974,0.207881,0.793573;-1.96637,2.7142,-0.430697,2.86613
54;-0.536884,-0.812434,0.907974,0.207881,0.793573;-1.96637,2.7142,-0.430697,2.86613
55;-0.536884,-0.812434,0.907974,0.207881,0.793573;-1.96637,2.7142,-0.430697,2.86613
56;-0.536884,-0.812434,0.907974,0.207881,0.793573;-1.96637,2.7142,-0.430697,2.86613
57;-0.536884,-0.812434,0.907974,0.207881,0.793573;-1.96637,2.7142,-0.430697,2.86613
58;-0.536884,-0.812434,0.907974,0.207881,0.793573;-1.96637,2.7142,-0.430697,2.86613
59;-0.536884,-0.812434,0.907974,0.207881,0.793573;-1.96637,2.7142,-0.430697,2.86613
60;-0.536884,-0.812434,0.907974,0.207881,0.793573;-1.96637,2.7142,-0.430697,2.86613
61;-0.536884,-0.812434,0.907974,0.207881,0.793573;-1.96637,2.7142,-0.430697,2.86613
62;-0.71154,-0.550094,0.93816,0.166109,0.566027;-1.43735,2.52403,-0.496877,2.66558
63;-0.586319,-0.682612,0.915806,0.624771,0.836352;-2.15597,3.45357,-0.104851,2.22706
64;-0.470132,-0.403247,0.860659,-0.336577,0.222883;-0.203793,1.37462,-0.936793,2.97142
65;-0.71154,-0.550094,0.936601,0.166109,0.566027;-1.43787,2.52414,-0.495843,2.66328
66;-0.737376,-0.425887,0.89014,0.643763,0.674413;-1.77805,3.41842,-0.0628193,1.8817
67;-0.536884,-0.812434,0.914519,0.207881,0.793573;-1.96418,2.71371,-0.43504,2.87578
68;-0.536884,-0.812434,0.907974,0.207881,0.793573;-1.96637,2.7142,-0.430697,2.86613
69;-0.536884,-0.812434,0.907974,0.207881,0.793573;-1.96637,2.7142,-0.430697,2.86613
70;-0.536884,-0.812434,0.907974,0.207881,0.793573;-1.96637,2.7142,-0.430697,2.86613
71;-0.536884,-0.812434,0.907974,0.207881,0.793573;-1.96637,2.7142,-0.430697,2.86613
72;-0.536884,-0.812434,0.907974,0.207881,0.793573;-1.96637,2.7142,-0.430697,2.86613
73;-0.71154,-0.550094,0.93816,0.166109,0.566027;-1.43735,2.52403,-0.496877,2.66558
74;-0.586319,-0.682612,0.915806,0.624771,0.836352;-2.15597,3.45357,-0.104851,2.22706
75;-0.470132,-0.403247,0.860659,-0.336577,0.222883;-0.203793,1.37462,-0.936793,2.97142
76;-0.71154,-0.550094,0.936601,0.166109,0.566027;-1.43787,2.52414,-0.495843,2.66328
77;-0.737376,-0.425887,0.89014,0.643763,0.674413;-1.77805,3.41842,-0.0628193,1.8817
78;-0.536884,-0.812434,0.914519,0.207881,0.793573;-1.96418,2.71371,-0.43504,2.87578
79;-0.536884,-0.812434,0.907974,0.207881,0.793573;-1.96637,2.7142,-0.430697,2.86613
80;-0.536884,-0.812434,0.907974,0.207881,0.793573;-1.96637,2.7142,-0.430697,2.86613
81;-0.536884,-0.812434,0.907974,0.207881,0.793573;-1.96637,2.7142,-0.430697,2.86613
82;-0.536884,-0.812434,0.907974,0.207881,0.793573;-1.96637,2.7142,-0.430697,2.86613
83;-0.536884,-0.812434,0.907974,0.207881,0.793573;-1.96637,2.7142,-0.430697,2.86613
84;-0.536884,-0.812434,0.907974,0.207881,0.793573;-1.96637,2.7142,-0.430697,2.86613
85;-0.536884,-0.812434,0.907974,0.207881,0.793573;-1.96637,2.7142,-0.430697,2.86613
86;-0.536884,-0.812434,0.907974,0.207881,0.793573;-1.96637,2.7142,-0.430697,2.86613
87;-0.536884,-0.812434,0.907974,0.207881,0.793573;-1.96637,2.7142,-0.430697,2.86613
88;-0.536884,-0.812434,0.907974,0.207881,0.793573;-1.96637,2.7142,-0.430697,2.86613
89;-0.536884,-0.812434,0.907974,0.207881,0.793573;-1.96637,2.7142,-0.430697,2.86613
90;-0.536884,-0.812434,0.907974,0.207881,0.793573;-1.96637,2.7142,-0.430697,2.86613
91;-0.536884,-0.812434,0.907974,0.207881,0.793573;-1.96637,2.7142,-0.430697,2.86613
92;-0.71154,-0.550094,0.93816,0.166109,0.566027;-1.43735,2.52403,-0.496877,2.66558
93;-0.586319,-0.682612,0.915806,0.624771,0.836352;-2.15597,3.45357,-0.104851,2.22706
94;-0.470132,-0.403247,0.860659,-0.336577,0.222883;-0.203793,1.37462,-0.936793,2.97142
95;-0.71154,-0.550094,0.936601,0.166109,0.566027;-1.43787,2.52414,-0.495843,2.66328
96;-0.737376,-0.425887,0.89014,0.643763,0.674413;-1.77805,3.41842,-0.0628193,1.8817
97;-0.536884,-0.812434,0.914519,0.207881,0.793573;-1.96418,2.71371,-0.43504,2.87578
