Passo;A  o
0;3
1;2
2;3
3;3
4;3
5;3
6;4
7;0
8;3
9;4
10;4
11;0
12;0
13;3
14;2
15;3
16;3
17;3
18;3
19;3
20;3
21;3
22;3
23;3
24;3
25;3
26;0
27;3
28;4
29;0
30;3
31;4
32;4
33;0
34;0
35;3
36;2
37;3
38;0
39;3
40;4
41;0
42;3
43;0
44;4
45;0
46;3
47;0
48;3
49;0
50;3
51;2
52;3
53;0
54;3
55;4
56;0
57;3
58;0
59;4
60;0
61;3
62;0
63;3
64;0
65;3
66;2
67;3
68;0
69;3
70;4
71;0
72;3
73;0
74;4
75;0
76;3
77;0
78;3
79;0
80;3
81;2
82;3
83;0
84;3
85;4
86;0
87;3
88;0
89;4
90;0
91;3
92;0
93;3
94;0
95;3
96;2
97;3
98;0
99;3
100;4
101;0
102;3
103;0
104;4
105;0
106;3
107;0
108;3
109;0
110;3
111;2
112;3
113;0
114;3
115;4
116;0
117;3
118;0
119;4
120;0
121;3
122;0
123;3
124;0
125;3
126;2
127;3
128;0
129;3
130;4
131;0
132;3
133;0
134;4
135;0
136;3
137;0
138;3
139;0
140;3
141;2
142;3
143;0
144;3
145;4
146;0
147;3
148;0
149;4
150;0
151;3
152;0
153;3
154;0
155;3
156;2
157;3
158;0
159;3
160;4
161;0
162;3
163;0
164;4
165;0
166;3
167;0
168;3
169;0
170;3
171;2
172;3
173;0
174;3
175;4
176;0
177;3
178;0
179;4
180;0
181;3
182;0
183;3
184;0
185;3
186;2
187;3
188;0
189;3
190;4
191;0
192;3
193;0
194;4
195;0
196;3
197;0
198;3
199;0
200;3
201;2
202;3
203;0
204;3
205;4
206;0
207;3
208;0
209;4
210;0
211;3
212;0
213;3
214;0
215;3
216;2
217;3
218;0
219;3
220;4
221;0
222;3
223;0
224;4
225;0
226;3
227;0
228;3
229;0
230;3
231;2
232;3
233;0
234;3
235;4
236;0
237;3
238;0
239;4
240;0
241;3
242;0
243;3
244;0
245;3
246;2
247;3
248;0
249;3
250;4
251;0
252;3
253;0
254;4
255;0
256;3
257;0
258;3
259;0
260;3
261;2
262;3
263;0
264;3
265;4
266;0
267;3
268;0
269;4
270;0
271;3
272;0
273;3
274;0
275;3
276;2
277;3
278;0
279;3
280;4
281;0
282;3
283;0
284;4
285;0
286;3
287;0
288;3
289;0
290;3
291;2
292;3
293;0
294;3
295;4
296;0
297;3
298;0
299;4
300;-0.272993
