Passo;A  o
0;3
1;3
2;3
3;3
4;3
5;3
6;3
7;3
8;4
9;4
10;1
11;2
12;3
13;4
14;1
15;1
16;1
17;3
18;3
19;3
20;3
21;3
22;4
23;1
24;1
25;3
26;3
27;2
28;4
29;2
30;3
31;3
32;4
33;1
34;1
35;4
36;1
37;1
38;3
39;3
40;2
41;4
42;2
43;3
44;3
45;4
46;1
47;1
48;4
49;1
50;1
51;3
52;3
53;2
54;4
55;2
56;3
57;3
58;4
59;1
60;1
61;4
62;1
63;1
64;3
65;3
66;2
67;4
68;2
69;3
70;3
71;4
72;1
73;1
74;4
75;1
76;1
77;3
78;3
79;2
80;4
81;2
82;3
83;3
84;4
85;1
86;1
87;4
88;1
89;1
90;3
91;3
92;2
93;4
94;2
95;3
96;3
97;4
98;1
99;1
100;4
101;1
102;1
103;3
104;3
105;2
106;4
107;2
108;3
109;3
110;4
111;1
112;1
113;4
114;1
115;1
116;3
117;3
118;2
119;4
120;2
121;3
122;3
123;4
124;1
125;1
126;4
127;1
128;1
129;3
130;3
131;2
132;4
133;2
134;3
135;3
136;4
137;1
138;1
139;4
140;1
141;1
142;3
143;3
144;2
145;4
146;2
147;3
148;3
149;4
150;1
151;1
152;4
153;1
154;1
155;3
156;3
157;2
158;4
159;2
160;3
161;3
162;4
163;1
164;1
165;4
166;1
167;1
168;3
169;3
170;2
171;4
172;2
173;3
174;3
175;4
176;1
177;1
178;4
179;1
180;1
181;3
182;3
183;2
184;4
185;2
186;3
187;3
188;4
189;1
190;1
191;4
192;1
193;1
194;3
195;3
196;2
197;4
198;2
199;3
200;3
201;4
202;1
203;1
204;4
205;1
206;1
207;3
208;3
209;2
210;4
211;2
212;3
213;3
214;4
215;1
216;1
217;4
218;1
219;1
220;3
221;3
222;2
223;4
224;2
225;3
226;3
227;4
228;1
229;1
230;4
231;1
232;1
233;3
234;3
235;2
236;4
237;2
238;3
239;3
240;4
241;1
242;1
243;4
244;1
245;1
246;3
247;3
248;2
249;4
250;2
251;3
252;3
253;4
254;1
255;1
256;4
257;1
258;1
259;3
260;3
261;2
262;4
263;2
264;3
265;3
266;4
267;1
268;1
269;4
270;1
271;1
272;3
273;3
274;2
275;4
276;2
277;3
278;3
279;4
280;1
281;1
282;4
283;1
284;1
285;3
286;3
287;2
288;4
289;2
290;3
291;3
292;4
293;1
294;1
295;4
296;1
297;1
298;3
299;3
300;-0.928252
