Passo;A  o
0;2
1;2
2;3
3;3
4;3
5;3
6;3
7;3
8;3
9;3
10;2
11;3
12;3
13;3
14;3
15;2
16;3
17;2
18;3
19;2
20;3
21;4
22;2
23;3
24;2
25;3
26;2
27;3
28;2
29;3
30;4
31;2
32;3
33;2
34;3
35;2
36;3
37;2
38;3
39;4
40;2
41;3
42;2
43;3
44;2
45;3
46;2
47;3
48;4
49;2
50;3
51;2
52;3
53;2
54;3
55;2
56;3
57;4
58;2
59;3
60;2
61;3
62;2
63;3
64;2
65;3
66;4
67;2
68;3
69;2
70;3
71;2
72;3
73;2
74;3
75;4
76;2
77;3
78;2
79;3
80;2
81;3
82;2
83;3
84;4
85;2
86;3
87;2
88;3
89;2
90;3
91;2
92;3
93;4
94;2
95;3
96;2
97;3
98;2
99;3
100;2
101;3
102;4
103;2
104;3
105;2
106;3
107;2
108;3
109;2
110;3
111;4
112;2
113;3
114;2
115;3
116;2
117;3
118;2
119;3
120;4
121;2
122;3
123;2
124;3
125;2
126;3
127;2
128;3
129;4
130;2
131;3
132;2
133;3
134;2
135;3
136;2
137;3
138;4
139;2
140;3
141;2
142;3
143;2
144;3
145;2
146;3
147;4
148;2
149;3
150;2
151;3
152;2
153;3
154;2
155;3
156;4
157;2
158;3
159;2
160;3
161;2
162;3
163;2
164;3
165;4
166;2
167;3
168;2
169;3
170;2
171;3
172;2
173;3
174;4
175;2
176;3
177;2
178;3
179;2
180;3
181;2
182;3
183;4
184;2
185;3
186;2
187;3
188;2
189;3
190;2
191;3
192;4
193;2
194;3
195;2
196;3
197;2
198;3
199;2
200;3
201;4
202;2
203;3
204;2
205;3
206;2
207;3
208;2
209;3
210;4
211;2
212;3
213;2
214;3
215;2
216;3
217;2
218;3
219;4
220;2
221;3
222;2
223;3
224;2
225;3
226;2
227;3
228;4
229;2
230;3
231;2
232;3
233;2
234;3
235;2
236;3
237;4
238;2
239;3
240;2
241;3
242;2
243;3
244;2
245;3
246;4
247;2
248;3
249;2
250;3
251;2
252;3
253;2
254;3
255;4
256;2
257;3
258;2
259;3
260;2
261;3
262;2
263;3
264;4
265;2
266;3
267;2
268;3
269;2
270;3
271;2
272;3
273;4
274;2
275;3
276;2
277;3
278;2
279;3
280;2
281;3
282;4
283;2
284;3
285;2
286;3
287;2
288;3
289;2
290;3
291;4
292;2
293;3
294;2
295;3
296;2
297;3
298;2
299;3
300;-0.928252
