Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.109544,-0.278285,-0.493534,0.487546,0.0921645,0.488767,-0.248776,-0.321423,0.330611,-0.426092,0.281986,0.12107,0.327514,-0.304191,0.533653,-0.145791,-0.251661,0.0508112,-0.461836,-0.00259537;1.77295,1.09531,-1.31708,2.29398
1;-0.257726,0.167837,-0.493534,0.255872,0.582826,0.620971,-0.1675,-0.351386,0.423696,-0.426185,0.0326741,-0.17537,0.327514,0.172538,0.700736,-0.158173,0.107667,-0.485072,-0.249802,0.0858056;0.552396,0.33965,-2.07666,2.26
2;-0.257726,-0.0395554,-0.493534,-0.0876974,-0.105021,0.539052,-0.160474,-0.45565,0.569821,-0.841743,0.205088,0.283226,0.327514,0.259648,0.592217,-0.00630188,0.218852,-0.301471,-0.137621,-0.0475561;0.817637,1.0351,0.858938,2.55914
3;-0.257726,-0.149042,-0.493534,0.472555,0.251862,0.547779,-0.245326,0.0888127,0.550284,-0.51194,0.377993,0.3599,0.327514,0.38787,0.750354,0.0363325,0.147096,-0.345879,-0.0832023,0.0491801;1.25445,0.314115,-0.290077,3.22477
4;-0.257726,-0.201029,-0.493534,0.340289,0.232077,0.528583,-0.268544,-0.251283,0.528293,-0.635361,0.377919,0.464277,0.327514,0.371443,0.802442,0.134495,0.250937,-0.380826,-0.354997,-0.0358383;0.995834,0.865363,0.108754,3.47722
5;-0.257726,0.0640341,-0.493534,0.39368,0.507605,0.608268,-0.320797,-0.199189,0.541464,-0.610558,0.490555,0.451522,0.327514,0.352671,0.812403,-0.047024,0.284035,-0.481476,-0.189101,0.0684121;1.30686,0.583918,-1.5236,3.51658
6;-0.580986,-0.0692965,-0.156345,-0.220044,0.618408,0.483283,0.226979,-0.227599,0.519325,-0.764414,0.340802,0.349284,-0.233241,0.637544,0.802517,-0.230163,0.636889,0.0642564,-0.464745,0.257691;1.44052,0.276352,1.71087,4.015
7;-0.507198,0.199598,-0.156345,0.272155,0.84896,0.555654,0.325508,-0.509485,-0.0686521,-0.741524,0.361391,0.567967,-0.233241,0.423666,0.774989,-0.147919,0.63285,-0.109117,-0.262036,0.442964;2.32836,-0.264985,-0.692794,3.85585
8;-0.522138,-0.0644865,-0.470649,0.105253,0.741398,-0.0475287,0.796424,-0.824625,0.343078,-0.951558,0.802241,0.0550227,0.137047,-0.200596,0.948138,-0.633394,0.912554,-0.591843,-0.21922,0.753972;8.5682,1.15029,-0.829365,5.73719
9;-0.350318,0.29999,0.179785,-0.684266,0.680404,0.788111,0.855882,0.226797,0.307504,-0.927896,0.130889,-0.71869,-0.397091,0.596663,0.778642,-0.182744,0.880238,-0.121269,-0.298592,0.511101;1.9818,0.149259,1.55994,3.11031
10;-0.357624,0.197699,-0.242724,-0.835151,0.542616,0.48108,0.862256,-0.276015,0.611092,-0.950409,0.651945,-0.497786,-0.724688,0.12342,0.228106,0.333243,0.923471,0.788991,-0.71778,0.633618;3.13686,2.32398,3.46476,2.78634
11;-0.183468,0.398398,-0.493534,0.704402,0.714537,0.645084,-0.420607,-0.789642,-0.0799812,-0.785233,0.784898,0.238259,0.327514,-0.0756424,0.606062,0.452432,-0.10071,0.0449481,-0.10989,0.328941;1.89944,1.13354,-3.24156,2.58715
12;-0.257726,-0.175656,-0.493534,-0.0427125,0.390647,0.51894,-0.476102,-0.698772,0.766088,-0.902168,0.558857,0.0473121,0.327514,-0.225174,0.832938,-0.122294,0.156355,-0.397327,0.0425512,-0.0279006;2.57241,0.929244,-0.867996,3.43702
13;-0.494155,0.0493032,-0.423048,-0.543136,0.0512309,0.444322,-0.00535127,-0.0156872,0.414356,-0.808657,0.668864,-0.566373,0.600118,0.704556,0.60317,-0.346455,0.544481,-0.628844,-0.435317,0.0433849;2.69761,1.15497,0.966628,3.91509
14;-0.477386,0.478017,-0.423048,-0.583459,-0.10679,0.559523,0.124709,0.416459,0.599636,-0.772778,0.672209,0.264831,0.600118,0.582947,0.204246,0.238004,0.424553,-0.343035,-0.582687,0.135355;0.627585,1.49367,0.66626,2.97926
15;-0.725837,0.601624,-0.0682091,-0.413005,0.850605,0.577545,0.23761,0.528642,0.786202,-0.781471,0.839626,0.0482384,0.115163,0.840106,0.706137,0.101605,0.560951,0.507748,-0.830808,0.530913;0.50239,1.52441,0.800772,4.10594
