Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.109544,-0.278285,-0.493534,0.487546,0.0921645,0.488767,-0.248776,-0.321423,0.330611,-0.426092,0.281986,0.12107,0.327514,-0.304191,0.533653,-0.145791,-0.251661,0.0508112,-0.461836,-0.00259537;-0.699464,-2.47336,0.878463,-0.578591
1;-0.257726,0.167837,-0.493534,0.255872,0.582826,0.620971,-0.1675,-0.351386,0.423696,-0.426185,0.0326741,-0.17537,0.327514,0.172538,0.700736,-0.158173,0.107667,-0.485072,-0.249802,0.0858056;-0.731445,-2.31905,-1.78331,1.0191
2;-0.257726,-0.0395554,-0.493534,-0.0876974,-0.105021,0.539052,-0.160474,-0.45565,0.569821,-0.841743,0.205088,0.283226,0.327514,0.259648,0.592217,-0.00630188,0.218852,-0.301471,-0.137621,-0.0475561;-3.23366,-3.31758,-1.2269,-0.516165
3;-0.580986,-0.119581,-0.156345,0.034827,0.574588,0.471942,0.204339,0.251224,0.497693,-0.418493,0.342264,0.26663,-0.233241,0.653787,0.708224,-0.222876,0.538621,0.0629466,-0.35207,0.30263;-0.228002,0.971606,-5.6796,2.25653
4;-0.507198,0.0909893,-0.156345,0.223725,0.792433,0.519863,0.321704,-0.516085,-0.0880106,-0.689539,0.322041,0.578679,-0.233241,0.406073,0.759264,-0.0512227,0.592568,-0.0333656,-0.478746,0.379041;1.22132,-1.46289,-4.40082,-0.871472
5;-0.410774,0.510364,-0.423048,0.346385,0.833232,0.614481,-0.0467608,-0.517436,0.0843433,-0.920324,0.799218,-0.0219613,0.600118,-0.238259,0.863999,-0.441184,0.508033,-0.669317,-0.374097,0.264173;0.279715,-3.91029,-0.0323456,2.39417
6;-0.725837,0.454269,-0.0682091,-0.816507,0.556928,0.480073,0.563734,-0.0719024,0.656559,-0.957218,0.586577,-0.640229,0.115163,0.613985,0.621817,-0.320264,0.795341,-0.0883611,-0.630658,0.319557;-4.98959,-1.2457,-7.19457,3.65977
7;-0.235955,0.613859,0.179785,-0.878449,0.763267,0.828406,0.798749,0.150463,0.581228,-0.954006,0.330395,-0.104222,-0.397091,0.755219,0.0141845,0.546984,0.8189,0.582018,-0.513255,0.648216;-3.4814,-1.4193,-9.70352,1.28329
8;-0.357624,0.390123,-0.242724,-0.702362,0.939619,0.575812,0.704687,-0.642191,0.821796,-0.955906,0.881303,-0.371858,-0.724688,0.373917,0.68785,0.201087,0.79646,0.89065,-0.735477,0.761927;-1.56817,-3.309,-6.7674,-0.428216
9;-0.46661,0.558743,-0.242724,-0.780386,0.959194,0.61627,0.79255,-0.790734,0.550275,-0.967324,0.789126,-0.644134,-0.724688,0.434688,0.689277,-0.283431,0.913779,0.651643,-0.412657,0.778822;-1.04558,-3.80393,-7.19459,-0.586974
10;-0.46661,0.302963,-0.242724,-0.825902,0.851297,0.513396,0.876575,-0.735323,0.452782,-0.976368,0.609721,-0.607847,-0.724688,0.196327,0.557716,-0.2676,0.91394,0.62972,-0.278557,0.714353;-0.902254,-3.11217,-6.50411,-1.37356
11;0.105059,0.325687,-0.198647,-0.393313,0.62937,0.813582,0.541834,-0.615611,-0.0668792,-0.965557,0.45546,-0.389672,0.156175,-0.00734283,0.436034,0.385894,0.575396,0.108316,-0.108133,0.463266;-1.92904,-5.09259,-2.08911,-1.13274
12;0.118613,0.168378,-0.198647,-0.657237,0.395184,0.798008,0.221925,-0.308144,0.768574,-0.952491,0.708707,-0.545196,0.156175,-0.0776886,0.430615,0.400172,0.517021,0.498715,-0.508685,0.346486;-4.38648,-4.00806,-2.51595,1.45573
13;0.118613,0.511566,-0.198647,-0.765765,0.730782,0.848052,0.213995,-0.315334,0.740809,-0.916411,0.699725,-0.591932,0.156175,0.630914,0.24378,0.558356,0.514298,0.591254,-0.624702,0.490618;-5.28462,-4.17604,-5.1864,2.17631
14;0.118613,0.591009,-0.198647,-0.830307,0.787439,0.856916,0.124464,-0.595988,0.825468,-0.965431,0.762822,0.0155693,0.156175,0.614212,0.300157,0.593228,0.414202,0.733282,-0.622379,0.529347;-4.55938,-4.56525,-4.96372,0.541426
15;-0.273927,0.608748,0.179785,-0.874117,0.965469,0.840791,0.509806,-0.5664,0.81832,-0.965971,0.735383,-0.104002,-0.397091,0.824727,0.639291,0.116087,0.732129,0.866244,-0.698805,0.743428;-2.70184,-2.92864,-8.78612,1.1109
16;-0.161826,0.654006,0.179785,-0.762307,0.969585,0.845351,0.68618,-0.67292,0.427599,-0.979246,0.598008,0.102096,-0.397091,0.710413,0.586424,0.173815,0.822801,0.759111,-0.546517,0.755589;-1.41091,-3.45661,-8.19057,-0.549106
