Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.109544,-0.278285,-0.493534,0.487546,0.0921645,0.488767,-0.248776,-0.321423,0.330611,-0.426092,0.281986,0.12107,0.327514,-0.304191,0.533653,-0.145791,-0.251661,0.0508112,-0.461836,-0.00259537;7.65143,-1.86537,-0.0362519,3.32158
1;-0.257726,0.167837,-0.493534,0.255872,0.582826,0.620971,-0.1675,-0.351386,0.423696,-0.426185,0.0326741,-0.17537,0.327514,0.172538,0.700736,-0.158173,0.107667,-0.485072,-0.249802,0.0858056;4.16195,-1.00965,0.840844,4.44178
2;-0.257726,-0.0395554,-0.493534,-0.0876974,-0.105021,0.539052,-0.160474,-0.45565,0.569821,-0.841743,0.205088,0.283226,0.327514,0.259648,0.592217,-0.00630188,0.218852,-0.301471,-0.137621,-0.0475561;4.96657,-3.93031,-0.119736,5.84206
3;-0.257726,-0.149042,-0.493534,0.472555,0.251862,0.547779,-0.245326,0.0888127,0.550284,-0.51194,0.377993,0.3599,0.327514,0.38787,0.750354,0.0363325,0.147096,-0.345879,-0.0832023,0.0491801;4.93634,-4.18801,-1.51486,4.46622
4;-0.257726,-0.201029,-0.493534,0.340289,0.232077,0.528583,-0.268544,-0.251283,0.528293,-0.635361,0.377919,0.464277,0.327514,0.371443,0.802442,0.134495,0.250937,-0.380826,-0.354997,-0.0358383;4.93691,-4.9763,-0.217864,5.41464
5;-0.580986,0.0938496,-0.156345,-0.0622863,0.742686,0.539558,0.124505,-0.0342024,0.488182,-0.530125,0.458752,0.365372,-0.233241,0.6298,0.779425,-0.300517,0.632819,-0.100775,-0.442885,0.320058;3.11402,0.138804,-1.52046,4.35779
6;-0.352571,0.292331,-0.0812972,0.0327371,0.748242,0.483676,0.711702,-0.674715,-0.267798,-0.938094,0.604565,0.593041,0.561604,0.541179,0.866613,-0.100198,0.831915,-0.53012,-0.463191,0.740025;-2.91943,1.2313,-3.353,2.7639
7;-0.504932,0.132924,-0.470649,0.0836541,0.718509,0.0383488,0.78602,-0.687236,0.813478,-0.956253,0.848139,0.168901,0.137047,-0.00194079,0.965015,-0.611875,0.922462,-0.43574,-0.236216,0.77125;-1.40732,0.216812,-6.17648,0.487911
8;-0.589663,-0.0897863,-0.470649,0.0504681,0.391436,-0.0849123,0.876231,-0.686739,0.433687,-0.943992,0.691779,-0.347926,0.137047,0.690158,0.948475,-0.554127,0.931902,-0.629188,-0.1297,0.719858;-5.28858,2.42547,-5.01865,0.330986
9;-0.503877,-0.597637,-0.237016,0.806336,0.148126,0.0368805,0.5825,-0.681086,-0.223405,-0.926976,-0.441296,0.931905,0.349994,0.28566,0.902297,0.658719,0.458434,-0.476422,-0.142478,0.779625;-3.98901,0.448261,-2.09643,3.7945
10;-0.599671,-0.698456,-0.585661,0.92484,0.851219,-0.349888,0.241263,-0.757295,0.64867,-0.750818,0.542433,0.69134,-0.131063,-0.467964,0.991978,-0.107564,0.672348,-0.719805,-0.126588,0.844699;-0.304017,-1.7297,-4.67514,1.47749
11;-0.664708,-0.706391,-0.585661,0.813994,0.718987,-0.390638,0.599875,-0.905572,-0.0329005,-0.87705,0.0518875,0.109638,-0.131063,0.108557,0.991411,-0.227982,0.704611,-0.81761,-0.0217839,0.819648;-6.03046,4.06436,-3.56789,0.324439
12;-0.187771,-0.67824,-0.554387,0.933703,-0.114171,0.121172,0.0183637,-0.830311,-0.48904,-0.890797,-0.260689,0.83511,0.736639,-0.585693,0.968586,0.545666,0.0705578,-0.941103,0.298337,0.596079;0.610688,-2.25925,-1.95488,4.68184
13;-0.178358,-0.81489,-0.554387,0.941099,0.0613564,0.0759233,-0.407631,-0.412026,0.53042,-0.723018,0.0774472,0.479773,0.736639,-0.595249,0.986934,0.446041,0.0549971,-0.860494,-0.0566671,0.57936;6.58612,-5.64232,-1.9967,5.28559
14;-0.659237,-0.739271,-0.585661,0.473287,0.526272,-0.407405,0.354107,-0.651704,0.73245,-0.638169,0.210463,-0.0149761,-0.131063,0.402199,0.981967,0.0134293,0.702869,-0.602236,-0.455048,0.796382;-2.40132,0.783709,-2.40182,2.58685
15;-0.664708,-0.505122,-0.585661,0.709373,0.634384,-0.314699,0.552796,-0.856451,0.000276492,-0.806286,0.17127,0.746507,-0.131063,0.188996,0.970212,-0.0536301,0.701144,-0.771327,-0.0370308,0.84245;-5.19027,1.56907,-4.01986,1.37045
16;-0.187771,-0.670041,-0.554387,0.971168,0.400669,0.178503,-0.0831111,-0.817162,-0.354145,-0.91298,-0.116471,0.8575,0.736639,-0.563871,0.989455,0.433975,0.0561065,-0.915241,0.274508,0.66142;1.75808,-1.3615,-3.10105,4.40303
17;-0.178358,-0.806845,-0.554387,0.900362,0.117636,0.0711626,-0.351923,-0.723833,0.498158,-0.849853,-0.0270184,0.496107,0.736639,-0.502937,0.9885,0.461513,0.0692254,-0.861914,-0.0635912,0.584578;5.75312,-4.92602,-1.77755,5.40862
18;-0.659237,-0.73616,-0.585661,0.492423,0.539543,-0.405485,0.346192,-0.669784,0.737143,-0.663247,0.230277,0.0755748,-0.131063,0.375298,0.982577,-0.111464,0.703411,-0.666933,-0.315151,0.799785;-2.19488,0.660449,-3.14449,2.24547
19;-0.664708,-0.600587,-0.585661,0.732863,0.566809,-0.3586,0.601329,-0.848981,-0.0514594,-0.810251,0.0645418,0.734573,-0.131063,0.193437,0.974483,-0.0727175,0.701356,-0.777529,-0.0274852,0.831032;-5.75941,2.02812,-3.98115,1.13702
20;-0.187771,-0.675194,-0.554387,0.974081,0.381669,0.175931,-0.0720478,-0.794306,-0.397919,-0.889196,-0.132706,0.858651,0.736639,-0.597544,0.989071,0.427007,0.05902,-0.925332,0.270853,0.656803;1.62675,-1.28519,-3.0024,4.35024
21;-0.178358,-0.805584,-0.554387,0.903422,0.115781,0.0733044,-0.348358,-0.714464,0.494177,-0.845113,-0.0315655,0.470759,0.736639,-0.534365,0.988449,0.459815,0.0689641,-0.860638,-0.0756123,0.584303;5.79218,-4.87931,-1.68483,5.38567
22;-0.659237,-0.730685,-0.585661,0.482071,0.534387,-0.403057,0.347063,-0.66962,0.737071,-0.663212,0.228749,0.0448113,-0.131063,0.371933,0.981819,-0.101365,0.703393,-0.664966,-0.319604,0.799713;-2.21818,0.706383,-3.04594,2.30145
23;-0.664708,-0.597773,-0.585661,0.724609,0.55421,-0.359001,0.597557,-0.847979,-0.0447163,-0.810721,0.0732739,0.733047,-0.131063,0.193369,0.973144,-0.0631887,0.701093,-0.774577,-0.0275717,0.83066;-5.71466,1.94223,-3.96346,1.19657
24;-0.187771,-0.675148,-0.554387,0.974171,0.382307,0.176231,-0.0775732,-0.790643,-0.393431,-0.887944,-0.12469,0.858633,0.736639,-0.593267,0.989037,0.428613,0.058107,-0.924561,0.270363,0.657528;1.67566,-1.32148,-3.01481,4.36451
25;-0.523076,-0.794616,-0.237016,0.764916,0.473206,-0.0290168,0.0929102,-0.622916,0.437975,-0.807479,-0.0715915,0.389922,0.349994,-0.215786,0.986196,0.231393,0.480081,-0.701611,-0.347064,0.731703;2.29658,-1.52544,-2.04094,4.04488
26;-0.447632,-0.442385,-0.237016,0.736607,0.710749,0.177566,0.205226,-0.713831,-0.0170128,-0.789154,-0.0246681,0.654187,0.349994,0.383728,0.966124,0.376974,0.478583,-0.80324,-0.218909,0.800623;-1.17197,-0.221687,-1.65311,4.23925
27;-0.748926,-0.390022,-0.52391,0.381009,0.809748,-0.384385,0.528348,-0.787339,0.575249,-0.94396,0.724576,0.383598,0.217918,-0.0305025,0.985144,-0.404961,0.81982,-0.730289,-0.57822,0.858119;-0.897936,0.016205,-5.99765,0.583836
28;-0.785604,-0.0575642,-0.52391,0.428396,0.864363,-0.277651,0.77939,-0.809498,0.222849,-0.955363,0.391767,-0.00271113,0.217918,0.450534,0.982361,-0.281851,0.824043,-0.797309,-0.393427,0.88715;-5.40987,3.04416,-4.89609,0.134765
29;-0.516148,-0.404894,-0.237016,0.779012,0.514164,0.153861,0.467969,-0.812538,-0.0238079,-0.962423,-0.2848,0.893142,0.349994,0.126418,0.957048,0.557459,0.476557,-0.690149,0.0547451,0.798535;-2.87106,-0.43432,-2.60712,4.20283
