-1.316287 0.805085 1.969680 -1.861854 -0.854842 0.362355 -0.768756 -1.006290 2.160637 -0.217324 1.397522 -1.889085 0.517477 -4.812946 -1.855770 -1.218053 0.861279 -1.863574 2.206717 -0.858252 0.092078 -0.021971 4.047258 3.073981 1.775013 -1.274386 5.764471 5.493542 -0.516157 -0.027642 -2.289889 1.114432 -3.002372 -4.043293 3.923590 0.124769 4.784736 1.907643 0.797875 2.805308 0.434806 2.961665 -1.250406 3.101186 1.709109 -0.008382 0.371535 -0.193234 0.191134 -0.494906 -0.880948 0.710862 -3.590322 3.766822 -1.449711 1.028467 -3.691504 0.268726 0.327062 -3.326772 -2.975117 -0.071030 -0.798711 3.528087 0.144031 -0.043121 -0.797272 2.746900 -1.000987 -0.691504 0.750203 -0.279105 3.055142 -0.070519 -0.547419 1.111918 0.133268 0.264969 -1.465539 1.478840 -1.951434 -2.782948 0.603658 1.438462 0.905221 -1.036844 -1.074985 1.094202 -0.060702 0.550853 0.783626 2.194412 -1.224401 -0.367288 4.082947 -0.993894 -0.271469 -1.131798 5.555146 1.815691 1.256993 -1.105694 2.515339 -1.567761 2.770427 0.619950 -2.595137 -1.720276 -1.336313 1.184917 0.670405 2.663900 0.824710 2.571734 -1.301374 -2.400551 -0.206819 1.732381 -2.636734 -1.785253 -1.559325 -0.606042 0.852352 0.788459 0.283333 
-0.419998 0.805085 3.027860 -1.861854 -0.854842 0.329140 -0.768756 -1.006290 2.160637 0.827589 0.943334 -1.889085 0.517477 -5.173802 -2.783977 -0.951717 0.861279 -0.597057 2.206717 -0.858252 -0.674216 0.064521 3.306817 3.073981 3.604573 -1.274386 3.282632 3.097111 -0.516157 -0.027642 -2.289889 1.114432 -2.697730 -4.043293 3.314510 0.124769 4.784736 5.378518 -0.151477 0.296493 0.434806 0.303860 -2.010748 3.101186 1.709109 -0.615196 0.371535 -0.193234 0.191134 -0.494906 -0.880948 0.710862 -3.590322 3.766822 -1.449711 1.028467 -3.691504 0.268726 0.327062 -3.326772 -2.975117 -0.071030 -0.798711 3.528087 0.144031 -0.043121 -0.797272 2.746900 -1.000987 -0.691504 0.750203 -0.279105 3.055142 -0.070519 -0.547419 1.111918 0.133268 0.264969 -1.465539 1.478840 -1.951434 -2.782948 0.603658 1.438462 0.905221 -1.036844 -1.074985 2.376285 -0.060702 0.550853 0.783626 2.194412 -1.224401 -0.367288 4.003302 0.062021 -0.271469 -1.131798 5.555146 1.815691 1.256993 -1.105694 2.515339 -1.567761 2.770427 -0.393623 -2.595137 -1.860405 -1.336313 1.184917 1.138490 3.031929 0.824710 2.571734 -1.301374 -2.400551 -0.206819 1.732381 -2.636734 -1.785253 -1.559325 0.388842 0.852352 0.681568 0.270000 
-1.316287 0.805085 1.969680 -0.797820 -0.854842 0.329140 -0.768756 -1.006290 2.160637 0.827589 1.073794 -1.117885 0.517477 -4.812946 -2.783977 -0.951717 0.861279 -0.597057 2.206717 -0.858252 -0.674216 -0.021971 4.943093 3.073981 3.604573 -1.274386 3.282632 3.097111 -0.516157 -0.027642 -2.289889 1.114432 -3.002372 -4.043293 3.314510 0.124769 4.784736 5.378518 -0.321722 0.848518 2.865392 0.249327 -1.609887 3.101186 1.709109 -0.568486 0.371535 -0.640329 0.191134 0.041862 -0.880948 0.710862 -3.590322 3.766822 -1.449711 1.028467 -4.306760 0.268726 0.327062 -2.110395 -3.774963 0.500035 -0.485510 3.528087 0.144031 0.796512 -0.797272 2.746900 -1.000987 1.104681 -0.042924 0.388667 3.467192 -1.257938 1.608730 1.111918 0.133268 0.264969 -1.465539 1.478840 -1.951434 -2.700432 -0.024444 0.643697 0.905221 -1.036844 -1.074985 1.094202 -0.060702 0.966035 0.783626 2.194412 -1.224401 -0.367288 4.003302 0.062021 -0.271469 -1.131798 5.564782 1.815691 1.256993 -1.105694 2.515339 -1.567761 2.770427 -0.448698 -2.595137 -1.720276 -1.336313 1.184917 1.138490 3.031929 0.824710 2.571734 -1.301374 -2.400551 -0.206819 1.732381 -0.688859 0.171302 -1.559325 0.295957 0.852352 0.681568 0.230000 
-1.316287 0.805085 1.969680 -1.861854 -0.854842 0.362355 -0.768756 -1.006290 2.160637 0.241627 1.073794 -1.117885 0.517477 -4.812946 -1.855770 -1.218053 0.861279 -1.863574 2.206717 -0.858252 0.092078 -0.021971 4.047258 3.073981 1.775013 -1.274386 3.282632 2.012323 -1.445501 -0.621592 0.328127 -0.163245 -4.326395 -2.939581 3.314510 0.124769 4.784736 3.114781 -1.109818 0.848518 0.434806 1.154407 -2.238069 1.418089 1.709109 0.114043 0.371535 -2.438703 1.355715 -0.494906 -0.880948 0.710862 -4.204668 3.139158 0.150403 1.028467 -3.834614 0.327720 0.327062 -3.326772 -2.975117 1.661568 -0.798711 3.528087 0.144031 -0.043121 -0.797272 2.746900 -1.000987 -0.691504 0.773923 -0.499207 4.719076 -0.070519 -0.547419 1.111918 0.133268 0.264969 -1.465539 1.478840 -1.951434 -2.329741 -0.726681 1.438462 0.905221 -1.036844 -1.074985 2.627688 -0.060702 0.550853 0.783626 2.194412 -1.288518 0.489967 4.082947 -0.993894 -0.271469 -1.131798 5.555146 0.729552 1.505795 -1.105694 2.515339 -1.567761 2.770427 0.662800 -2.595137 -1.720276 -1.336313 1.184917 0.670405 3.031929 0.824710 2.571734 -0.606492 -2.400551 -0.206819 1.732381 -0.688859 -1.227556 -1.559325 0.860555 0.868059 0.681568 0.113333 
0.275278 2.650160 1.969680 -1.861854 -0.854842 0.362355 -0.768756 -1.006290 2.160637 -0.217324 1.073794 -1.889085 0.517477 -4.812946 -1.855770 -1.770320 0.861279 -1.449060 2.206717 0.362228 -1.034846 -0.554448 3.712569 3.073981 1.775013 -1.274386 3.282632 2.012323 -1.445501 -0.027642 -1.563381 -0.308918 -4.154903 -3.565249 3.314510 0.124769 4.784736 2.114508 -0.321722 0.848518 2.610130 0.249327 -1.609887 3.101186 1.709109 -0.568486 0.371535 -0.640329 0.191134 0.041862 -0.880948 0.905880 -3.590322 3.766822 -1.449711 1.028467 -4.306760 0.268726 0.327062 -2.110395 -3.774963 0.500035 -0.485510 3.528087 0.144031 0.796512 -0.797272 2.746900 -1.000987 1.104681 -0.042924 0.388667 3.207632 -1.257938 1.608730 1.111918 0.133268 0.264969 -1.465539 1.478840 -1.403298 -1.664527 0.603658 1.548528 0.854954 -1.036844 -1.074985 1.094202 -0.060702 0.550853 0.783626 2.194412 -1.288518 -0.367288 4.082947 -0.993894 -0.271469 -0.121945 5.555146 1.815691 1.256993 -1.105694 2.515339 -1.567761 2.770427 -0.448698 -2.595137 -1.720276 -1.336313 1.184917 0.670405 2.663900 0.824710 2.571734 -1.301374 -2.400551 -0.206819 1.732381 -2.636734 -1.785253 -1.559325 -0.606042 0.852352 0.788459 0.033333 
-0.419998 -0.085502 1.969680 -1.861854 -0.854842 -0.201569 -0.768756 -1.006290 2.160637 0.827589 1.073794 -1.889085 0.517477 -2.256614 -0.912359 -0.951717 0.861279 -1.449060 1.255149 0.362228 -1.034846 -0.554448 3.306817 3.073981 2.003201 -1.566965 4.032811 3.097111 -0.516157 -0.027642 1.090850 -0.732371 -4.005409 -2.995070 3.314510 -1.752033 4.784736 3.114781 -1.109818 0.848518 0.434806 -0.125113 -2.238069 1.418089 1.709109 0.114043 0.371535 -2.438703 1.355715 -0.494906 -0.880948 0.710862 -4.204668 3.139158 0.150403 1.028467 -3.834614 0.327720 0.327062 -3.326772 -2.975117 -0.071030 -0.798711 3.528087 0.144031 -0.043121 -0.797272 2.746900 -1.000987 1.104681 -0.042924 0.388667 3.327520 -1.257938 -0.547419 1.111918 0.133268 0.264969 -1.465539 1.478840 -1.570924 -2.700432 -0.024444 0.643697 0.905221 -1.036844 -1.074985 2.376285 -0.060702 0.550853 0.783626 2.194412 -1.224401 -0.367288 4.082947 -0.993894 -0.271469 -1.131798 5.555146 1.815691 1.256993 -1.105694 2.515339 -1.567761 2.770427 -0.448698 -2.595137 -1.720276 -1.336313 1.184917 0.670405 3.539853 0.824710 2.571734 -1.301374 -4.492799 -0.206819 1.732381 -2.636734 -1.785253 -1.559325 -0.606042 0.852352 0.681568 0.183333 
-1.316287 0.805085 1.969680 -1.861854 -0.854842 0.362355 -0.768756 -1.006290 2.160637 -0.217324 1.397522 -1.889085 0.517477 -4.812946 -1.855770 -1.218053 0.861279 -1.863574 2.206717 -0.858252 0.092078 -0.021971 4.047258 3.073981 1.775013 -1.274386 5.764471 5.493542 -0.516157 -0.027642 -2.289889 1.114432 -3.002372 -4.043293 3.923590 0.124769 4.784736 1.907643 0.797875 2.805308 0.434806 2.961665 -1.250406 3.101186 1.709109 -0.008382 0.371535 -0.193234 0.191134 -0.494906 -0.880948 0.710862 -3.590322 3.766822 -1.449711 1.028467 -3.691504 0.268726 0.327062 -3.326772 -2.975117 -0.071030 -0.462114 3.528087 0.144031 -0.043121 -0.797272 2.746900 -1.000987 -0.691504 0.750203 -0.279105 3.055142 -0.070519 -0.547419 1.111918 0.133268 0.264969 -1.465539 1.478840 -1.951434 -2.782948 0.603658 1.438462 0.905221 -1.036844 -1.074985 1.094202 -0.060702 0.550853 0.783626 2.194412 -1.224401 -0.367288 4.082947 -0.993894 -0.271469 -1.131798 5.555146 1.815691 1.256993 -1.105694 2.515339 -1.567761 2.770427 0.619950 -2.595137 -1.720276 -1.336313 1.184917 0.670405 2.663900 0.824710 2.571734 -1.301374 -2.400551 -0.206819 1.732381 -2.636734 -1.785253 -1.559325 -0.606042 0.852352 0.788459 0.136667 
-1.316287 0.805085 1.969680 -1.861854 -0.854842 0.362355 -0.768756 -1.006290 2.160637 -0.217324 1.073794 -1.889085 0.517477 -4.812946 -4.129483 -1.770320 0.861279 -1.449060 2.206717 0.362228 -1.034846 -0.554448 3.712569 3.073981 1.775013 -1.274386 3.282632 2.012323 -1.445501 -0.621592 0.328127 -0.163245 -4.326395 -2.939581 3.314510 0.124769 4.784736 2.114508 -0.321722 0.848518 2.610130 0.249327 -1.609887 3.101186 1.709109 -0.568486 0.371535 -0.640329 0.191134 0.041862 -0.880948 0.710862 -3.590322 3.766822 -1.449711 1.028467 -4.306760 0.268726 0.327062 -2.110395 -3.774963 0.500035 -0.485510 3.528087 0.144031 0.796512 -0.797272 2.746900 -1.000987 1.104681 -0.042924 0.388667 3.207632 -1.257938 1.608730 1.111918 0.133268 0.264969 -1.465539 1.478840 -1.403298 -1.664527 0.603658 1.548528 0.854954 -1.036844 -1.074985 2.376285 -0.060702 0.550853 0.783626 1.839319 -1.224401 -0.367288 4.082947 0.062021 -0.271469 -0.985742 5.555146 1.049613 2.005162 -1.105694 2.515339 -1.567761 2.770427 0.101559 -2.883601 -2.076947 -1.336313 1.184917 0.670405 3.031929 0.824710 2.571734 -1.301374 -2.400551 -0.206819 1.732381 0.724506 -1.227556 -1.559325 0.295957 0.852352 0.681568 0.150000 
-0.419998 0.805085 3.027860 -1.861854 -0.854842 0.329140 -0.768756 -1.006290 2.160637 0.827589 0.943334 -1.889085 0.517477 -5.173802 -2.783977 -0.951717 0.861279 -0.597057 2.206717 -0.858252 -0.674216 0.064521 3.306817 3.073981 3.604573 -1.274386 3.282632 3.097111 -0.516157 -0.027642 -2.289889 1.114432 -2.697730 -4.043293 3.314510 0.124769 4.784736 5.378518 -0.151477 0.296493 0.434806 0.303860 -2.010748 3.101186 1.709109 -0.615196 0.371535 -0.193234 0.191134 -0.494906 -0.880948 0.710862 -3.590322 3.766822 -1.449711 1.028467 -3.691504 0.268726 0.327062 -3.326772 -2.975117 -0.071030 -0.798711 3.528087 0.144031 -0.043121 -0.797272 2.746900 -1.000987 -0.691504 0.750203 -0.279105 3.055142 -0.070519 -0.547419 1.111918 0.133268 0.264969 -1.465539 1.478840 -1.951434 -2.782948 0.603658 1.438462 0.905221 -1.036844 -1.074985 2.376285 -0.060702 0.550853 0.783626 2.194412 -1.224401 -0.367288 4.003302 0.062021 -0.271469 -1.131798 5.555146 1.815691 1.256993 -1.105694 2.515339 -1.567761 2.770427 -0.393623 -2.595137 -1.860405 -1.336313 1.184917 1.138490 3.031929 0.824710 2.571734 -1.301374 -2.400551 -0.206819 1.732381 -2.636734 -1.785253 -1.559325 0.388842 0.852352 0.681568 0.190000 
-0.419998 -0.085502 1.969680 -1.861854 -0.854842 0.362355 -0.768756 -1.006290 2.160637 0.827589 0.549464 -1.983856 0.517477 -4.812946 -1.855770 -0.951717 0.861279 -1.449060 2.206717 -2.824037 -0.674216 -0.021971 4.943093 3.073981 1.775013 -2.975749 4.032811 2.965988 -0.516157 0.422254 1.090850 -0.732371 -4.154903 -3.191110 3.314510 0.124769 4.784736 1.907643 -0.321722 0.848518 0.434806 1.555689 -2.533755 3.319748 1.709109 -0.008382 0.371535 -2.438703 1.355715 -0.494906 -0.880948 -1.081617 -1.241230 3.766822 0.427016 -0.086666 -3.834614 0.959728 0.327062 -2.110395 -3.325627 0.490856 -0.485510 3.528087 0.144031 -0.043121 -0.797272 2.746900 -1.000987 -0.691504 0.750203 -0.499207 3.055142 -0.070519 -0.547419 1.111918 0.133268 0.264969 -1.465539 1.495606 -1.951434 -2.700432 0.603658 1.438462 1.209259 -1.036844 -1.074985 1.094202 -0.060702 0.550853 0.783626 2.194412 -1.224401 -0.367288 4.003302 0.062021 -0.271469 -1.131798 5.564782 1.815691 1.256993 -1.105694 2.515339 -1.567761 2.770427 -0.448698 -2.595137 -1.720276 -1.336313 1.902342 0.670405 3.539853 0.824710 2.571734 -2.497251 -2.400551 -0.206819 1.732381 -2.636734 -1.785253 -1.559325 -0.606042 0.852352 0.681568 0.176667 
