Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;0.485372,-0.114172,-0.516489,0.0975981,0.311731,-0.178739,0.364606,-0.219097,0.429905,0.366656,-0.101242,-0.25675,0.22985,0.0891517,-0.445279,-0.0523097,0.350256,0.525366,-0.0662877,-0.00785383,0.0244466,-0.322543,0.498125,-0.0587488,0.513712,-0.276452,-0.132963,-0.220151,0.240916,-0.16223;-2.73001,-0.742225,-3.37135,1.46142
1;0.419585,-0.10419,-0.550674,0.411994,0.486462,0.0576168,0.42287,-0.360533,0.356421,0.534503,0.357319,-0.42786,0.266426,-0.0167325,-0.429844,0.330979,0.371677,0.171006,-0.674903,0.849524,-0.0755399,-0.371278,0.469336,-0.698894,0.394345,-0.183123,-0.051912,0.0421945,0.690513,0.209673;-7.06903,-0.620179,0.0439309,2.81423
2;0.378231,-0.13357,-0.256671,0.493094,0.471717,-0.0832553,0.326653,-0.150411,0.527217,0.508135,0.318874,-0.432425,0.241876,0.433285,-0.487675,0.383937,0.0702262,0.124181,-0.0766628,0.44397,-0.139412,-0.51421,0.552539,-0.744506,0.394272,-0.796426,-0.398985,0.114193,0.667156,0.367202;-6.63599,-1.0617,3.80233,2.20032
3;0.34578,-0.223484,-0.560333,0.413961,0.486427,-0.231455,0.617817,-0.531529,0.554027,0.567879,0.236736,-0.541993,0.275642,0.399989,-0.416063,-0.235036,0.102456,-0.125535,0.0509482,0.404945,-0.0442634,-0.547279,0.614424,-0.437586,0.373141,-0.835549,-0.37255,0.000601976,0.727596,0.343547;-8.29465,-2.19489,-0.37313,3.98431
4;0.353121,-0.197658,-0.558264,0.65553,0.469674,0.125326,0.607722,-0.441082,0.489709,0.576764,0.243336,-0.528056,0.375674,0.325278,-0.470321,0.0507255,0.424504,-0.145872,-0.455645,0.408282,-0.215067,-0.51503,0.591294,-0.664038,0.43978,-0.646209,-0.314039,0.332841,0.759022,0.396474;-6.35132,-1.49516,0.199576,3.53534
5;0.544758,-0.150375,-0.092035,0.661866,0.657249,0.135887,0.825047,0.0352517,0.532581,0.30377,0.219816,-0.297013,0.472842,0.258194,-0.183162,-0.223089,-0.270037,0.351327,-0.716743,0.359018,0.232565,-0.78319,0.37655,-0.590544,0.515627,-0.84501,-0.609217,0.429045,0.522596,0.52921;-6.44477,-1.28233,-0.556712,2.88823
6;0.569182,-0.232685,-0.0756967,0.752538,0.609925,-0.239556,0.83257,-0.623349,0.554027,0.322825,0.280551,-0.346001,0.335603,0.235041,0.144997,-0.348342,-0.235435,0.316448,-0.843758,0.899286,0.425675,-0.784577,0.496891,0.265585,0.410891,-0.802258,-0.597129,0.122562,0.344886,0.299272;-11.0844,-3.07862,-3.8868,4.57537
7;0.83487,-0.571337,0.233432,0.70519,0.557383,0.206731,0.44055,-0.777896,0.434658,0.906708,0.0881607,-0.654587,0.185595,0.351461,0.37322,0.480294,-0.238486,0.106706,-0.996169,0.992267,0.397778,0.183682,0.864265,-0.41693,0.727034,0.437646,-0.0483841,0.875257,0.660474,0.13042;-6.00688,-0.356124,-3.76215,2.67193
8;0.737536,-0.579983,0.208793,0.440753,0.477768,0.418612,0.59788,-0.263031,0.446744,0.895667,0.255969,-0.789858,0.188185,0.163951,0.229911,0.538744,-0.51043,0.0863297,-0.983718,0.989049,0.336706,0.209528,0.859893,-0.112801,0.678304,-0.667604,0.106608,0.858453,0.821845,0.623515;-10.2812,4.18645,3.08832,3.29332
9;0.849196,0.330315,0.552729,0.853089,0.639255,0.0983075,0.908307,0.0736489,0.327547,0.384125,-0.41839,-0.591455,0.155453,0.225246,0.418822,0.153509,-0.72921,0.787356,-0.974777,0.96947,0.460871,-0.744284,0.73018,0.947529,0.647092,-0.572484,-0.545076,0.856772,0.589242,0.539302;-10.333,-2.04658,-6.08961,3.65533
