-0.0468963000 0.0255393522 0.6777705653 -0.6080191435 -0.5610329823 0.4319346752 -1.6833470398 -0.4373966011 -0.5726856812 -0.9666288557 0.0154949716 0.6562617085 -0.4866822080 1.0544555946 0.7785232412 0.6580854632 -0.1104331763 -0.3540228963 -0.4950188088 -1.0960312090 0.0858552285 1.3414800237 2.2097516907 0.9702925623 
0.0376707951 0.5947395762 -0.2524005015 0.6484081578 1.8316786306 -1.2683926563 -0.4629064330 0.7416680220 0.8090687964 -0.2407954276 0.8459396790 0.3623409556 0.3887239983 -0.1118267789 0.4605905501 -0.0119438686 -0.6305950617 -0.5448705955 1.3698268547 0.8162031269 -0.3907334995 -0.6300210649 1.2320364411 -0.0745278740 
2.6941672170 2.9825829037 -1.6738177088 -2.2895006248 -1.5544499352 1.6797760762 -0.3894203556 2.6087846681 -1.1028784783 4.8741320757 0.9211172561 -0.6746134988 2.0416881555 0.7090908583 1.1414424040 -0.3020933925 1.4072695244 0.2154433640 2.3565807329 0.9488025943 0.3462198979 -0.8649750211 1.7608617269 0.2291996307 
-0.6380031955 0.2088423178 0.0112813412 1.0213343571 0.1762397682 -0.3124745482 0.2127071771 0.1054943039 0.3590007608 -0.3491604585 -0.5491854428 1.4967548000 -0.3975146932 -0.3524517924 0.5802218243 -0.1961956732 -0.7521129120 0.3130861030 0.4924890701 -0.1529942170 -0.8620794077 -1.4593368798 0.4623207987 0.9193959547 
0.8307348693 -1.7663600950 -0.3126795317 -0.4428627815 -0.7962554000 0.5858255539 -0.0275531585 0.5578272956 -0.0021826332 -0.1151044291 -0.0328205471 -0.3915872398 0.3264587930 0.3141325329 0.7542733677 -1.2668939415 0.6661248474 0.7798017361 1.1989469433 -0.6892265498 0.4718149402 0.3099704345 0.5562542539 -0.1693623074 
-0.3799439833 -0.2591465994 0.2487285127 -1.5392283409 -0.5764604136 -0.5453480466 -0.6034039253 0.0804699873 0.7664481143 -0.5841660317 0.3546854378 0.4623989372 -0.9062809692 -0.3084407397 0.2647838891 0.7554344344 0.7732136733 0.2497838717 0.9313164482 0.9599012997 0.2931129726 0.4917485778 1.1011514291 0.5662798303 
1.0106726075 -0.3456349936 0.6552004782 2.2861679630 -0.2374036117 1.4727014762 0.1444437198 -1.2195733539 -1.0060127216 -0.7141957778 -2.5086023253 -0.8234040505 -2.3091607731 -0.3398680868 -0.3584134881 0.8412043613 -0.4376288468 -0.6401043444 1.1978237259 0.0535822077 0.5159753875 1.2687122221 0.7848559254 0.3230850891 
-1.8490395591 -0.4527083993 2.6380783792 2.9281430141 -2.7204158327 -0.5129068093 -3.8649163725 -0.2592111937 -1.8865279843 0.2153083888 0.8402486531 -1.5954205960 0.8301703276 3.9110720110 1.4225670248 -1.2959279899 -4.5700761019 -0.1319141802 -0.1817133127 -3.9179792608 -0.2687662178 -2.3876122791 -0.0703928757 5.2727133714 
-0.1925931313 1.1872167641 -0.9001351423 0.2139864439 2.3360901077 -0.1339209842 -0.7561356152 -0.0864699332 1.2675860786 -0.0711145366 -1.5390729007 -0.9296664699 -1.9085922907 -0.9730527390 -0.8474676662 -2.4588739527 -0.2435438515 0.7619757561 0.4274652234 1.2350901513 1.0076585425 1.0737652183 -1.0571029671 -0.7446761572 
0.8076575627 0.4540831675 1.1571322891 1.9403928772 -0.8229237204 0.7952488036 0.2791553356 -1.1601127605 0.0054104855 -1.6241826972 -0.4258207184 -0.1211281633 0.4141747663 -0.1898178323 0.2987890105 0.5555994840 0.5484968673 0.6027404891 0.6412799912 -0.6201709957 -0.4233752575 1.9630756279 1.8492200662 0.6010207608 
-0.5282384840 -0.9266253096 -0.4822753403 0.0203522875 -0.8145636139 -0.1317754284 -1.8218097674 -2.2987523853 -0.5829980304 -0.9986591698 -0.7362059381 0.0677233069 0.4362993847 0.4918405238 -0.8728116141 -1.2677805925 -0.8288857539 0.2684483747 0.4126400920 0.4519500593 -0.7721032882 1.7731360042 1.6998489907 0.3998457268 
