0.00000000, 0.00266400, 0.00334469, 0.00334561, 0.00462328, 0.00278393, 0.00158512, 0.00209013, 0.00215667, 0.00149392, 0.00225601, 0.00143686, 0.00187290, 0.00195247, 0.00167763, 0.00206155, 0.00126682, 0.00163119, 0.00569509, 0.00227795, 0.00221072, 0.00391569, 0.00270885, 0.00235118
0.00266400, 0.00000000, 0.00336945, 0.00265814, 0.00158380, 0.00221790, 0.00153665, 0.00155896, 0.00201352, 0.00094911, 0.00146159, 0.00081055, 0.00172670, 0.00137340, 0.00131512, 0.00141874, 0.00094687, 0.00156752, 0.00254067, 0.00242442, 0.00257345, 0.00239238, 0.00211857, 0.00243708
0.00334469, 0.00336945, 0.00000000, 0.00216739, 0.00161977, 0.00250211, 0.00208797, 0.00122609, 0.00113980, 0.00120413, 0.00083914, 0.00124147, 0.00141026, 0.00127738, 0.00108796, 0.00131938, 0.00125149, 0.00188177, 0.00294240, 0.00269314, 0.00229505, 0.00187546, 0.00256701, 0.00217593
0.00334561, 0.00265814, 0.00216739, 0.00000000, 0.00163406, 0.00171958, 0.00126524, 0.00213852, 0.00141415, 0.00107160, 0.00162526, 0.00156552, 0.00138924, 0.00152252, 0.00122516, 0.00137652, 0.00122789, 0.00268580, 0.00265040, 0.00269655, 0.00187570, 0.00208951, 0.00203415, 0.00194493
0.00462328, 0.00158380, 0.00161977, 0.00163406, 0.00000000, 0.00212712, 0.00158127, 0.00164043, 0.00115570, 0.00092691, 0.00136881, 0.00151886, 0.00182477, 0.00127151, 0.00119851, 0.00124791, 0.00135157, 0.00169074, 0.00254471, 0.00242353, 0.00215346, 0.00191199, 0.00205284, 0.00174061
0.00278393, 0.00221790, 0.00250211, 0.00171958, 0.00212712, 0.00000000, 0.00160507, 0.00196743, 0.00107792, 0.00108645, 0.00203128, 0.00110653, 0.00178491, 0.00134411, 0.00160691, 0.00133400, 0.00136111, 0.00157891, 0.00241042, 0.00256514, 0.00208481, 0.00239743, 0.00189967, 0.00357968
0.00158512, 0.00153665, 0.00208797, 0.00126524, 0.00158127, 0.00160507, 0.00000000, 0.00181404, 0.00149690, 0.00122180, 0.00129740, 0.00220028, 0.00293769, 0.00122747, 0.00113769, 0.00184734, 0.00129416, 0.00134095, 0.00138041, 0.00202519, 0.00156659, 0.00377148, 0.00164328, 0.00210084
0.00209013, 0.00155896, 0.00122609, 0.00213852, 0.00164043, 0.00196743, 0.00181404, 0.00000000, 0.00190016, 0.00119250, 0.00106924, 0.00081407, 0.00114755, 0.00137187, 0.00161347, 0.00089794, 0.00105776, 0.00118223, 0.00290615, 0.00189679, 0.00162145, 0.00142600, 0.00174176, 0.00189189
0.00215667, 0.00201352, 0.00113980, 0.00141415, 0.00115570, 0.00107792, 0.00149690, 0.00190016, 0.00000000, 0.00148934, 0.00288197, 0.00098014, 0.00078842, 0.00133458, 0.00102062, 0.00109537, 0.00100343, 0.00145609, 0.00148720, 0.00136044, 0.00190551, 0.00140749, 0.00088555, 0.00190542
0.00149392, 0.00094911, 0.00120413, 0.00107160, 0.00092691, 0.00108645, 0.00122180, 0.00119250, 0.00148934, 0.00000000, 0.00132508, 0.00121217, 0.00214400, 0.00146531, 0.00112653, 0.00115056, 0.00098560, 0.00118192, 0.00178361, 0.00139481, 0.00115749, 0.00139528, 0.00129468, 0.00138240
0.00225601, 0.00146159, 0.00083914, 0.00162526, 0.00136881, 0.00203128, 0.00129740, 0.00106924, 0.00288197, 0.00132508, 0.00000000, 0.00130349, 0.00152786, 0.00185434, 0.00093919, 0.00102236, 0.00092204, 0.00081626, 0.00136553, 0.00156830, 0.00128968, 0.00127871, 0.00106211, 0.00161015
0.00143686, 0.00081055, 0.00124147, 0.00156552, 0.00151886, 0.00110653, 0.00220028, 0.00081407, 0.00098014, 0.00121217, 0.00130349, 0.00000000, 0.00137462, 0.00161862, 0.00156197, 0.00147309, 0.00113293, 0.00164406, 0.00165687, 0.00137182, 0.00132480, 0.00123121, 0.00140727, 0.00158389
0.00187290, 0.00172670, 0.00141026, 0.00138924, 0.00182477, 0.00178491, 0.00293769, 0.00114755, 0.00078842, 0.00214400, 0.00152786, 0.00137462, 0.00000000, 0.00227111, 0.00186984, 0.00162216, 0.00146608, 0.00284611, 0.00332099, 0.00207581, 0.00182462, 0.00175794, 0.00189079, 0.00208773
