-5.123279 -0.865779 2.651136 0.503086 0.426259 4.365952 -3.312861 0.966888 -1.503624 -0.534993 5.099713 0.697455 0.448517 -1.196652 6.607995 -1.217852 -4.639000 -6.536028 -0.512836 0.239406 1.123562 1.125504 0.105259 -0.261294 1.690239 1.983561 -2.245806 -3.332013 2.051678 -4.570548 -0.284894 2.151475 -0.553658 0.456817 -2.746625 -2.017051 -0.134189 4.010768 2.850528 -1.246789 2.052962 -0.695270 -3.321915 -4.736943 0.296667 
-5.390596 -0.774333 -0.516387 0.409386 0.415700 2.837274 -2.614311 -0.110125 -0.062102 -4.094510 8.050936 0.697455 -1.040674 -2.201443 5.658607 -2.083365 -2.616676 -6.536028 -0.512836 0.239406 1.123562 1.125504 0.105259 -0.261294 1.690239 1.983561 -3.960115 -2.627899 1.705417 -5.156740 -0.284894 1.478390 -0.553658 -0.477542 -1.160751 -2.017051 -0.482219 4.010768 2.603597 -0.404390 3.322634 -0.845863 -2.240735 -4.736943 0.100000 
-7.066943 2.943857 2.733067 0.724989 1.646851 2.837274 -2.614311 -1.697031 -3.095717 -0.534993 5.345499 1.361332 0.448517 -1.196652 5.938502 0.724751 0.898035 -5.558921 -0.512836 0.239406 2.144289 1.578653 -0.121538 0.153906 1.690239 1.667699 -2.245806 -1.487636 2.051678 -5.342638 -0.284894 2.151475 -0.553658 0.456817 -2.746625 -1.881621 -0.134189 2.044800 3.632183 -0.462007 3.332685 -0.695270 -3.321915 -4.736943 0.253333 
-7.066943 3.326883 1.730516 0.724989 -1.087744 2.837274 -2.614311 -0.361951 -3.043456 0.782541 3.622248 -0.518997 -0.786142 -0.618287 7.569860 -1.763209 0.082300 -6.761668 0.043700 0.239406 2.724517 1.578653 1.122538 0.153906 1.366006 1.983561 -3.601388 -3.046693 2.587308 -6.610627 -0.493654 1.182166 -0.553658 0.571383 -1.863192 -1.879154 0.042929 4.192619 0.175022 -1.246789 2.052962 -0.695270 -3.321915 -4.736943 0.276667 
-7.066943 3.326883 2.312778 0.250989 0.415700 1.015676 -2.614311 -1.697031 -1.471790 -1.401857 3.335916 -4.391363 0.289836 -0.731793 6.607995 -0.229562 0.384666 -5.259277 -2.674391 -0.788991 1.895556 0.847641 1.950132 0.153906 1.690239 0.698602 -3.601388 -3.046693 2.587308 -5.156740 -0.284894 1.478390 -0.553658 0.571383 -1.863192 -1.879154 0.042929 2.044800 0.175022 -1.246789 2.052962 -0.695270 -1.782926 -3.924848 -0.440000 
-5.390596 -0.774333 -0.516387 0.409386 0.415700 2.837274 -2.614311 -0.110125 -1.799720 -1.401857 3.335916 -4.391363 0.289836 -0.731793 6.607995 -0.229562 0.912374 -5.259277 -2.674391 -0.788991 0.999530 1.578653 -0.121538 0.153906 1.690239 1.983561 -3.601388 -2.627899 1.705417 -5.156740 -0.493654 1.182166 -0.553658 -0.477542 -1.160751 -2.017051 -0.482219 4.010768 2.603597 -0.404390 3.322634 -0.845863 -2.240735 -4.736943 0.083333 
-5.390596 -0.107850 1.562711 0.724989 0.415700 1.759920 -2.614311 -1.697031 -1.471790 -1.401857 6.220450 0.053644 0.493609 -0.229824 6.931788 -1.217852 -1.597232 -5.558921 -0.512836 0.239406 2.742305 1.578653 -0.121538 0.153906 1.690239 1.667699 -2.245806 -1.487636 2.051678 -5.342638 -0.284894 2.151475 -0.553658 0.456817 -2.433585 -1.881621 -0.134189 2.044800 3.632183 -0.462007 3.332685 -0.695270 -3.321915 -4.736943 0.180000 
-7.066943 -0.107850 1.242267 1.554281 0.415700 0.785813 -3.241615 0.503343 -0.062102 -0.534993 7.959798 0.053644 0.493609 1.497121 5.967049 -3.663452 -1.597232 -6.163379 -0.512836 -2.258333 2.724517 1.125504 -0.272237 0.434325 0.849022 0.192372 -2.245806 -2.002454 2.051678 -7.137582 -0.284894 1.478390 -0.553658 0.571383 -1.863192 -1.879154 0.042929 2.044800 0.175022 -1.246789 2.052962 -0.695270 -3.321915 -4.736943 0.213333 
-7.066943 3.326883 2.568457 0.724989 0.415700 2.837274 -2.614311 -1.697031 -1.065861 -1.401857 3.335916 -4.391363 0.624365 -0.731793 6.607995 0.330004 1.390489 -5.259277 -2.674391 -2.913505 1.895556 1.578653 -0.121538 0.153906 1.690239 1.983561 -3.960115 -2.397896 2.587308 -5.156740 -0.493654 1.182166 -0.553658 0.571383 -1.863192 -1.879154 0.042929 2.232035 1.022587 -1.246789 2.052962 -0.695270 -3.321915 -4.736943 0.226667 
-5.390596 3.559253 1.730516 1.709071 0.415700 2.837274 -2.614311 -1.697031 -1.471790 -1.401857 3.335916 -4.391363 -1.040674 -2.201443 5.658607 -2.083365 0.693111 -5.259277 -3.928344 -1.236254 2.841731 1.578653 -0.121538 0.153906 1.690239 1.983561 -3.960115 -2.686821 2.587308 -5.156740 0.803189 1.182166 -1.900048 0.456817 -3.342661 -2.216909 -0.206365 2.044800 2.850528 0.335760 3.332685 -0.528800 -2.466864 -4.736943 0.173333 
