-0.033068 0.950952 0.056372 0.083784 -0.598787 0.059543 0.867315 -0.533739 0.119088 0.966912 0.767113 0.758341 0.832276 -0.998156 0.269224 -0.365763 0.738921 -0.689853 -0.629493 -0.563600 0.896174 -0.787645 0.629149 0.069455 -0.409409 0.323134 0.757517 0.223336 -0.481559 -0.406278 0.377250 0.435653 0.603119 -0.044321 0.917162 -0.228691 -0.438218 0.816228 0.128870 0.564745 0.353848 0.170866 -0.516337 0.302028 
-0.033068 0.950952 0.056372 0.083784 -0.598787 0.059543 0.867315 -0.533739 0.119088 0.966912 0.767113 0.758341 0.832276 -0.998156 0.269224 -0.365763 0.738921 -0.689853 -0.629493 -0.563600 0.896174 -0.787645 0.629149 0.069455 -0.409409 0.323134 0.757517 0.223336 -0.481559 -0.406278 0.377250 0.435653 0.603119 -0.044321 0.917162 -0.228691 -0.438218 0.816228 0.128870 0.564745 0.353848 0.170866 -0.516337 0.302028 
-0.360810 -0.483572 0.860859 -0.145440 0.542412 -0.214279 0.308213 -0.044085 0.321185 -0.249480 0.249756 0.069901 -0.029888 -0.961764 0.065156 0.397499 0.038096 1.229541 0.849551 -0.948589 -0.337375 -0.450167 0.879488 -0.473229 0.060730 0.154834 0.283980 -0.579590 -0.339840 -0.490699 0.829883 0.130112 0.517268 0.823811 -0.023759 0.770254 0.468910 -0.077712 -0.251606 0.550733 -0.790498 -0.340539 -0.706845 0.297218 
-0.033068 0.950952 0.056372 0.083784 -0.598787 0.059543 0.867315 -0.533739 0.119088 0.966912 0.767113 0.758341 -0.626193 0.162869 0.520653 0.543016 0.738921 -0.689853 -0.629493 -0.570746 0.896174 -0.787645 0.629149 0.069455 -0.409409 0.323134 0.757517 0.223336 -0.481559 -0.406278 0.377250 0.435653 1.362307 -0.044321 0.917162 -0.228691 -0.438218 0.816228 0.128870 0.564745 0.353848 0.170866 -0.516337 0.302028 
-0.033068 0.950952 0.056372 0.083784 -0.598787 0.059543 0.867315 -0.533739 0.119088 0.966912 0.767113 0.758341 0.832276 -0.998156 0.269224 -0.365763 0.738921 -0.689853 -0.629493 -0.563600 0.896174 -0.787645 0.629149 0.069455 -0.409409 0.323134 0.757517 0.223336 -0.481559 -0.577652 0.377250 0.435653 0.603119 -0.044321 0.917162 -0.228691 -0.438218 0.816228 0.128870 0.564745 0.353848 0.170866 -0.516337 0.302028 
-0.033068 0.950952 0.846512 -0.007195 -0.837718 0.161051 -0.674378 -0.754448 0.670771 -0.238198 -0.424467 -0.642029 0.603086 -0.859753 -0.666680 0.150039 -0.894057 0.412945 0.602807 -0.295105 -0.358411 0.721309 0.144477 -0.144154 0.004383 0.966863 0.523827 -0.421480 -0.583848 1.867008 -0.442569 0.601524 -0.510942 0.767276 0.115435 0.575998 -0.866494 -0.117493 -0.717065 0.835485 -0.584199 -1.206395 -0.516337 0.302028 
-0.139217 -0.289044 -0.091388 -0.364607 -0.837537 -0.478972 -0.511522 0.897345 0.184283 0.604222 -0.504960 0.126958 -1.267456 -0.567494 0.213464 0.860592 -0.888112 -0.415575 0.179019 -0.155948 0.214441 -0.163362 0.822494 -0.677626 -0.290074 -0.791169 0.374604 0.423614 0.108652 -0.715872 -0.272301 0.203883 1.618227 0.010454 -0.977256 -0.204073 -0.311143 -0.648136 -0.339990 0.822558 -0.057739 0.378023 -0.563955 0.172426 
-0.033068 2.679737 0.056372 0.083784 -0.598787 0.695218 -0.010218 0.728112 0.073625 0.783881 0.356038 0.126958 -0.025012 -0.567494 0.213464 0.860592 -0.888112 -0.415575 -0.518434 -1.695963 0.214441 -0.163362 0.822494 -0.677626 -0.290074 -0.791169 0.757517 0.223336 -0.481559 -0.406278 1.345577 0.435653 0.603119 -0.044321 0.919341 1.360809 -0.017568 0.519031 0.128870 0.564745 0.353848 0.170866 -1.614271 0.302028 
-0.033068 2.679737 0.056372 0.083784 -0.598787 0.695218 -0.010218 0.728112 0.073625 0.783881 0.356038 0.126958 -0.025012 -0.567494 0.213464 0.860592 0.436577 -0.415575 -0.518434 -1.695963 0.214441 -0.163362 0.822494 -0.677626 -0.290074 -0.791169 0.757517 0.223336 -0.481559 -0.406278 1.345577 0.435653 0.603119 -0.044321 0.919341 1.360809 -0.017568 2.086165 0.128870 0.564745 0.353848 0.170866 -1.614271 0.302028 
-0.139217 -0.289044 -0.091388 -0.364607 -0.837537 -0.478972 -0.511522 0.897345 0.184283 0.604222 -0.504960 0.126958 -1.267456 -0.567494 0.213464 0.860592 -0.888112 -0.415575 0.179019 -0.155948 0.214441 -0.163362 0.822494 -0.623955 -0.290074 -0.791169 0.374604 0.423614 0.108652 -0.715872 -0.272301 0.203883 1.618227 0.010454 -0.977256 -0.204073 -0.311143 -0.648136 -0.339990 0.822558 -0.057739 0.378023 -0.563955 0.172426 
-0.033068 2.679737 0.056372 0.083784 -0.598787 0.695218 -0.010218 0.728112 0.073625 0.783881 0.356038 0.126958 -0.025012 -0.567494 0.213464 0.860592 -0.888112 -0.415575 -0.518434 -1.695963 0.214441 -0.163362 0.822494 -0.677626 -0.290074 -0.791169 0.757517 -0.761912 -0.481559 -0.406278 1.345577 0.435653 0.603119 -0.044321 0.919341 1.360809 -0.017568 0.519031 0.128870 0.564745 0.353848 0.170866 -1.614271 0.302028 
