Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.322432,-0.181776,0.0446746,0.480135,-0.437997;0.452505,-0.428205,-4.31938,1.44329
1;-0.322432,-0.181776,0.0446746,0.422159,-0.463534;0.61008,-0.515847,-4.5321,1.44734
2;-0.322432,-0.181776,0.0446746,0.422159,-0.463534;0.61008,-0.515847,-4.5321,1.44734
3;-0.322432,-0.181776,0.0446746,0.422159,-0.463534;0.61008,-0.515847,-4.5321,1.44734
4;-0.322432,-0.181776,0.0446746,0.422159,-0.463534;0.61008,-0.515847,-4.5321,1.44734
5;-0.322432,-0.181776,0.0446746,0.422159,-0.463534;0.61008,-0.515847,-4.5321,1.44734
6;-0.0747138,-0.402973,-0.129129,0.681688,-0.344156;-0.307885,-0.915352,-3.98086,2.01908
7;-0.0747138,-0.402973,-0.129129,0.631327,-0.322266;-0.191447,-0.957784,-4.07452,1.99296
8;-0.463791,0.647794,0.451568,0.829348,-0.41786;-1.15309,2.46509,-0.100481,-0.240759
9;-0.556562,-0.277494,0.239601,0.88191,-0.601771;0.278881,-0.0177778,-4.7381,1.55976
10;-0.560291,0.159622,0.362556,0.733467,-0.825505;0.157866,0.812628,-3.64531,0.854729
11;-0.560291,0.159622,0.362556,0.804541,-0.825623;-0.0207356,0.896044,-3.44951,0.870897
12;-0.710079,-0.0415656,0.396011,0.667783,-0.690293;0.877234,0.445174,-4.84762,1.00036
13;-0.710079,-0.0415656,0.396011,0.620679,-0.698008;0.999216,0.383932,-4.9935,0.994882
14;-0.560291,0.159622,0.362556,0.774203,-0.830306;0.0576971,0.856818,-3.54287,0.867178
15;-0.560291,0.159622,0.362556,0.804541,-0.825623;-0.0207356,0.896044,-3.44951,0.870897
16;-0.710079,-0.0415656,0.396011,0.667783,-0.690293;0.877234,0.445174,-4.84762,1.00036
17;-0.556562,-0.277494,0.239601,0.803373,-0.617159;0.483435,-0.121819,-4.98656,1.55233
18;-0.685622,0.137714,0.672095,0.751786,-0.33314;0.488174,1.54452,-3.42456,0.264956
19;-0.277437,-0.0977213,-0.215574,0.908084,-0.376431;-1.18034,0.0151364,-2.06604,1.59084
20;-0.556562,-0.277494,0.239601,0.795248,-0.589822;0.491181,-0.110463,-4.95245,1.53211
21;-0.560291,0.159622,0.362556,0.733467,-0.825505;0.157866,0.812628,-3.64531,0.854729
22;-0.560291,0.159622,0.362556,0.804541,-0.825623;-0.0207356,0.896044,-3.44951,0.870897
23;-0.710079,-0.0415656,0.396011,0.667783,-0.690293;0.877234,0.445174,-4.84762,1.00036
24;-0.710079,-0.0415656,0.396011,0.620679,-0.698008;0.999216,0.383932,-4.9935,0.994882
25;-0.560291,0.159622,0.362556,0.774203,-0.830306;0.0576971,0.856818,-3.54287,0.867178
26;-0.560291,0.159622,0.362556,0.804541,-0.825623;-0.0207356,0.896044,-3.44951,0.870897
27;-0.710079,-0.0415656,0.396011,0.667783,-0.690293;0.877234,0.445174,-4.84762,1.00036
28;-0.710079,-0.0415656,0.396011,0.620679,-0.698008;0.999216,0.383932,-4.9935,0.994882
29;-0.560291,0.159622,0.362556,0.774203,-0.830306;0.0576971,0.856818,-3.54287,0.867178
30;-0.560291,0.159622,0.362556,0.804541,-0.825623;-0.0207356,0.896044,-3.44951,0.870897
31;-0.710079,-0.0415656,0.396011,0.667783,-0.690293;0.877234,0.445174,-4.84762,1.00036
32;-0.710079,-0.0415656,0.396011,0.620679,-0.698008;0.999216,0.383932,-4.9935,0.994882
33;-0.560291,0.159622,0.362556,0.774203,-0.830306;0.0576971,0.856818,-3.54287,0.867178
34;-0.560291,0.159622,0.362556,0.804541,-0.825623;-0.0207356,0.896044,-3.44951,0.870897
35;-0.710079,-0.0415656,0.396011,0.667783,-0.690293;0.877234,0.445174,-4.84762,1.00036
36;-0.710079,-0.0415656,0.396011,0.620679,-0.698008;0.999216,0.383932,-4.9935,0.994882
37;-0.560291,0.159622,0.362556,0.774203,-0.830306;0.0576971,0.856818,-3.54287,0.867178
38;-0.560291,0.159622,0.362556,0.804541,-0.825623;-0.0207356,0.896044,-3.44951,0.870897
39;-0.710079,-0.0415656,0.396011,0.667783,-0.690293;0.877234,0.445174,-4.84762,1.00036
40;-0.710079,-0.0415656,0.396011,0.620679,-0.698008;0.999216,0.383932,-4.9935,0.994882
41;-0.560291,0.159622,0.362556,0.774203,-0.830306;0.0576971,0.856818,-3.54287,0.867178
