Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.322432,-0.181776,0.0446746,0.480135,-0.437997;0.495651,0.194651,-7.37208,1.11752
1;-0.322432,-0.181776,0.0446746,0.422159,-0.463534;0.567263,0.148132,-7.39414,1.11053
2;-0.322432,-0.181776,0.0446746,0.422159,-0.463534;0.567263,0.148132,-7.39414,1.11053
3;-0.322432,-0.181776,0.0446746,0.422159,-0.463534;0.567263,0.148132,-7.39414,1.11053
4;-0.322432,-0.181776,0.0446746,0.422159,-0.463534;0.567263,0.148132,-7.39414,1.11053
5;-0.322432,-0.181776,0.0446746,0.422159,-0.463534;0.567263,0.148132,-7.39414,1.11053
6;-0.0747138,-0.402973,-0.129129,0.681688,-0.344156;-0.454549,0.0853757,-7.8569,1.50301
7;-0.0747138,-0.402973,-0.129129,0.631327,-0.322266;-0.386298,0.0386299,-7.71205,1.4605
8;-0.463791,0.647794,0.451568,0.829348,-0.41786;1.22843,1.74699,-5.94353,0.0310205
9;-0.556562,-0.277494,0.239601,0.88191,-0.601771;0.297929,0.42816,-8.72681,1.5221
10;-0.560291,0.159622,0.362556,0.733467,-0.825505;0.943616,0.978443,-8.39674,1.0054
11;-0.560291,0.159622,0.362556,0.804541,-0.825623;0.851514,1.03999,-8.48664,1.03995
12;-0.710079,-0.0415656,0.396011,0.667783,-0.690293;1.1088,0.580167,-8.22673,1.11932
13;-0.710079,-0.0415656,0.396011,0.620679,-0.698008;1.16877,0.540497,-8.19615,1.10286
14;-0.560291,0.159622,0.362556,0.774203,-0.830306;0.890179,1.0144,-8.46588,1.02912
15;-0.560291,0.159622,0.362556,0.804541,-0.825623;0.851514,1.03999,-8.48664,1.03995
16;-0.710079,-0.0415656,0.396011,0.667783,-0.690293;1.1088,0.580167,-8.22673,1.11932
17;-0.556562,-0.277494,0.239601,0.803373,-0.617159;0.397575,0.362381,-8.68522,1.49675
18;-0.685622,0.137714,0.672095,0.751786,-0.33314;1.22913,0.992625,-6.83595,0.572389
19;-0.688483,0.52597,0.739796,0.787995,-0.679349;1.55863,1.62735,-7.26441,0.323738
20;-0.685622,0.137714,0.672095,0.861471,-0.344748;1.08543,1.08925,-7.01721,0.635163
21;-0.277437,-0.0977213,-0.215574,0.908084,-0.376431;-0.0754724,0.558384,-7.26217,1.20484
22;-0.556562,-0.277494,0.239601,0.795248,-0.589822;0.411851,0.351416,-8.57326,1.47021
23;-0.560291,0.159622,0.362556,0.733467,-0.825505;0.943616,0.978443,-8.39674,1.0054
24;-0.560291,0.159622,0.362556,0.804541,-0.825623;0.851514,1.03999,-8.48664,1.03995
25;-0.710079,-0.0415656,0.396011,0.667783,-0.690293;1.1088,0.580167,-8.22673,1.11932
26;-0.710079,-0.0415656,0.396011,0.620679,-0.698008;1.16877,0.540497,-8.19615,1.10286
27;-0.560291,0.159622,0.362556,0.774203,-0.830306;0.890179,1.0144,-8.46588,1.02912
28;-0.560291,0.159622,0.362556,0.804541,-0.825623;0.851514,1.03999,-8.48664,1.03995
29;-0.710079,-0.0415656,0.396011,0.667783,-0.690293;1.1088,0.580167,-8.22673,1.11932
30;-0.710079,-0.0415656,0.396011,0.620679,-0.698008;1.16877,0.540497,-8.19615,1.10286
31;-0.560291,0.159622,0.362556,0.774203,-0.830306;0.890179,1.0144,-8.46588,1.02912
32;-0.560291,0.159622,0.362556,0.804541,-0.825623;0.851514,1.03999,-8.48664,1.03995
33;-0.710079,-0.0415656,0.396011,0.667783,-0.690293;1.1088,0.580167,-8.22673,1.11932
34;-0.710079,-0.0415656,0.396011,0.620679,-0.698008;1.16877,0.540497,-8.19615,1.10286
35;-0.560291,0.159622,0.362556,0.774203,-0.830306;0.890179,1.0144,-8.46588,1.02912
36;-0.560291,0.159622,0.362556,0.804541,-0.825623;0.851514,1.03999,-8.48664,1.03995
37;-0.710079,-0.0415656,0.396011,0.667783,-0.690293;1.1088,0.580167,-8.22673,1.11932
38;-0.710079,-0.0415656,0.396011,0.620679,-0.698008;1.16877,0.540497,-8.19615,1.10286
39;-0.560291,0.159622,0.362556,0.774203,-0.830306;0.890179,1.0144,-8.46588,1.02912
40;-0.560291,0.159622,0.362556,0.804541,-0.825623;0.851514,1.03999,-8.48664,1.03995
41;-0.710079,-0.0415656,0.396011,0.667783,-0.690293;1.1088,0.580167,-8.22673,1.11932
42;-0.710079,-0.0415656,0.396011,0.620679,-0.698008;1.16877,0.540497,-8.19615,1.10286
43;-0.560291,0.159622,0.362556,0.774203,-0.830306;0.890179,1.0144,-8.46588,1.02912
44;-0.560291,0.159622,0.362556,0.804541,-0.825623;0.851514,1.03999,-8.48664,1.03995
45;-0.710079,-0.0415656,0.396011,0.667783,-0.690293;1.1088,0.580167,-8.22673,1.11932
46;-0.710079,-0.0415656,0.396011,0.620679,-0.698008;1.16877,0.540497,-8.19615,1.10286
47;-0.560291,0.159622,0.362556,0.774203,-0.830306;0.890179,1.0144,-8.46588,1.02912
48;-0.560291,0.159622,0.362556,0.804541,-0.825623;0.851514,1.03999,-8.48664,1.03995
49;-0.710079,-0.0415656,0.396011,0.667783,-0.690293;1.1088,0.580167,-8.22673,1.11932
50;-0.710079,-0.0415656,0.396011,0.620679,-0.698008;1.16877,0.540497,-8.19615,1.10286
51;-0.560291,0.159622,0.362556,0.774203,-0.830306;0.890179,1.0144,-8.46588,1.02912
52;-0.560291,0.159622,0.362556,0.804541,-0.825623;0.851514,1.03999,-8.48664,1.03995
53;-0.710079,-0.0415656,0.396011,0.667783,-0.690293;1.1088,0.580167,-8.22673,1.11932
54;-0.710079,-0.0415656,0.396011,0.620679,-0.698008;1.16877,0.540497,-8.19615,1.10286
55;-0.560291,0.159622,0.362556,0.774203,-0.830306;0.890179,1.0144,-8.46588,1.02912
56;-0.560291,0.159622,0.362556,0.804541,-0.825623;0.851514,1.03999,-8.48664,1.03995
57;-0.710079,-0.0415656,0.396011,0.667783,-0.690293;1.1088,0.580167,-8.22673,1.11932
58;-0.710079,-0.0415656,0.396011,0.620679,-0.698008;1.16877,0.540497,-8.19615,1.10286
59;-0.560291,0.159622,0.362556,0.774203,-0.830306;0.890179,1.0144,-8.46588,1.02912
60;-0.560291,0.159622,0.362556,0.804541,-0.825623;0.851514,1.03999,-8.48664,1.03995
61;-0.710079,-0.0415656,0.396011,0.667783,-0.690293;1.1088,0.580167,-8.22673,1.11932
62;-0.710079,-0.0415656,0.396011,0.620679,-0.698008;1.16877,0.540497,-8.19615,1.10286
63;-0.560291,0.159622,0.362556,0.774203,-0.830306;0.890179,1.0144,-8.46588,1.02912
64;-0.560291,0.159622,0.362556,0.804541,-0.825623;0.851514,1.03999,-8.48664,1.03995
65;-0.710079,-0.0415656,0.396011,0.667783,-0.690293;1.1088,0.580167,-8.22673,1.11932
66;-0.710079,-0.0415656,0.396011,0.620679,-0.698008;1.16877,0.540497,-8.19615,1.10286
67;-0.560291,0.159622,0.362556,0.774203,-0.830306;0.890179,1.0144,-8.46588,1.02912
68;-0.560291,0.159622,0.362556,0.804541,-0.825623;0.851514,1.03999,-8.48664,1.03995
69;-0.710079,-0.0415656,0.396011,0.667783,-0.690293;1.1088,0.580167,-8.22673,1.11932
70;-0.710079,-0.0415656,0.396011,0.620679,-0.698008;1.16877,0.540497,-8.19615,1.10286
71;-0.560291,0.159622,0.362556,0.774203,-0.830306;0.890179,1.0144,-8.46588,1.02912
72;-0.560291,0.159622,0.362556,0.804541,-0.825623;0.851514,1.03999,-8.48664,1.03995
