-1.218691 -2.695631 1.235320 -8.259669 -5.603068 -2.797121 -0.804638 -1.261799 1.071119 1.294167 0.878002 -0.870324 1.949689 0.685479 -3.198759 -2.008721 -6.352108 4.615792 0.880520 -1.089714 -4.718714 0.347610 0.536082 -0.791401 0.170000 
-1.218691 -2.695631 1.235320 -8.259669 -5.603068 -2.797121 -0.804638 -1.261799 1.071119 1.294167 0.878002 -0.870324 1.949689 0.685479 -3.198759 -2.008721 -6.352108 4.615792 0.880520 -1.089714 -4.718714 0.347610 0.536082 -0.791401 0.236667 
0.037667 -2.695631 1.235320 -8.259669 -5.603068 -2.797121 -0.804638 -0.601073 1.071119 1.294167 0.878002 -0.870324 4.597683 0.685479 -0.222086 -2.957920 -5.742741 4.615792 0.880520 -0.435984 -3.765750 0.122339 0.184886 -0.791401 0.146667 
-1.218691 -2.450509 1.691688 -7.891417 -3.707411 -0.156868 -0.804638 -0.591293 1.071119 1.294167 0.878002 -0.870324 1.949689 0.685479 -2.580952 -3.567163 -6.112827 5.082945 0.880520 -0.435984 -4.718714 0.347610 0.536082 -0.791401 0.210000 
-0.532515 -2.450509 2.022590 -7.891417 -3.384378 -0.156868 -0.804638 -0.601073 1.071119 1.294167 0.878002 -0.870324 3.093045 1.986649 -0.627194 -2.957920 -5.742741 5.082945 0.880520 -0.435984 -4.718714 0.347610 0.536082 -0.791401 0.200000 
-1.218691 -2.450509 2.022590 -7.891417 -5.758971 -2.797121 -0.804638 -0.591293 1.071119 1.294167 0.878002 -0.870324 4.597683 0.685479 -0.222086 -2.957920 -5.742741 4.615792 0.880520 -0.435984 -4.718714 0.347610 0.536082 -0.791401 0.163333 
-1.218691 -2.695631 0.120447 -7.501170 -1.783571 -2.797121 -0.804638 -0.601073 1.071119 1.294167 0.878002 -0.870324 4.597683 4.003389 -1.065885 -5.276844 -5.742741 5.454977 0.880520 -0.435984 -4.718714 0.347610 0.536082 -0.875577 0.016667 
-0.532515 -2.450509 2.022590 -7.891417 -5.758971 -2.892147 -0.804638 -0.601073 1.071119 1.294167 0.878002 -0.870324 1.949689 0.685479 -1.729225 -3.701507 -5.718769 2.903020 0.880520 -0.435984 -4.718714 -0.909577 0.536082 -0.791401 0.206667 
-1.218691 -2.695631 1.235320 -8.259669 -5.603068 -2.797121 -0.804638 -1.261799 1.071119 1.294167 0.878002 -0.870324 1.949689 0.685479 -3.198759 -2.008721 -6.352108 4.615792 0.880520 -1.089714 -4.718714 0.347610 0.536082 -0.791401 0.246667 
-1.218691 -2.450509 3.011957 -7.394346 -3.870517 0.020011 -0.804638 -0.601073 1.071119 1.294167 0.878002 -0.870324 6.371848 4.003389 -0.222086 -3.915111 -4.857440 2.903020 0.880520 -0.435984 -4.718714 1.248950 0.536082 -0.791401 0.016667 
-1.218691 -2.695631 1.235320 -8.259669 -5.603068 -0.983271 -0.804638 -0.591293 1.071119 1.294167 0.878002 -0.870324 1.949689 0.685479 -2.341781 -3.567163 -5.742741 4.615792 0.880520 -1.089714 -4.718714 0.347610 0.536082 -0.791401 -0.020000 
-1.910697 -3.748963 2.030585 -8.481962 -1.281189 -2.797121 -0.804638 -1.261799 1.071119 1.294167 0.878002 -0.870324 1.949689 0.685479 -3.198759 -2.008721 -6.352108 3.521343 0.880520 -1.054990 -4.059724 0.347610 0.536082 -0.097059 0.216667 
-1.218691 -2.788173 2.554652 -7.347180 -5.603068 -2.797121 0.110903 -0.601073 1.275891 1.294167 0.878002 -0.870324 3.093045 1.986649 -0.627194 -2.957920 -5.742741 2.903020 2.690382 -0.435984 -4.718714 0.347610 0.536082 -0.791401 0.000000 
-1.218691 -2.450509 2.022590 -7.891417 -3.707411 -0.156868 -0.804638 -0.591293 1.071119 1.294167 0.878002 -0.870324 4.597683 0.685479 -0.222086 -2.957920 -5.742741 4.615792 0.880520 -0.435984 -4.718714 0.347610 0.536082 -0.791401 0.196667 
-1.218691 -2.450509 2.022590 -7.501170 -3.995743 -2.892147 -0.804638 -0.601073 1.071119 2.285044 0.878002 -1.922707 6.371848 4.003389 -0.222086 -3.915111 -6.609353 2.903020 0.880520 -0.435984 -4.718714 1.236200 0.536082 -0.791401 0.180000 
-1.218691 -2.450509 3.011957 -7.394346 -3.870517 0.020011 -0.804638 0.206805 1.071119 1.294167 0.878002 -0.870324 3.911045 4.003389 -0.222086 -3.320065 -4.857440 2.903020 0.880520 -0.435984 -4.718714 0.347610 0.536082 -0.791401 -0.010000 
-1.218691 -2.695631 0.120447 -6.379569 -1.783571 -2.892147 -0.804638 -0.601073 1.071119 1.294167 0.878002 -0.870324 4.597683 4.003389 -1.065885 -5.276844 -5.742741 5.454977 0.880520 -0.435984 -4.718714 0.347610 0.536082 -0.791401 0.290000 
-1.218691 -2.450509 0.563393 -4.193160 -5.758971 -2.797121 -0.804638 -0.601073 1.071119 1.294167 0.878002 -0.870324 4.572444 0.685479 -0.222086 -4.329919 -4.165993 4.822484 0.880520 -0.435984 -4.718714 0.347610 0.536082 -0.791401 0.260000 
0.037667 1.291525 2.218496 -7.554003 -5.603068 -2.797121 -0.804638 -0.601073 1.107572 1.294167 0.878002 -0.870324 4.597683 0.685479 -0.222086 -4.572463 -4.165993 4.615792 0.880520 0.141015 -4.718714 0.347610 0.536082 -0.749325 0.106667 
-1.218691 -2.940202 1.696116 -7.394346 -4.068599 0.020011 -0.804638 -0.601073 1.071119 1.294167 1.881708 -0.870324 1.949689 0.685479 -0.222086 -2.957920 -5.742741 4.615792 0.880520 -0.435984 -4.718714 0.347610 0.536082 -0.791401 0.130000 
-1.218691 -2.450509 2.022590 -7.891417 -3.707411 0.558505 -0.804638 -0.591293 1.071119 1.294167 0.878002 -0.870324 4.572444 0.685479 -0.222086 -4.329919 -4.165993 4.615792 0.880520 -0.097863 -4.718714 0.347610 0.536082 -0.791401 0.123333 
-1.218691 -2.450509 2.022590 -7.891417 -3.707411 -0.156868 -0.804638 -0.591293 1.071119 1.294167 0.878002 -0.870324 4.597683 0.685479 -0.222086 -2.957920 -5.742741 4.615792 0.880520 -0.097863 -4.718714 0.347610 0.536082 -0.791401 0.216667 
-1.218691 -2.450509 2.022590 -7.891417 -5.758971 -2.797121 -0.804638 -0.582759 1.071119 1.294167 0.878002 -0.870324 1.949689 0.685479 -2.341781 -4.572463 -4.165993 5.454977 0.718115 -0.435984 -4.718714 0.347610 0.536082 -0.791401 0.176667 
-1.218691 -3.748963 2.030585 -8.481962 -1.281189 -0.983271 -0.804638 -0.601073 1.071119 1.294167 0.878002 -0.870324 4.572444 0.685479 -0.222086 -4.329919 -4.165993 4.615792 0.880520 -0.435984 -4.718714 0.347610 0.536082 -0.791401 0.283333 
-1.218691 -2.450509 0.563393 -9.413086 -5.758971 0.020011 -0.804638 -0.591293 1.071119 1.294167 0.878002 -0.870324 1.949689 4.003389 -0.222086 -3.320065 -5.718769 2.903020 0.880520 -1.155095 -4.718714 0.347610 0.536082 -0.791401 0.026667 
-1.218691 -2.450509 2.022590 -7.501170 -3.995743 -2.892147 -0.804638 0.486385 1.071119 2.285044 0.878002 -1.922707 3.911045 4.003389 -0.222086 -3.320065 -6.609353 1.669273 0.880520 -0.435984 -4.718714 0.347610 0.536082 -0.791401 0.183333 
-1.218691 -2.450509 2.022590 -6.729866 -2.656758 -1.442186 -0.804638 -0.591293 1.071119 1.294167 0.878002 -0.870324 1.949689 0.685479 -0.222086 -2.957920 -5.742741 4.615792 0.880520 -0.435984 -4.718714 0.347610 0.536082 -0.791401 0.233333 
-1.218691 -2.450509 2.022590 -5.673727 -3.995743 -2.892147 -0.804638 -0.601073 1.071119 1.294167 0.878002 -1.922707 3.594886 4.003389 -0.222086 -2.446130 -6.609353 2.903020 0.880520 -0.435984 -4.718714 0.347610 0.536082 -0.791401 0.090000 
-1.218691 -2.412285 2.454280 -7.347180 -5.603068 -2.797121 -0.804638 -0.601073 1.113301 1.297602 0.878002 -0.870324 0.964377 2.833952 -0.222086 -4.497890 -3.548319 4.615792 0.880520 -0.563460 -4.718714 0.347610 0.536082 -0.791401 0.010000 
-1.218691 -2.940202 2.218496 -7.347180 -5.758971 -0.704973 -0.804638 -0.591293 1.071119 1.294167 0.878002 -0.870324 4.597683 0.685479 -0.222086 -4.572463 -4.165993 5.454977 -0.290416 0.034284 -4.718714 0.347610 0.536082 -0.791401 -0.066667 
-1.218691 -2.695631 1.235320 -8.259669 -5.603068 -2.797121 -0.804638 -1.261799 1.071119 1.294167 0.878002 -0.870324 1.949689 1.476240 -3.198759 -2.008721 -6.352108 4.615792 0.880520 -1.089714 -4.718714 0.347610 0.536082 -0.791401 0.183333 
-0.532515 -2.450509 2.022590 -7.891417 -5.758971 -2.797121 -0.804638 -0.601073 1.071119 1.294167 0.878002 0.985339 3.093045 1.986649 -0.627194 -2.957920 -5.742741 2.245820 0.880520 -0.435984 -4.718714 0.347610 0.536082 -0.791401 0.123333 
-1.072358 -2.695631 1.235320 -8.259669 -5.603068 -2.797121 -0.804638 -1.261799 1.071119 1.294167 0.878002 -0.870324 1.949689 0.685479 -3.198759 -1.427536 -6.352108 4.615792 0.880520 -1.089714 -4.718714 0.347610 0.536082 -0.791401 0.200000 
-1.218691 -2.450509 0.563393 -4.193160 -5.758971 -2.797121 -0.804638 -0.601073 1.071119 1.294167 0.878002 -0.870324 4.572444 0.685479 -0.222086 -4.329919 -4.165993 5.028607 0.880520 -0.435984 -4.718714 0.347610 0.536082 -0.791401 0.226667 
-1.218691 -2.450509 2.022590 -9.537133 -2.656758 -1.442186 -0.804638 -0.591293 1.071119 1.294167 0.878002 -0.870324 1.949689 2.518628 -0.627194 -2.957920 -5.742741 5.082945 0.880520 -0.435984 -4.718714 0.347610 0.536082 -0.791401 0.193333 
-0.532515 -2.450509 2.022590 -7.891417 -5.758971 -2.797121 -0.804638 -0.601073 1.071119 1.294167 0.878002 -0.870324 3.146959 0.685479 -0.495802 -3.775193 -5.718769 2.903020 0.880520 -0.435984 -4.718714 0.347610 0.536082 -0.791401 0.300000 
-0.532515 -2.450509 2.022590 -7.891417 -5.758971 -2.797121 -0.804638 -0.591293 1.071119 3.490737 0.878002 -1.276468 3.093045 1.986649 -0.627194 -2.957920 -5.742741 5.082945 0.880520 -0.435984 -4.718714 0.347610 0.536082 -0.791401 0.110000 
-0.532515 -2.450509 2.022590 -7.891417 -5.758971 -1.865456 -0.804638 -0.601073 1.071119 1.294167 0.878002 -0.870324 4.597683 4.003389 -0.222086 -5.276844 -5.742741 4.615792 0.880520 -0.435984 -4.718714 0.347610 0.536082 -0.791401 0.130000 
1.230018 -3.029181 2.218496 -7.396010 -5.603068 -2.809838 -0.804638 -0.591293 1.071119 1.294167 0.878002 -0.870324 3.002920 4.936491 -0.222086 -2.957920 -5.718769 4.615792 0.880520 -0.435984 -4.718714 0.347610 0.536082 -0.794177 0.213333 
-1.197937 -2.975579 2.454280 -7.347180 -4.942350 -0.704973 -0.804638 -0.591293 1.071119 1.297602 0.878002 -0.870324 1.949689 2.833952 -0.222086 -4.497890 -3.548319 4.554684 0.880520 -0.435984 -4.718714 0.347610 0.536082 -0.791401 0.203333 
-1.218691 -2.450509 2.022590 -7.501170 -3.995743 -2.892147 -0.804638 0.486385 2.076548 2.285044 0.878002 -1.922707 2.727200 4.003389 -0.222086 -3.320065 -6.609353 1.669273 0.880520 -0.435984 -4.718714 0.347610 0.536082 -0.791401 0.026667 
-1.218691 -2.694329 2.218496 -7.396010 -4.223970 0.020011 -0.804638 -0.591293 1.071119 1.294167 0.878002 -0.870324 1.949689 2.833952 -0.222086 -4.497890 -3.838851 4.615792 0.880520 -0.435984 -4.718714 0.347610 0.536082 -0.791401 0.223333 
1.230018 -3.029181 2.218496 -7.396010 -5.603068 -2.809838 -0.804638 -0.043466 1.071119 1.294167 0.878002 -0.870324 2.419835 4.936491 -0.222086 -2.957920 -5.718769 2.903020 0.880520 -0.435984 -4.718714 0.347610 0.536082 -0.791401 0.050000 
-1.218691 -2.975579 2.454280 -7.347180 -5.758971 -0.704973 -0.804638 -0.591293 1.071119 1.297602 0.878002 -0.870324 1.949689 2.833952 -0.222086 -4.497890 -3.548319 4.615792 0.880520 -0.435984 -4.718714 1.683372 0.536082 -0.791401 -0.103333 
-1.861737 -2.294744 2.022590 -6.893164 -5.758971 -3.685319 -0.804638 -0.601073 1.071119 1.294167 -1.632820 -0.870324 4.597683 4.003389 -0.222086 -3.320065 -5.718769 2.903020 1.052761 -0.435984 -4.718714 0.347610 0.536082 -0.791401 -0.046667 
-1.218691 -2.450509 0.563393 -4.193160 -6.713221 -2.797121 -0.804638 -0.601073 1.071119 1.294167 0.878002 -0.870324 4.572444 0.685479 -0.222086 -4.329919 -4.165993 5.028607 0.880520 -0.435984 -4.718714 0.347610 0.536082 -0.791401 0.166667 
-0.532515 -2.450509 2.022590 -7.891417 -5.758971 -2.797121 -0.804638 -0.601073 1.071119 1.294167 0.878002 -0.870324 3.093045 1.986649 -0.627194 -2.602007 -5.742741 2.903020 0.880520 -0.435984 -4.718714 0.347610 0.536082 -0.791401 0.193333 
-1.218691 -2.450509 2.022590 -7.891417 -3.707411 -0.724966 -0.804638 -0.591293 1.071119 1.294167 0.878002 -0.870324 4.597683 0.685479 -0.222086 -2.957920 -5.742741 4.615792 0.880520 -0.097863 -4.718714 0.347610 0.536082 -0.791401 0.096667 
-2.471431 -2.450509 2.022590 -7.891417 -5.758971 0.020011 -0.804638 -0.601073 1.071119 1.294167 0.878002 -0.870324 4.597683 0.685479 -0.222086 -4.572463 -4.165993 4.615792 0.880520 -0.435984 -4.718714 0.347610 0.536082 -0.791401 0.290000 
