Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.257054,-0.530624,-0.508357,-0.172729,0.487783,-0.129128,0.455446,0.327861,0.497914,0.0303575,-0.0863915,-0.17485;-0.198191,3.76276,6.21944,2.01754
1;-0.257054,-0.398997,-0.668377,-0.499947,-0.808708,-0.297167,0.343971,0.327861,-0.103014,0.0303575,-0.0863915,-0.245992;-2.06741,-2.22806,0.727309,0.861212
2;-0.257054,-0.701613,-0.863509,-0.499947,-0.720873,-0.297167,0.32232,0.327861,-0.773808,0.0303575,-0.0863915,-0.176288;-0.888389,-4.3788,-4.26731,0.879388
3;-0.672157,-0.794038,-0.941694,0.00149615,-0.985097,-0.130378,0.104708,0.548913,-0.879618,0.476301,-0.573295,0.0464566;-3.2214,-6.92183,-1.66715,-0.811218
4;-0.672157,-0.825414,-0.901528,-0.539662,-0.985238,-0.809715,-0.712614,0.548913,0.176932,0.476301,-0.573295,0.84371;-3.17153,-13.0014,3.49544,-2.37538
5;-0.257054,-0.731279,0.736752,-0.81921,-0.983632,-0.862105,-0.350953,0.327861,0.144006,0.0303575,-0.0863915,0.677273;-1.05962,-10.3197,-0.816192,0.111795
6;-0.257054,-0.731021,0.241678,-0.499947,-0.723619,-0.297167,0.571882,0.327861,-0.647062,0.0303575,-0.0863915,-0.347339;-0.773999,-1.89232,-3.83971,1.92023
7;-0.257054,-0.686373,-0.982238,-0.499947,-0.66179,-0.297167,0.29089,0.327861,-0.817265,0.0303575,-0.0863915,-0.347213;-0.719525,-4.23094,-4.37101,0.834756
8;-0.257054,-0.674907,-0.967062,-0.499947,-0.953376,-0.297167,0.290929,0.327861,-0.817216,0.0303575,-0.0863915,-0.325255;-1.43677,-5.02586,-4.48312,0.697019
9;-0.257054,-0.726115,-0.967063,-0.499947,-0.95053,-0.297167,0.297795,0.327861,-0.808486,0.0303575,-0.0863915,-0.319557;-1.42907,-5.02842,-4.4368,0.756161
10;-0.257054,-0.72565,-0.967212,-0.499947,-0.961679,-0.297167,0.299572,0.327861,-0.806161,0.0303575,-0.0863915,-0.344818;-1.46233,-4.98907,-4.40163,0.763963
