Passo;A  o
0;3
1;4
2;2
3;2
4;2
5;3
6;3
7;2
8;4
9;2
10;3
11;3
12;3
13;3
14;3
15;3
16;4
17;2
18;1
19;3
20;4
21;2
22;3
23;2
24;3
25;2
26;3
27;3
28;4
29;4
30;2
31;4
32;4
33;2
34;3
35;2
36;3
37;2
38;4
39;4
40;2
41;3
42;3
43;4
44;2
45;3
46;3
47;3
48;2
49;3
50;3
51;2
52;3
53;3
54;3
55;4
56;2
57;3
58;3
59;4
60;2
61;3
62;3
63;3
64;2
65;3
66;3
67;2
68;3
69;3
70;3
71;4
72;2
73;3
74;3
75;4
76;2
77;3
78;3
79;3
80;2
81;3
82;3
83;2
84;3
85;3
86;3
87;4
88;2
89;3
90;3
91;4
92;2
93;3
94;3
95;3
96;2
97;3
98;3
99;2
100;3
101;3
102;3
103;4
104;2
105;3
106;3
107;4
108;2
109;3
110;3
111;3
112;2
113;3
114;3
115;2
116;3
117;3
118;3
119;4
120;2
121;3
122;3
123;4
124;2
125;3
126;3
127;3
128;2
129;3
130;3
131;2
132;3
133;3
134;3
135;4
136;2
137;3
138;3
139;4
140;2
141;3
142;3
143;3
144;2
145;3
146;3
147;2
148;3
149;3
150;3
151;4
152;2
153;3
154;3
155;4
156;2
157;3
158;3
159;3
160;2
161;3
162;3
163;2
164;3
165;3
166;3
167;4
168;2
169;3
170;3
171;4
172;2
173;3
174;3
175;3
176;2
177;3
178;3
179;2
180;3
181;3
182;3
183;4
184;2
185;3
186;3
187;4
188;2
189;3
190;3
191;3
192;2
193;3
194;3
195;2
196;3
197;3
198;3
199;4
200;2
201;3
202;3
203;4
204;2
205;3
206;3
207;3
208;2
209;3
210;3
211;2
212;3
213;3
214;3
215;4
216;2
217;3
218;3
219;4
220;2
221;3
222;3
223;3
224;2
225;3
226;3
227;2
228;3
229;3
230;3
231;4
232;2
233;3
234;3
235;4
236;2
237;3
238;3
239;3
240;2
241;3
242;3
243;2
244;3
245;3
246;3
247;4
248;2
249;3
250;3
251;4
252;2
253;3
254;3
255;3
256;2
257;3
258;3
259;2
260;3
261;3
262;3
263;4
264;2
265;3
266;3
267;4
268;2
269;3
270;3
271;3
272;2
273;3
274;3
275;2
276;3
277;3
278;3
279;4
280;2
281;3
282;3
283;4
284;2
285;3
286;3
287;3
288;2
289;3
290;3
291;2
292;3
293;3
294;3
295;4
296;2
297;3
298;3
299;4
300;0
