Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.421938,0.322718,-0.124626,0.376421,-0.349214;-1.6639,0.0582376,-0.6821,2.81579
1;-0.403347,0.322718,-0.124626,0.376421,-0.48758;-1.65238,0.257731,-0.775755,2.92707
2;-0.403347,0.322718,-0.124626,0.376421,-0.48758;-1.65238,0.257731,-0.775755,2.92707
3;-0.403347,0.322718,-0.124626,0.376421,-0.48758;-1.65238,0.257731,-0.775755,2.92707
4;-0.403347,0.322718,-0.124626,0.376421,-0.48758;-1.65238,0.257731,-0.775755,2.92707
5;-0.403347,0.322718,-0.124626,0.376421,-0.48758;-1.65238,0.257731,-0.775755,2.92707
6;-0.662011,-0.144715,0.122714,-0.0953807,-0.743803;-0.378452,0.23744,-1.21041,1.05419
7;-0.686263,-0.144715,0.122714,-0.0953807,-0.633927;-0.389975,0.075345,-1.1461,0.964536
8;-0.178045,-0.693043,0.714556,0.640574,-0.95357;-0.297671,0.742646,-1.65563,-0.855362
9;-0.442331,0.00899233,0.802771,0.198358,-0.84362;-0.497471,0.747605,-1.25786,1.6613
10;-0.406672,-0.246843,0.770998,0.59378,-0.908262;-0.762692,0.808265,-1.63396,0.815825
11;-0.401892,-0.246843,0.770998,0.59378,-0.934697;-0.760185,0.846854,-1.65055,0.837251
12;-0.116004,0.453747,0.695093,0.599635,-0.656486;-1.54548,0.893864,-0.791861,3.4516
13;-0.102519,0.453747,0.695093,0.599635,-0.657973;-1.54202,0.901156,-0.778776,3.4546
14;-0.439512,0.00899233,0.802771,0.198358,-0.838259;-0.497028,0.741248,-1.25048,1.65747
15;-0.0260409,-0.336836,0.88106,0.293015,-0.923852;-0.0836847,0.891416,-1.10989,0.415872
16;-0.686141,-0.229096,0.608084,0.174056,-0.754316;-0.375591,0.36662,-1.51294,0.662744
17;-0.426803,0.00899233,0.802771,0.198358,-0.771885;-0.497121,0.653931,-1.18261,1.60703
18;-0.406672,-0.246843,0.770998,0.59378,-0.908262;-0.762692,0.808265,-1.63396,0.815825
19;-0.401892,-0.246843,0.770998,0.59378,-0.934697;-0.760185,0.846854,-1.65055,0.837251
20;-0.116004,0.453747,0.695093,0.599635,-0.656486;-1.54548,0.893864,-0.791861,3.4516
21;-0.102519,0.453747,0.695093,0.599635,-0.657973;-1.54202,0.901156,-0.778776,3.4546
22;-0.102519,0.453747,0.695093,0.599635,-0.657973;-1.54202,0.901156,-0.778776,3.4546
23;-0.102519,0.453747,0.695093,0.599635,-0.657973;-1.54202,0.901156,-0.778776,3.4546
24;-0.102519,0.453747,0.695093,0.599635,-0.657973;-1.54202,0.901156,-0.778776,3.4546
25;-0.102519,0.453747,0.695093,0.599635,-0.657973;-1.54202,0.901156,-0.778776,3.4546
26;-0.102519,0.453747,0.695093,0.599635,-0.657973;-1.54202,0.901156,-0.778776,3.4546
27;-0.102519,0.453747,0.695093,0.599635,-0.657973;-1.54202,0.901156,-0.778776,3.4546
28;-0.102519,0.453747,0.695093,0.599635,-0.657973;-1.54202,0.901156,-0.778776,3.4546
29;-0.102519,0.453747,0.695093,0.599635,-0.657973;-1.54202,0.901156,-0.778776,3.4546
30;-0.102519,0.453747,0.695093,0.599635,-0.657973;-1.54202,0.901156,-0.778776,3.4546
31;-0.102519,0.453747,0.695093,0.599635,-0.657973;-1.54202,0.901156,-0.778776,3.4546
32;-0.102519,0.453747,0.695093,0.599635,-0.657973;-1.54202,0.901156,-0.778776,3.4546
33;-0.102519,0.453747,0.695093,0.599635,-0.657973;-1.54202,0.901156,-0.778776,3.4546
34;-0.439512,0.00899233,0.802771,0.198358,-0.838259;-0.497028,0.741248,-1.25048,1.65747
35;-0.0260409,-0.336836,0.88106,0.293015,-0.923852;-0.0836847,0.891416,-1.10989,0.415872
36;-0.686141,-0.229096,0.608084,0.174056,-0.754316;-0.375591,0.36662,-1.51294,0.662744
37;-0.426803,0.00899233,0.802771,0.198358,-0.771885;-0.497121,0.653931,-1.18261,1.60703
38;-0.406672,-0.246843,0.770998,0.59378,-0.908262;-0.762692,0.808265,-1.63396,0.815825
39;-0.401892,-0.246843,0.770998,0.59378,-0.934697;-0.760185,0.846854,-1.65055,0.837251
40;-0.116004,0.453747,0.695093,0.599635,-0.656486;-1.54548,0.893864,-0.791861,3.4516
41;-0.102519,0.453747,0.695093,0.599635,-0.657973;-1.54202,0.901156,-0.778776,3.4546
42;-0.102519,0.453747,0.695093,0.599635,-0.657973;-1.54202,0.901156,-0.778776,3.4546
43;-0.102519,0.453747,0.695093,0.599635,-0.657973;-1.54202,0.901156,-0.778776,3.4546
44;-0.102519,0.453747,0.695093,0.599635,-0.657973;-1.54202,0.901156,-0.778776,3.4546
45;-0.102519,0.453747,0.695093,0.599635,-0.657973;-1.54202,0.901156,-0.778776,3.4546
46;-0.439512,0.00899233,0.802771,0.198358,-0.838259;-0.497028,0.741248,-1.25048,1.65747
47;-0.0260409,-0.336836,0.88106,0.293015,-0.923852;-0.0836847,0.891416,-1.10989,0.415872
48;-0.686141,-0.229096,0.608084,0.174056,-0.754316;-0.375591,0.36662,-1.51294,0.662744
49;-0.426803,0.00899233,0.802771,0.198358,-0.771885;-0.497121,0.653931,-1.18261,1.60703
50;-0.406672,-0.246843,0.770998,0.59378,-0.908262;-0.762692,0.808265,-1.63396,0.815825
51;-0.401892,-0.246843,0.770998,0.59378,-0.934697;-0.760185,0.846854,-1.65055,0.837251
52;-0.116004,0.453747,0.695093,0.599635,-0.656486;-1.54548,0.893864,-0.791861,3.4516
53;-0.102519,0.453747,0.695093,0.599635,-0.657973;-1.54202,0.901156,-0.778776,3.4546
54;-0.102519,0.453747,0.695093,0.599635,-0.657973;-1.54202,0.901156,-0.778776,3.4546
55;-0.102519,0.453747,0.695093,0.599635,-0.657973;-1.54202,0.901156,-0.778776,3.4546
56;-0.102519,0.453747,0.695093,0.599635,-0.657973;-1.54202,0.901156,-0.778776,3.4546
57;-0.102519,0.453747,0.695093,0.599635,-0.657973;-1.54202,0.901156,-0.778776,3.4546
58;-0.102519,0.453747,0.695093,0.599635,-0.657973;-1.54202,0.901156,-0.778776,3.4546
59;-0.102519,0.453747,0.695093,0.599635,-0.657973;-1.54202,0.901156,-0.778776,3.4546
60;-0.102519,0.453747,0.695093,0.599635,-0.657973;-1.54202,0.901156,-0.778776,3.4546
61;-0.102519,0.453747,0.695093,0.599635,-0.657973;-1.54202,0.901156,-0.778776,3.4546
62;-0.102519,0.453747,0.695093,0.599635,-0.657973;-1.54202,0.901156,-0.778776,3.4546
63;-0.102519,0.453747,0.695093,0.599635,-0.657973;-1.54202,0.901156,-0.778776,3.4546
64;-0.102519,0.453747,0.695093,0.599635,-0.657973;-1.54202,0.901156,-0.778776,3.4546
65;-0.102519,0.453747,0.695093,0.599635,-0.657973;-1.54202,0.901156,-0.778776,3.4546
66;-0.439512,0.00899233,0.802771,0.198358,-0.838259;-0.497028,0.741248,-1.25048,1.65747
67;-0.0260409,-0.336836,0.88106,0.293015,-0.923852;-0.0836847,0.891416,-1.10989,0.415872
68;-0.686141,-0.229096,0.608084,0.174056,-0.754316;-0.375591,0.36662,-1.51294,0.662744
69;-0.426803,0.00899233,0.802771,0.198358,-0.771885;-0.497121,0.653931,-1.18261,1.60703
70;-0.406672,-0.246843,0.770998,0.59378,-0.908262;-0.762692,0.808265,-1.63396,0.815825
71;-0.401892,-0.246843,0.770998,0.59378,-0.934697;-0.760185,0.846854,-1.65055,0.837251
72;-0.116004,0.453747,0.695093,0.599635,-0.656486;-1.54548,0.893864,-0.791861,3.4516
73;-0.102519,0.453747,0.695093,0.599635,-0.657973;-1.54202,0.901156,-0.778776,3.4546
74;-0.102519,0.453747,0.695093,0.599635,-0.657973;-1.54202,0.901156,-0.778776,3.4546
75;-0.102519,0.453747,0.695093,0.599635,-0.657973;-1.54202,0.901156,-0.778776,3.4546
76;-0.102519,0.453747,0.695093,0.599635,-0.657973;-1.54202,0.901156,-0.778776,3.4546
77;-0.102519,0.453747,0.695093,0.599635,-0.657973;-1.54202,0.901156,-0.778776,3.4546
78;-0.439512,0.00899233,0.802771,0.198358,-0.838259;-0.497028,0.741248,-1.25048,1.65747
79;-0.0260409,-0.336836,0.88106,0.293015,-0.923852;-0.0836847,0.891416,-1.10989,0.415872
80;-0.686141,-0.229096,0.608084,0.174056,-0.754316;-0.375591,0.36662,-1.51294,0.662744
81;-0.426803,0.00899233,0.802771,0.198358,-0.771885;-0.497121,0.653931,-1.18261,1.60703
