Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;0.502091,0.659049,0.286437,-0.244473,-0.373607,0.32684,0.460952,-0.477119,0.708985,-0.609605,-0.718559,0.406636,-0.168648,0.722171,0.138722,-0.0771012,-0.401181,-0.133906,0.425711,0.550768,-0.485476,-0.0907739,0.759257,0.651274,0.374174,-0.502885,-0.0489796,0.446792,-0.653651,0.247672,-0.910766,-0.307838,-0.542913,0.448168,-0.826021,0.430467,-0.671219,-0.310389,-0.421745,0.108214,0.195134,-0.297392,-0.258743,0.57794,0.0297468,0.399797,-0.762541,0.788649,-0.236468,0.598252;-4.13097,-5.92025,-7.5622,4.79996
1;0.385833,0.802977,0.0409907,-0.654538,-0.228871,0.98155,0.970531,-0.532068,0.86279,-0.913775,-0.512922,0.639042,-0.377806,0.911817,0.454167,0.766691,0.255653,-0.625235,0.430767,0.750694,-0.318758,-0.293923,0.958411,0.830043,0.463042,0.874278,0.170545,0.278837,0.151105,0.274983,-0.984084,0.206751,-0.561541,-0.530262,-0.775238,-0.577761,-0.474851,0.333048,-0.831271,0.158086,-0.82857,0.387811,-0.834021,0.814411,0.427635,-0.240291,-0.905334,0.909565,-0.642085,0.789973;-0.114293,-3.48481,0.744882,4.24575
2;-0.000978085,0.870677,0.246856,-0.596164,0.3357,0.944648,0.992202,-0.851521,0.959156,-0.841977,0.519816,0.252064,0.218386,0.862452,0.778322,0.668095,0.500639,-0.71078,0.694559,0.931526,0.083113,0.133793,0.899583,0.962831,0.336326,0.637186,-0.243058,0.795405,-0.881636,0.264404,-0.984308,0.249697,-0.841793,-0.786391,-0.514393,-0.140906,-0.787473,-0.168542,-0.587725,0.80405,-0.927969,0.29439,-0.740201,0.896749,0.833382,-0.546034,-0.802644,0.96885,-0.845696,0.546085;-2.01398,-3.71033,0.348691,-3.52116
3;-0.566205,0.765754,0.492084,0.256261,-0.0662711,0.994974,0.975869,-0.491645,0.844769,-0.562965,0.82946,0.770582,-0.513473,0.644914,0.718284,0.155683,-0.201031,-0.882873,0.379221,0.813619,0.151394,0.135414,0.372317,0.790385,0.137063,0.114073,-0.621364,0.906131,-0.766485,0.295208,-0.885524,0.0779565,-0.500433,-0.828862,-0.512769,0.358174,-0.454249,0.871494,-0.324384,0.569263,-0.45773,-0.880741,-0.881107,0.894428,0.283143,-0.317983,-0.817324,0.834883,-0.793474,0.835296;-5.31945,-8.81324,0.677263,2.57258
4;0.0498337,0.701799,-0.200315,-0.302286,-0.463202,0.968955,0.968481,-0.561687,0.861712,-0.889805,0.354222,0.70879,-0.447876,0.794119,0.24729,0.202612,-0.267166,-0.799291,0.629858,0.831881,-0.0876658,-0.00476538,0.73304,0.774721,0.565333,0.223191,-0.196813,0.684737,-0.598373,0.34649,-0.963742,-0.417491,-0.0364212,0.0965468,-0.874646,0.508465,-0.738704,0.505876,-0.605012,-0.158756,-0.552963,-0.708031,-0.874031,0.79683,0.60655,-0.100242,-0.903478,0.589255,-0.527694,0.931481;-4.53422,-6.41197,-2.72923,2.88656
5;-0.192049,0.699029,-0.026033,0.0172006,-0.809631,0.955512,0.97576,-0.582786,0.923965,-0.821556,0.497706,0.925404,-0.490237,0.919642,0.862139,0.744735,0.542173,-0.615568,0.644499,0.92587,-0.275843,-0.0820511,0.918684,0.903584,0.859171,0.71611,0.105889,0.767659,-0.135059,0.508043,-0.9902,-0.200871,-0.423898,-0.831418,-0.635384,0.412752,-0.541523,0.526974,-0.771492,-0.0233354,-0.781575,-0.213456,-0.87611,0.608579,0.534402,-0.512679,-0.899757,0.844922,-0.675381,0.904612;-2.48609,-5.091,1.1461,3.378
6;-0.0825214,0.844507,-0.0979984,-0.16065,-0.434125,0.905582,0.993172,-0.865817,0.939321,-0.939963,0.761556,0.897609,0.0181224,0.928561,0.837094,0.572568,0.683758,-0.719388,0.743854,0.935775,0.117949,0.023197,0.884289,0.96988,0.58473,0.548513,-0.324406,0.92573,-0.894681,0.487389,-0.977932,0.0867893,-0.600503,-0.640231,-0.313185,0.357355,-0.818502,0.164463,-0.52746,0.73129,-0.926507,-0.211892,-0.929769,0.621558,0.896522,-0.727878,-0.720469,0.886482,-0.820376,0.504651;-2.36625,-4.62561,1.30949,-2.20006
7;-0.405745,0.506184,0.481633,0.254644,-0.355824,0.986568,0.969882,-0.0845837,0.503967,-0.683842,0.848149,0.767359,-0.519728,0.15677,0.758719,0.66303,-0.431902,-0.83791,0.0824487,0.814491,0.424599,0.238137,0.332164,0.493057,0.61289,0.554664,-0.281305,0.809552,-0.448761,0.282476,-0.726272,0.31249,0.194232,-0.579794,-0.088667,0.587284,-0.171988,0.942459,-0.191029,0.382095,-0.58774,-0.752437,-0.740979,0.667357,0.467069,-0.42563,-0.626497,0.387421,-0.374682,0.594438;-4.0597,-5.13512,2.13009,0.432504
8;0.604092,0.595357,-0.250688,-0.193668,-0.0637873,0.960349,0.952709,0.0996242,0.61747,-0.7782,0.0906419,0.465806,-0.0986119,-0.345169,0.20814,0.672348,-0.132755,-0.888729,-0.0289287,0.672583,0.64672,0.188958,0.134723,-0.346386,0.673883,0.488193,-0.0602967,0.385981,-0.306292,0.357181,-0.665454,0.0924018,0.736529,0.272355,-0.510218,0.496826,-0.0552038,0.834952,-0.258897,-0.426398,-0.687672,-0.134997,-0.408058,0.654776,0.460301,0.42458,-0.795706,-0.123665,-0.359756,0.700703;-1.1239,-3.89342,-1.9947,0.501901
9;0.613312,0.527194,0.465754,-0.52211,-0.17656,0.564809,0.462737,0.125211,0.815098,-0.733274,-0.485562,0.344239,-0.516464,-0.265461,0.214728,0.777851,-0.512706,-0.782625,0.211492,0.891218,0.201964,0.223691,0.758312,-0.223588,0.88693,-0.471901,0.550438,0.217058,-0.495443,0.234957,-0.908787,-0.056206,0.331008,0.188931,-0.756826,0.571291,-0.467645,0.559129,-0.685109,0.0624117,-0.571076,0.647841,-0.0951797,0.561205,0.48916,0.538305,-0.728575,0.849728,-0.275211,0.312312;-0.391495,-3.53156,-3.7433,1.72475
10;0.826396,0.152554,0.150606,-0.33095,0.498823,0.935916,0.942133,0.407086,0.914907,-0.796041,-0.556352,0.659437,-0.166892,-0.504637,-0.222897,0.814785,-0.693685,-0.635288,0.464111,0.644635,0.357724,0.254065,0.436555,-0.136764,0.72743,0.432391,0.778894,0.546791,-0.500657,0.303441,-0.746938,0.118138,0.00983934,-0.422797,-0.857271,-0.182763,0.0186668,0.563952,-0.725675,0.0782759,-0.805476,0.847419,-0.752813,0.621998,0.343931,0.296026,-0.632549,0.94388,-0.253992,0.670909;-2.41945,-7.82536,-2.73455,2.10339
11;0.485789,0.310896,0.176209,-0.322416,0.772671,0.855781,0.976953,-0.155991,0.953275,-0.782465,-0.244054,0.302469,0.108358,-0.547456,0.186613,0.696543,-0.585158,-0.807871,0.591536,0.816374,0.693446,0.307139,0.555778,0.333574,0.785328,-0.604177,0.558938,0.778613,-0.918811,0.320691,-0.717712,0.212684,-0.367451,0.054421,-0.723968,-0.286036,-0.45081,0.481834,-0.300717,0.830122,-0.948,0.866034,-0.767367,0.838194,0.603583,0.220639,-0.194844,0.942789,-0.339955,0.763537;-3.01982,-6.32064,-2.9282,-1.55349
12;0.00811426,-0.262625,0.40006,-0.579707,0.885713,0.932081,0.991557,-0.0633971,0.972895,-0.736751,-0.00663822,0.0592377,-0.00770007,-0.456541,0.143418,0.704609,-0.805893,-0.883952,0.690018,0.812507,0.721466,0.202328,0.110819,0.525447,0.807884,-0.356701,0.407536,0.760429,-0.952244,0.0153582,-0.74373,0.371995,-0.620282,-0.275053,-0.722182,-0.309261,-0.44994,0.682116,-0.410678,0.866962,-0.960461,0.773675,-0.917643,0.87968,0.752109,0.00459884,-0.25826,0.922885,-0.547181,0.8037;-5.66571,-6.19825,0.176761,-2.18706
13;-0.198689,0.614014,-0.0788543,-0.703129,0.69081,0.965937,0.992417,-0.692979,0.978184,-0.813166,-0.135447,0.150304,0.0720535,0.783991,0.414162,0.590866,0.373449,-0.851693,0.841354,0.935862,0.194009,-0.0808757,0.561194,0.883818,0.722427,-0.370915,-0.409744,0.823371,-0.976429,0.366299,-0.982538,-0.144374,-0.830139,-0.790725,-0.455108,0.273629,-0.772183,0.329455,-0.651928,0.816573,-0.954164,0.491406,-0.931971,0.920956,0.763108,-0.238848,-0.736289,0.968544,-0.902476,0.907351;-3.38511,-6.38448,-1.20136,-0.699572
14;-0.658796,0.85389,-0.106818,-0.789101,0.63343,0.982766,0.995189,-0.824886,0.973972,-0.954747,0.676649,0.52856,-0.00172659,0.862267,0.772708,0.652942,0.11167,-0.899254,0.895697,0.92088,0.0986968,-0.108004,0.716456,0.973041,0.608688,0.538754,-0.398606,0.825759,-0.950502,0.143809,-0.968753,-0.0335664,-0.853248,-0.849929,-0.498916,0.136485,-0.790854,0.630603,-0.719463,0.913534,-0.96144,0.210945,-0.928731,0.964662,0.846706,-0.492895,-0.874914,0.9561,-0.913231,0.634267;-4.52357,-5.17078,1.80448,-0.310391
