Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;0.0894663,0.395017,0.385861,0.22266,-0.437452,0.44849,0.468132,0.0539105,0.299227,-0.342385,-0.511508,0.345969,0.0181443,0.053874,0.453537,0.392542,-0.443326,-0.206836,0.122596,0.449864,0.350859,0.139727,0.064056,-0.159704,0.247707,-0.163805,-0.0956024,0.290064,0.160346,0.37143,-0.37537,0.223356,0.0046693,0.515041,-0.0462757,0.421986,-0.017705,0.488271,0.379171,-0.208938,0.16726,-0.31191,0.309561,0.456354,-0.133582,0.324221,-0.421895,0.0729134,0.0596416,0.153023;-9.56486,-4.04635,4.00816,13.4605
1;0.655331,0.326726,0.456452,0.127592,-0.443521,0.770613,0.852538,-0.403006,0.439916,-0.702675,-0.509016,0.863855,0.197152,0.636075,0.470898,-0.106623,-0.584432,-0.599842,0.526683,0.619126,0.136866,-0.0102231,0.608161,-0.209088,-0.452907,-0.334688,-0.429757,0.780366,-0.39428,0.513279,-0.819803,-0.0917105,-0.221193,0.343425,-0.596921,0.259102,-0.380606,-0.129296,-0.0878364,-0.673472,0.00461289,-0.497823,-0.508783,0.393317,-0.0082862,0.444875,-0.78908,0.411908,-0.547211,0.594109;1.64803,-28.9808,0.572428,20.9298
2;0.437949,0.750808,0.514337,-0.426319,-0.616791,0.825738,0.616648,-0.568511,0.665431,-0.806086,-0.0916229,0.834519,-0.646891,0.817946,0.247746,0.248698,-0.547087,-0.506256,0.509329,0.899631,-0.152708,0.120366,0.961307,0.584706,0.244489,-0.446738,0.1282,0.654879,-0.23222,0.301259,-0.930824,-0.108278,-0.422132,0.207949,-0.855294,0.184689,-0.732502,0.231788,-0.368183,0.182551,-0.470962,-0.308243,-0.669772,0.630317,0.449895,-0.0759356,-0.848707,0.849459,-0.418839,0.911442;8.66878,-38.7739,3.35092,16.8713
3;0.435301,0.775238,0.0927899,-0.652613,-0.216375,0.973595,0.982731,-0.545058,0.903088,-0.847944,0.1391,0.607313,-0.378113,0.869583,0.397848,0.838463,0.518706,-0.695494,0.414595,0.844858,-0.109307,-0.00642329,0.962229,0.888428,0.6479,0.831157,0.151415,0.502912,-0.440242,0.284283,-0.988377,0.177494,-0.383586,-0.794186,-0.776107,-0.204874,-0.476817,0.110806,-0.824155,-0.00417905,-0.867567,0.358333,-0.69843,0.774631,0.528022,-0.361358,-0.917911,0.931254,-0.696514,0.906263;8.90534,-41.7375,2.91797,13.319
4;-0.00334212,0.927172,0.219113,-0.600915,0.285763,0.970289,0.992161,-0.84789,0.963986,-0.880918,0.602657,0.45824,-0.10065,0.859837,0.681473,0.669159,0.707755,-0.80524,0.613355,0.940588,0.154013,0.0836949,0.909174,0.97661,0.60099,0.566246,-0.202322,0.809575,-0.923478,0.25979,-0.983456,0.236762,-0.761339,-0.779834,-0.518738,-0.0970686,-0.787738,0.314074,-0.629798,0.869984,-0.944985,0.259329,-0.869754,0.895746,0.832541,-0.514151,-0.80524,0.971918,-0.862691,0.283111;-15.0751,-39.7179,13.2014,16.2312
5;-0.507991,0.835711,0.134704,-0.651848,0.518132,0.982951,0.99585,-0.831226,0.969411,-0.917006,0.493598,0.361864,-0.10933,0.878407,0.466091,0.490449,0.504018,-0.848851,0.824961,0.927646,-0.132677,0.000850089,0.798727,0.984394,0.422467,0.674749,-0.410408,0.795035,-0.947568,0.0856593,-0.97805,0.180139,-0.729595,-0.851644,-0.533133,0.00553101,-0.790224,0.633543,-0.677293,0.893394,-0.961944,0.166273,-0.948822,0.944974,0.842998,-0.596482,-0.854564,0.954561,-0.893017,0.427398;-9.01558,-39.8468,13.1082,12.4363
6;-0.700261,0.649875,0.138827,0.265261,-0.082564,0.995171,0.986001,-0.494924,0.844635,-0.657369,0.814103,0.815325,-0.100242,0.631812,0.785842,0.15105,-0.124634,-0.889302,0.615779,0.772168,0.0609186,-0.0128576,0.0965537,0.807483,0.119641,0.434614,-0.635643,0.892452,-0.678281,0.332387,-0.896456,-0.0712931,-0.50757,-0.834921,-0.531499,0.422296,-0.452982,0.894592,-0.388938,0.060352,-0.450099,-0.885813,-0.829584,0.91607,0.088888,-0.259612,-0.855472,0.701934,-0.781133,0.86558;6.44159,-28.9949,17.1376,19.8543
7;0.0850299,0.800052,-0.373716,-0.203756,-0.607397,0.962044,0.963032,-0.559129,0.850606,-0.915472,0.234881,0.802701,-0.362346,0.786347,0.556772,0.273332,-0.177288,-0.785001,0.554533,0.815767,-0.154681,0.00128534,0.736768,0.76553,0.727959,0.0747696,-0.0648723,0.748038,-0.609545,0.310891,-0.958587,-0.565789,-0.03573,0.195534,-0.874885,0.498266,-0.739296,0.531498,-0.633383,0.0881115,-0.54017,-0.711161,-0.871297,0.779417,0.636181,0.0380228,-0.893603,0.537812,-0.508009,0.912727;5.2659,-37.0107,6.09944,23.4452
8;-0.0783964,0.596444,-0.0461531,-0.0294556,-0.773877,0.952637,0.974029,-0.581169,0.911018,-0.81299,0.498652,0.918091,-0.479963,0.919749,0.886973,0.750037,0.458347,-0.667578,0.649425,0.926281,-0.32408,-0.121616,0.940037,0.872905,0.857871,0.691261,0.0410436,0.768312,-0.110855,0.501207,-0.990808,-0.216139,-0.430243,-0.819058,-0.635759,0.402856,-0.540903,0.574269,-0.7992,-0.0218002,-0.797709,-0.197936,-0.919067,0.537769,0.643827,-0.511959,-0.884558,0.854046,-0.650537,0.892945;1.56341,-34.7059,0.523716,15.86
9;-0.0846425,0.837765,-0.00333282,-0.168463,-0.427235,0.902102,0.993173,-0.865852,0.940324,-0.932394,0.791111,0.895217,0.0759903,0.92713,0.848171,0.565434,0.672424,-0.709083,0.775042,0.94534,0.104818,0.0268908,0.899111,0.96966,0.631335,0.541862,-0.324769,0.926485,-0.892731,0.487361,-0.981205,0.0743224,-0.618474,-0.688026,-0.310369,0.384491,-0.818532,0.16061,-0.510099,0.724765,-0.926631,-0.189226,-0.93093,0.636033,0.899637,-0.73844,-0.733821,0.897485,-0.820876,0.584153;-8.09737,-33.9512,16.2918,19.8223
10;-0.494715,0.741821,0.293782,-0.215945,-0.195496,0.957417,0.993376,-0.853975,0.93412,-0.928283,0.80057,0.870449,-0.27249,0.934035,0.767929,0.515673,0.317493,-0.735698,0.862192,0.948281,-0.0476264,0.0229049,0.871828,0.982715,0.536184,0.414164,-0.488591,0.912257,-0.937864,0.320038,-0.975112,0.0400605,-0.680266,-0.801133,-0.308786,0.503236,-0.821075,0.587865,-0.513646,0.906654,-0.938988,-0.297732,-0.971466,0.755366,0.884299,-0.760145,-0.787154,0.900001,-0.835608,0.56069;-8.35011,-35.224,19.8434,16.7851
11;-0.530511,0.42511,0.244779,0.212897,-0.315248,0.987251,0.977134,-0.0857806,0.558747,-0.787234,0.857003,0.785377,-0.355923,0.148064,0.638705,0.672927,-0.458547,-0.841014,0.320824,0.754124,0.534892,0.231988,0.044951,0.497485,0.480044,0.67653,-0.32339,0.810252,-0.388501,0.31386,-0.690914,0.307189,0.208945,-0.585324,-0.105758,0.601184,-0.171649,0.943277,-0.17919,0.0576251,-0.576622,-0.758865,-0.732671,0.74632,0.454858,-0.444488,-0.697371,0.167458,-0.389396,0.761294;4.37369,-17.828,27.8011,16.3712
12;0.582188,0.679925,-0.311306,-0.154264,-0.182133,0.944126,0.941008,0.102163,0.604898,-0.798537,0.174163,0.575556,-0.11411,-0.37249,0.417572,0.744957,-0.0908537,-0.884644,-0.0925688,0.644604,0.675548,0.25869,0.0646185,-0.300681,0.792107,0.37785,0.0253477,0.498564,-0.420462,0.331425,-0.617353,-0.0798663,0.742211,0.243551,-0.511173,0.485424,-0.048762,0.850523,-0.25846,-0.341494,-0.676066,-0.138915,-0.31778,0.638286,0.439555,0.5411,-0.79409,-0.177711,-0.336252,0.703809;5.37789,-17.706,13.4871,17.8783
13;0.667347,0.502928,0.394784,-0.544558,-0.13795,0.572712,0.483866,0.132215,0.784172,-0.732723,-0.511817,0.33135,-0.538609,-0.266559,0.201208,0.786275,-0.492765,-0.820956,0.184834,0.888179,0.19464,0.20762,0.813101,-0.260965,0.89271,-0.481787,0.53461,0.227129,-0.540177,0.222194,-0.913704,-0.112947,0.343629,0.237585,-0.757162,0.566383,-0.461257,0.64932,-0.711738,0.0481228,-0.611071,0.638681,-0.318795,0.489185,0.573759,0.565293,-0.708645,0.850767,-0.218915,0.220202;-9.94693,-25.745,4.23396,10.3926
14;0.801806,0.0948368,0.183361,-0.333636,0.494186,0.936751,0.945162,0.406444,0.920656,-0.776755,-0.548204,0.659357,-0.108238,-0.518669,-0.189478,0.795738,-0.693633,-0.627097,0.500814,0.674794,0.296544,0.256676,0.471472,-0.14925,0.736165,0.437657,0.780374,0.539609,-0.462747,0.310135,-0.770783,0.131843,-0.0170791,-0.465028,-0.857758,-0.143385,0.0178468,0.596164,-0.720613,0.0218638,-0.808832,0.857088,-0.767789,0.636589,0.317293,0.267309,-0.639619,0.943961,-0.256949,0.747569;10.0249,-24.6465,6.25359,13.9634
15;0.504756,0.348026,0.159277,-0.318954,0.76633,0.853896,0.977139,-0.151725,0.953296,-0.80195,-0.226271,0.326392,0.1199,-0.549986,0.186637,0.707057,-0.575069,-0.809104,0.587814,0.811334,0.718092,0.292615,0.535116,0.316045,0.801938,-0.639725,0.5691,0.781752,-0.91854,0.322306,-0.714109,0.237698,-0.355379,0.060518,-0.723042,-0.288208,-0.453999,0.457264,-0.302123,0.841055,-0.947977,0.867855,-0.766556,0.835465,0.627628,0.196279,-0.186658,0.941459,-0.354344,0.769342;10.5179,-26.8008,18.0182,21.0213
16;0.0108047,-0.260273,0.414338,-0.587013,0.887532,0.930576,0.99099,-0.0620903,0.971877,-0.727598,0.0122557,0.0675521,-0.0139093,-0.45654,0.166036,0.712699,-0.804615,-0.887692,0.685079,0.815332,0.720577,0.200216,0.128848,0.529459,0.809015,-0.361417,0.405125,0.762692,-0.955389,0.0150793,-0.738983,0.356923,-0.610834,-0.287822,-0.722007,-0.306563,-0.449477,0.683111,-0.42512,0.87138,-0.960557,0.776003,-0.916351,0.878453,0.752445,0.019054,-0.25213,0.925687,-0.540667,0.801182;17.8542,-32.1054,23.199,18.5711
17;-0.197254,0.617402,-0.0873717,-0.703897,0.692231,0.966067,0.992496,-0.693021,0.977918,-0.81149,-0.136708,0.14532,0.0761444,0.783993,0.40585,0.586099,0.384197,-0.85225,0.842838,0.93633,0.196437,-0.0766552,0.57089,0.88382,0.721241,-0.364196,-0.410714,0.824253,-0.975688,0.366014,-0.982715,-0.140756,-0.831833,-0.792176,-0.454737,0.275811,-0.771861,0.338387,-0.652058,0.816517,-0.954187,0.491228,-0.934738,0.921198,0.768419,-0.245287,-0.737064,0.968699,-0.90184,0.906497;13.1616,-36.4345,10.3683,17.3306
18;-0.66083,0.853242,-0.10457,-0.788282,0.63288,0.982761,0.99525,-0.824903,0.974125,-0.95481,0.678417,0.528821,-7.975e-05,0.862313,0.773858,0.652016,0.11177,-0.899437,0.896084,0.921036,0.0957185,-0.110259,0.714035,0.973141,0.610447,0.535543,-0.398593,0.824981,-0.95024,0.143441,-0.969083,-0.0271909,-0.853006,-0.850826,-0.498943,0.136929,-0.790869,0.630635,-0.719859,0.913277,-0.961478,0.211064,-0.927839,0.964727,0.845274,-0.497176,-0.874908,0.955994,-0.913567,0.631762;-1.50026,-39.9619,18.6872,14.5674
19;-0.722589,0.656739,-0.00565212,0.225408,-0.0449217,0.995111,0.985481,-0.491169,0.791425,-0.745827,0.849613,0.847383,-0.0318283,0.631314,0.879092,0.267671,-0.106317,-0.919504,0.634004,0.760593,0.0942084,-0.0100502,0.193538,0.801804,0.397664,0.427824,-0.638763,0.919556,-0.733531,0.32256,-0.871951,-0.18737,-0.533592,-0.861054,-0.525008,0.458206,-0.452562,0.901176,-0.481522,0.130051,-0.459857,-0.884199,-0.887293,0.925761,0.309936,-0.266122,-0.851117,0.706875,-0.754216,0.924826;7.36692,-27.4718,17.9911,21.1141
20;0.0474524,0.794005,-0.391865,-0.20578,-0.592368,0.96277,0.96381,-0.559076,0.843068,-0.91064,0.409782,0.823913,-0.354408,0.784772,0.632889,0.354248,-0.199361,-0.834578,0.570848,0.819225,-0.167744,-0.0687617,0.763914,0.760204,0.782534,0.0175423,-0.0831851,0.783471,-0.619095,0.29874,-0.957257,-0.557999,-0.0480901,0.0625827,-0.874809,0.515853,-0.737501,0.602629,-0.707546,0.141099,-0.547552,-0.70392,-0.891425,0.788724,0.675948,-0.0262959,-0.892192,0.55074,-0.505952,0.9249;6.50966,-35.6686,7.32684,22.8557
21;-0.0722856,0.624759,-0.121478,-0.0476401,-0.763122,0.953459,0.974479,-0.58106,0.908602,-0.816442,0.525467,0.917425,-0.413446,0.919545,0.900473,0.750866,0.507266,-0.692139,0.671424,0.92902,-0.32506,-0.100325,0.937146,0.884013,0.881827,0.712037,0.0270611,0.792117,-0.182416,0.500285,-0.990906,-0.24316,-0.370896,-0.825082,-0.634891,0.423916,-0.540746,0.615338,-0.809593,-0.00580351,-0.805485,-0.193496,-0.928017,0.5462,0.671653,-0.531881,-0.88621,0.857543,-0.64623,0.901062;1.26948,-34.0903,0.898178,16.0446
22;-0.103151,0.832303,-0.00894522,-0.161915,-0.42408,0.909475,0.993709,-0.865843,0.940304,-0.930053,0.800782,0.897576,0.0827321,0.926931,0.859467,0.569483,0.667475,-0.725552,0.782728,0.947407,0.0861802,0.0153058,0.901365,0.970089,0.660075,0.506004,-0.328544,0.928194,-0.897617,0.482257,-0.982366,0.0606265,-0.618922,-0.696594,-0.309562,0.397419,-0.818546,0.223285,-0.529464,0.737276,-0.928601,-0.193414,-0.938577,0.640271,0.901699,-0.730739,-0.732825,0.898234,-0.821797,0.555428;-9.06965,-33.695,16.0436,19.7966
