0;161;67
1;161;67
2;168.071;59.9289
3;175.142;52.8579
4;182.213;45.7868
5;189.284;38.7157
6;189.284;38.7157
7;189.284;38.7157
8;189.284;38.7157
9;182.213;31.6447
10;175.142;24.5736
11;168.071;17.5025
12;161;10.4315
13;161;10.4315
14;161;10.4315
15;161;10.4315
16;161;10.4315
17;161;10.4315
18;161;10.4315
19;168.071;17.5025
20;175.142;24.5736
21;182.213;31.6447
22;189.284;38.7157
23;189.284;38.7157
24;189.284;38.7157
25;189.284;38.7157
26;189.284;38.7157
27;189.284;38.7157
28;189.284;38.7157
29;189.284;38.7157
30;189.284;38.7157
31;189.284;38.7157
32;189.284;38.7157
33;182.213;31.6447
34;175.142;24.5736
35;168.071;17.5025
36;161;10.4315
37;161;10.4315
38;161;10.4315
39;161;10.4315
40;161;10.4315
41;161;10.4315
42;161;10.4315
43;168.071;17.5025
44;175.142;24.5736
45;182.213;31.6447
46;189.284;38.7157
47;189.284;38.7157
48;189.284;38.7157
49;189.284;38.7157
50;189.284;38.7157
51;189.284;38.7157
52;189.284;38.7157
53;189.284;38.7157
54;189.284;38.7157
55;189.284;38.7157
56;189.284;38.7157
57;182.213;31.6447
58;175.142;24.5736
59;168.071;17.5025
60;161;10.4315
61;161;10.4315
62;161;10.4315
63;161;10.4315
64;161;10.4315
65;161;10.4315
66;161;10.4315
67;168.071;17.5025
68;175.142;24.5736
69;182.213;31.6447
70;189.284;38.7157
71;189.284;38.7157
72;189.284;38.7157
73;189.284;38.7157
74;189.284;38.7157
75;189.284;38.7157
76;189.284;38.7157
77;189.284;38.7157
78;189.284;38.7157
79;189.284;38.7157
80;189.284;38.7157
81;182.213;31.6447
82;175.142;24.5736
83;168.071;17.5025
84;161;10.4315
85;161;10.4315
86;161;10.4315
87;161;10.4315
88;161;10.4315
89;161;10.4315
90;161;10.4315
91;168.071;17.5025
92;175.142;24.5736
93;182.213;31.6447
94;189.284;38.7157
95;189.284;38.7157
96;189.284;38.7157
97;189.284;38.7157
98;189.284;38.7157
99;189.284;38.7157
100;189.284;38.7157
101;189.284;38.7157
102;189.284;38.7157
103;189.284;38.7157
104;189.284;38.7157
105;182.213;31.6447
