Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;0.297527,-0.445979,-0.234729,0.372014,0.195674;0.468539,-0.849856,-0.514489,0.83081
1;0.297527,-0.445979,-0.234729,0.372014,0.199902;0.463154,-0.852477,-0.514222,0.831293
2;0.297527,-0.445979,-0.234729,0.372014,0.199902;0.463154,-0.852477,-0.514222,0.831293
3;0.297527,-0.445979,-0.234729,0.372014,0.199902;0.463154,-0.852477,-0.514222,0.831293
4;0.297527,-0.445979,-0.234729,0.372014,0.199902;0.463154,-0.852477,-0.514222,0.831293
5;0.297527,-0.445979,-0.234729,0.372014,0.199902;0.463154,-0.852477,-0.514222,0.831293
6;0.449923,-0.568845,-0.147805,0.299839,0.344736;0.0979467,-1.07894,-0.570322,0.86434
7;0.449923,-0.568845,-0.147805,0.299839,0.3433;0.0997764,-1.07805,-0.570413,0.864176
8;-0.136114,-0.703478,0.0282119,0.0977517,0.324732;0.613583,-0.646067,-1.65599,0.595239
9;0.0553251,-0.758984,0.467625,0.302544,0.564992;0.240693,-1.30179,-1.54851,0.655085
10;0.0426708,-0.664162,0.166693,0.337562,0.182221;0.757154,-0.937242,-1.33927,0.661233
11;-0.12181,-0.679223,0.394176,0.374574,0.446814;0.606977,-1.11619,-1.60406,0.609939
12;-0.12181,-0.679223,0.394176,0.374574,0.443395;0.611332,-1.11407,-1.60427,0.609549
13;0.297527,-0.445979,-0.234729,0.372014,0.188557;0.477603,-0.845445,-0.51494,0.829998
14;-0.0307894,-0.637167,-0.0623561,0.28813,0.649078;0.209591,-1.04394,-1.31408,0.714571
15;-0.0307894,-0.637167,-0.0623561,0.28813,0.647204;0.211978,-1.04278,-1.3142,0.714357
16;0.145951,-0.725677,0.0278484,0.211852,0.729333;-0.109599,-1.21278,-1.2822,0.751511
17;0.0553251,-0.758984,0.467625,0.302544,0.564997;0.240687,-1.30179,-1.54851,0.655086
18;0.0426708,-0.664162,0.166693,0.337562,0.182221;0.757154,-0.937242,-1.33927,0.661233
19;-0.12181,-0.679223,0.394176,0.374574,0.446814;0.606977,-1.11619,-1.60406,0.609939
20;-0.12181,-0.679223,0.394176,0.374574,0.443395;0.611332,-1.11407,-1.60427,0.609549
21;0.297527,-0.445979,-0.234729,0.372014,0.188557;0.477603,-0.845445,-0.51494,0.829998
22;0.297527,-0.445979,-0.234729,0.372014,0.199902;0.463154,-0.852477,-0.514222,0.831293
23;0.297527,-0.445979,-0.234729,0.372014,0.199902;0.463154,-0.852477,-0.514222,0.831293
24;0.297527,-0.445979,-0.234729,0.372014,0.199902;0.463154,-0.852477,-0.514222,0.831293
25;0.297527,-0.445979,-0.234729,0.372014,0.199902;0.463154,-0.852477,-0.514222,0.831293
26;0.297527,-0.445979,-0.234729,0.372014,0.199902;0.463154,-0.852477,-0.514222,0.831293
27;0.297527,-0.445979,-0.234729,0.372014,0.199902;0.463154,-0.852477,-0.514222,0.831293
28;0.297527,-0.445979,-0.234729,0.372014,0.199902;0.463154,-0.852477,-0.514222,0.831293
29;0.297527,-0.445979,-0.234729,0.372014,0.199902;0.463154,-0.852477,-0.514222,0.831293
30;0.297527,-0.445979,-0.234729,0.372014,0.199902;0.463154,-0.852477,-0.514222,0.831293
31;0.297527,-0.445979,-0.234729,0.372014,0.199902;0.463154,-0.852477,-0.514222,0.831293
32;0.0355102,-0.55659,0.0996077,0.230476,0.0582094;0.827511,-0.629289,-1.1703,0.650231
33;0.449923,-0.568845,-0.147805,0.299839,0.339202;0.104996,-1.07551,-0.570672,0.863709
34;-0.123643,-0.78861,0.35135,0.0589749,0.655309;0.157823,-0.971786,-1.85707,0.58083
35;-0.136114,-0.703478,0.0282119,0.0977517,0.316336;0.624276,-0.640862,-1.65652,0.594281
36;0.0553251,-0.758984,0.467625,0.302544,0.564992;0.240693,-1.30179,-1.54851,0.655085
37;0.0426708,-0.664162,0.166693,0.337562,0.182221;0.757154,-0.937242,-1.33927,0.661233
38;-0.12181,-0.679223,0.394176,0.374574,0.446814;0.606977,-1.11619,-1.60406,0.609939
39;-0.12181,-0.679223,0.394176,0.374574,0.443395;0.611332,-1.11407,-1.60427,0.609549
40;0.297527,-0.445979,-0.234729,0.372014,0.188557;0.477603,-0.845445,-0.51494,0.829998
41;0.297527,-0.445979,-0.234729,0.372014,0.199902;0.463154,-0.852477,-0.514222,0.831293
42;0.297527,-0.445979,-0.234729,0.372014,0.199902;0.463154,-0.852477,-0.514222,0.831293
