Passo;A  o
0;3
1;0
2;3
3;4
4;2
5;3
6;4
7;2
8;1
9;3
10;4
11;2
12;1
13;3
14;1
15;4
16;2
17;2
18;3
19;0
20;3
21;4
22;2
23;4
24;2
25;1
26;3
27;4
28;2
29;1
30;3
31;1
32;4
33;2
34;2
35;3
36;0
37;3
38;4
39;2
40;4
41;2
42;1
43;3
44;4
45;2
46;1
47;3
48;1
49;4
50;2
51;2
52;3
53;0
54;3
55;4
56;2
57;4
58;2
59;1
60;3
61;4
62;2
63;1
64;3
65;1
66;4
67;2
68;2
69;3
70;0
71;3
72;4
73;2
74;4
75;2
76;1
77;3
78;4
79;2
80;1
81;3
82;1
83;4
84;2
85;2
86;3
87;0
88;3
89;4
90;2
91;4
92;2
93;1
94;3
95;4
96;2
97;1
98;3
99;1
100;4
101;2
102;2
103;3
104;0
105;3
106;4
107;2
108;4
109;2
110;1
111;3
112;4
113;2
114;1
115;3
116;1
117;4
118;2
119;2
120;3
121;0
122;3
123;4
124;2
125;4
126;2
127;1
128;3
129;4
130;2
131;1
132;3
133;1
134;4
135;2
136;2
137;3
138;0
139;3
140;4
141;2
142;4
143;2
144;1
145;3
146;4
147;2
148;1
149;3
150;1
151;4
152;2
153;2
154;3
155;0
156;3
157;4
158;2
159;4
160;2
161;1
162;3
163;4
164;2
165;1
166;3
167;1
168;4
169;2
170;2
171;3
172;0
173;3
174;4
175;2
176;4
177;2
178;1
179;3
180;4
181;2
182;1
183;3
184;1
185;4
186;2
187;2
188;3
189;0
190;3
191;4
192;2
193;4
194;2
195;1
196;3
197;4
198;2
199;1
200;3
201;1
202;4
203;2
204;2
205;3
206;0
207;3
208;4
209;2
210;4
211;2
212;1
213;3
214;4
215;2
216;1
217;3
218;1
219;4
220;2
221;2
222;3
223;0
224;3
225;4
226;2
227;4
228;2
229;1
230;3
231;4
232;2
233;1
234;3
235;1
236;4
237;2
238;2
239;3
240;0
241;3
242;4
243;2
244;4
245;2
246;1
247;3
248;4
249;2
250;1
251;3
252;1
253;4
254;2
255;2
256;3
257;0
258;3
259;4
260;2
261;4
262;2
263;1
264;3
265;4
266;2
267;1
268;3
269;1
270;4
271;2
272;2
273;3
274;0
275;3
276;4
277;2
278;4
279;2
280;1
281;3
282;4
283;2
284;1
285;3
286;1
287;4
288;2
289;2
290;3
291;0
292;3
293;4
294;2
295;4
296;2
297;1
298;3
299;4
300;0
