Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.327805,-0.321876,0.490207,-0.250334,-0.548147,0.507345,-0.169271,-0.558766,0.133888,-0.108413,-0.142832,0.437526,-0.0133297,-0.2682,0.307987,-0.353057,-0.0638919,0.452358,0.420916,-0.388616,0.562182,0.454366,0.334261,-0.161791,0.241423;-0.285704,-6.14391,-5.00629,5.55434
1;-0.208022,0.578556,0.593094,0.438001,-0.511993,0.251355,-0.159247,-0.747041,0.379597,-0.455461,-0.219252,0.608764,0.424358,-0.717287,-0.482983,0.0708314,-0.574258,0.452358,0.453956,-0.792255,0.00691383,0.910625,0.0689973,-0.161791,-0.15552;-2.00662,-2.56984,0.107656,7.98065
2;-0.6234,0.878548,0.978474,0.569219,0.339389,0.530088,0.438882,-0.737074,0.771325,-0.4954,0.0140062,0.59596,-0.384121,-0.755678,-0.241732,0.593532,-0.394808,-0.0593132,-0.0367184,-0.578388,0.072891,0.895275,-0.293774,-0.77688,-0.706055;-1.27781,-7.88745,-3.50907,9.09929
3;-0.663087,0.874715,0.959546,0.467513,0.264791,0.567471,0.798949,-0.399371,0.630864,-0.0324353,-0.00109105,0.702956,-0.721046,-0.51595,0.0619022,0.124175,-0.608976,-0.0593132,-0.038097,0.136206,-0.289973,0.728536,-0.484667,-0.77688,-0.826086;-1.79708,-6.72503,-4.52989,6.64015
4;-0.632629,0.712556,0.933152,0.123393,0.269728,0.20453,0.875486,0.279352,0.6022,-0.031349,-0.0147328,0.803194,-0.713725,0.163741,0.393022,-0.259855,-0.692789,-0.0593132,-0.0530624,0.517823,-0.110177,0.879345,-0.580421,-0.77688,-0.824231;0.0187839,-5.33732,-7.63428,1.22154
5;-0.513959,0.658166,0.805076,-0.574768,0.274177,-0.180909,0.874158,0.360563,0.569071,0.315054,0.00745692,0.877132,-0.687763,0.387276,0.3827,-0.0722029,-0.421489,-0.0593132,-0.0395277,0.93209,0.378058,0.872457,-0.592059,-0.77688,-0.774588;-0.369587,-7.17626,-11.694,-0.755105
6;0.0377248,-0.258557,0.551097,0.248392,0.415865,0.465053,0.923256,0.76219,0.778992,0.662471,-0.706349,0.955452,-0.40339,-0.279273,-0.0347449,0.20036,-0.414953,-0.333041,-0.431192,0.856053,0.413092,0.580611,0.176922,-0.792031,-0.818518;2.68515,-7.03325,-7.4276,5.6321
7;-0.242742,-0.250547,0.777057,-0.319301,0.79824,0.72818,0.930873,0.594079,0.792637,0.118481,-0.560655,0.826115,-0.751214,0.219795,-0.111527,0.442117,0.424786,-0.35248,-0.401014,0.921934,0.611665,0.325824,0.0116719,-0.764275,-0.870503;3.39345,-9.47994,-9.9867,3.14405
8;0.0560488,-0.866041,-0.0324944,0.372018,0.114833,0.844213,0.851007,0.367105,0.710595,0.493983,-0.832235,0.744998,-0.426771,-0.0338559,0.390367,0.0128217,-0.546537,-0.177334,-0.258445,0.87798,0.461915,-0.125674,0.586801,-0.455615,-0.799449;2.43721,-5.50393,-5.45622,7.46398
9;-0.422839,-0.0815292,0.676662,0.60859,0.628178,0.309168,0.887268,0.596656,0.726969,-0.366261,-0.752381,0.955964,-0.591578,-0.259451,-0.0195649,0.552602,0.18828,-0.333041,-0.501369,0.862947,0.709876,0.290299,0.499278,-0.792031,-0.813798;2.18488,-4.95346,-7.64176,6.26345
10;0.0705463,-0.516908,0.536118,-0.0624125,0.86845,0.879636,0.96711,0.251757,0.453124,0.0586789,-0.169538,0.756741,-0.860824,0.0788572,-0.715749,0.287769,0.5785,-0.681706,-0.617235,0.986851,0.836402,0.665433,0.140806,-0.901693,-0.911259;2.2324,-10.9864,-14.0337,3.22082
11;0.394523,-0.923366,0.399107,0.0172991,0.808082,0.982074,0.978185,0.666018,0.368142,0.82338,-0.024867,0.422754,-0.91005,0.152021,-0.69322,0.309677,0.394383,-0.681706,-0.595913,0.866171,0.917962,0.620171,0.606794,-0.901693,-0.928514;2.70146,-11.2375,-13.0221,1.69783
12;0.0219181,-0.942376,0.49694,-0.460013,0.315217,0.95132,0.929755,0.405888,0.730685,0.556703,-0.638209,0.119113,-0.754999,0.68881,0.069663,0.423214,0.120788,-0.198583,-0.173444,0.757139,0.864232,0.370919,0.502241,-0.398042,-0.779604;4.95253,-9.92667,-7.97029,0.368366
13;0.369537,-0.727422,0.361448,0.476511,0.356444,0.486863,0.952619,0.618799,0.858522,0.80399,-0.869174,0.6622,-0.443529,-0.272134,0.343047,0.721733,-0.712733,-0.511372,-0.168935,0.927421,0.624935,0.273581,0.296474,-0.534622,-0.904857;4.35631,-8.34824,-5.47644,6.15914
14;-0.0954097,-0.645752,0.497317,0.378699,0.425302,-0.179968,0.924424,0.771254,0.787297,-0.29242,-0.922135,0.764848,-0.722229,0.268948,0.358119,0.472907,-0.571842,-0.511372,-0.177427,0.958224,0.167014,-0.100312,0.161608,-0.534622,-0.858561;3.99067,-5.07439,-4.0844,2.88512
15;-0.269934,-0.653759,-0.465327,-0.650461,-0.060749,-0.184375,0.754754,-0.132301,0.20083,-0.314286,-0.626381,0.414367,-0.630501,0.530789,0.540543,-0.449723,-0.551859,0.101949,0.485074,0.980121,0.0323102,0.301355,-0.398177,-0.261815,-0.402522;-1.17226,-2.67125,-10.0177,0.278237
16;0.249265,-0.59331,0.148451,0.107795,-0.163501,-0.424232,0.722577,-0.0574413,0.486552,0.628089,-0.461559,0.523912,-0.00768995,0.229696,0.260457,-0.336635,-0.588432,0.101949,0.512213,0.825677,0.792757,0.893152,-0.495648,-0.261815,0.048537;1.76914,-5.60779,-12.571,-0.52733
17;-0.136059,-0.574203,0.246526,-0.0687832,-0.219402,-0.181908,0.406706,0.631395,0.518439,-0.305303,-0.561114,0.350023,-0.119575,0.481651,-0.425398,0.4371,-0.750887,0.101949,0.550398,-0.100013,0.305779,0.70901,-0.167743,-0.261815,-0.163493;4.01647,-3.48558,-5.13177,-0.116046
18;-0.193536,-0.0230313,0.663393,-0.720197,0.326985,0.598654,0.724963,-0.116452,0.616217,0.328909,-0.264849,0.365868,-0.364232,-0.780211,-0.401998,0.379063,0.485347,-0.0646213,0.341957,0.714291,0.247891,0.774602,-0.394538,-0.692712,-0.581212;-2.36833,-9.48169,-9.11154,5.19055
19;-0.118207,-0.637666,0.912862,-0.0714349,0.00495885,0.939781,0.470325,0.509093,0.2813,0.827231,0.153572,0.608477,-0.250198,-0.359438,-0.604721,-0.341662,-0.540353,0.310091,0.265848,-0.576089,-0.58356,0.693543,0.507508,-0.634146,-0.585339;0.341947,-7.56447,-2.33754,5.55049
20;0.0505401,-0.081384,0.523319,-0.750537,0.0742496,0.898096,0.576761,0.776933,-0.0354975,0.212491,0.472766,0.337291,-0.257732,-0.921143,-0.424029,-0.93412,0.771002,-0.142402,-0.00445738,-0.492822,0.00500895,0.910231,0.293549,-0.840569,-0.791563;-4.77592,-5.74278,-7.74702,3.93011
21;0.493646,0.161597,0.874186,-0.961874,0.346667,0.968751,0.734046,0.317904,-0.177511,0.903127,0.786459,0.0974019,-0.64021,-0.827639,-0.789536,-0.768899,0.953211,-0.163912,0.0776274,0.849375,0.440709,0.939489,0.446471,-0.818635,-0.727895;-6.74852,-9.3169,-13.3372,-0.736416
22;0.571668,-0.929284,0.911385,-0.923274,0.246024,0.987796,0.843463,0.743203,-0.139578,0.97016,0.819212,-0.182422,-0.633712,0.339957,-0.902081,-0.4823,0.277116,-0.163912,0.0802425,-0.0627439,0.222668,0.961523,0.717916,-0.818635,-0.798853;0.517893,-10.8598,-10.1223,-4.46062
23;0.697114,-0.73429,0.919065,-0.798414,0.648823,0.981849,0.969152,0.850954,0.626138,0.97887,0.328661,0.297868,-0.720582,-0.753656,-0.671698,-0.250332,0.831832,-0.681706,-0.578466,0.802289,0.891056,0.954568,0.733232,-0.901693,-0.947829;-1.5429,-14.0242,-12.7818,2.3164
24;0.662463,-0.856761,0.883913,-0.739767,0.737977,0.98527,0.972976,0.873745,0.362326,0.973212,0.195814,0.45028,-0.889318,-0.186669,-0.795879,0.361878,0.633704,-0.681706,-0.578882,0.901449,0.56494,0.685305,0.861707,-0.901693,-0.953285;1.51304,-13.2158,-10.5139,1.11084
25;0.390884,-0.956382,0.636331,-0.695724,0.24361,0.969761,0.92755,0.426438,0.737892,0.898694,-0.575652,0.0403988,-0.702489,0.541024,0.283457,0.0713071,-0.133729,-0.198583,-0.167757,0.783334,0.561667,0.428003,0.701813,-0.398042,-0.851699;4.01456,-10.5361,-5.91506,-0.431344
26;0.469633,-0.604202,0.487467,0.430367,0.337063,0.164034,0.948715,0.731247,0.849715,0.881683,-0.855419,0.745072,-0.415017,-0.327406,0.523562,0.526591,-0.770679,-0.511372,-0.163943,0.935606,0.464595,0.29378,0.430499,-0.534622,-0.916658;3.42599,-7.59965,-4.39587,5.25976
27;-0.319414,-0.463709,0.507194,0.374429,0.215708,-0.176589,0.761574,0.704388,0.577408,-0.583568,-0.856368,0.896078,-0.615597,0.218154,0.248232,0.0891756,-0.33244,-0.177334,-0.261133,0.928387,0.352267,0.23302,0.557804,-0.455615,-0.651696;2.37836,-2.50562,-5.45811,2.83903
28;-0.423861,-0.389545,0.490005,0.317857,0.633296,0.529059,0.914586,-0.257111,0.737019,-0.377971,-0.769135,0.945452,-0.591811,-0.216227,0.122302,0.465288,0.0215749,-0.333041,-0.476829,0.98016,0.526088,0.380465,0.353064,-0.792031,-0.77023;2.03083,-7.77516,-8.76839,8.1232
29;0.217269,-0.427483,0.535157,0.733175,0.869893,0.811794,0.967122,0.311283,0.435782,0.394893,-0.126899,0.799807,-0.849234,0.0538601,-0.63741,0.0978953,-0.0307649,-0.681706,-0.61219,0.932377,0.886771,0.677475,0.0598978,-0.901693,-0.909955;2.83971,-10.0599,-14.0532,3.26033
30;0.00633199,-0.903379,0.377726,-0.0748901,0.802808,0.958256,0.977795,0.80579,0.35778,0.18662,-0.146859,0.471131,-0.928281,0.475048,-0.718865,0.357862,0.467929,-0.681706,-0.595214,0.82271,0.915249,0.614761,0.476566,-0.901693,-0.924999;3.98891,-9.80148,-13.3758,0.828319
