Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;0.150946,0.0510784,-0.461805,-0.159031,0.433316;-0.239417,-0.951436,0.210064,0.673376
1;0.150946,0.0143562,-0.461805,-0.159031,0.433316;-0.251489,-0.889238,0.160197,0.607343
2;0.150946,0.0143562,-0.461805,-0.159031,0.433316;-0.251489,-0.889238,0.160197,0.607343
3;0.150946,0.0143562,-0.461805,-0.159031,0.433316;-0.251489,-0.889238,0.160197,0.607343
4;0.150946,0.0143562,-0.461805,-0.159031,0.433316;-0.251489,-0.889238,0.160197,0.607343
5;0.150946,0.0143562,-0.461805,-0.159031,0.433316;-0.251489,-0.889238,0.160197,0.607343
6;-0.419211,-0.337647,-0.536192,-0.17771,0.0795197;-1.10418,-0.348498,-0.232769,0.107914
7;-0.419211,-0.342884,-0.536192,-0.17771,0.0795197;-1.10591,-0.339629,-0.23988,0.098498
8;-0.524083,-0.552456,-0.306164,-0.327566,0.15921;-1.1114,0.118151,-0.0563346,-0.162305
9;-0.786414,-0.741744,-0.475119,-0.605044,-0.67949;-1.96408,0.775589,0.199699,0.814743
10;-0.480526,-0.876115,0.0328637,-0.365292,-0.398518;-1.92462,1.16635,0.500242,-0.524897
11;-0.432623,-0.509137,-0.394796,-0.592715,-0.416857;-1.3968,0.412861,0.491323,1.09252
12;-0.432623,-0.533919,-0.394796,-0.592715,-0.416857;-1.40495,0.454836,0.45767,1.04796
13;-0.786414,-0.744902,-0.475119,-0.605044,-0.67949;-1.96512,0.780937,0.195412,0.809066
14;-0.910259,-0.543841,-0.439334,-0.752039,-0.633516;-1.80733,0.444776,0.623131,1.44784
15;-0.835094,-0.687902,0.327672,-0.749576,-0.553094;-2.03872,1.09952,1.6884,0.551903
16;-0.835094,-0.654367,0.327672,-0.749576,-0.553094;-2.0277,1.04272,1.73393,0.612205
17;-0.484587,0.529321,-0.189926,-0.634791,0.257128;-0.377073,-1.57802,1.82906,2.43832
18;-0.484587,0.499015,-0.189926,-0.634791,0.257128;-0.387035,-1.52669,1.78791,2.38383
19;-0.484587,0.499015,-0.189926,-0.634791,0.257128;-0.387035,-1.52669,1.78791,2.38383
20;-0.484587,0.499015,-0.189926,-0.634791,0.257128;-0.387035,-1.52669,1.78791,2.38383
21;-0.484587,0.499015,-0.189926,-0.634791,0.257128;-0.387035,-1.52669,1.78791,2.38383
22;-0.484587,0.499015,-0.189926,-0.634791,0.257128;-0.387035,-1.52669,1.78791,2.38383
23;-0.484587,0.499015,-0.189926,-0.634791,0.257128;-0.387035,-1.52669,1.78791,2.38383
24;-0.810267,0.180212,-0.283471,-0.646129,-0.120663;-1.08883,-0.957308,1.43605,2.04618
25;-0.870283,-0.0569344,-0.539719,-0.748981,-0.483503;-1.41149,-0.498873,1.01122,2.30907
26;-0.661767,-0.436907,-0.0541683,-0.573379,-0.120674;-1.3564,0.242055,0.93536,0.621527
27;-0.304944,0.384231,-0.425465,-0.41112,0.496667;-0.144814,-1.59978,0.87631,1.6883
28;-0.304944,0.358753,-0.425465,-0.41112,0.496667;-0.15319,-1.55663,0.841713,1.64249
29;-0.304944,0.358753,-0.425465,-0.41112,0.496667;-0.15319,-1.55663,0.841713,1.64249
