Passo;A  o
0;3
1;3
2;3
3;0
4;3
5;3
6;3
7;0
8;3
9;3
10;0
11;0
12;2
13;2
14;3
15;0
16;3
17;4
18;0
19;4
20;4
21;4
22;0
23;0
24;0
25;2
26;3
27;3
28;3
29;4
30;0
31;4
32;0
33;0
34;0
35;3
36;3
37;3
38;0
39;0
40;2
41;3
42;3
43;3
44;4
45;0
46;4
47;0
48;0
49;0
50;3
51;3
52;3
53;0
54;0
55;2
56;3
57;3
58;3
59;4
60;0
61;4
62;0
63;0
64;0
65;3
66;3
67;3
68;0
69;0
70;2
71;3
72;3
73;3
74;4
75;0
76;4
77;0
78;0
79;0
80;3
81;3
82;3
83;0
84;0
85;2
86;3
87;3
88;3
89;4
90;0
91;4
92;0
93;0
94;0
95;3
96;3
97;3
98;0
99;0
100;2
101;3
102;3
103;3
104;4
105;0
106;4
107;0
108;0
109;0
110;3
111;3
112;3
113;0
114;0
115;2
116;3
117;3
118;3
119;4
120;0
121;4
122;0
123;0
124;0
125;3
126;3
127;3
128;0
129;0
130;2
131;3
132;3
133;3
134;4
135;0
136;4
137;0
138;0
139;0
140;3
141;3
142;3
143;0
144;0
145;2
146;3
147;3
148;3
149;4
150;0
151;4
152;0
153;0
154;0
155;3
156;3
157;3
158;0
159;0
160;2
161;3
162;3
163;3
164;4
165;0
166;4
167;0
168;0
169;0
170;3
171;3
172;3
173;0
174;0
175;2
176;3
177;3
178;3
179;4
180;0
181;4
182;0
183;0
184;0
185;3
186;3
187;3
188;0
189;0
190;2
191;3
192;3
193;3
194;4
195;0
196;4
197;0
198;0
199;0
200;3
201;3
202;3
203;0
204;0
205;2
206;3
207;3
208;3
209;4
210;0
211;4
212;0
213;0
214;0
215;3
216;3
217;3
218;0
219;0
220;2
221;3
222;3
223;3
224;4
225;0
226;4
227;0
228;0
229;0
230;3
231;3
232;3
233;0
234;0
235;2
236;3
237;3
238;3
239;4
240;0
241;4
242;0
243;0
244;0
245;3
246;3
247;3
248;0
249;0
250;2
251;3
252;3
253;3
254;4
255;0
256;4
257;0
258;0
259;0
260;3
261;3
262;3
263;0
264;0
265;2
266;3
267;3
268;3
269;4
270;0
271;4
272;0
273;0
274;0
275;3
276;3
277;3
278;0
279;0
280;2
281;3
282;3
283;3
284;4
285;0
286;4
287;0
288;0
289;0
290;3
291;3
292;3
293;0
294;0
295;2
296;3
297;3
298;3
299;4
300;0
