Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;0.214708,-0.195507,-0.0521536,-0.111273,-0.15805,-0.348878,0.0349657,0.058513,-0.112494,0.0655076,-0.0620568,-0.249662,-0.134728,-0.0802721,-0.394539,-0.330434,-0.19744,-0.204382,0.131276,-0.448639;-1.08314,2.96628,0.793503,4.65874
1;0.31096,-0.388014,-0.0410317,-0.0556749,-0.463787,-0.361404,0.15059,0.058513,-0.212421,0.297528,-0.230219,-0.249662,-0.134728,0.256655,-0.331701,-0.225959,-0.150423,-0.525555,0.126171,-0.408659;-0.968692,4.68472,1.30586,3.87956
2;0.315874,-0.38834,0.0214202,-0.0556749,-0.42917,-0.294065,0.132366,0.058513,-0.184244,0.124315,-0.190598,-0.249662,-0.134728,0.277469,-0.225691,-0.169579,-0.25577,-0.37841,0.12726,-0.417325;-0.983643,3.73986,1.34335,4.43092
3;0.289263,-0.388271,0.00997268,-0.0556749,-0.469431,-0.303846,0.101423,0.058513,-0.188707,0.105103,-0.305199,-0.249662,-0.134728,0.203639,-0.251288,-0.220379,-0.262202,-0.41468,0.133371,-0.464565;-0.904888,3.72428,1.22293,4.98065
4;0.293157,-0.387881,-0.0211639,-0.0556749,-0.492405,-0.315632,0.108915,0.058513,-0.196266,0.116704,-0.307315,-0.249662,-0.134728,0.320622,-0.174393,-0.211151,-0.275028,-0.368089,0.132252,-0.45609;-0.901974,3.54585,1.28416,4.59052
5;0.527763,-0.464088,-0.537159,0.0488481,-0.525541,-0.672528,0.127141,0.414464,-0.596233,-0.0947754,-0.0157303,-0.171307,-0.314615,0.603474,-0.218428,0.129048,0.262146,-0.0172476,0.285774,-0.56964;-3.13509,1.13241,-3.29659,3.42243
6;0.4208,-0.279794,-0.528835,0.123035,-0.394558,-0.836762,0.139941,0.414464,-0.44119,-0.321543,0.587769,-0.171307,-0.314615,0.184379,-0.370525,0.532845,0.413675,-0.364337,0.237942,-0.160837;-2.69037,-0.0613295,-4.05493,1.26642
7;0.334481,-0.588358,-0.23587,0.211682,-0.549925,-0.592445,0.603563,0.612634,-0.0859609,-0.488611,0.874459,-0.378808,-0.675082,-0.692143,-0.273921,0.593995,0.740285,-0.506126,0.247948,-0.189468;0.771466,-5.67384,-11.2022,5.32601
8;0.28009,-0.539358,-0.0283314,-0.0872006,-0.146363,-0.54773,0.269478,0.738752,-0.224532,-0.0449972,0.930855,0.0487354,-0.879496,-0.550751,-0.0215885,0.767876,0.886351,-0.351554,0.530603,-0.47873;-0.963072,-5.48384,-9.68122,4.07726
9;0.359775,-0.342035,0.219173,0.00814961,-0.348599,-0.125422,-0.357355,0.543607,-0.11857,0.497602,0.977827,-0.41233,-0.822878,-0.736802,-0.516235,0.701903,0.74983,-0.83353,0.533944,-0.185033;1.29655,2.14295,-4.41455,1.61471
10;-0.0800314,-0.902701,-0.850191,0.489604,-0.86152,0.381553,-0.0872702,0.923691,0.0886256,0.385539,0.996402,0.305417,-0.626159,-0.0471936,-0.370213,0.378422,0.878274,-0.335401,0.647355,-0.264268;-1.48104,-8.64336,-5.21317,5.40893
11;-0.547153,-0.568698,-0.795827,0.424991,-0.858923,-0.309991,-0.129969,0.923691,0.624892,0.531674,0.99863,0.305417,-0.626159,0.216987,-0.359229,0.905695,0.836594,-0.41473,0.581203,0.625449;3.29189,-10.8824,-4.38956,-5.00303
