Passo;A  o
0;3
1;1
2;3
3;3
4;3
5;3
6;1
7;3
8;3
9;4
10;4
11;1
12;4
13;1
14;3
15;1
16;3
17;2
18;3
19;4
20;4
21;1
22;3
23;1
24;3
25;3
26;2
27;3
28;3
29;4
30;4
31;1
32;3
33;1
34;3
35;3
36;2
37;3
38;3
39;4
40;1
41;3
42;3
43;4
44;1
45;3
46;4
47;4
48;1
49;3
50;1
51;3
52;3
53;2
54;3
55;3
56;4
57;4
58;1
59;3
60;1
61;3
62;3
63;3
64;1
65;3
66;2
67;3
68;3
69;4
70;4
71;1
72;4
73;1
74;3
75;1
76;3
77;2
78;3
79;4
80;4
81;1
82;3
83;1
84;3
85;3
86;2
87;3
88;3
89;4
90;4
91;1
92;3
93;1
94;3
95;3
96;2
97;3
98;3
99;4
100;4
101;1
102;3
103;1
104;3
105;3
106;3
107;3
108;3
109;4
110;4
111;1
112;3
113;1
114;3
115;3
116;2
117;3
118;3
119;4
120;1
121;3
122;3
123;4
124;1
125;3
126;4
127;4
128;1
129;3
130;1
131;3
132;3
133;2
134;3
135;3
136;4
137;4
138;1
139;3
140;1
141;3
142;3
143;2
144;3
145;3
146;4
147;4
148;1
149;3
150;1
151;3
152;3
153;2
154;3
155;3
156;4
157;4
158;1
159;3
160;1
161;3
162;3
163;2
164;3
165;3
166;4
167;1
168;3
169;1
170;3
171;4
172;4
173;1
174;3
175;1
176;3
177;3
178;2
179;3
180;3
181;4
182;4
183;1
184;3
185;1
186;3
187;3
188;2
189;3
190;3
191;4
192;1
193;3
194;4
195;1
196;3
197;4
198;4
199;1
200;3
201;1
202;3
203;3
204;2
205;3
206;3
207;4
208;4
209;1
210;3
211;1
212;3
213;3
214;2
215;3
216;3
217;4
218;4
219;1
220;3
221;1
222;3
223;3
224;2
225;3
226;3
227;4
228;4
229;1
230;3
231;1
232;3
233;3
234;2
235;3
236;3
237;4
238;1
239;3
240;4
241;1
242;3
243;4
244;4
245;1
246;3
247;1
248;3
249;3
250;2
251;3
252;3
253;4
254;4
255;1
256;3
257;1
258;3
259;3
260;3
261;1
262;3
263;2
264;3
265;3
266;4
267;4
268;1
269;4
270;1
271;3
272;1
273;3
274;2
275;3
276;4
277;4
278;1
279;3
280;1
281;3
282;3
283;2
284;3
285;3
286;4
287;4
288;1
289;3
290;1
291;3
292;3
293;2
294;3
295;3
296;4
297;4
298;1
299;3
300;0
