0.00000000, 0.00006197, 0.00000000, 0.00000469, 0.00000081, 0.00002146, 0.00005140, 0.00021872, 0.00000277, 0.00003950, 0.00000902, 0.00004145, 0.00000347, 0.00000575, 0.00000052, 0.00002294, 0.00000006, 0.00005296, 0.00023989, 0.00000178, 0.00000345, 0.00000490, 0.00001037, 0.00002633, 0.00000650, 0.00003105, 0.00003862, 0.00008103, 0.00003662, 0.00003705, 0.00006349, 0.00013306, 0.00000178, 0.00000342, 0.00001613, 0.00000824, 0.00001762, 0.00000216, 0.00009683, 0.00005598, 0.00006084, 0.00008261, 0.00001123, 0.00008430, 0.00000065, 0.00001750, 0.00000958, 0.00001356, 0.00000204, 0.00000016, 0.00009030, 0.00002233, 0.00001057, 0.00003029, 0.00000215, 0.00001002, 0.00002338, 0.00002999, 0.00001134, 0.00000698, 0.00004241, 0.00004285, 0.00000019, 0.00001698, 0.00023797, 0.00000031, 0.00002553, 0.00005593, 0.00000984, 0.00006342, 0.00000168, 0.00000140, 0.00002711, 0.00000801, 0.00000799, 0.00004290, 0.00000236, 0.00003053, 0.00004328, 0.00010416, 0.00000048, 0.00000979, 0.00000435, 0.00010388, 0.00005922, 0.00006119, 0.00006691, 0.00000836, 0.00001550, 0.00007236, 0.00000145, 0.00001952, 0.00004862, 0.00000079, 0.00001525, 0.00000581, 0.00000752, 0.00003667, 0.00004682, 0.00029687, 0.00008720, 0.00002029, 0.00000289, 0.00001269, 0.00006012, 0.00001311, 0.00000676, 0.00001178, 0.00000426, 0.00000048, 0.00000446, 0.00001209, 0.00006800, 0.00016676, 0.00005455, 0.00000281, 0.00001743, 0.00000023, 0.00000232, 0.00000399, 0.00002092, 0.00000000, 0.00006554, 0.00005464, 0.00000006, 0.00004706, 0.00000117, 0.00000744, 0.00001302, 0.00005414, 0.00001182, 0.00000297, 0.00013721, 0.00003360, 0.00011701, 0.00003538, 0.00003903, 0.00005286, 0.00007774, 0.00000525, 0.00005530, 0.00004827, 0.00006326, 0.00000626, 0.00000087, 0.00000226, 0.00000345, 0.00001511, 0.00005040, 0.00006032, 0.00001578, 0.00007376, 0.00003907, 0.00002826, 0.00000572, 0.00000879, 0.00000595, 0.00000801, 0.00005372, 0.00000381, 0.00001764, 0.00053993, 0.00000093, 0.00000011
0.00006197, 0.00000000, 0.00001229, 0.00004647, 0.00001021, 0.00013576, 0.00009026, 0.00001309, 0.00004171, 0.00001090, 0.00000000, 0.00001897, 0.00005748, 0.00010036, 0.00007125, 0.00000006, 0.00003980, 0.00000896, 0.00000010, 0.00001546, 0.00000944, 0.00000194, 0.00004818, 0.00000000, 0.00005444, 0.00000008, 0.00002407, 0.00014962, 0.00002094, 0.00008088, 0.00000014, 0.00005825, 0.00003152, 0.00005277, 0.00026539, 0.00001692, 0.00001058, 0.00001640, 0.00006292, 0.00001009, 0.00002049, 0.00030215, 0.00002472, 0.00000046, 0.00008535, 0.00000257, 0.00002056, 0.00000147, 0.00003553, 0.00000282, 0.00003913, 0.00001230, 0.00000179, 0.00007919, 0.00000275, 0.00000824, 0.00001670, 0.00000183, 0.00001975, 0.00000204, 0.00001492, 0.00002311, 0.00000373, 0.00000120, 0.00000610, 0.00000449, 0.00003737, 0.00000000, 0.00004524, 0.00001522, 0.00000000, 0.00000846, 0.00003704, 0.00000742, 0.00000000, 0.00000382, 0.00007751, 0.00000846, 0.00001638, 0.00006428, 0.00001111, 0.00001232, 0.00000055, 0.00001013, 0.00008322, 0.00006642, 0.00003417, 0.00003083, 0.00000216, 0.00007551, 0.00003264, 0.00002643, 0.00001096, 0.00000191, 0.00007966, 0.00002016, 0.00003280, 0.00001039, 0.00000355, 0.00001324, 0.00000272, 0.00005201, 0.00000070, 0.00003718, 0.00000010, 0.00004190, 0.00002088, 0.00001608, 0.00000009, 0.00006350, 0.00000061, 0.00000824, 0.00003036, 0.00007487, 0.00001440, 0.00000125, 0.00007507, 0.00003302, 0.00001896, 0.00003199, 0.00002217, 0.00001702, 0.00000147, 0.00000303, 0.00016903, 0.00001215, 0.00002613, 0.00003459, 0.00000790, 0.00000295, 0.00000000, 0.00001166, 0.00009245, 0.00001676, 0.00000571, 0.00004176, 0.00001564, 0.00004154, 0.00001921, 0.00009717, 0.00004329, 0.00002623, 0.00003133, 0.00002034, 0.00005417, 0.00003957, 0.00000291, 0.00000754, 0.00001038, 0.00000534, 0.00001870, 0.00005417, 0.00000290, 0.00009346, 0.00006393, 0.00002546, 0.00001021, 0.00000000, 0.00000755, 0.00000052, 0.00001103, 0.00019407, 0.00002717, 0.00007638
0.00000000, 0.00001229, 0.00000000, 0.00002582, 0.00002075, 0.00000617, 0.00000376, 0.00003014, 0.00000856, 0.00002304, 0.00000054, 0.00000483, 0.00012476, 0.00000514, 0.00005667, 0.00010600, 0.00000356, 0.00000044, 0.00000001, 0.00000057, 0.00003162, 0.00001003, 0.00000539, 0.00000744, 0.00001415, 0.00000044, 0.00007118, 0.00005548, 0.00001543, 0.00000173, 0.00009590, 0.00000825, 0.00004200, 0.00001785, 0.00001083, 0.00001634, 0.00000465, 0.00004405, 0.00002028, 0.00001218, 0.00000245, 0.00002877, 0.00021459, 0.00003995, 0.00018707, 0.00002789, 0.00000534, 0.00007500, 0.00000328, 0.00002954, 0.00000869, 0.00016391, 0.00002317, 0.00001356, 0.00018065, 0.00002623, 0.00001621, 0.00002008, 0.00006922, 0.00005023, 0.00000036, 0.00004142, 0.00001208, 0.00021568, 0.00000938, 0.00000416, 0.00003048, 0.00000011, 0.00001428, 0.00004388, 0.00007759, 0.00001994, 0.00004780, 0.00003337, 0.00028244, 0.00000274, 0.00000001, 0.00003820, 0.00000434, 0.00000055, 0.00000300, 0.00000495, 0.00000472, 0.00000092, 0.00000920, 0.00000701, 0.00001360, 0.00008649, 0.00010629, 0.00000727, 0.00000000, 0.00008767, 0.00002591, 0.00000498, 0.00000016, 0.00000268, 0.00000180, 0.00001681, 0.00000669, 0.00003616, 0.00001825, 0.00000088, 0.00000528, 0.00000144, 0.00002134, 0.00002344, 0.00000318, 0.00000066, 0.00001030, 0.00001258, 0.00012541, 0.00001091, 0.00001235, 0.00004614, 0.00020069, 0.00000836, 0.00000863, 0.00010180, 0.00003803, 0.00001722, 0.00001543, 0.00000001, 0.00008780, 0.00014619, 0.00006809, 0.00010402, 0.00003399, 0.00005550, 0.00004168, 0.00009964, 0.00000010, 0.00002640, 0.00009866, 0.00000004, 0.00000804, 0.00003609, 0.00001397, 0.00000755, 0.00015659, 0.00000074, 0.00001368, 0.00001289, 0.00000953, 0.00001225, 0.00005502, 0.00001833, 0.00003363, 0.00004677, 0.00000016, 0.00001567, 0.00004107, 0.00000558, 0.00003769, 0.00004267, 0.00003611, 0.00006531, 0.00002718, 0.00005726, 0.00000913, 0.00000469, 0.00000000, 0.00002652, 0.00000527, 0.00000003
0.00000469, 0.00004647, 0.00002582, 0.00000000, 0.00000071, 0.00009372, 0.00000268, 0.00020909, 0.00006591, 0.00000381, 0.00002798, 0.00000575, 0.00001389, 0.00001537, 0.00000152, 0.00011962, 0.00002315, 0.00000774, 0.00001021, 0.00000005, 0.00012316, 0.00004075, 0.00006588, 0.00002260, 0.00001137, 0.00000917, 0.00000315, 0.00018159, 0.00001089, 0.00003405, 0.00001695, 0.00000009, 0.00005394, 0.00002195, 0.00005717, 0.00000726, 0.00004338, 0.00002300, 0.00002394, 0.00000000, 0.00003061, 0.00001391, 0.00016893, 0.00010230, 0.00003618, 0.00000315, 0.00000301, 0.00006769, 0.00000000, 0.00005306, 0.00010344, 0.00021202, 0.00007023, 0.00001724, 0.00001092, 0.00005970, 0.00022730, 0.00002449, 0.00000075, 0.00005847, 0.00002064, 0.00001402, 0.00000159, 0.00005228, 0.00000413, 0.00000090, 0.00005881, 0.00004101, 0.00005791, 0.00000250, 0.00000230, 0.00001124, 0.00000007, 0.00000096, 0.00002329, 0.00001949, 0.00000109, 0.00002478, 0.00001645, 0.00003340, 0.00001926, 0.00008261, 0.00001773, 0.00003594, 0.00000252, 0.00000000, 0.00001498, 0.00000515, 0.00000789, 0.00003683, 0.00004550, 0.00000210, 0.00001234, 0.00006503, 0.00002319, 0.00001017, 0.00000123, 0.00005326, 0.00003788, 0.00000196, 0.00000045, 0.00005680, 0.00003962, 0.00002828, 0.00000860, 0.00005061, 0.00005491, 0.00026190, 0.00002410, 0.00004032, 0.00005959, 0.00004033, 0.00000018, 0.00003845, 0.00014334, 0.00002969, 0.00001207, 0.00006096, 0.00001758, 0.00006150, 0.00001199, 0.00005006, 0.00002060, 0.00002200, 0.00011258, 0.00010472, 0.00000102, 0.00002773, 0.00004736, 0.00000085, 0.00002813, 0.00000316, 0.00007134, 0.00005352, 0.00000565, 0.00000170, 0.00001324, 0.00008661, 0.00000309, 0.00002175, 0.00000149, 0.00010756, 0.00001145, 0.00007980, 0.00003093, 0.00000372, 0.00034915, 0.00012540, 0.00012392, 0.00003565, 0.00001585, 0.00002303, 0.00020121, 0.00002989, 0.00005856, 0.00005711, 0.00000494, 0.00004643, 0.00013255, 0.00002909, 0.00006368, 0.00000856, 0.00003151, 0.00011472
0.00000081, 0.00001021, 0.00002075, 0.00000071, 0.00000000, 0.00000132, 0.00000371, 0.00008815, 0.00000003, 0.00001936, 0.00008254, 0.00006985, 0.00002114, 0.00001497, 0.00002555, 0.00000510, 0.00000889, 0.00003278, 0.00106582, 0.00001640, 0.00000063, 0.00002213, 0.00000224, 0.00002016, 0.00004145, 0.00003917, 0.00002011, 0.00003710, 0.00002020, 0.00000715, 0.00000268, 0.00001662, 0.00013539, 0.00000409, 0.00001704, 0.00000701, 0.00000011, 0.00000036, 0.00001912, 0.00000008, 0.00000768, 0.00002643, 0.00004708, 0.00003961, 0.00001488, 0.00012434, 0.00000159, 0.00000126, 0.00002412, 0.00000683, 0.00000235, 0.00000193, 0.00001505, 0.00008685, 0.00001043, 0.00001814, 0.00000897, 0.00001096, 0.00003829, 0.00001489, 0.00002607, 0.00003136, 0.00001476, 0.00000002, 0.00001951, 0.00000199, 0.00001701, 0.00002499, 0.00000000, 0.00000045, 0.00006967, 0.00001161, 0.00003795, 0.00003042, 0.00006101, 0.00000560, 0.00000926, 0.00003107, 0.00000135, 0.00000135, 0.00000116, 0.00000139, 0.00000704, 0.00002004, 0.00000068, 0.00000492, 0.00001373, 0.00000491, 0.00004603, 0.00000942, 0.00000004, 0.00004213, 0.00001285, 0.00005602, 0.00000256, 0.00003627, 0.00001729, 0.00001190, 0.00004011, 0.00000394, 0.00000768, 0.00006401, 0.00000834, 0.00003396, 0.00002179, 0.00000297, 0.00000000, 0.00000015, 0.00005811, 0.00000000, 0.00000000, 0.00001710, 0.00000989, 0.00000982, 0.00010402, 0.00006951, 0.00004187, 0.00000378, 0.00002791, 0.00000057, 0.00002343, 0.00000000, 0.00002879, 0.00001115, 0.00000062, 0.00001946, 0.00008814, 0.00001468, 0.00009918, 0.00003234, 0.00000205, 0.00000172, 0.00001524, 0.00002193, 0.00002713, 0.00000032, 0.00000016, 0.00009204, 0.00006291, 0.00000399, 0.00004774, 0.00001051, 0.00000359, 0.00007758, 0.00000446, 0.00006595, 0.00000396, 0.00008482, 0.00001079, 0.00000101, 0.00000123, 0.00000964, 0.00000074, 0.00003878, 0.00004521, 0.00002298, 0.00001602, 0.00000952, 0.00017601, 0.00006261, 0.00000066, 0.00005025, 0.00001341, 0.00000672
0.00002146, 0.00013576, 0.00000617, 0.00009372, 0.00000132, 0.00000000, 0.00003876, 0.00002977, 0.00001631, 0.00001387, 0.00002275, 0.00001541, 0.00002700, 0.00000015, 0.00017768, 0.00019994, 0.00004772, 0.00000351, 0.00000005, 0.00001036, 0.00004337, 0.00010444, 0.00000070, 0.00000321, 0.00002545, 0.00000486, 0.00000214, 0.00001035, 0.00001068, 0.00000799, 0.00000308, 0.00002774, 0.00017347, 0.00005669, 0.00005043, 0.00000028, 0.00006326, 0.00000721, 0.00000012, 0.00001990, 0.00002829, 0.00000170, 0.00000550, 0.00000087, 0.00003667, 0.00000339, 0.00001510, 0.00011262, 0.00001973, 0.00000565, 0.00001770, 0.00020339, 0.00000596, 0.00000719, 0.00000231, 0.00002738, 0.00001501, 0.00000261, 0.00002422, 0.00006306, 0.00005871, 0.00000240, 0.00000402, 0.00000534, 0.00010509, 0.00000169, 0.00004997, 0.00000743, 0.00006816, 0.00002154, 0.00000459, 0.00007201, 0.00001758, 0.00000897, 0.00002539, 0.00010525, 0.00002360, 0.00000090, 0.00000528, 0.00003366, 0.00001196, 0.00002462, 0.00001923, 0.00002470, 0.00027178, 0.00002080, 0.00001176, 0.00003633, 0.00000174, 0.00022921, 0.00001969, 0.00000000, 0.00009048, 0.00000068, 0.00003791, 0.00003857, 0.00000030, 0.00004366, 0.00000004, 0.00000738, 0.00034557, 0.00003718, 0.00008650, 0.00045805, 0.00001598, 0.00000000, 0.00002445, 0.00002349, 0.00007181, 0.00000506, 0.00000475, 0.00002443, 0.00000718, 0.00000554, 0.00000346, 0.00000113, 0.00001462, 0.00000267, 0.00025379, 0.00000697, 0.00002020, 0.00001974, 0.00006711, 0.00001807, 0.00000156, 0.00000000, 0.00001166, 0.00000756, 0.00002035, 0.00005233, 0.00001346, 0.00000415, 0.00013190, 0.00000045, 0.00000005, 0.00014590, 0.00002167, 0.00010258, 0.00000455, 0.00003837, 0.00005836, 0.00000960, 0.00001809, 0.00001498, 0.00003503, 0.00008078, 0.00000833, 0.00004637, 0.00001121, 0.00000469, 0.00003930, 0.00035410, 0.00007257, 0.00000818, 0.00007323, 0.00000594, 0.00000003, 0.00004920, 0.00001868, 0.00000494, 0.00002135, 0.00000827, 0.00008935, 0.00004178
0.00005140, 0.00009026, 0.00000376, 0.00000268, 0.00000371, 0.00003876, 0.00000000, 0.00002429, 0.00000303, 0.00001469, 0.00015844, 0.00011854, 0.00002332, 0.00001138, 0.00002031, 0.00001252, 0.00000000, 0.00008198, 0.00000220, 0.00002925, 0.00002791, 0.00000165, 0.00000674, 0.00003054, 0.00000036, 0.00004782, 0.00000156, 0.00004319, 0.00011250, 0.00000819, 0.00009621, 0.00000368, 0.00007727, 0.00000026, 0.00000103, 0.00020463, 0.00003438, 0.00000124, 0.00001673, 0.00000785, 0.00000004, 0.00001780, 0.00001389, 0.00002009, 0.00000145, 0.00000463, 0.00003809, 0.00000091, 0.00004919, 0.00001221, 0.00001768, 0.00000006, 0.00004738, 0.00004021, 0.00007529, 0.00010418, 0.00000141, 0.00000472, 0.00001883, 0.00001224, 0.00022656, 0.00001823, 0.00001816, 0.00002209, 0.00007187, 0.00001012, 0.00000372, 0.00000696, 0.00001377, 0.00000823, 0.00001764, 0.00000153, 0.00001409, 0.00003873, 0.00000178, 0.00002735, 0.00002177, 0.00001377, 0.00001930, 0.00005441, 0.00000942, 0.00000321, 0.00000143, 0.00001489, 0.00002173, 0.00005254, 0.00001118, 0.00000150, 0.00000298, 0.00000015, 0.00001271, 0.00007811, 0.00000218, 0.00000447, 0.00005141, 0.00004179, 0.00000553, 0.00000591, 0.00004279, 0.00003630, 0.00004884, 0.00001086, 0.00000066, 0.00000588, 0.00006549, 0.00005573, 0.00001102, 0.00000667, 0.00000509, 0.00001659, 0.00000427, 0.00001114, 0.00000227, 0.00001283, 0.00001845, 0.00000424, 0.00002850, 0.00001155, 0.00002288, 0.00001070, 0.00000528, 0.00000379, 0.00001197, 0.00010767, 0.00000246, 0.00013085, 0.00000751, 0.00002714, 0.00002560, 0.00000791, 0.00001553, 0.00003825, 0.00000296, 0.00000326, 0.00000058, 0.00000013, 0.00000427, 0.00007709, 0.00005690, 0.00000228, 0.00005685, 0.00000169, 0.00002024, 0.00000000, 0.00010967, 0.00000739, 0.00002537, 0.00001693, 0.00001015, 0.00004538, 0.00009118, 0.00000279, 0.00006434, 0.00013971, 0.00000739, 0.00000154, 0.00003039, 0.00000019, 0.00000124, 0.00000029, 0.00007596, 0.00007774, 0.00000020, 0.00000717
0.00021872, 0.00001309, 0.00003014, 0.00020909, 0.00008815, 0.00002977, 0.00002429, 0.00000000, 0.00002517, 0.00000087, 0.00026513, 0.00003358, 0.00001160, 0.00007871, 0.00005283, 0.00009340, 0.00001548, 0.00005217, 0.00000515, 0.00000832, 0.00003188, 0.00001538, 0.00002765, 0.00000000, 0.00000300, 0.00000005, 0.00006125, 0.00004616, 0.00007190, 0.00000956, 0.00002454, 0.00008503, 0.00004477, 0.00010309, 0.00000570, 0.00000955, 0.00000016, 0.00000702, 0.00000625, 0.00000091, 0.00002921, 0.00000916, 0.00001434, 0.00000116, 0.00004813, 0.00001676, 0.00001903, 0.00000340, 0.00003299, 0.00000569, 0.00004497, 0.00000424, 0.00000002, 0.00000667, 0.00000268, 0.00000687, 0.00000829, 0.00000045, 0.00002305, 0.00005967, 0.00000154, 0.00013639, 0.00000476, 0.00003766, 0.00000840, 0.00000715, 0.00000753, 0.00000169, 0.00000115, 0.00005451, 0.00001616, 0.00000729, 0.00000007, 0.00006659, 0.00003689, 0.00000668, 0.00004180, 0.00000168, 0.00005810, 0.00004423, 0.00014407, 0.00001869, 0.00001178, 0.00003538, 0.00002374, 0.00003415, 0.00001206, 0.00011324, 0.00002604, 0.00009343, 0.00002713, 0.00006039, 0.00000227, 0.00000110, 0.00000001, 0.00006902, 0.00001662, 0.00004716, 0.00000683, 0.00003547, 0.00004641, 0.00000313, 0.00000043, 0.00005793, 0.00000135, 0.00002824, 0.00006764, 0.00009977, 0.00009200, 0.00009056, 0.00001947, 0.00000761, 0.00003316, 0.00004488, 0.00002104, 0.00000203, 0.00001506, 0.00000298, 0.00000018, 0.00022018, 0.00006685, 0.00000000, 0.00000388, 0.00001075, 0.00002888, 0.00004080, 0.00004288, 0.00008917, 0.00001930, 0.00000558, 0.00004246, 0.00000291, 0.00000001, 0.00003084, 0.00000114, 0.00004353, 0.00001037, 0.00002354, 0.00000204, 0.00000119, 0.00001076, 0.00005566, 0.00006764, 0.00000390, 0.00000035, 0.00000752, 0.00009382, 0.00004672, 0.00000913, 0.00001123, 0.00000630, 0.00001024, 0.00000354, 0.00001625, 0.00009349, 0.00001955, 0.00000439, 0.00002154, 0.00001219, 0.00008501, 0.00003478, 0.00000011, 0.00000562, 0.00001037
0.00000277, 0.00004171, 0.00000856, 0.00006591, 0.00000003, 0.00001631, 0.00000303, 0.00002517, 0.00000000, 0.00001590, 0.00000591, 0.00000176, 0.00000616, 0.00001736, 0.00003918, 0.00002360, 0.00004064, 0.00005274, 0.00002037, 0.00002176, 0.00000265, 0.00001139, 0.00000468, 0.00000549, 0.00003112, 0.00001183, 0.00002459, 0.00001035, 0.00003319, 0.00000483, 0.00002123, 0.00007227, 0.00001315, 0.00004998, 0.00000180, 0.00002989, 0.00000018, 0.00002683, 0.00003616, 0.00002444, 0.00004240, 0.00000256, 0.00001677, 0.00015081, 0.00000370, 0.00002309, 0.00002560, 0.00000547, 0.00006192, 0.00000724, 0.00000040, 0.00003984, 0.00003339, 0.00003414, 0.00004569, 0.00004951, 0.00000484, 0.00004181, 0.00001484, 0.00008927, 0.00000560, 0.00001328, 0.00006767, 0.00000833, 0.00000495, 0.00000703, 0.00000285, 0.00004385, 0.00009912, 0.00001311, 0.00002394, 0.00004024, 0.00007156, 0.00005428, 0.00000523, 0.00002521, 0.00004365, 0.00000268, 0.00000287, 0.00000008, 0.00001814, 0.00000109, 0.00000820, 0.00000021, 0.00000526, 0.00001499, 0.00000576, 0.00000875, 0.00002999, 0.00000037, 0.00000897, 0.00001063, 0.00001384, 0.00000675, 0.00000688, 0.00001483, 0.00000923, 0.00004158, 0.00000030, 0.00004921, 0.00000023, 0.00049252, 0.00000291, 0.00003249, 0.00004706, 0.00001398, 0.00000249, 0.00000021, 0.00024183, 0.00006766, 0.00000824, 0.00075135, 0.00011058, 0.00000690, 0.00000515, 0.00000373, 0.00002524, 0.00001779, 0.00004312, 0.00000384, 0.00000583, 0.00002162, 0.00014396, 0.00008138, 0.00000468, 0.00004868, 0.00004983, 0.00001000, 0.00000730, 0.00000050, 0.00000043, 0.00000458, 0.00001198, 0.00001450, 0.00001578, 0.00000519, 0.00000367, 0.00002014, 0.00010510, 0.00004154, 0.00000000, 0.00000394, 0.00007693, 0.00003198, 0.00002557, 0.00002650, 0.00000436, 0.00003654, 0.00004175, 0.00000406, 0.00000255, 0.00000861, 0.00006706, 0.00000564, 0.00000128, 0.00001254, 0.00011534, 0.00003701, 0.00002272, 0.00003393, 0.00003679, 0.00003550, 0.00000517, 0.00003048
0.00003950, 0.00001090, 0.00002304, 0.00000381, 0.00001936, 0.00001387, 0.00001469, 0.00000087, 0.00001590, 0.00000000, 0.00000304, 0.00000497, 0.00002747, 0.00002645, 0.00001596, 0.00003337, 0.00027326, 0.00008264, 0.00000124, 0.00004282, 0.00000117, 0.00016167, 0.00001694, 0.00014720, 0.00004503, 0.00002104, 0.00003804, 0.00004541, 0.00000005, 0.00000542, 0.00001255, 0.00005990, 0.00004228, 0.00001685, 0.00004829, 0.00003430, 0.00000020, 0.00000003, 0.00004653, 0.00002459, 0.00009118, 0.00000813, 0.00005777, 0.00000282, 0.00002082, 0.00000000, 0.00000989, 0.00003012, 0.00000964, 0.00009984, 0.00001618, 0.00000189, 0.00002388, 0.00000095, 0.00003719, 0.00003911, 0.00000152, 0.00003165, 0.00001178, 0.00010831, 0.00000574, 0.00004113, 0.00000335, 0.00012355, 0.00002618, 0.00003409, 0.00001085, 0.00001963, 0.00001991, 0.00002774, 0.00002064, 0.00006076, 0.00000622, 0.00001134, 0.00004826, 0.00001856, 0.00000621, 0.00001656, 0.00007372, 0.00007635, 0.00000299, 0.00001516, 0.00010802, 0.00000468, 0.00000446, 0.00000521, 0.00000493, 0.00002573, 0.00000018, 0.00000523, 0.00000650, 0.00000005, 0.00006589, 0.00003428, 0.00004881, 0.00000401, 0.00015670, 0.00000924, 0.00004477, 0.00001628, 0.00001980, 0.00000301, 0.00000001, 0.00005808, 0.00000687, 0.00013633, 0.00003184, 0.00001872, 0.00001965, 0.00000122, 0.00019979, 0.00001379, 0.00000186, 0.00000373, 0.00000100, 0.00001567, 0.00008034, 0.00003958, 0.00000473, 0.00000190, 0.00000010, 0.00000736, 0.00001825, 0.00002038, 0.00002681, 0.00007761, 0.00009468, 0.00003376, 0.00000255, 0.00002722, 0.00006281, 0.00000154, 0.00000433, 0.00000709, 0.00004074, 0.00001199, 0.00000097, 0.00000587, 0.00004012, 0.00002610, 0.00001279, 0.00000346, 0.00006347, 0.00000708, 0.00001527, 0.00005066, 0.00000706, 0.00000671, 0.00015852, 0.00000237, 0.00001407, 0.00000190, 0.00000773, 0.00000472, 0.00002090, 0.00013094, 0.00002020, 0.00003924, 0.00003664, 0.00001844, 0.00000376, 0.00006432, 0.00000000, 0.00000067
