Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;0.472236,0.0984486,-0.310739,0.416473,-0.436819,-0.309285,0.34621,-0.390533,-0.107221,-0.480775,0.428067,-0.0811033,0.520503,0.20409,-0.228834,0.0564795,0.0382467,-0.350421,0.156273,0.350087,0.277491,-0.164756,0.136155,0.243275,-0.406629,0.302175,0.167353,-0.155956,0.456927,0.45385,0.362276,0.165016,0.268667,-0.182888,-0.0981376,-0.48132,0.481046,0.0872623,0.403488,-0.179892;3770.48,-27249.5,-5958.08,17982.5
1;0.765259,0.215384,0.133989,0.676392,-0.372739,-0.318883,-0.231708,-0.129857,-0.0949878,-0.715749,0.496127,0.0813683,0.803422,0.349691,-0.21231,0.39273,-0.084655,-0.0971796,0.460331,0.342232,-0.184725,0.0247396,-0.0242226,0.248355,0.154275,0.677242,0.17487,-0.0563939,0.481224,0.789213,0.309903,0.220458,0.230947,-0.26764,-0.246714,-0.435035,0.64915,0.181296,0.597157,0.0412189;-21470.6,-27698.2,-10790,7003.41
2;0.849264,0.327234,0.236924,0.659269,-0.32681,-0.34344,-0.48811,-0.410759,-0.149453,-0.810309,0.604289,0.174861,0.787217,0.330841,-0.244217,0.523015,-0.0454104,-0.0400248,0.501072,0.34212,-0.534987,0.218117,-0.125429,0.316197,-0.366553,0.776582,0.201452,0.0743314,0.499898,0.687908,0.504244,0.242848,0.210141,-0.530069,0.208214,-0.406095,0.581138,0.0480506,0.673369,-0.0683297;-32590,-22598.5,-14197.9,16127.3
3;0.870155,0.358534,0.342115,0.604451,-0.373278,-0.610017,-0.695145,-0.124819,-0.079953,-0.790911,0.641436,0.290584,0.748373,0.349281,-0.114169,0.513396,-0.0727871,-0.019397,0.509783,0.341674,-0.582532,0.374574,0.16478,0.673707,-0.230768,0.807398,0.191336,-0.00888542,0.521631,0.765787,0.532912,0.332112,0.211338,-0.448085,0.363811,-0.385755,0.689844,0.0863946,0.644624,-0.071399;-39775.9,-14065,-16967,12811
4;0.863883,0.365857,0.33215,0.578941,-0.392328,-0.65232,-0.762997,-0.189557,-0.14782,-0.832251,0.634222,0.488695,0.773221,0.272865,-0.105958,0.495992,0.0286636,0.270641,0.503523,0.341258,-0.55945,0.36019,0.304534,0.706415,-0.507224,0.779814,0.207598,-0.0745849,0.522137,0.716453,0.541276,0.289753,0.214205,-0.389167,0.376617,-0.394757,0.528696,0.0580207,0.522961,-0.0568303;-38604.6,-12997.3,-17847.4,15544.3
5;0.878372,0.360184,0.324644,0.516245,-0.390887,-0.665788,-0.777386,-0.0442943,-0.137305,-0.832151,0.649962,0.546885,0.763714,0.259228,-0.106223,0.507604,0.0488876,0.389023,0.465711,0.341167,-0.552574,0.367063,0.315816,0.794347,-0.504582,0.791285,0.183651,-0.119368,0.527674,0.798974,0.468086,0.275449,0.212372,-0.362983,0.565225,-0.412985,0.448522,0.0797185,0.455255,0.00717082;-39456.2,-11547.1,-16985.1,14876.8
6;0.800159,-0.0789459,0.689868,0.391121,-0.518834,-0.433273,-0.882698,-0.29504,-0.15765,-0.920013,0.809897,0.77224,0.686159,0.133496,-0.146497,0.282619,0.22434,0.290714,0.672085,0.421121,-0.809847,0.356268,0.574785,0.689132,-0.827407,0.822015,-0.264904,0.431977,0.640274,0.466728,0.532723,0.62436,-0.233421,-0.0490699,0.324357,-0.307236,0.323663,0.196683,0.638197,0.133284;-45599.1,-18413.6,-23263.9,32326.7
7;0.849213,-0.131444,0.675902,0.287751,-0.506171,-0.359602,-0.933024,-0.121019,0.117849,-0.955701,0.811852,0.884496,0.798933,0.0279703,-0.185327,0.17052,0.09087,0.0883889,0.505961,0.422952,-0.82044,0.20725,0.460887,0.804177,-0.804098,0.77768,-0.296788,0.311543,0.58102,0.606304,0.721141,0.347544,-0.227744,-0.379051,0.127482,-0.289892,0.432585,0.327344,0.625618,0.160504;-43373.3,-26935.3,-19757.5,29798.3
8;0.986198,-0.263092,0.790769,-0.32293,-0.691331,-0.764531,-0.767728,0.203426,0.757103,-0.929889,0.941568,0.911495,0.964841,-0.0947853,-0.09143,0.147805,-0.111468,0.811958,-0.0364465,0.665688,-0.723449,0.447774,-0.522549,0.909026,-0.941455,0.979771,-0.277686,0.450109,0.596378,0.68829,0.91395,-0.353999,-0.190898,0.133135,0.478935,-0.217535,0.44139,0.281768,-0.372832,-0.331998;-37433.6,8346.03,-20699.3,17037.3
9;0.975853,-0.199455,0.700021,-0.508572,-0.700815,-0.752399,-0.613644,0.304569,0.723102,-0.70306,0.918811,0.822702,0.978405,-0.332874,-0.039601,0.249947,-0.00497687,0.790132,-0.35791,0.665753,-0.67147,0.546614,-0.333944,0.898995,-0.931313,0.983555,-0.31865,0.318773,0.538299,0.748059,0.900627,-0.539249,-0.203225,0.304946,0.87328,-0.577185,0.651527,0.239371,-0.763261,-0.144957;-37186.7,19553.5,-12471.6,10531.3
10;0.694649,-0.443674,0.637507,0.0158999,-0.858901,-0.283535,-0.81507,-0.146525,0.065678,-0.925521,0.865622,0.879764,0.927381,-0.402212,0.0164138,0.766169,0.588655,0.727135,0.137387,0.0640069,-0.596799,0.19521,0.213727,0.875278,-0.850006,0.711523,-0.533768,-0.200067,0.490205,0.829318,0.738783,-0.727538,0.144137,0.145086,0.719882,-0.354068,0.448024,0.357648,-0.324015,-0.00059925;-34628.3,119.297,1569.52,10183.7
11;0.941799,-0.415098,0.842169,-0.20679,-0.818177,-0.549389,-0.891883,-0.535757,0.601906,-0.889313,0.92174,0.944857,0.853963,-0.290808,-0.40718,0.813495,0.186415,0.792275,0.591375,0.580396,-0.487892,0.143943,-0.441806,0.834293,-0.906384,0.926578,-0.757259,0.197598,0.447708,0.869932,0.713082,-0.858583,0.340106,0.156106,0.899071,-0.128618,0.443552,0.700814,-0.408392,-0.235772;-41841.7,6598.87,9547.64,24014.6
12;0.929541,-0.383688,0.797627,0.26742,-0.827643,-0.550879,-0.781111,-0.517683,0.690956,-0.849044,0.848305,0.904325,0.938882,-0.259364,-0.404682,0.808998,-0.0277849,0.653681,0.669408,0.583642,-0.691166,-0.0361019,-0.362673,0.862371,-0.759415,0.955157,-0.796521,0.196149,0.414001,0.916196,0.875056,-0.886709,0.345116,0.290466,0.92216,-0.326742,0.75231,0.653558,-0.52498,-0.380235;-37620.2,11699.8,24111.8,16048.5
13;0.894661,0.152132,0.90327,0.57082,-0.834516,-0.463042,-0.498649,-0.486783,0.870523,-0.283489,0.62569,0.487578,0.896032,0.653048,-0.304367,-0.068883,-0.793831,0.0699821,0.547062,0.591384,-0.788392,0.525991,0.563581,0.681743,-0.171469,0.978833,-0.621273,0.687126,-0.183214,0.954636,0.831178,-0.144592,0.0278493,0.322628,0.922151,-0.566103,0.797512,0.549408,-0.643961,0.766235;-42235.5,525.7,19674.5,670.274
14;0.627275,0.313509,0.475949,0.721874,-0.428791,-0.65355,-0.0638085,-0.166406,0.177831,-0.952249,0.258696,0.844142,0.963687,-0.0319519,0.0674982,0.53998,0.00561345,0.0575189,-0.0202231,0.337228,-0.297699,-0.0770368,0.697747,0.629482,-0.546436,0.874535,0.177775,0.00938842,0.421434,0.729243,0.178238,-0.36938,0.203288,-0.319759,0.381072,-0.75868,0.599985,-0.200438,0.495731,-0.187845;-23146.8,-8023.88,8547.2,14615.8
15;0.841558,0.382671,0.179913,0.364588,-0.370757,-0.327055,-0.344313,-0.0905856,-0.124697,-0.883766,0.693552,0.583012,0.775121,0.370662,-0.174927,0.587082,0.135737,0.82675,0.452541,0.336765,-0.369592,0.540864,0.3392,0.519684,-0.266337,0.847097,0.195047,0.0531493,0.497866,0.858588,0.169435,0.312391,0.198269,-0.286749,0.66046,-0.40442,-0.0732808,0.133465,0.581442,0.229885;-32234.2,-27638.4,-20585.9,15773.7
16;0.900205,0.377241,-0.0164321,0.466195,-0.41727,-0.782752,-0.709335,-0.235868,-0.12496,-0.84456,0.670212,0.30208,0.782594,0.160083,-0.0776855,0.506566,0.0404802,0.518161,0.469359,0.340086,-0.576776,0.363006,0.451306,0.574897,-0.517491,0.761471,0.0930275,-0.26586,0.528854,0.732041,0.557099,0.2178,0.212232,-0.188427,0.671432,-0.37173,0.357742,0.018593,0.296601,-0.064946;-39584.8,-18241.5,-14391.9,10642.1
17;0.871991,0.340948,0.278573,0.441124,-0.417505,-0.723281,-0.768937,-0.0359552,-0.118045,-0.803085,0.654923,0.488861,0.757926,0.197428,-0.0572951,0.511576,0.111975,0.152909,0.394716,0.34157,-0.535687,0.353,0.454196,0.776042,-0.468827,0.762019,0.158142,-0.116259,0.528011,0.83229,0.261181,0.138391,0.21168,-0.219024,0.674227,-0.459312,0.446015,0.0700181,0.394505,0.0652108;-39799.9,-11164.5,-15311.7,14877
18;0.958544,0.317887,0.318763,0.671399,-0.636798,-0.801146,-0.803901,0.145486,0.226011,-0.816771,0.870286,0.197855,0.894517,0.475953,-0.0285615,0.267387,-0.0901769,0.803123,0.135875,0.304857,-0.812372,0.561213,0.450464,0.849933,-0.428127,0.903411,0.574575,-0.440287,0.180397,0.927355,0.636441,0.17289,-0.170059,-0.214992,0.426066,-0.495628,0.0551557,-0.124402,-0.178678,0.326394;-43771.9,-2799.01,-27617.3,-6058.02
19;0.765739,0.0115572,0.777487,-0.0434231,-0.494993,-0.307171,-0.846271,-0.303421,-0.355927,-0.914886,0.814369,0.836837,0.822765,0.017859,-0.162272,0.299195,0.277408,0.0820867,0.30287,0.41882,-0.742268,0.580217,0.606278,0.687458,-0.908204,0.76503,-0.314403,0.445113,0.615076,0.211249,-0.0238165,0.663658,-0.242959,-0.255263,0.567347,-0.50946,0.047331,0.0550571,0.637664,0.239282;-46613.4,-22516.2,-30574.9,37748.4
20;0.823635,-0.156078,0.227414,0.256669,-0.51354,-0.607918,-0.941459,-0.18001,0.141563,-0.920742,0.811227,0.796412,0.741948,0.00977365,-0.216334,0.248188,0.0755448,0.611915,0.49852,0.418497,-0.716481,0.265737,0.578071,0.810868,-0.814439,0.814226,-0.334948,0.140101,0.605324,0.426732,0.785417,0.401135,-0.237732,-0.2422,-0.0342635,-0.292795,-0.13494,0.448797,0.44186,0.212841;-47689.2,-44275,-25785,29162.7
