Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.104648,-0.636864,0.292494,0.127624,0.498371,-0.262787,0.473391,-0.0812318,-0.315559,-0.519908,-0.0210547,0.323942,0.0385075,0.106821,-0.13378,0.202573,0.524914,0.432359,-0.247689,-0.110404,-0.17176,-0.684081,-0.275458,0.0634906,-0.497131,-0.322499,0.246967,-0.0903199,0.472681,-0.168737,0.0436991,0.0410305,0.233613,0.796646,-0.648386,-0.0996468,-0.0639283,0.800533,-0.166708,-0.256674,-0.416265,-0.209516,0.0705634,0.470687,0.165961,-0.444253,-0.454831,-0.178327,-0.41302,0.500267;-5.48175,2.69105,0.193596,6.69309
1;-0.308788,-0.610968,0.0438776,-0.0315839,0.731943,-0.183651,0.414849,0.275611,-0.357541,-0.240419,0.00451047,0.595681,0.0522101,0.427634,-0.135044,0.529984,0.233602,0.55248,-0.219291,-0.307064,-0.201799,-0.711703,-0.476603,-0.81293,-0.387028,-0.316568,-0.377297,0.307622,0.529334,0.0950445,-0.188466,0.0268556,0.224761,0.768363,-0.522412,0.163651,0.158752,0.814053,-0.227566,-0.762598,0.134232,-0.246136,-0.0139675,0.628842,0.391987,-0.381498,-0.378774,-0.695213,-0.493414,-0.231133;-2.02664,3.0877,-0.385421,6.03495
2;0.247116,-0.34647,-0.352149,-0.125836,0.713148,0.426624,0.35351,0.493162,-0.310971,-0.929289,0.446587,-0.051911,-0.522543,0.509216,-0.509357,0.378384,0.679123,0.101118,-0.513807,-0.45539,-0.693719,-0.765019,-0.790323,-0.762577,-0.364148,-0.418851,0.108084,-0.0512227,0.763481,0.418736,0.21701,0.522008,0.0126873,0.940955,-0.572044,-0.523999,-0.118639,0.921732,-0.54616,-0.88428,-0.0609481,0.39698,0.434273,0.19537,0.026989,-0.853009,-0.00218762,-0.713265,-0.0838517,0.392123;-4.53001,4.45817,-2.02278,7.23564
3;-0.280525,-0.698218,0.466816,-0.118897,0.252341,0.879172,0.785594,0.816543,-0.30853,-0.951458,0.945458,-0.560455,0.017038,0.583275,-0.742398,-0.262726,0.686823,-0.432766,-0.722677,0.176655,-0.864879,-0.891983,-0.942836,-0.812755,-0.173072,-0.896786,0.547907,-0.439446,0.368235,0.413334,0.905688,-0.645808,0.326582,0.982285,-0.819333,-0.874751,-0.506637,0.828417,-0.161587,-0.942194,-0.641798,0.00720161,0.94974,-0.407712,0.133664,-0.952155,-0.532726,-0.813628,0.177536,0.531892;-10.3915,2.13214,2.767,5.45299
4;0.0204103,-0.702961,0.179349,-0.627876,0.710358,0.898996,0.788684,0.810436,-0.118419,-0.611783,0.945034,0.230996,0.674013,0.411026,-0.963969,-0.787465,0.812694,-0.443307,-0.0671353,0.45035,-0.718734,-0.957333,-0.872693,-0.922567,-0.0109495,-0.94362,0.852073,-0.872896,0.856331,0.166244,0.852243,-0.974431,0.0957011,0.991972,-0.877421,-0.875984,0.140908,0.690488,0.44111,-0.942767,-0.702291,-0.0168832,0.833385,-0.116869,0.616804,-0.970176,-0.709026,-0.796102,-0.753196,-0.210589;-8.56117,3.37991,2.70167,4.78466
5;-0.350946,-0.798088,0.388162,-0.63179,0.744868,0.940701,0.769391,0.732441,0.178428,-0.627698,0.868798,0.338409,0.642749,0.437893,-0.981251,-0.748243,0.685904,-0.610982,-0.156094,0.517756,-0.74045,-0.945159,-0.855673,-0.963349,0.477468,-0.925552,0.653442,-0.870457,0.90948,-0.171067,0.892708,-0.964888,0.0570073,0.969552,-0.902336,-0.899311,0.0582743,0.60221,0.328655,-0.894488,-0.0735011,0.290435,0.769438,0.235593,0.866654,-0.97777,-0.784976,-0.86085,-0.746437,0.0933176;-5.2574,1.91715,4.83457,3.53968
6;-0.132991,-0.71355,0.0210054,-0.21999,0.884271,0.151714,0.499631,0.156023,0.384029,-0.543398,-0.356225,0.893479,0.478919,0.247754,-0.866837,-0.00596879,0.0148787,0.672739,-0.0434897,-0.120973,-0.639786,-0.772418,-0.662004,-0.950253,-0.155306,-0.462401,-0.131984,-0.210435,0.881081,-0.810878,0.630474,-0.877393,0.285768,0.581472,-0.739602,-0.0137731,0.344105,0.813095,-0.0479967,-0.221626,0.756419,-0.425727,-0.0332054,0.490546,0.564987,-0.709639,-0.887212,-0.401351,0.070417,0.57797;-1.60283,-2.88086,2.89873,3.56408
7;-0.0754813,-0.357535,-0.30531,-0.239863,0.790755,0.538676,0.219476,0.145912,0.122507,-0.96602,-0.278762,0.187455,-0.470404,0.479436,-0.587107,-0.594551,0.169119,0.549465,-0.487859,-0.4737,-0.791384,-0.718253,-0.833906,-0.542139,0.374885,-0.372201,0.217578,-0.181089,0.81325,0.0927714,-0.159303,0.526196,-0.0959731,0.919573,-0.434462,-0.337846,0.11841,0.912769,-0.644914,-0.929769,0.0642589,0.449554,0.160984,0.108872,0.294638,-0.824469,-0.507091,-0.820633,0.0363315,0.613265;-0.583503,-0.55017,-0.427975,7.7155
8;-0.225475,-0.63846,0.012663,-0.263843,0.668176,0.749972,0.388657,0.685588,0.363528,-0.884918,0.84755,-0.127577,-0.548262,0.457025,-0.51043,-0.205738,0.488558,-0.0354825,-0.592772,0.0317631,-0.680118,-0.678763,-0.951344,-0.920506,-0.285017,-0.876435,0.598444,-0.090309,0.559085,0.0691206,0.884545,-0.266139,-0.231828,0.960121,-0.804474,-0.641692,-0.629922,0.918663,-0.714471,-0.958861,-0.0113742,-0.432871,0.893788,-0.381518,0.419447,-0.947506,-0.466834,-0.687393,-0.0748948,0.300243;-4.88688,0.0814557,2.57821,7.27554
9;0.452495,-0.755962,-0.161513,-0.714969,0.924404,0.805191,0.552094,0.623492,0.228843,-0.582768,0.875968,0.33272,-0.0514285,0.0993009,-0.915173,-0.564701,0.859236,0.272253,0.196368,0.117508,-0.559382,-0.867539,-0.885172,-0.969503,-0.256227,-0.966051,0.665068,-0.825158,0.899062,0.237085,0.837535,-0.876516,-0.489848,0.985945,-0.813998,-0.705175,-0.120806,0.855105,-0.310074,-0.987727,-0.487017,-0.572412,0.71382,0.304672,0.69689,-0.965213,-0.685026,-0.599123,-0.804493,-0.278717;-4.87464,1.62178,1.14891,5.98729
