Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;-0.489859,-0.224156,0.104883,0.0628523,0.478984,-0.176039,0.00360727,-0.0539105,0.235776,-0.283072,-0.493275,-0.11505,-0.102021,0.0217685,0.29512,0.285226,0.325793,0.510371,-0.406636,0.00924684,-0.260587,-0.286504,-0.139404,-0.0129818,-0.0308444,-0.25652,-0.261235,-0.115086,0.49943,-0.0530706,-0.341609,-0.405229,0.287311,0.510452,-0.309693,0.191679,0.149445,0.472866,-0.509151,0.0564297,-0.253233,0.116061,0.256999,0.304154,0.216211,0.0580723,-0.19316,0.158847,0.0517193,0.527179;0.0500925,-6.59704,-0.743516,1.55933
1;-0.379782,0.341788,-0.438165,-0.03365,0.721076,0.470823,-0.0274775,0.111518,0.208544,-0.501349,-0.594142,-0.642954,-0.578804,0.33126,0.385933,0.350024,0.0917583,0.53821,-0.478623,-0.259376,-0.514558,-0.262537,-0.66444,-0.299018,0.351282,-0.349383,0.0447951,-0.167744,0.612106,0.51923,-0.411929,0.0585427,0.167672,0.795508,-0.709971,-0.132031,0.015601,0.784912,-0.740643,-0.699827,-0.22664,0.167475,0.399477,-0.259456,-0.276801,-0.404559,0.356171,-0.300412,0.442339,0.0946868;-2.40443,-6.5687,-2.95672,1.19569
2;-0.471795,0.022591,-0.0509599,0.0262321,0.502955,0.727615,0.782122,0.312304,-0.449068,-0.91017,0.74897,-0.609016,-0.101402,0.165059,0.0201808,-0.139803,0.584084,0.10526,-0.57085,0.0561619,-0.852487,-0.910055,-0.869875,-0.0274122,-0.67025,-0.723662,0.81731,-0.558963,0.618392,0.583927,0.727384,-0.105023,0.327503,0.971927,-0.934339,-0.766381,-0.335101,0.858863,0.347199,-0.762298,-0.94096,-0.0868442,0.788445,-0.290075,-0.635779,-0.841222,0.00573466,-0.887934,0.00475473,0.70285;-4.87173,-0.148376,-11.9424,6.88323
3;-0.515192,-0.175976,-0.312415,-0.612991,0.842736,0.802585,0.77164,0.484342,-0.79972,-0.185549,0.96898,0.344617,0.614733,0.146244,-0.967675,-0.3244,0.783995,-0.437876,0.121513,-0.0823331,-0.670629,-0.971352,-0.693527,-0.78057,-0.240056,-0.918193,0.529078,-0.780574,0.858225,0.307624,0.673383,-0.844466,0.177334,0.983691,-0.944633,-0.653986,0.0150881,0.73621,0.792793,-0.876655,-0.960273,0.509316,0.651049,0.332207,0.466063,-0.8405,-0.354246,-0.928934,-0.710151,-0.0342737;-4.33081,7.32704,-11.4065,5.15944
4;-0.715543,-0.43413,0.551051,0.27784,0.578426,0.721871,0.308687,0.697604,0.11391,-0.684094,0.317718,0.166683,0.243829,0.44054,-0.945242,-0.532915,0.451623,-0.447977,-0.803767,0.392829,-0.78513,-0.578785,-0.693542,-0.729804,0.659818,-0.553686,-0.731937,-0.930459,0.946372,-0.114798,0.553742,-0.873464,0.498738,0.79679,-0.835435,-0.569137,0.352916,0.422037,-0.48882,-0.318995,-0.111077,0.925299,0.745378,-0.554606,0.753737,-0.884867,0.207879,-0.233664,0.563746,0.546338;0.359088,0.705759,-13.7938,2.7146
5;-0.766393,-0.460352,0.302259,-0.303511,0.860724,0.699826,0.355708,0.717263,0.436537,-0.570692,0.286683,0.287545,0.518308,0.103598,-0.76065,-0.933073,0.518445,0.363817,-0.66503,0.749866,-0.708368,-0.673378,-0.171912,-0.177017,0.193412,-0.761146,0.395011,-0.874249,0.951193,0.724821,0.487691,-0.963064,0.284241,0.957569,-0.883518,-0.400661,0.457887,0.303787,-0.278877,-0.797666,-0.284267,0.820982,0.681665,-0.8172,0.519585,-0.874185,0.0662998,-0.518354,0.57112,-0.299018;-1.26929,-0.103144,-11.7141,4.10902
6;-0.863201,-0.162108,0.615866,-0.300016,0.885318,0.778505,0.325041,0.296773,-0.119714,-0.17003,0.475737,0.534928,0.45721,-0.131522,-0.750859,-0.947651,0.768236,-0.300914,-0.701528,0.682553,-0.580074,-0.697853,-0.161362,-0.27068,-0.417991,-0.716243,-0.15193,-0.899927,0.975546,0.625564,0.638815,-0.912262,0.226042,0.953509,-0.931342,-0.509402,0.488021,0.29371,0.145976,-0.114722,-0.478834,0.768243,0.569772,-0.837424,0.736455,-0.88132,-0.0383713,-0.793816,0.474881,0.0101907;-3.78858,4.45723,-13.1986,5.61007
7;-0.765851,-0.364932,0.63253,-0.302351,0.854458,0.78055,0.290482,0.611385,-0.483384,-0.178195,0.49072,0.314289,0.485026,-0.169206,-0.866231,-0.949729,0.484508,-0.52024,-0.681141,0.577265,-0.609951,-0.726628,-0.178241,-0.222244,-0.24371,-0.705225,-0.140162,-0.915327,0.93612,0.464524,0.356199,-0.930871,0.333711,0.95661,-0.907686,-0.588014,0.463602,0.309668,-0.20206,-0.247792,-0.30777,0.866122,0.638364,-0.773315,0.839031,-0.862605,0.40547,-0.639857,0.463152,-0.122766;-0.870523,5.52892,-11.7318,3.63445
8;-0.835414,-0.542982,0.82239,0.375564,0.437973,0.253752,0.461555,0.666317,-0.223032,-0.217795,-0.242314,0.642716,0.612288,-0.0339117,-0.303344,-0.858575,0.144283,0.320753,-0.860674,0.559502,-0.584347,-0.43585,-0.210603,-0.0202448,-0.527258,-0.136406,-0.546847,-0.718221,0.827276,-0.0777077,0.573694,-0.95378,0.639225,0.722733,-0.578255,-0.170411,0.641867,0.182463,-0.279299,0.569624,0.462465,0.358425,0.552394,-0.727102,0.761291,-0.484882,-0.150121,-0.327224,0.646784,0.333313;1.01286,-0.581007,-8.84137,2.64154
9;-0.806964,-0.0374414,0.521036,0.391315,0.375987,0.543276,0.318986,0.639311,-0.192113,-0.796267,-0.247877,0.322672,0.307066,0.166748,-0.225213,-0.843187,0.306248,0.331474,-0.902604,0.326311,-0.609996,-0.379749,-0.487821,0.457714,0.270573,0.031767,-0.484146,-0.674122,0.64945,0.48478,-0.452055,-0.61516,0.575798,0.857513,-0.30985,-0.423603,0.32639,0.580695,-0.653542,-0.381553,0.317819,0.910144,0.684817,-0.841387,0.497487,-0.713899,0.302232,-0.443696,0.767012,0.320671;5.63887,-2.83169,-11.1551,2.54965
