Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;0.32542,-0.523173,0.227836,0.26716,0.35441,0.142069,0.262496,-0.233541,-0.353901,-0.181604,0.064882,0.424394,0.460216,0.499493,0.313491,-0.506793,0.223445,-0.275565,-0.457125,-0.354583,-0.303199,-0.176813,0.0219315,-0.299897,0.345532,0.487384,-0.520009,0.48781,-0.520196,0.447995,0.120626,-0.103953,0.076756,-0.118204,-0.182113,0.240016,-0.283221,0.494691,0.426685,0.110769,-0.462792,-0.221235,-0.283259,-0.491284,0.427884,0.531773,-0.333985,-0.427477,-0.379606,-0.361427;-0.32914,-1.76898,1.14332,0.118535
1;-0.3443,-0.735911,0.195697,-0.0537118,0.702438,0.414398,-0.0552371,-0.274062,-0.365915,0.358331,-0.289591,0.546989,0.747712,0.510526,-0.0344803,-0.654438,0.290652,-0.018456,-0.277677,-0.178819,-0.656485,0.320744,-0.552267,-0.349235,0.527711,0.366953,-0.618463,0.689089,0.031458,0.274316,0.463658,0.581736,0.477012,0.0911957,-0.506245,0.42839,-0.321939,0.202594,0.270825,0.316116,-0.7204,0.200234,-0.389798,0.209636,0.675456,0.546564,-0.873799,-0.180358,-0.177178,0.0950844;-1.8193,-1.32273,1.52488,1.9942
2;-0.317129,-0.857654,0.144228,0.258168,0.809155,0.224325,0.101542,0.518758,-0.621849,0.115363,-0.0732773,0.244268,0.570361,0.611774,-0.126554,-0.68898,0.0273647,-0.290275,-0.590431,-0.0638696,-0.590966,0.439682,-0.489403,-0.000693628,0.651223,0.574156,-0.640595,0.526901,0.412486,0.8331,0.0663191,0.207341,0.47923,0.0222202,-0.496218,0.343385,-0.415743,0.561851,0.370574,0.377099,-0.560312,0.0670686,-0.700278,0.0540152,0.64542,0.472666,-0.718675,-0.313054,-0.418297,0.236089;-1.37648,-1.42103,1.48449,1.83265
3;-0.651115,-0.940301,0.628007,-0.0647297,0.639377,-0.542725,0.178574,0.112064,-0.255885,0.599832,-0.165153,-0.140415,0.842153,0.404508,-0.18783,-0.839703,-0.273985,-0.201186,-0.482811,-0.377544,-0.535788,0.716119,-0.0376199,-0.0776519,0.666407,0.639474,-0.282344,0.237456,0.42044,0.426208,-0.0148698,-0.274178,0.579604,-0.303581,-0.0186363,0.611459,-0.690061,0.804539,0.11013,0.482987,-0.783082,0.24129,-0.19146,0.462649,0.163915,0.312996,-0.834118,-0.547519,-0.546618,0.702564;0.199394,0.803223,1.25906,3.29536
4;-0.754637,-0.864054,0.0260307,0.371113,0.678192,-0.512696,0.00853159,0.0965616,0.162528,0.548743,0.0182608,0.0274358,0.768541,0.298264,0.0541021,-0.853682,-0.243089,-0.205062,-0.518561,0.0519912,-0.527247,0.779748,0.219855,-0.321517,0.77602,0.698905,-0.385349,-0.0514057,0.239168,0.683702,-0.256448,-0.204206,0.437364,0.0142609,-0.190133,0.51724,-0.74531,0.910776,-0.159367,0.157663,-0.768699,-0.0742285,0.0352339,0.497183,0.183576,0.202428,-0.870052,-0.716345,-0.543856,0.823575;0.459053,-0.212679,0.335548,3.02723
5;-0.967379,-0.807213,-0.30983,-0.0389413,0.690045,0.222764,-0.0117386,0.451306,0.486944,0.814814,-0.271988,0.0320273,0.710393,0.868307,-0.558013,-0.879669,-0.581111,-0.411759,0.507862,-0.156062,-0.801266,0.520037,0.0744804,-0.927766,0.908433,0.872365,-0.816427,-0.842514,0.783626,0.596666,-0.521955,-0.122012,0.665163,-0.122564,-0.162186,0.655098,-0.841434,0.557469,0.0686754,0.406628,-0.482542,0.40293,0.113577,0.495722,0.226773,0.431599,-0.959402,-0.0643249,0.051506,0.974987;-1.33052,0.0906234,2.23181,2.6249
6;-0.909621,-0.690858,-0.263442,0.169907,0.628257,-0.203393,-0.36573,0.618117,0.580199,0.711797,0.250037,0.567725,0.868858,0.842605,-0.754238,-0.839505,-0.695203,-0.613477,0.656506,-0.147907,-0.69906,0.592448,0.307141,-0.92144,0.927732,0.901629,-0.775192,-0.752411,0.781007,0.687061,-0.618767,-0.0308675,0.521744,-0.125141,-0.00133117,0.65428,-0.814381,-0.101923,0.144261,0.279924,-0.522391,0.564858,-0.325444,0.0478387,0.0139794,0.163321,-0.981672,-0.523952,-0.0244611,0.961719;-1.49597,0.642037,2.85583,2.82507
7;-0.636293,-0.446521,-0.51734,0.56738,0.829724,-0.308255,-0.888813,0.269576,-0.145507,-0.00413972,0.0693316,0.801458,0.843345,0.757024,-0.770102,-0.185326,0.206709,-0.506246,-0.171815,-0.109705,-0.76344,0.300794,-0.407019,-0.60546,0.887491,0.523486,-0.452693,-0.259909,0.394725,0.891556,-0.457139,0.771081,0.678356,0.403726,-0.842574,0.720229,-0.277101,-0.18694,0.353285,-0.607788,-0.508668,0.500156,-0.418245,0.0187061,-0.0893535,0.0286516,-0.786609,-0.631683,-0.316196,0.81187;-3.12203,-0.176918,1.2212,3.17854
8;-0.703214,-0.870292,-0.00256994,-0.056935,0.818141,0.262607,-0.766633,0.201097,-0.552142,-0.278725,-0.229333,0.309446,0.640518,0.892918,-0.695235,-0.227411,-0.0350989,-0.346377,-0.418534,-0.612355,-0.753841,0.247689,-0.268206,-0.269336,0.679357,0.456668,-0.664597,-0.0834944,0.249214,0.899675,0.161732,0.6188,0.872911,0.527678,-0.801444,0.440934,-0.333739,0.0647187,0.57099,-0.164093,-0.552182,0.372232,-0.660062,0.177807,0.18269,0.0472139,-0.0336124,-0.508891,-0.55531,0.78263;-2.77785,0.610319,0.349847,1.85741
9;-0.48199,-0.842047,0.292319,-0.384717,0.859694,0.618422,-0.376293,0.313464,-0.150315,-0.129656,-0.426001,-0.0557844,0.297106,0.862288,-0.657318,-0.421763,-0.26865,-0.2797,-0.384155,-0.417947,-0.861666,0.0711709,-0.0452907,-0.342533,0.815636,0.736702,-0.748638,-0.0148737,-0.0214194,0.899828,0.399518,0.418872,0.699897,0.365075,-0.753463,0.32995,-0.390393,-0.000253014,0.585808,-0.0832637,-0.726116,0.48518,-0.721411,0.255977,0.0445646,0.0287127,-0.125595,-0.371481,-0.562705,0.674762;-2.22435,0.416182,1.02454,1.41991
10;-0.462551,-0.665664,0.282057,-0.177074,0.880172,0.375454,-0.272659,0.344968,0.124641,0.119379,-0.475556,-0.135286,0.682536,0.845209,-0.722335,-0.52865,-0.396963,-0.148682,-0.42948,-0.220167,-0.895322,-0.20126,0.15463,-0.432572,0.842815,0.809706,-0.754385,0.185598,0.19627,0.895332,0.417925,0.464809,0.47846,0.371497,-0.788959,0.570375,-0.373588,-0.0422101,0.6129,-0.104305,-0.572354,0.557559,-0.61246,0.237927,0.085802,0.137458,-0.460115,-0.160477,-0.395812,0.563016;-2.48419,-0.0896898,1.13289,2.16042
11;-0.460819,-0.43273,0.0590403,0.0501905,0.87927,0.119081,-0.310352,0.36108,0.0725924,0.152814,-0.455949,-0.101941,0.837303,0.807511,-0.75061,-0.627957,-0.421421,-0.254712,-0.524262,-0.199224,-0.88956,-0.0391769,0.190451,-0.412548,0.833903,0.767654,-0.761092,0.356209,0.25799,0.885237,0.398825,0.534147,0.673756,0.46322,-0.756128,0.58407,-0.349872,-0.0629484,0.458706,-0.222628,-0.61465,0.560365,-0.601614,0.120615,0.14286,0.19608,-0.515855,0.0505759,-0.306004,0.43549;-2.70806,-0.301512,0.948184,2.95445
