Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;0.205718,-0.41064,0.268156,0.0709937,0.441228,-0.408582,-0.270003,-0.316734,-0.430472,0.349533,0.225578,-0.00433477,-0.174345,-0.251225,0.119843,-0.224108,0.00375298,0.0985346,0.267813,0.167237,-0.261004,-0.00846021,-0.303849,-0.333559,0.440837;-0.54438,-0.293427,0.346742,-0.504671
1;-0.216161,-0.636949,0.45482,-0.47893,0.418003,-0.408582,0.05474,-0.285949,-0.748377,-0.0135107,0.388533,0.321128,-0.271803,0.374886,0.00172357,0.0675567,-0.0776158,0.639447,0.499107,-0.464096,-0.0869822,-0.00936269,-0.25303,0.188592,-0.0214111;-2.89458,-4.26957,-4.44708,0.843015
2;-0.697187,-0.626951,0.460683,-0.382827,0.448116,-0.408582,0.278272,-0.257701,-0.683076,0.334427,0.0397922,0.426079,-0.145319,0.369155,0.0136854,0.0363472,-0.360879,0.651905,0.624486,-0.0119465,-0.337935,0.0372367,0.106339,0.64064,-0.3192;0.00802489,-6.74721,-4.78234,2.52449
3;-0.792222,-0.569903,-0.127686,-0.204482,0.473589,0.0659771,0.565321,-0.497485,-0.69697,0.0251814,0.170049,0.419036,-0.268306,0.834759,-0.302593,-0.37028,0.0295913,0.700304,0.364991,-0.259961,-0.577341,0.341932,0.562594,0.680972,0.0918718;0.22135,-11.4482,-3.43577,3.28664
4;-0.847458,-0.22034,0.143152,-0.29847,0.432529,0.0659771,0.575289,-0.509647,-0.0688545,-0.190514,0.0880825,0.10068,-0.208838,0.846492,-0.312007,-0.726377,0.214832,0.706184,0.0482543,0.178567,-0.674317,0.407873,0.740058,0.186912,0.168948;4.30205,-11.6185,-0.657306,2.61054
5;-0.610334,-0.458039,0.364744,0.404862,0.359128,0.0392606,-0.638209,-0.0557747,-0.268159,0.634032,-0.533055,0.25014,0.529466,0.730107,0.562438,-0.663608,0.0118811,0.605173,0.420479,0.214112,-0.197072,-0.136002,0.431019,-0.585084,0.257989;-2.15207,-3.58332,-1.21637,5.90782
6;-0.219066,-0.487656,-0.575477,0.229418,0.397078,0.492429,-0.181413,-0.345012,-0.863538,-0.14081,0.166221,0.408195,-0.0924721,0.856676,0.172561,0.510725,0.518069,0.763152,0.672857,-0.821602,-0.287856,-0.0205168,0.355507,0.0233335,0.563177;-7.26819,-7.32298,-0.85868,4.67021
7;-0.678282,-0.463909,-0.626805,-0.175636,0.775782,0.702491,0.272472,0.121905,-0.496932,-0.755046,0.770038,0.689978,0.0884855,0.953219,0.500459,0.0331393,-0.134118,0.579565,0.802641,-0.248199,0.233618,-0.302747,0.636716,-0.28054,0.44288;0.293823,-7.39349,-2.98788,3.65497
8;-0.52772,-0.00309694,-0.256436,0.563545,0.36053,0.397094,-0.448704,0.392933,-0.631112,-0.573295,0.779328,0.82482,0.608641,0.856707,0.123042,-0.483062,-0.718747,0.386447,0.962067,-0.777926,0.166827,0.155741,0.702282,-0.101337,0.0805142;-0.692907,-6.0621,-5.55335,5.48864
9;0.233084,-0.33715,-0.286151,0.597958,0.30215,0.397094,-0.347963,0.376754,-0.531479,0.0159836,0.826121,0.844117,0.463678,0.817119,-0.0114073,0.0815015,-0.579341,-0.419915,0.898889,-0.789516,-0.405844,0.216689,0.828128,0.190958,0.372028;-1.98991,-5.77744,-3.88553,4.12237
10;0.749877,-0.315024,-0.442356,-0.57906,0.365866,0.397094,-0.412577,0.381688,-0.413004,-0.220263,0.951131,0.82164,0.480665,0.904824,-0.0143356,-0.688318,-0.553804,-0.0997197,0.858022,-0.499758,-0.0375744,0.271776,0.618466,-0.212564,0.568299;2.25475,-3.23146,-3.63685,1.52494
