Passo;A  o
0;3
1;3
2;3
3;3
4;3
5;3
6;3
7;3
8;4
9;0
10;3
11;4
12;0
13;3
14;3
15;3
16;3
17;2
18;3
19;3
20;2
21;3
22;0
23;3
24;3
25;3
26;4
27;0
28;4
29;0
30;0
31;3
32;3
33;3
34;4
35;0
36;3
37;4
38;2
39;0
40;3
41;3
42;0
43;3
44;4
45;0
46;4
47;0
48;0
49;3
50;3
51;4
52;0
53;3
54;4
55;2
56;0
57;3
58;3
59;0
60;3
61;4
62;0
63;4
64;0
65;0
66;3
67;3
68;4
69;0
70;3
71;4
72;2
73;0
74;3
75;3
76;0
77;3
78;4
79;0
80;4
81;0
82;0
83;3
84;3
85;4
86;0
87;3
88;4
89;2
90;0
91;3
92;3
93;0
94;3
95;4
96;0
97;4
98;0
99;0
100;3
101;3
102;4
103;0
104;3
105;4
106;2
107;0
108;3
109;3
110;0
111;3
112;4
113;0
114;4
115;0
116;0
117;3
118;3
119;4
120;0
121;3
122;4
123;2
124;0
125;3
126;3
127;0
128;3
129;4
130;0
131;4
132;0
133;0
134;3
135;3
136;4
137;0
138;3
139;4
140;2
141;0
142;3
143;3
144;0
145;3
146;4
147;0
148;4
149;0
150;0
151;3
152;3
153;4
154;0
155;3
156;4
157;2
158;0
159;3
160;3
161;0
162;3
163;4
164;0
165;4
166;0
167;0
168;3
169;3
170;4
171;0
172;3
173;4
174;2
175;0
176;3
177;3
178;0
179;3
180;4
181;0
182;4
183;0
184;0
185;3
186;3
187;4
188;0
189;3
190;4
191;2
192;0
193;3
194;3
195;0
196;3
197;4
198;0
199;4
200;0
201;0
202;3
203;3
204;4
205;0
206;3
207;4
208;2
209;0
210;3
211;3
212;0
213;3
214;4
215;0
216;4
217;0
218;0
219;3
220;3
221;4
222;0
223;3
224;4
225;2
226;0
227;3
228;3
229;0
230;3
231;4
232;0
233;4
234;0
235;0
236;3
237;3
238;4
239;0
240;3
241;4
242;2
243;0
244;3
245;3
246;0
247;3
248;4
249;0
250;4
251;0
252;0
253;3
254;3
255;4
256;0
257;3
258;4
259;2
260;0
261;3
262;3
263;0
264;3
265;4
266;0
267;4
268;0
269;0
270;3
271;3
272;4
273;0
274;3
275;4
276;2
277;0
278;3
279;3
280;0
281;3
282;4
283;0
284;4
285;0
286;0
287;3
288;3
289;4
290;0
291;3
292;4
293;2
294;0
295;3
296;3
297;0
298;3
299;4
300;-1.83255e-06
