Passo;Reservat rio (Ativa  es);Sa da (Ativa  es)
0;0.205718,-0.41064,0.268156,0.0709937,0.441228,-0.408582,-0.270003,-0.316734,-0.430472,0.349533,0.225578,-0.00433477,-0.174345,-0.251225,0.119843,-0.224108,0.00375298,0.0985346,0.267813,0.167237,-0.261004,-0.00846021,-0.303849,-0.333559,0.440837;-2.44872,-3.13932,0.445387,1.88016
1;-0.216161,-0.636949,0.45482,-0.47893,0.418003,-0.408582,0.05474,-0.285949,-0.748377,-0.0135107,0.388533,0.321128,-0.271803,0.374886,0.00172357,0.0675567,-0.0776158,0.639447,0.499107,-0.464096,-0.0869822,-0.00936269,-0.25303,0.188592,-0.0214111;-2.67194,-6.24501,-2.53738,3.97643
2;-0.697187,-0.626951,0.460683,-0.382827,0.448116,-0.408582,0.278272,-0.257701,-0.683076,0.334427,0.0397922,0.426079,-0.145319,0.369155,0.0136854,0.0363472,-0.360879,0.651905,0.624486,-0.0119465,-0.337935,0.0372367,0.106339,0.64064,-0.3192;-1.3024,-5.34162,-1.74123,2.17823
3;-0.649248,-0.639886,0.433505,0.200196,0.44494,-0.408582,0.233574,-0.255704,-0.690268,0.548277,-0.36475,0.600834,-0.0286354,0.584958,0.160069,-0.601242,-0.368361,0.403536,0.600033,0.229044,-0.42061,0.0334569,0.162778,0.448553,-0.312324;-1.53788,-6.02655,-1.6213,1.0987
4;-0.388328,-0.651506,0.636069,0.258344,0.377666,-0.408582,0.251444,-0.266287,-0.767832,0.535662,-0.327728,0.616603,-0.0446632,0.613701,0.26464,-0.703089,-0.1269,0.400095,0.57773,0.0288957,-0.305314,-0.00304174,0.011615,0.414438,-0.227349;-2.78176,-6.12222,-0.897685,1.66289
5;-0.375227,-0.649927,0.672617,0.0296794,0.366513,-0.408582,0.307481,-0.266342,-0.812385,0.458722,-0.11083,0.572234,-0.0660289,0.515659,0.253098,-0.6737,-0.0935858,0.50469,0.649196,0.276218,-0.219976,-0.0289433,-0.0236022,0.54441,-0.206381;-4.40777,-6.49412,0.177166,2.16271
6;-0.675999,-0.578977,0.20653,-0.386936,0.400663,0.0659771,0.634723,-0.499449,-0.812312,-0.131122,0.425413,0.49077,-0.286907,0.79164,-0.265987,-0.453647,0.193878,0.745192,0.49241,-0.0202132,-0.441796,0.288287,0.453581,0.738231,0.111882;-3.24182,-9.81018,-5.27761,1.15307
7;-0.857088,-0.217315,0.212782,-0.408508,0.423876,0.0659771,0.628905,-0.498537,-0.110165,-0.250678,0.188048,0.287997,-0.202046,0.824307,-0.374157,-0.67226,0.091321,0.697846,0.181753,0.431553,-0.662858,0.400588,0.732333,0.302029,0.0170946;0.348334,-7.58556,-7.03836,-2.81507
8;-0.598861,-0.458955,0.382781,0.371159,0.365104,0.0392606,-0.620623,-0.043125,-0.201374,0.697074,-0.539078,0.4306,0.553995,0.759345,0.546995,-0.668031,-0.0861009,0.533007,0.410302,0.217096,-0.242266,-0.120581,0.43011,-0.504232,0.139799;-1.43887,-1.51528,-6.3979,1.58708
9;-0.127171,-0.490842,-0.550409,0.20706,0.396605,0.492429,-0.231167,-0.347625,-0.859001,-0.0409957,0.175995,0.399171,-0.0744982,0.864862,0.178265,0.456457,0.511276,0.763387,0.655968,-0.825412,-0.28502,-0.0165011,0.336704,0.145801,0.592089;-4.73032,-6.91584,-6.6999,5.55042
