Passo;A  o
0;3
1;3
2;3
3;3
4;3
5;3
6;3
7;0
8;3
9;3
10;3
11;4
12;1
13;4
14;2
15;1
16;4
17;1
18;4
19;2
20;1
21;4
22;1
23;4
24;2
25;1
26;4
27;1
28;4
29;2
30;1
31;4
32;1
33;4
34;2
35;1
36;4
37;1
38;4
39;2
40;1
41;4
42;1
43;4
44;2
45;1
46;4
47;1
48;4
49;2
50;1
51;4
52;1
53;4
54;2
55;1
56;4
57;1
58;4
59;2
60;1
61;4
62;1
63;4
64;2
65;1
66;4
67;1
68;4
69;2
70;1
71;4
72;1
73;4
74;2
75;1
76;4
77;1
78;4
79;2
80;1
81;4
82;1
83;4
84;2
85;1
86;4
87;1
88;4
89;2
90;1
91;4
92;1
93;4
94;2
95;1
96;4
97;1
98;4
99;2
100;1
101;4
102;1
103;4
104;2
105;1
106;4
107;1
108;4
109;2
110;1
111;4
112;1
113;4
114;2
115;1
116;4
117;1
118;4
119;2
120;1
121;4
122;1
123;4
124;2
125;1
126;4
127;1
128;4
129;2
130;1
131;4
132;1
133;4
134;2
135;1
136;4
137;1
138;4
139;2
140;1
141;4
142;1
143;4
144;2
145;1
146;4
147;1
148;4
149;2
150;1
151;4
152;1
153;4
154;2
155;1
156;4
157;1
158;4
159;2
160;1
161;4
162;1
163;4
164;2
165;1
166;4
167;1
168;4
169;2
170;1
171;4
172;1
173;4
174;2
175;1
176;4
177;1
178;4
179;2
180;1
181;4
182;1
183;4
184;2
185;1
186;4
187;1
188;4
189;2
190;1
191;4
192;1
193;4
194;2
195;1
196;4
197;1
198;4
199;2
200;1
201;4
202;1
203;4
204;2
205;1
206;4
207;1
208;4
209;2
210;1
211;4
212;1
213;4
214;2
215;1
216;4
217;1
218;4
219;2
220;1
221;4
222;1
223;4
224;2
225;1
226;4
227;1
228;4
229;2
230;1
231;4
232;1
233;4
234;2
235;1
236;4
237;1
238;4
239;2
240;1
241;4
242;1
243;4
244;2
245;1
246;4
247;1
248;4
249;2
250;1
251;4
252;1
253;4
254;2
255;1
256;4
257;1
258;4
259;2
260;1
261;4
262;1
263;4
264;2
265;1
266;4
267;1
268;4
269;2
270;1
271;4
272;1
273;4
274;2
275;1
276;4
277;1
278;4
279;2
280;1
281;4
282;1
283;4
284;2
285;1
286;4
287;1
288;4
289;2
290;1
291;4
292;1
293;4
294;2
295;1
296;4
297;1
298;4
299;2
300;-1.83255e-06
